"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",77712256.204049,4118249.27710571
"Condition","ind","Allergic reactions","Total",22998402.919243,3566822.93523203
"Condition","ind","Anemia and other deficiencies","Total",13853535.889813,1340180.0925157
"Condition","ind","Appendicitis","Total",1021479.991939,249559.448915127
"Condition","ind","Back problems","Total",188327643.928974,9745091.49553104
"Condition","ind","Cancer","Total",98322108.245766,6333926.90368847
"Condition","ind","Cataract","Total",22230483.900598,1898016.56722612
"Condition","ind","Cerebrovascular disease","Total",17340264.475024,1944213.40863487
"Condition","ind","Complications of pregnancy and birth","Total",4315887.664112,752591.276017674
"Condition","ind","Complications of surgery or device","Total",6222078.018264,1312637.60885835
"Condition","ind","Congenital anomalies","Total",11706374.911982,2343053.02618796
"Condition","ind","COPD, asthma","Total",206633665.477283,8253491.6213919
"Condition","ind","Diabetes mellitus","Total",199337131.555567,8119111.32408695
"Condition","ind","Disorders of mouth and esophagus","Total",2542862.049952,350621.142657573
"Condition","ind","Disorders of teeth and jaws","Total",18387083.022524,1202649.97283346
"Condition","ind","Disorders of the upper GI","Total",73890299.660443,3499377.44518165
"Condition","ind","Epilepsy and convulsions","Total",12782845.810949,1254996.47361803
"Condition","ind","Female genital disorders, and contraception","Total",40367943.980263,2586478.95958614
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",13929253.202644,1504770.25545027
"Condition","ind","Glaucoma","Total",16618698.915483,1446323.8497224
"Condition","ind","Headache","Total",34392991.709552,2683536.55590564
"Condition","ind","Heart disease","Total",140602172.491317,6826207.62349827
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",5003987.075045,761173.872027439
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",17871725.157107,2579126.71646226
"Condition","ind","Hernias","Total",7115277.232457,810687.908662065
"Condition","ind","Hyperlipidemia","Total",157617081.371276,6345388.75567817
"Condition","ind","Hypertension","Total",291966709.218941,9547473.90485462
"Condition","ind","Infectious diseases","Total",54326239.762349,2861993.6705581
"Condition","ind","Influenza","Total",15042996.704204,1126969.94509844
"Condition","ind","Intestinal infection","Total",6804065.835244,811953.632083061
"Condition","ind","Kidney Disease","Total",74117246.131448,10022677.4272258
"Condition","ind","Male genital disorders","Total",18606597.053909,1347256.56961368
"Condition","ind","Mental disorders","Total",381065233.560421,20043431.034404
"Condition","ind","Non-malignant breast disease","Total",4624099.737226,650698.313987542
"Condition","ind","Non-malignant neoplasm","Total",8638395.350949,1071054.84358984
"Condition","ind","Normal birth/live born","Total",41660744.942093,3789976.4809769
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",213956034.90216,9431024.67333376
"Condition","ind","Other bone and musculoskeletal disease","Total",30998492.010511,3652035.63707601
"Condition","ind","Other care and screening","Total",100556047.321238,5478457.51522991
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",33823199.431452,2572521.16211936
"Condition","ind","Other CNS disorders","Total",86291765.939521,5652014.32803914
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",62813108.631497,4238429.61352099
"Condition","ind","Other eye disorders","Total",49936055.687182,2425324.06359569
"Condition","ind","Other GI","Total",33835022.352875,2509664.98183568
"Condition","ind","Other stomach and intestinal disorders","Total",12658834.883239,2030398.66467007
"Condition","ind","Other urinary","Total",18168976.242432,1494624.77777888
"Condition","ind","Otitis media","Total",27961191.785014,1989425.4882076
"Condition","ind","Paralysis","Total",8508793.558459,2190976.36463012
"Condition","ind","Perinatal Conditions","Total",1095490.247325,478808.504988681
"Condition","ind","Pneumonia","Total",15817992.59754,1322060.80165375
"Condition","ind","Poisoning by medical and non-medical substances","Total",4871161.88357,826146.92469504
"Condition","ind","Residual Codes","Total",99388816.27034,5686285.07823967
"Condition","ind","Skin disorders","Total",81425180.290604,4012145.1442299
"Condition","ind","Symptoms","Total",26337225.678539,1946328.46953676
"Condition","ind","Systemic lupus and connective tissues disorders","Total",120504404.976935,7402581.79969358
"Condition","ind","Thyroid disease","Total",68541033.265296,3036518.87679022
"Condition","ind","Tonsillitis","Total",4034294.445201,701294.560102921
"Condition","ind","Trauma-related disorders","Total",199752072.010343,10233652.6760627
"Condition","ind","Urinary tract infections","Total",30012093.482635,1869410.42900037
"Condition","event","Acute Bronchitis and URI","ERT",1894732.756462,201222.079178423
"Condition","event","Allergic reactions","ERT",625724.200597,104500.717145459
"Condition","event","Anemia and other deficiencies","ERT",154936.692076,57245.2615610614
"Condition","event","Appendicitis","ERT",238681.206235,62899.2456180287
"Condition","event","Back problems","ERT",2161641.560246,191153.499388316
"Condition","event","Cancer","ERT",410024.828829,91064.8805214805
"Condition","event","Cataract","ERT",6734.170304,6734.170304
"Condition","event","Cerebrovascular disease","ERT",807676.86148,133709.80722815
"Condition","event","Complications of pregnancy and birth","ERT",347418.515383,78542.7663566602
"Condition","event","Complications of surgery or device","ERT",281729.373233,74487.9844061537
"Condition","event","Congenital anomalies","ERT",105708.363719,37306.6424277125
"Condition","event","COPD, asthma","ERT",5004461.134647,367490.293963459
