"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",2619,0
"Condition","ind","Allergic reactions","Total",635,0
"Condition","ind","Anemia and other deficiencies","Total",498,0
"Condition","ind","Appendicitis","Total",33,0
"Condition","ind","Back problems","Total",2176,0
"Condition","ind","Cancer","Total",1287,0
"Condition","ind","Cataract","Total",466,0
"Condition","ind","Cerebrovascular disease","Total",348,0
"Condition","ind","Complications of pregnancy and birth","Total",139,0
"Condition","ind","Complications of surgery or device","Total",139,0
"Condition","ind","Congenital anomalies","Total",166,0
"Condition","ind","COPD, asthma","Total",4867,0
"Condition","ind","Diabetes mellitus","Total",2831,0
"Condition","ind","Disorders of mouth and esophagus","Total",121,0
"Condition","ind","Disorders of teeth and jaws","Total",938,0
"Condition","ind","Disorders of the upper GI","Total",2545,0
"Condition","ind","Epilepsy and convulsions","Total",308,0
"Condition","ind","Female genital disorders, and contraception","Total",1270,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",321,0
"Condition","ind","Glaucoma","Total",398,0
"Condition","ind","Headache","Total",823,0
"Condition","ind","Heart disease","Total",2224,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",125,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",250,0
"Condition","ind","Hernias","Total",206,0
"Condition","ind","Hyperlipidemia","Total",4382,0
"Condition","ind","Hypertension","Total",6124,0
"Condition","ind","Infectious diseases","Total",1689,0
"Condition","ind","Influenza","Total",744,0
"Condition","ind","Intestinal infection","Total",364,0
"Condition","ind","Kidney Disease","Total",557,0
"Condition","ind","Male genital disorders","Total",503,0
"Condition","ind","Mental disorders","Total",4318,0
"Condition","ind","Non-malignant breast disease","Total",200,0
"Condition","ind","Non-malignant neoplasm","Total",290,0
"Condition","ind","Normal birth/live born","Total",573,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",3936,0
"Condition","ind","Other bone and musculoskeletal disease","Total",609,0
"Condition","ind","Other care and screening","Total",2690,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",711,0
"Condition","ind","Other CNS disorders","Total",1839,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1702,0
"Condition","ind","Other eye disorders","Total",1908,0
"Condition","ind","Other GI","Total",1119,0
"Condition","ind","Other stomach and intestinal disorders","Total",200,0
"Condition","ind","Other urinary","Total",529,0
"Condition","ind","Otitis media","Total",887,0
"Condition","ind","Paralysis","Total",48,0
"Condition","ind","Perinatal Conditions","Total",24,0
"Condition","ind","Pneumonia","Total",386,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",191,0
"Condition","ind","Residual Codes","Total",2593,0
"Condition","ind","Skin disorders","Total",2306,0
"Condition","ind","Symptoms","Total",1157,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1978,0
"Condition","ind","Thyroid disease","Total",1602,0
"Condition","ind","Tonsillitis","Total",114,0
"Condition","ind","Trauma-related disorders","Total",3330,0
"Condition","ind","Urinary tract infections","Total",841,0
"Condition","event","Acute Bronchitis and URI","ERT",201,0
"Condition","event","Allergic reactions","ERT",66,0
"Condition","event","Anemia and other deficiencies","ERT",16,0
"Condition","event","Appendicitis","ERT",24,0
"Condition","event","Back problems","ERT",195,0
"Condition","event","Cancer","ERT",35,0
"Condition","event","Cataract","ERT",1,0
"Condition","event","Cerebrovascular disease","ERT",61,0
"Condition","event","Complications of pregnancy and birth","ERT",39,0
"Condition","event","Complications of surgery or device","ERT",24,0
"Condition","event","Congenital anomalies","ERT",11,0
"Condition","event","COPD, asthma","ERT",468,0
"Condition","event","Diabetes mellitus","ERT",85,0
"Condition","event","Disorders of mouth and esophagus","ERT",11,0
"Condition","event","Disorders of teeth and jaws","ERT",59,0
"Condition","event","Disorders of the upper GI","ERT",157,0
"Condition","event","Epilepsy and convulsions","ERT",62,0
"Condition","event","Female genital disorders, and contraception","ERT",57,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",99,0
"Condition","event","Glaucoma","ERT",2,0
"Condition","event","Headache","ERT",119,0
"Condition","event","Heart disease","ERT",333,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",14,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",4,0
"Condition","event","Hernias","ERT",26,0
"Condition","event","Hyperlipidemia","ERT",11,0
"Condition","event","Hypertension","ERT",141,0
"Condition","event","Infectious diseases","ERT",170,0
"Condition","event","Influenza","ERT",89,0
"Condition","event","Intestinal infection","ERT",88,0
"Condition","event","Kidney Disease","ERT",124,0
"Condition","event","Male genital disorders","ERT",18,0
"Condition","event","Mental disorders","ERT",159,0
"Condition","event","Non-malignant breast disease","ERT",3,0
"Condition","event","Non-malignant neoplasm","ERT",7,0
"Condition","event","Normal birth/live born","ERT",87,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",157,0
"Condition","event","Other bone and musculoskeletal disease","ERT",10,0
"Condition","event","Other care and screening","ERT",29,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",81,0
"Condition","event","Other CNS disorders","ERT",173,0
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",112,0
"Condition","event","Other eye disorders","ERT",47,0
"Condition","event","Other GI","ERT",118,0
"Condition","event","Other stomach and intestinal disorders","ERT",66,0
"Condition","event","Other urinary","ERT",24,0
"Condition","event","Otitis media","ERT",97,0
"Condition","event","Paralysis","ERT",6,0
"Condition","event","Perinatal Conditions","ERT",1,0
"Condition","event","Pneumonia","ERT",159,0
"Condition","event","Poisoning by medical and non-medical substances","ERT",68,0
"Condition","event","Residual Codes","ERT",86,0
"Condition","event","Skin disorders","ERT",161,0
"Condition","event","Symptoms","ERT",257,0
"Condition","event","Systemic lupus and connective tissues disorders","ERT",130,0
"Condition","event","Thyroid disease","ERT",6,0
"Condition","event","Tonsillitis","ERT",13,0
"Condition","event","Trauma-related disorders","ERT",1225,0
