"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","usc","Total","No usual source of health care",0.205738191185089,0.00479848228482023
"ind","usc","Total","Office-based",0.626009657946561,0.00807356498267663
"ind","usc","Total","Hospital (not ER)",0.165006067162906,0.00661084461519912
"ind","usc","Total","Emergency room",0.00324608370544372,0.000514172254656415
"ind","usc","Total","Missing",0,0
"ind","difficulty","Total","delay_ANY",0.11598595987968,0.00358836045536282
"ind","difficulty","Total","delay_MD",0.0485949648946581,0.00208170705350589
"ind","difficulty","Total","delay_DN",0.063928851289539,0.00280007811405499
"ind","difficulty","Total","delay_PM",0.0394157117808765,0.00180264979193866
"ind","rsn_MD","Total","afford_MD",0.457950320157964,0.0192525029185452
"ind","rsn_MD","Total","insure_MD",0.122181326867069,0.0121246784452074
"ind","rsn_MD","Total","other_MD",0.440858505371956,0.0168878847792763
"ind","rsn_DN","Total","afford_DN",0.695945870054063,0.0167413943398098
"ind","rsn_DN","Total","insure_DN",0.0899445085644838,0.0106057164228812
"ind","rsn_DN","Total","other_DN",0.238217864839624,0.0156990967967279
"ind","rsn_PM","Total","afford_PM",0.448062960023847,0.0191171417654769
"ind","rsn_PM","Total","insure_PM",0.209574272137234,0.0168422894086693
"ind","rsn_PM","Total","other_PM",0.360699889043744,0.0204187649775096
"ind","adult_nosmok","Total","Told to quit",0.649753892787811,0.0135280108174101
"ind","adult_nosmok","Total","Not told to quit",0.234855011843292,0.0112442924832174
"ind","adult_nosmok","Total","Had no visits in the last 12 months",0.0686154496009307,0.0078828646063728
"ind","adult_nosmok","Total","Not ascertained",0.0467756457679665,0.00714341912257084
"ind","adult_nosmok","Total","Inapplicable",0,0
"ind","child_dental","Total","One or more dental visits",0.544965467188926,0.00995201983111914
"ind","child_dental","Total","No dental visits in past year",0.455034532811074,0.00995201983111914
"ind","diab_a1c","Total","Had measurement",0.624141994249747,0.01253086500711
"ind","diab_a1c","Total","Did not have measurement",0.0938018682223171,0.00733243818392813
"ind","diab_a1c","Total","Don't know/Non-response",0.282056137527936,0.0113555492095925
"ind","diab_a1c","Total","Inapplicable",0,0
"ind","diab_chol","Total","Don't know/Non-response",0.0125266368733256,0.0033990118563836
