"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"TC1name","ind","Alternative Medicines","Total",5457014.407522,653607.622872177
"TC1name","ind","Anti-Infectives","Total",148746962.412957,5248830.08647165
"TC1name","ind","Antineoplastics","Total",19766772.263776,1582604.39293227
"TC1name","ind","Biologicals","Total",178635.08982,83856.3723034992
"TC1name","ind","Cardiovascular Agents","Total",738865103.936273,24114408.116683
"TC1name","ind","Central Nervous System Agents","Total",570659645.447478,18037313.798884
"TC1name","ind","Coagulation Modifiers","Total",69034010.45547,4041824.77816773
"TC1name","ind","Gastrointestinal Agents","Total",165965171.888887,5758695.97353996
"TC1name","ind","Genitourinary Tract Agents","Total",19886643.250264,1614560.55189572
"TC1name","ind","Hormones/Hormone Modifiers","Total",263384522.482396,8752818.97037964
"TC1name","ind","Immunologic Agents","Total",7944159.384694,1298365.38323481
"TC1name","ind","Metabolic Agents","Total",515383645.713065,15307929.6619872
"TC1name","ind","Miscellaneous Agents","Total",32878615.026257,2494376.59383969
"TC1name","ind","Not Ascertained","Total",57247958.282556,3285042.10388994
"TC1name","ind","Nutritional Products","Total",104016874.425543,4889334.87584442
"TC1name","ind","Psychotherapeutic Agents","Total",223644828.954148,8864938.53896942
"TC1name","ind","Respiratory Agents","Total",195334802.83608,8286423.36676125
"TC1name","ind","Topical Agents","Total",134999548.139674,5741764.86229955
"RXDRGNAM","ind","ABACAVIR","Total",261531.404615,261531.404615
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",248067.52901,157527.414978591
"RXDRGNAM","ind","ACAMPROSATE","Total",22582.696703,17893.1394841018
"RXDRGNAM","ind","ACARBOSE","Total",320575.391622,204767.440984304
"RXDRGNAM","ind","ACEBUTOLOL","Total",693197.155416,298171.112661116
"RXDRGNAM","ind","ACETAMINOPHEN","Total",3283849.081716,581850.09246498
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",66787.089151,60092.2209928934
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",7907437.991283,690287.240448587
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",55877123.986891,3327613.86197873
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",16222415.059843,1388600.09834915
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",67000.28054,67000.28054
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",5975592.22604,922416.114691005
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",1992369.546946,468125.501771099
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",508909.332654,223309.933714694
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",63091.588343,28982.8381159185
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",136196.479635,115896.838948042
"RXDRGNAM","ind","ACETIC/ANTIPYRINE/BENZOCAINE/POLYCOS OTIC","Total",72855.079841,35549.8826559548
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",119213.873484,119213.873484
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",73093.036971,61493.2739460278
"RXDRGNAM","ind","ACYCLOVIR","Total",2979196.939064,438668.376689018
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",202112.916901,91357.9602824851
"RXDRGNAM","ind","ADALIMUMAB","Total",802018.465231,249547.860820206
"RXDRGNAM","ind","ADAPALENE-BENZOYL PEROXIDE TOPICAL","Total",139604.801326,53703.106808235
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",608701.872508,186155.802463002
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",25097.581193,19839.8242852313
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",141069.556152,90700.2206847395
"RXDRGNAM","ind","ALBUTEROL","Total",48787870.381273,2631841.77038988
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",5636716.185666,972271.678930331
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",84996.109469,51735.1802316762
"RXDRGNAM","ind","ALENDRONATE","Total",18624106.464229,1579613.66957868
"RXDRGNAM","ind","ALENDRONATE-CHOLECALCIFEROL","Total",820190.150937,310598.982229798
"RXDRGNAM","ind","ALFUZOSIN","Total",1813316.831411,402365.237060204
"RXDRGNAM","ind","ALISKIREN","Total",2013382.687365,666622.106944881
"RXDRGNAM","ind","ALISKIREN-HYDROCHLOROTHIAZIDE","Total",289022.526426,101613.410745677
