"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",743363935.651906,110375503.683938
"TC1name","ind","Anti-Infectives","Total",13980155235.906,2374866629.61358
"TC1name","ind","Antineoplastics","Total",7907267655.57632,1632435818.43936
"TC1name","ind","Biologicals","Total",189107303.287758,81743940.6083245
"TC1name","ind","Cardiovascular Agents","Total",28226924358.1893,1128159572.94794
"TC1name","ind","Central Nervous System Agents","Total",37780271187.9214,1634456127.03971
"TC1name","ind","Coagulation Modifiers","Total",11477247732.8851,2882638420.02924
"TC1name","ind","Gastrointestinal Agents","Total",19213835351.3928,1133268182.53184
"TC1name","ind","Genitourinary Tract Agents","Total",2388377146.77204,335398268.22307
"TC1name","ind","Hormones/Hormone Modifiers","Total",14155954231.8746,1140604349.06671
"TC1name","ind","Immunologic Agents","Total",11110324658.6062,2451809616.48218
"TC1name","ind","Metabolic Agents","Total",49677883086.7067,1732328579.37259
"TC1name","ind","Miscellaneous Agents","Total",10146421581.208,1276313174.85007
"TC1name","ind","Not Ascertained","Total",4055631427.10565,338162565.369216
"TC1name","ind","Nutritional Products","Total",3625229768.29072,338696034.808627
"TC1name","ind","Psychotherapeutic Agents","Total",24943848911.0159,1658573241.48405
"TC1name","ind","Respiratory Agents","Total",21067416944.7119,1146718572.0727
"TC1name","ind","Topical Agents","Total",10186433843.4939,560247366.404875
"RXDRGNAM","ind","ABACAVIR","Total",184124345.36707,184124345.36707
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",171624003.512033,117984550.607499
"RXDRGNAM","ind","ACAMPROSATE","Total",3447022.82474592,2731208.8108533
"RXDRGNAM","ind","ACARBOSE","Total",20198541.4721938,10562556.7439686
"RXDRGNAM","ind","ACEBUTOLOL","Total",16882916.8142874,7800130.94298475
"RXDRGNAM","ind","ACETAMINOPHEN","Total",24479219.4022955,6116199.92810562
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",1030524.78559993,927222.969920345
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",87100205.5661186,10630187.5736061
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1114776341.25105,104044142.440321
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",966891770.987673,200461832.572943
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",7910053.1205524,7910053.1205524
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",109366969.025478,21962321.9515436
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",83141124.9688224,24278328.2390304
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",35310362.8584668,18758532.297502
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",2293040.15642319,1053050.71227899
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",4085894.38905,3476905.16844125
"RXDRGNAM","ind","ACETIC/ANTIPYRINE/BENZOCAINE/POLYCOS OTIC","Total",4449633.471706,3233950.37977082
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",1341156.076695,1341156.076695
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",12776006.8143827,10719421.0021464
"RXDRGNAM","ind","ACYCLOVIR","Total",55350520.6979583,11220597.7364373
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",30617242.8988383,13488747.7837255
"RXDRGNAM","ind","ADALIMUMAB","Total",1437296708.71754,450121812.258242
"RXDRGNAM","ind","ADAPALENE-BENZOYL PEROXIDE TOPICAL","Total",23589542.4843327,9152387.2560221
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",125602724.523502,38723606.8975582
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",100390.324772,79359.2971409251
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",660402.02230736,387885.246679241
"RXDRGNAM","ind","ALBUTEROL","Total",1600317948.0462,113153853.130964
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",665034988.022286,120609259.950698
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",970139.3049484,618978.95614505
"RXDRGNAM","ind","ALENDRONATE","Total",586476208.088548,58827960.9586931
"RXDRGNAM","ind","ALENDRONATE-CHOLECALCIFEROL","Total",118535804.24059,50174132.1079428
"RXDRGNAM","ind","ALFUZOSIN","Total",301147902.446836,63122377.1387715
"RXDRGNAM","ind","ALISKIREN","Total",222056050.159387,70978983.5720849
"RXDRGNAM","ind","ALISKIREN-HYDROCHLOROTHIAZIDE","Total",53530081.7621259,19866823.0024556
"RXDRGNAM","ind","ALISKIREN-VALSARTAN","Total",25079171.5324957,9546806.94430326
"RXDRGNAM","ind","ALLOPURINOL","Total",76018067.455265,9227423.03123586
"RXDRGNAM","ind","ALOH/DIPHENHYD/LIDOCAINE/MGOH/SIMETH TOPICAL","Total",203373.16435579,203373.16435579
"RXDRGNAM","ind","ALPRAZOLAM","Total",357860667.120457,45161272.7706183
"RXDRGNAM","ind","ALPROSTADIL","Total",12838754.1269305,11473821.4343712
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",3412294.78267676,1789367.00219206
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",19706.18349668,14726.5558605161
"RXDRGNAM","ind","AMANTADINE","Total",27454171.9720444,15746445.7785633
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",236286.64566022,236286.64566022
"RXDRGNAM","ind","AMILORIDE","Total",10328793.2893479,8237245.63341467
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",1143715.41558976,698016.956243458
"RXDRGNAM","ind","AMINOCAPROIC ACID","Total",3513454.71743945,3513454.71743945
"RXDRGNAM","ind","AMIODARONE","Total",94075048.6929166,21207224.3746437
"RXDRGNAM","ind","AMITRIPTYLINE","Total",82977618.8011058,11316972.5950902
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",8258930.95834731,6351737.58455295
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",5123030.49738432,3243837.54568288
"RXDRGNAM","ind","AMLODIPINE","Total",1324131673.66041,88677520.96167
"RXDRGNAM","ind","AMLODIPINE-ATORVASTATIN","Total",442500716.195195,129256473.161516
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",1181727004.91135,167534592.307209
"RXDRGNAM","ind","AMLODIPINE-OLMESARTAN","Total",435986087.888986,117432353.151037
"RXDRGNAM","ind","AMLODIPINE-VALSARTAN","Total",453756227.389534,93472749.816225
