"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",337.055815685691,30.0234325223486
"Condition","ind","Allergic reactions","Total",482.067274413304,53.1392762715018
"Condition","ind","Anemia and other deficiencies","Total",1704.18601962285,669.521562595811
"Condition","ind","Appendicitis","Total",11466.9552767691,2260.69309923394
"Condition","ind","Back problems","Total",2018.64740060362,175.827662054425
"Condition","ind","Cancer","Total",5630.82738166005,655.001734723243
"Condition","ind","Cataract","Total",1380.60353811417,128.805629654764
"Condition","ind","Cerebrovascular disease","Total",4982.7918502407,612.310457763331
"Condition","ind","Complications of pregnancy and birth","Total",2234.84111806195,455.33440169445
"Condition","ind","Complications of surgery or device","Total",5533.24749229701,2053.57834426694
"Condition","ind","Congenital anomalies","Total",2685.59390789529,739.552841182315
"Condition","ind","COPD, asthma","Total",1681.09061687146,178.716535241899
"Condition","ind","Diabetes mellitus","Total",2535.94824442775,187.088852777451
"Condition","ind","Disorders of mouth and esophagus","Total",479.087345792436,149.19630474792
"Condition","ind","Disorders of teeth and jaws","Total",240.605022642364,47.3894407815491
"Condition","ind","Disorders of the upper GI","Total",1107.93372933796,122.063089416348
"Condition","ind","Epilepsy and convulsions","Total",2514.85322822585,387.121938906654
"Condition","ind","Female genital disorders, and contraception","Total",903.106964617406,89.9563699030845
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",10941.0671041895,3653.35406978188
"Condition","ind","Glaucoma","Total",1147.81596622303,137.298394277245
"Condition","ind","Headache","Total",1034.90594486834,91.263810010938
"Condition","ind","Heart disease","Total",4349.48143320237,405.875408902476
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",14562.8377584913,6106.83961074156
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",4994.06889379004,1016.28621563689
"Condition","ind","Hernias","Total",3901.59991240766,575.585873127541
"Condition","ind","Hyperlipidemia","Total",736.4845073831,28.4163566525322
"Condition","ind","Hypertension","Total",780.850334496413,57.1916093945784
"Condition","ind","Infectious diseases","Total",1395.72727090621,175.268124367809
"Condition","ind","Influenza","Total",354.282036050572,60.5629924167396
"Condition","ind","Intestinal infection","Total",1060.6972480364,296.707765169067
"Condition","ind","Kidney Disease","Total",6835.51958161358,926.555466352016
"Condition","ind","Male genital disorders","Total",652.898494246611,80.858193878646
"Condition","ind","Mental disorders","Total",1848.78423036882,111.871941703954
"Condition","ind","Non-malignant breast disease","Total",988.263502463286,225.751641809285
"Condition","ind","Non-malignant neoplasm","Total",1566.30935222724,292.039816355723
"Condition","ind","Normal birth/live born","Total",6441.52227830515,366.925633907847
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1931.40287591209,150.368523730251
"Condition","ind","Other bone and musculoskeletal disease","Total",2766.42767445644,551.623981412592
"Condition","ind","Other care and screening","Total",755.802130712407,75.8203045140802
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",3734.45978126215,551.208783225596
"Condition","ind","Other CNS disorders","Total",2073.13704874385,385.586639535697
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",886.133856754246,77.2002369077464
"Condition","ind","Other eye disorders","Total",658.911566782001,58.2206224618656
"Condition","ind","Other GI","Total",1227.09613621138,146.755359948046
"Condition","ind","Other stomach and intestinal disorders","Total",6497.75818393421,1343.65585306685
"Condition","ind","Other urinary","Total",1067.25794737775,112.26373351193
"Condition","ind","Otitis media","Total",348.105878570744,39.4224972448843
"Condition","ind","Paralysis","Total",5966.37716942407,1882.55654900913
"Condition","ind","Perinatal Conditions","Total",21086.942745177,8803.84508652726
"Condition","ind","Pneumonia","Total",4787.08592964172,1157.42363180902
"Condition","ind","Poisoning by medical and non-medical substances","Total",1496.47653028433,410.14281781836
"Condition","ind","Residual Codes","Total",1227.17081926405,97.2419421339325
"Condition","ind","Skin disorders","Total",1444.82126873229,243.56997704368
"Condition","ind","Symptoms","Total",1234.26360369802,198.502158964312
"Condition","ind","Systemic lupus and connective tissues disorders","Total",2177.28244785078,312.579901820883
"Condition","ind","Thyroid disease","Total",609.589798773943,158.11562664817
"Condition","ind","Tonsillitis","Total",1495.10662878201,555.585121956556
"Condition","ind","Trauma-related disorders","Total",2608.98680040803,229.857849795943
"Condition","ind","Urinary tract infections","Total",912.490748247786,128.491465342171
"Condition","event","Acute Bronchitis and URI","ERT",543.442934871883,50.8158156299981
"Condition","event","Allergic reactions","ERT",738.316184382194,105.560503158395
"Condition","event","Anemia and other deficiencies","ERT",532.768513176566,70.1524657148866
"Condition","event","Appendicitis","ERT",2266.45136939561,678.683615700871
"Condition","event","Back problems","ERT",1159.91350129756,143.291206421557
"Condition","event","Cancer","ERT",1509.99446221823,266.259767911376
"Condition","event","Cataract","ERT",1662.37,0
"Condition","event","Cerebrovascular disease","ERT",1084.80930718893,217.13530434044
"Condition","event","Complications of pregnancy and birth","ERT",1086.13877780889,191.094398015344
"Condition","event","Complications of surgery or device","ERT",1415.61171135453,545.178295218691
"Condition","event","Congenital anomalies","ERT",623.472448347177,166.59827811695
"Condition","event","COPD, asthma","ERT",816.134526688982,84.2545639806949
"Condition","event","Diabetes mellitus","ERT",885.897124128122,150.082681665722
"Condition","event","Disorders of mouth and esophagus","ERT",477.207624652147,120.219713434641
"Condition","event","Disorders of teeth and jaws","ERT",643.099908597747,174.123006508583
"Condition","event","Disorders of the upper GI","ERT",1570.80427144757,217.529020545375
"Condition","event","Epilepsy and convulsions","ERT",1219.85019097468,248.733164222277
"Condition","event","Female genital disorders, and contraception","ERT",1139.28262704685,173.91296403272
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",2581.40274824353,818.933372802673
"Condition","event","Glaucoma","ERT",374.798850347056,270.71362167513
"Condition","event","Headache","ERT",1293.19370742868,183.423655563831
"Condition","event","Heart disease","ERT",1405.44217192199,211.489289268259
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",384.330334215487,55.5472414316705
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",262.027024414474,62.4704220802882
"Condition","event","Hernias","ERT",1902.81311707136,561.038435196568
"Condition","event","Hyperlipidemia","ERT",2075.93356788956,1012.91905138767
"Condition","event","Hypertension","ERT",1398.5354157605,186.688983869007
"Condition","event","Infectious diseases","ERT",811.13160827842,170.022580379697
"Condition","event","Influenza","ERT",785.040395468432,137.225637178106
"Condition","event","Intestinal infection","ERT",1014.53928723425,210.746064422203
"Condition","event","Kidney Disease","ERT",1612.14504892594,299.492027890175
"Condition","event","Male genital disorders","ERT",999.941150451377,250.951015309645
"Condition","event","Mental disorders","ERT",1135.13523753261,156.114232768368
"Condition","event","Non-malignant breast disease","ERT",1607.23183311734,1361.20164778966
"Condition","event","Non-malignant neoplasm","ERT",665.817304436347,302.670531260917
"Condition","event","Normal birth/live born","ERT",973.117504949492,442.811053171813
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",1034.38952229221,212.974002236142
"Condition","event","Other bone and musculoskeletal disease","ERT",1321.73804863707,306.094852752471
"Condition","event","Other care and screening","ERT",1023.19592873402,367.055234639613
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",770.237853616274,95.582480133817
"Condition","event","Other CNS disorders","ERT",1245.83555804677,115.948445471224
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",804.653101558026,95.4908806031711
"Condition","event","Other eye disorders","ERT",534.087358503648,101.634744401818
"Condition","event","Other GI","ERT",931.441514791415,134.807426918214
"Condition","event","Other stomach and intestinal disorders","ERT",828.286223786532,254.666113877608
"Condition","event","Other urinary","ERT",1285.11316387813,399.426151547751
"Condition","event","Otitis media","ERT",364.233915333001,49.1293870265998
"Condition","event","Paralysis","ERT",1.65750626850867,0.802279294521947
"Condition","event","Perinatal Conditions","ERT",159.539856227581,62.5171284882439
"Condition","event","Pneumonia","ERT",942.952367435642,138.954999450441
"Condition","event","Poisoning by medical and non-medical substances","ERT",1120.37124602357,230.39294965401
"Condition","event","Residual Codes","ERT",789.725180534142,117.223061538069
"Condition","event","Skin disorders","ERT",863.326412310399,173.52435329669
"Condition","event","Symptoms","ERT",1149.16818755136,266.413861766645
"Condition","event","Systemic lupus and connective tissues disorders","ERT",981.996222751253,154.10004436043
"Condition","event","Thyroid disease","ERT",2732.60367570916,1631.98529994115
"Condition","event","Tonsillitis","ERT",289.596216274041,71.2037469684678
"Condition","event","Trauma-related disorders","ERT",1190.98452942226,74.8652744668802
"Condition","event","Urinary tract infections","ERT",915.220280733134,102.779671547247
"Condition","event","Allergic reactions","HHT",18713,0
"Condition","event","Anemia and other deficiencies","HHT",27634.1592079746,14651.1188733606
"Condition","event","Appendicitis","HHT",353.092418553903,99.0428647053433
"Condition","event","Back problems","HHT",3319.40548969562,582.381912215087
"Condition","event","Cancer","HHT",11374.0917845559,3488.19671488621
"Condition","event","Cataract","HHT",1975.74494848302,473.445136370548
"Condition","event","Cerebrovascular disease","HHT",10486.4606339551,1831.02375657612
"Condition","event","Complications of pregnancy and birth","HHT",131.148216442388,46.7663054500528
"Condition","event","Complications of surgery or device","HHT",6879.77920199305,3245.44001945223
"Condition","event","Congenital anomalies","HHT",6026.77149658353,2474.3447625212
"Condition","event","COPD, asthma","HHT",4251.30294110373,696.711728771219
"Condition","event","Diabetes mellitus","HHT",7250.67428785031,1630.61496629827
"Condition","event","Disorders of teeth and jaws","HHT",240,2.8421709430404e-14
"Condition","event","Disorders of the upper GI","HHT",13658.7726862283,6404.01245760575
"Condition","event","Epilepsy and convulsions","HHT",10900.090330304,3116.8286313245
"Condition","event","Female genital disorders, and contraception","HHT",352,0
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",11462.3712828517,6083.44858861416
"Condition","event","Glaucoma","HHT",2630.71886044446,442.334698098301
"Condition","event","Headache","HHT",2205.45970338449,483.419093579701
"Condition","event","Heart disease","HHT",9348.0324881036,2453.35891254437
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",85,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",26277.6200985809,11489.7084867204
"Condition","event","Hernias","HHT",2635.81742267859,660.078001586046
"Condition","event","Hyperlipidemia","HHT",7280.88318949486,2590.62884860337
"Condition","event","Hypertension","HHT",8344.69994717014,2244.1681931448
"Condition","event","Infectious diseases","HHT",3434.19237621767,1222.11105791338
"Condition","event","Influenza","HHT",5702.58351182935,274.394958997846
"Condition","event","Intestinal infection","HHT",204,0
"Condition","event","Kidney Disease","HHT",13458.4664260844,5878.98155039102
"Condition","event","Male genital disorders","HHT",1545.95989150557,271.135500557972
"Condition","event","Mental disorders","HHT",10194.0273546764,2013.38988014261
"Condition","event","Non-malignant neoplasm","HHT",705,0
"Condition","event","Normal birth/live born","HHT",1113.59603205475,709.403731916259
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","HHT",5974.35811886156,1454.31856333915
"Condition","event","Other bone and musculoskeletal disease","HHT",13296.7241042127,6043.61504334792
"Condition","event","Other care and screening","HHT",7513.95210476278,3710.84266102913
