"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",9962913772.62376,967536104.181698
"Condition","ind","Allergic reactions","Total",3192933024.87537,397126069.31738
"Condition","ind","Anemia and other deficiencies","Total",6261173117.31514,2520789241.67828
"Condition","ind","Appendicitis","Total",6073024790.42118,1689403373.12088
"Condition","ind","Back problems","Total",41332553440.0787,3933432657.9176
"Condition","ind","Cancer","Total",87538126385.3294,10269356127.5379
"Condition","ind","Cataract","Total",5639397083.18765,601256557.552407
"Condition","ind","Cerebrovascular disease","Total",16939779794.7255,2365956620.19267
"Condition","ind","Complications of pregnancy and birth","Total",3931927827.96563,908181920.321354
"Condition","ind","Complications of surgery or device","Total",5570791847.06546,2100423589.83849
"Condition","ind","Congenital anomalies","Total",4663225903.76696,1353301548.2918
"Condition","ind","COPD, asthma","Total",75907416121.4367,8248868255.04137
"Condition","ind","Diabetes mellitus","Total",59249096277.1083,4882775316.70338
"Condition","ind","Disorders of mouth and esophagus","Total",385078981.148664,137363951.306829
"Condition","ind","Disorders of teeth and jaws","Total",1787635843.66069,366595309.013416
"Condition","ind","Disorders of the upper GI","Total",25705932856.1158,3004481390.67752
"Condition","ind","Epilepsy and convulsions","Total",6509425237.01278,1109879532.1924
"Condition","ind","Female genital disorders, and contraception","Total",13693513643.9572,1481245569.61544
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",41304338026.7778,14063433003.9701
"Condition","ind","Glaucoma","Total",4234760222.03858,675547017.908744
"Condition","ind","Headache","Total",8716788356.15235,1025184261.76437
"Condition","ind","Heart disease","Total",100995973191.473,9830806543.58002
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",17591596221.6244,8101868075.82984
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",14807926466.3428,3156926093.7267
"Condition","ind","Hernias","Total",7710347683.67198,1343783273.85646
"Condition","ind","Hyperlipidemia","Total",35148237412.2484,1635820746.04881
"Condition","ind","Hypertension","Total",47229018861.9804,3704879969.97141
"Condition","ind","Infectious diseases","Total",24380893194.4515,3083191599.67343
"Condition","ind","Influenza","Total",2353695021.05805,434470398.152454
"Condition","ind","Intestinal infection","Total",3698084832.78016,1105238339.91374
"Condition","ind","Kidney Disease","Total",34303147308.4486,5087402181.9551
"Condition","ind","Male genital disorders","Total",3071169514.66557,417696064.36038
"Condition","ind","Mental disorders","Total",83598121797.6719,5412477971.26191
"Condition","ind","Non-malignant breast disease","Total",1448613696.5884,346735545.222504
"Condition","ind","Non-malignant neoplasm","Total",6445222721.12282,1375215382.14009
"Condition","ind","Normal birth/live born","Total",39287342566.2139,3412360657.19457
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",73822550150.1329,6234034405.02008
"Condition","ind","Other bone and musculoskeletal disease","Total",19950462729.3678,4005734831.10181
"Condition","ind","Other care and screening","Total",18234395525.5219,2005652797.56262
