"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",2714,0
"Condition","ind","Allergic reactions","Total",657,0
"Condition","ind","Anemia and other deficiencies","Total",403,0
"Condition","ind","Appendicitis","Total",48,0
"Condition","ind","Back problems","Total",1845,0
"Condition","ind","Cancer","Total",1288,0
"Condition","ind","Cataract","Total",369,0
"Condition","ind","Cerebrovascular disease","Total",339,0
"Condition","ind","Complications of pregnancy and birth","Total",171,0
"Condition","ind","Complications of surgery or device","Total",92,0
"Condition","ind","Congenital anomalies","Total",165,0
"Condition","ind","COPD, asthma","Total",4715,0
"Condition","ind","Diabetes mellitus","Total",2698,0
"Condition","ind","Disorders of mouth and esophagus","Total",92,0
"Condition","ind","Disorders of teeth and jaws","Total",743,0
"Condition","ind","Disorders of the upper GI","Total",2246,0
"Condition","ind","Epilepsy and convulsions","Total",292,0
"Condition","ind","Female genital disorders, and contraception","Total",1295,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",348,0
"Condition","ind","Glaucoma","Total",350,0
"Condition","ind","Headache","Total",823,0
"Condition","ind","Heart disease","Total",2216,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",116,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",245,0
"Condition","ind","Hernias","Total",175,0
"Condition","ind","Hyperlipidemia","Total",4576,0
"Condition","ind","Hypertension","Total",6292,0
"Condition","ind","Infectious diseases","Total",1651,0
"Condition","ind","Influenza","Total",701,0
"Condition","ind","Intestinal infection","Total",391,0
"Condition","ind","Kidney Disease","Total",506,0
"Condition","ind","Male genital disorders","Total",410,0
"Condition","ind","Mental disorders","Total",4038,0
"Condition","ind","Non-malignant breast disease","Total",147,0
"Condition","ind","Non-malignant neoplasm","Total",297,0
"Condition","ind","Normal birth/live born","Total",688,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",3807,0
"Condition","ind","Other bone and musculoskeletal disease","Total",601,0
"Condition","ind","Other care and screening","Total",2234,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",606,0
"Condition","ind","Other CNS disorders","Total",1601,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1467,0
"Condition","ind","Other eye disorders","Total",1518,0
"Condition","ind","Other GI","Total",871,0
"Condition","ind","Other stomach and intestinal disorders","Total",187,0
"Condition","ind","Other urinary","Total",452,0
"Condition","ind","Otitis media","Total",951,0
"Condition","ind","Paralysis","Total",37,0
"Condition","ind","Perinatal Conditions","Total",44,0
"Condition","ind","Pneumonia","Total",369,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",198,0
"Condition","ind","Residual Codes","Total",2233,0
"Condition","ind","Skin disorders","Total",2214,0
"Condition","ind","Symptoms","Total",928,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1536,0
"Condition","ind","Thyroid disease","Total",1496,0
"Condition","ind","Tonsillitis","Total",90,0
"Condition","ind","Trauma-related disorders","Total",3230,0
"Condition","ind","Urinary tract infections","Total",727,0
"Condition","event","Acute Bronchitis and URI","ERT",182,0
"Condition","event","Allergic reactions","ERT",79,0
"Condition","event","Anemia and other deficiencies","ERT",17,0
"Condition","event","Appendicitis","ERT",33,0
"Condition","event","Back problems","ERT",141,0
"Condition","event","Cancer","ERT",43,0
"Condition","event","Cataract","ERT",1,0
"Condition","event","Cerebrovascular disease","ERT",67,0
"Condition","event","Complications of pregnancy and birth","ERT",53,0
"Condition","event","Complications of surgery or device","ERT",17,0
"Condition","event","Congenital anomalies","ERT",8,0
"Condition","event","COPD, asthma","ERT",417,0
"Condition","event","Diabetes mellitus","ERT",88,0
"Condition","event","Disorders of mouth and esophagus","ERT",8,0
"Condition","event","Disorders of teeth and jaws","ERT",50,0
"Condition","event","Disorders of the upper GI","ERT",153,0
"Condition","event","Epilepsy and convulsions","ERT",54,0
"Condition","event","Female genital disorders, and contraception","ERT",68,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",85,0
"Condition","event","Glaucoma","ERT",2,0
"Condition","event","Headache","ERT",95,0
"Condition","event","Heart disease","ERT",319,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",11,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",7,0
"Condition","event","Hernias","ERT",18,0
"Condition","event","Hyperlipidemia","ERT",14,0
"Condition","event","Hypertension","ERT",133,0
"Condition","event","Infectious diseases","ERT",158,0
"Condition","event","Influenza","ERT",79,0
"Condition","event","Intestinal infection","ERT",109,0
"Condition","event","Kidney Disease","ERT",106,0
"Condition","event","Male genital disorders","ERT",11,0
"Condition","event","Mental disorders","ERT",148,0
"Condition","event","Non-malignant breast disease","ERT",2,0
"Condition","event","Non-malignant neoplasm","ERT",9,0
"Condition","event","Normal birth/live born","ERT",85,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",124,0
"Condition","event","Other bone and musculoskeletal disease","ERT",19,0
"Condition","event","Other care and screening","ERT",17,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",76,0
"Condition","event","Other CNS disorders","ERT",149,0
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",117,0
"Condition","event","Other eye disorders","ERT",55,0
"Condition","event","Other GI","ERT",99,0
"Condition","event","Other stomach and intestinal disorders","ERT",38,0
"Condition","event","Other urinary","ERT",20,0
"Condition","event","Otitis media","ERT",91,0
"Condition","event","Paralysis","ERT",2,0
"Condition","event","Perinatal Conditions","ERT",2,0
"Condition","event","Pneumonia","ERT",124,0
"Condition","event","Poisoning by medical and non-medical substances","ERT",76,0
"Condition","event","Residual Codes","ERT",61,0
"Condition","event","Skin disorders","ERT",152,0
"Condition","event","Symptoms","ERT",198,0
"Condition","event","Systemic lupus and connective tissues disorders","ERT",101,0
"Condition","event","Thyroid disease","ERT",6,0
"Condition","event","Tonsillitis","ERT",10,0
"Condition","event","Trauma-related disorders","ERT",1228,0
"Condition","event","Urinary tract infections","ERT",142,0
"Condition","event","Allergic reactions","HHT",1,0
"Condition","event","Anemia and other deficiencies","HHT",6,0
"Condition","event","Appendicitis","HHT",2,0
"Condition","event","Back problems","HHT",33,0
"Condition","event","Cancer","HHT",47,0
"Condition","event","Cataract","HHT",3,0
"Condition","event","Cerebrovascular disease","HHT",60,0
"Condition","event","Complications of pregnancy and birth","HHT",5,0
"Condition","event","Complications of surgery or device","HHT",4,0
"Condition","event","Congenital anomalies","HHT",10,0
"Condition","event","COPD, asthma","HHT",78,0
"Condition","event","Diabetes mellitus","HHT",92,0
"Condition","event","Disorders of teeth and jaws","HHT",1,0
"Condition","event","Disorders of the upper GI","HHT",11,0
"Condition","event","Epilepsy and convulsions","HHT",12,0
"Condition","event","Female genital disorders, and contraception","HHT",1,0
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",12,0
"Condition","event","Glaucoma","HHT",5,0
"Condition","event","Headache","HHT",3,0
"Condition","event","Heart disease","HHT",122,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",1,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",17,0
"Condition","event","Hernias","HHT",8,0
"Condition","event","Hyperlipidemia","HHT",48,0
"Condition","event","Hypertension","HHT",97,0
"Condition","event","Infectious diseases","HHT",18,0
"Condition","event","Influenza","HHT",2,0
"Condition","event","Intestinal infection","HHT",1,0
"Condition","event","Kidney Disease","HHT",24,0
"Condition","event","Male genital disorders","HHT",4,0
"Condition","event","Mental disorders","HHT",162,0
"Condition","event","Non-malignant neoplasm","HHT",1,0
"Condition","event","Normal birth/live born","HHT",7,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","HHT",151,0
"Condition","event","Other bone and musculoskeletal disease","HHT",16,0
"Condition","event","Other care and screening","HHT",33,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","HHT",23,0
"Condition","event","Other CNS disorders","HHT",28,0
"Condition","event","Other endocrine, nutritional & immune disorder","HHT",18,0
"Condition","event","Other eye disorders","HHT",15,0
"Condition","event","Other GI","HHT",11,0
"Condition","event","Other stomach and intestinal disorders","HHT",1,0
"Condition","event","Other urinary","HHT",3,0
"Condition","event","Paralysis","HHT",15,0
"Condition","event","Perinatal Conditions","HHT",8,0
"Condition","event","Pneumonia","HHT",7,0
"Condition","event","Poisoning by medical and non-medical substances","HHT",2,0
"Condition","event","Residual Codes","HHT",59,0
"Condition","event","Skin disorders","HHT",33,0
"Condition","event","Symptoms","HHT",7,0
"Condition","event","Systemic lupus and connective tissues disorders","HHT",50,0
"Condition","event","Thyroid disease","HHT",15,0
"Condition","event","Trauma-related disorders","HHT",74,0
"Condition","event","Urinary tract infections","HHT",5,0
"Condition","event","Acute Bronchitis and URI","IPT",12,0
"Condition","event","Allergic reactions","IPT",5,0
"Condition","event","Anemia and other deficiencies","IPT",17,0
"Condition","event","Appendicitis","IPT",29,0
"Condition","event","Back problems","IPT",40,0
"Condition","event","Cancer","IPT",115,0
"Condition","event","Cataract","IPT",2,0
"Condition","event","Cerebrovascular disease","IPT",72,0
"Condition","event","Complications of pregnancy and birth","IPT",26,0
"Condition","event","Complications of surgery or device","IPT",15,0
"Condition","event","Congenital anomalies","IPT",10,0
"Condition","event","COPD, asthma","IPT",138,0
"Condition","event","Diabetes mellitus","IPT",65,0
"Condition","event","Disorders of mouth and esophagus","IPT",2,0
"Condition","event","Disorders of teeth and jaws","IPT",8,0
"Condition","event","Disorders of the upper GI","IPT",38,0
"Condition","event","Epilepsy and convulsions","IPT",20,0
"Condition","event","Female genital disorders, and contraception","IPT",44,0
"Condition","event","Gallbladder, pancreatic, and liver disease","IPT",92,0
"Condition","event","Glaucoma","IPT",2,0
"Condition","event","Headache","IPT",7,0
"Condition","event","Heart disease","IPT",281,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","IPT",13,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","IPT",7,0
"Condition","event","Hernias","IPT",19,0
"Condition","event","Hyperlipidemia","IPT",15,0
"Condition","event","Hypertension","IPT",71,0
"Condition","event","Infectious diseases","IPT",67,0
"Condition","event","Influenza","IPT",8,0
"Condition","event","Intestinal infection","IPT",18,0
"Condition","event","Kidney Disease","IPT",59,0
"Condition","event","Male genital disorders","IPT",4,0
"Condition","event","Mental disorders","IPT",97,0
"Condition","event","Non-malignant breast disease","IPT",3,0
"Condition","event","Non-malignant neoplasm","IPT",16,0
"Condition","event","Normal birth/live born","IPT",368,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","IPT",84,0
"Condition","event","Other bone and musculoskeletal disease","IPT",24,0
"Condition","event","Other care and screening","IPT",11,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","IPT",73,0
"Condition","event","Other CNS disorders","IPT",49,0
