"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.851879144549913,0.00317272781047333
"ind","event","Total","TOT",0.851879144549913,0.00317272781047333
"ind","event","Total","DVT",0.42199460793505,0.00509834355523912
"ind","event","Total","RX",0.643616833344713,0.00433838251568432
"ind","event","Total","OBV",0.722431614790566,0.0040535667670779
"ind","event","Total","OBD",0.678215491883186,0.00401411576597834
"ind","event","Total","OBO",0.298525786000809,0.0049823226858654
"ind","event","Total","OPT",0.166758464647579,0.00372063982377148
"ind","event","Total","OPY",0.0861182146072007,0.00211102869774618
"ind","event","Total","OPZ",0.108497676129576,0.00322884850040698
"ind","event","Total","ERT",0.133831585715871,0.00252994145716578
"ind","event","Total","IPT",0.0749491079596117,0.001804678508111
"ind","event","Total","HHT",0.0207911772590918,0.00105938383318511
"ind","event","Total","OMA",0.186052994397599,0.00356109336761581
"ind","sop","Total","EXP",0.851879144549913,0.00317272781047333
"ind","sop","Total","SLF",0.785086720922109,0.00428664365067557
"ind","sop","Total","PTR",0.594367889584071,0.00650436744436496
"ind","sop","Total","MCR",0.135497232528683,0.00356555912885452
"ind","sop","Total","MCD",0.129553165275102,0.00369771011061564
"ind","sop","Total","OTZ",0.173282641767887,0.00313429931900033
"ind","agegrps","Total","Under 5",0.891002581521371,0.0081013591259133
"ind","agegrps","Total","5-17",0.838932495618202,0.00652706959667578
"ind","agegrps","Total","18-44",0.785195920220146,0.00511096661895152
"ind","agegrps","Total","45-64",0.900480813435967,0.00363310776993287
"ind","agegrps","Total","65+",0.963180642294414,0.0034859698677988
"event","sop","TOT","EXP",0.851879144549913,0.00317272781047333
"event","sop","TOT","SLF",0.785086720922109,0.00428664365067557
"event","sop","TOT","PTR",0.594367889584071,0.00650436744436496
"event","sop","TOT","MCR",0.135497232528683,0.00356555912885452
"event","sop","TOT","MCD",0.129553165275102,0.00369771011061564
"event","sop","TOT","OTZ",0.173282641767887,0.00313429931900033
"event","sop","DVT","EXP",0.42199460793505,0.00509834355523912
"event","sop","DVT","SLF",0.29964624965893,0.00467174961313868
"event","sop","DVT","PTR",0.261229873749943,0.00499822982745498
"event","sop","DVT","MCR",0.00350433223240204,0.000447271513933834
"event","sop","DVT","MCD",0.0326336769418429,0.00169106705312542
"event","sop","DVT","OTZ",0.026079208197504,0.00120160203909008
"event","sop","RX","EXP",0.643616833344713,0.00433838251568432
"event","sop","RX","SLF",0.620110180565899,0.00456336662309879
