"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",2813.23941120184,58.9861451399405
"ind","event","Total","TOT",2813.23941120184,58.9861451399405
"ind","event","Total","DVT",223.138706557555,5.29656585944926
"ind","event","Total","RX",522.64401021766,11.5474673034554
"ind","event","Total","OBV",624.62116987542,11.206101794898
"ind","event","Total","OBD",452.248090092747,8.52325008930756
"ind","event","Total","OBO",169.167096336365,6.23060519620975
"ind","event","Total","OPT",273.838585105294,10.5714737593598
"ind","event","Total","OPY",168.088471988717,7.04392765004448
"ind","event","Total","OPZ",103.222423527332,6.63447442132376
"ind","event","Total","ERT",96.7421605913593,3.34388751463265
"ind","event","Total","IPT",888.532133244947,41.9407377569852
"ind","event","Total","HHT",120.815323257039,11.3378315684566
"ind","event","Total","OMA",62.9121907320155,2.62368933209526
"ind","sop","Total","EXP",2813.23941120184,58.9861451399405
"ind","sop","Total","SLF",538.588146804552,10.176480985571
"ind","sop","Total","PTR",1118.22793118619,31.5433739877349
"ind","sop","Total","MCR",619.775556096737,31.6562931245735
"ind","sop","Total","MCD",303.784773936402,21.3464274616015
"ind","sop","Total","OTZ",232.875223988964,12.7635437948801
"ind","agegrps","Total","Under 5",1329.16710595811,256.054828537972
"ind","agegrps","Total","5-17",996.146958281225,46.1471669751146
"ind","agegrps","Total","18-44",1753.45541186962,49.8601687579686
"ind","agegrps","Total","45-64",3891.25503417361,119.298712496448
"ind","agegrps","Total","65+",7509.59617467861,245.689086735671
"event","sop","TOT","EXP",2813.23941120184,58.9861451399405
"event","sop","TOT","SLF",538.588146804552,10.176480985571
"event","sop","TOT","PTR",1118.22793118619,31.5433739877349
"event","sop","TOT","MCR",619.775556096737,31.6562931245735
"event","sop","TOT","MCD",303.784773936402,21.3464274616015
"event","sop","TOT","OTZ",232.875223988964,12.7635437948801
"event","sop","DVT","EXP",223.138706557555,5.29656585944926
"event","sop","DVT","SLF",110.397008491164,3.64674178727158
"event","sop","DVT","PTR",93.3724876154165,2.94228018501065
"event","sop","DVT","MCR",1.09546848479784,0.283103490450378
"event","sop","DVT","MCD",8.53080823017777,0.903912495915667
"event","sop","DVT","OTZ",9.74588658162303,0.675500918974454
"event","sop","RX","EXP",522.64401021766,11.5474673034554
"event","sop","RX","SLF",221.218312867488,5.58176020027365
"event","sop","RX","PTR",194.572859234318,5.81702325990275
"event","sop","RX","MCR",22.289921422716,2.24955949220486
"event","sop","RX","MCD",65.2248405738461,3.86350421425959
"event","sop","RX","OTZ",19.3389194908619,1.4791572260628
"event","sop","OBV","EXP",624.62116987542,11.206101794898
"event","sop","OBV","SLF",111.411898989267,3.71781434543742
"event","sop","OBV","PTR",255.874802151379,5.81031938845849
"event","sop","OBV","MCR",131.380739416243,6.01822620115507
"event","sop","OBV","MCD",53.0446667911307,3.21445900783106
"event","sop","OBV","OTZ",72.91299824976,3.70150296958666
"event","sop","OBD","EXP",452.248090092747,8.52325008930756
"event","sop","OBD","SLF",72.3504760241158,2.50048361193468
"event","sop","OBD","PTR",183.867953321396,4.36011211721494
"event","sop","OBD","MCR",102.629115190203,4.64056536551993
"event","sop","OBD","MCD",42.5839012592372,2.74466078041184
"event","sop","OBD","OTZ",50.8211330325153,3.02938967951573
"event","sop","OBO","EXP",169.167096336365,6.23060519620975
"event","sop","OBO","SLF",38.2432338687334,2.17532959243004
"event","sop","OBO","PTR",70.4220844470477,3.1020195090649
"event","sop","OBO","MCR",28.4742727568039,2.8017260725414
"event","sop","OBO","MCD",10.2320052835497,1.23882476784405
"event","sop","OBO","OTZ",21.798396724699,1.78424704007454
"event","sop","OPT","EXP",273.838585105294,10.5714737593598
"event","sop","OPT","SLF",17.2493820481267,1.06143799314104
"event","sop","OPT","PTR",159.391596585215,6.8279723148708
"event","sop","OPT","MCR",52.9651972825557,5.00729959539926
"event","sop","OPT","MCD",17.4034713907047,1.67884044058754
"event","sop","OPT","OTZ",26.829127244114,2.73996448733947
"event","sop","OPY","EXP",168.088471988717,7.04392765004448
"event","sop","OPY","SLF",9.66821894098783,0.774341666236854
"event","sop","OPY","PTR",101.647280913248,4.98513953508316
"event","sop","OPY","MCR",28.2029060479694,2.7942590955728
"event","sop","OPY","MCD",10.5860954553401,1.16875910426237
"event","sop","OPY","OTZ",17.9840530566161,2.04851630847977
"event","sop","OPZ","EXP",103.222423527332,6.63447442132376
"event","sop","OPZ","SLF",7.28888977643376,0.677132228298246
"event","sop","OPZ","PTR",56.5161767719313,3.93735381883072
"event","sop","OPZ","MCR",24.1025390296769,3.52684426495476
"event","sop","OPZ","MCD",6.71413525955376,0.944050237286182
"event","sop","OPZ","OTZ",8.60023600693934,1.22039967818177
"event","sop","ERT","EXP",96.7421605913593,3.34388751463265
"event","sop","ERT","SLF",11.0596309820483,0.693327173453183
"event","sop","ERT","PTR",48.9070072573355,2.16836048518113
"event","sop","ERT","MCR",15.3673769142296,1.35216756907188
"event","sop","ERT","MCD",9.00926615782298,1.05790254991315
"event","sop","ERT","OTZ",12.3987394705132,1.19050815338451
"event","sop","IPT","EXP",888.532133244947,41.9407377569852
"event","sop","IPT","SLF",22.0904402503717,1.94056342831803
"event","sop","IPT","PTR",345.806220754407,24.2059435105688
"event","sop","IPT","MCR",353.482131923287,25.2087716376176
"event","sop","IPT","MCD",92.0489197001558,14.8190439510783
"event","sop","IPT","OTZ",75.1053641848282,10.0889730664372
"event","sop","HHT","EXP",120.815323257039,11.3378315684566
"event","sop","HHT","SLF",9.22041602166296,2.61252619912131
"event","sop","HHT","PTR",7.82486117585839,1.86653596096096
"event","sop","HHT","MCR",37.0083634936994,4.63670729406477
"event","sop","HHT","MCD",54.1742521715375,8.38492632106159
"event","sop","HHT","OTZ",12.5874568879376,1.8492340877313
"event","sop","OMA","EXP",62.9121907320155,2.62368933209526
"event","sop","OMA","SLF",35.9413589245083,1.86319025236536
"event","sop","OMA","PTR",12.4800446234077,0.85501476681929
"event","sop","OMA","MCR",6.18660035769623,0.809371819520133
"event","sop","OMA","MCD",4.34864374329373,0.467714780641359
"event","sop","OMA","OTZ",3.95694756261996,0.488345712860137
"event","agegrps","TOT","Under 5",1329.16710595811,256.054828537972
"event","agegrps","TOT","5-17",996.146958281225,46.1471669751146
"event","agegrps","TOT","18-44",1753.45541186962,49.8601687579686
"event","agegrps","TOT","45-64",3891.25503417361,119.298712496448
"event","agegrps","TOT","65+",7509.59617467861,245.689086735671
"event","agegrps","DVT","Under 5",26.0109034002863,2.39461628493154
"event","agegrps","DVT","5-17",278.047632711164,14.3003155763509
"event","agegrps","DVT","18-44",173.500658985398,6.48926811629578
"event","agegrps","DVT","45-64",310.597738853109,12.5863885952028
"event","agegrps","DVT","65+",237.462403352455,13.380484897694
"event","agegrps","RX","Under 5",75.7235489663772,4.87505057530672
"event","agegrps","RX","5-17",137.298389497135,9.80167991740155
"event","agegrps","RX","18-44",284.372422665597,9.15459966703265
"event","agegrps","RX","45-64",887.504902292788,26.2249395424157
"event","agegrps","RX","65+",1376.10676720493,37.4058751480794
"event","agegrps","OBV","Under 5",335.008394915092,12.9647473068281
"event","agegrps","OBV","5-17",246.630029035385,13.170619789295
"event","agegrps","OBV","18-44",456.483712799241,15.3948430793599
"event","agegrps","OBV","45-64",848.028949855665,24.0250065206819
"event","agegrps","OBV","65+",1432.31799686052,43.057313015637
"event","agegrps","OBD","Under 5",305.969995344218,10.6591877134016
"event","agegrps","OBD","5-17",191.811287972351,12.1835948027811
"event","agegrps","OBD","18-44",313.901203149332,10.0259807227676
"event","agegrps","OBD","45-64",588.195957453622,20.6810675352314
"event","agegrps","OBD","65+",1082.70021939274,33.0358858306237
"event","agegrps","OBO","Under 5",28.7117528168481,5.09213322222183
"event","agegrps","OBO","5-17",53.2045109596246,4.64566278846117
"event","agegrps","OBO","18-44",140.622369264441,9.29043192424891
"event","agegrps","OBO","45-64",252.615460652116,13.2756770751321
"event","agegrps","OBO","65+",346.220088815187,25.805475154482
"event","agegrps","OPT","Under 5",100.536043122239,12.6053875760361
"event","agegrps","OPT","5-17",65.0321333945534,6.57918644486908
"event","agegrps","OPT","18-44",199.566720093037,12.7339696587579
"event","agegrps","OPT","45-64",471.140173079553,25.7746444315395
"event","agegrps","OPT","65+",531.626169329161,34.5796443215723
"event","agegrps","OPY","Under 5",81.1407097665844,11.9502582541798
"event","agegrps","OPY","5-17",45.1304565828907,5.2592314333662
"event","agegrps","OPY","18-44",119.033993821001,8.195320986218
"event","agegrps","OPY","45-64",299.144273930305,18.8886104380327
"event","agegrps","OPY","65+",300.167119107233,25.4745529600767
"event","agegrps","OPZ","Under 5",18.917506449194,3.91633079861721
"event","agegrps","OPZ","5-17",19.5517728981021,2.91074954134789
"event","agegrps","OPZ","18-44",79.1836519194254,9.45342479139477
"event","agegrps","OPZ","45-64",167.46254062949,13.9856054149435
"event","agegrps","OPZ","65+",224.774801457408,19.8861597147472
"event","agegrps","ERT","Under 5",71.7178888748242,5.99077158397036
"event","agegrps","ERT","5-17",55.732153531818,3.85651795254786
"event","agegrps","ERT","18-44",96.1271634656264,5.00618761795326
"event","agegrps","ERT","45-64",111.658601376413,7.86293805623354
"event","agegrps","ERT","65+",144.317900029042,11.5294890641641
"event","agegrps","IPT","Under 5",655.877773669283,253.151409623898
"event","agegrps","IPT","5-17",142.497867343568,22.2514609574909
"event","agegrps","IPT","18-44",468.014486628626,30.9807794831097
"event","agegrps","IPT","45-64",1090.0425923091,91.806888288915
"event","agegrps","IPT","65+",3020.34072417871,209.745800961116
"event","agegrps","HHT","Under 5",54.0461207054198,17.1542433603988
"event","agegrps","HHT","5-17",43.7711450788167,28.2928983302373
"event","agegrps","HHT","18-44",34.7679653929351,12.9599572796374
"event","agegrps","HHT","45-64",90.0309407500651,19.0560730744147
"event","agegrps","HHT","65+",591.51709426234,64.0957335219523
"event","agegrps","OMA","Under 5",10.2580530606671,3.18233215872421
"event","agegrps","OMA","5-17",27.1389302358331,2.40445055800762
"event","agegrps","OMA","18-44",40.6237489385772,1.92497955311359
"event","agegrps","OMA","45-64",82.2547589217841,4.71689335093301
"event","agegrps","OMA","65+",175.926306486595,13.1844323616541
"sop","agegrps","EXP","Under 5",1329.16710595811,256.054828537972
"sop","agegrps","EXP","5-17",996.146958281225,46.1471669751146
"sop","agegrps","EXP","18-44",1753.45541186962,49.8601687579686
"sop","agegrps","EXP","45-64",3891.25503417361,119.298712496448
"sop","agegrps","EXP","65+",7509.59617467861,245.689086735671
"sop","agegrps","SLF","Under 5",106.795623384165,5.45663572972488
"sop","agegrps","SLF","5-17",254.103689922166,13.2499832753975
"sop","agegrps","SLF","18-44",362.252220668291,11.4720578483712
"sop","agegrps","SLF","45-64",784.664065729482,18.9345338841925
"sop","agegrps","SLF","65+",1268.65722304158,40.2523615306291
"sop","agegrps","PTR","Under 5",627.558085024562,168.809724530596
"sop","agegrps","PTR","5-17",442.647204908301,21.6624929006373
"sop","agegrps","PTR","18-44",913.740442326994,32.1970115859652
"sop","agegrps","PTR","45-64",2111.78395784443,84.8516591320174
"sop","agegrps","PTR","65+",1138.76818129502,67.7705211971589
"sop","agegrps","MCR","Under 5",4.63592129815303,1.26214058114324
"sop","agegrps","MCR","5-17",2.97012828401328,0.877611647456076
"sop","agegrps","MCR","18-44",70.0133125872048,19.1121734107641
"sop","agegrps","MCR","45-64",276.582498693814,36.1171634365981
"sop","agegrps","MCR","65+",4186.25433394861,198.040471571414
"sop","agegrps","MCD","Under 5",494.917277163635,183.414605759415
"sop","agegrps","MCD","5-17",231.743648311146,34.9349647051524
"sop","agegrps","MCD","18-44",256.4478979972,21.4101060451364
"sop","agegrps","MCD","45-64",339.728975241548,39.8351283922482
"sop","agegrps","MCD","65+",383.985454212247,41.2806582711401
"sop","agegrps","OTZ","Under 5",95.2654681912935,27.3992735664167
"sop","agegrps","OTZ","5-17",64.6877997133617,12.3100093193432
"sop","agegrps","OTZ","18-44",151.007550609952,10.8880508329292
"sop","agegrps","OTZ","45-64",378.521100232413,34.7586385142572
"sop","agegrps","OTZ","65+",531.950828751831,56.006954974071
"ind","region","Total","Northeast",3015.3921291818,117.727316050362
"ind","region","Total","Midwest",3094.23967456211,90.3946685366348
"ind","region","Total","South",2737.03522236914,113.33899712025
"ind","region","Total","West",2484.80242687695,125.742134319817
"ind","married","Total","Married",3359.04384599162,77.6490801531029
"ind","married","Total","Widowed",7096.943537352,321.416790748733
"ind","married","Total","Divorced",4218.25209037341,286.402893907937
"ind","married","Total","Separated",3588.72078132079,456.829559876369
"ind","married","Total","Never married",1846.73894478822,81.5471530171615
"ind","married","Total","Inapplicable (age < 16)",1064.23586340956,79.4130284674261
"ind","race","Total","Hispanic",1571.42233096421,103.72544658387
"ind","race","Total","White",3231.18939459313,74.6112741585075
"ind","race","Total","Black",2426.7658582075,149.630543408098
"ind","race","Total","Amer. Indian, AK Native, or mult. races",2387.3836468019,180.007456765024
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",1476.2877735177,109.545772139476
"ind","sex","Total","Male",2495.35854540567,85.1410281483235
"ind","sex","Total","Female",3116.93250760614,71.386422928101
"ind","education","Total","Less than high school",3861.98620037222,150.643336708807
"ind","education","Total","High school",3490.9640576025,119.666392002344
"ind","education","Total","Some college",3094.16837724405,76.6928087579597
"ind","education","Total","Inapplicable (age < 18)",1085.81584810552,70.7779818250149
"ind","education","Total","Missing",4467.74614573163,1391.06923483006
"ind","employed","Total","Employed",2055.15683665639,48.324763564859
"ind","employed","Total","Not employed",5469.16379289839,133.806272091454
"ind","employed","Total","Inapplicable (age < 16)",1064.23586340956,79.4130284674261
"ind","employed","Total","Missing",3915.60261099526,2690.55585055233
"ind","insurance","Total","Any private, all ages",2755.24196434038,60.2951211694872
"ind","insurance","Total","Public only, all ages",4405.39332415721,198.303358568584
"ind","insurance","Total","Uninsured, all ages",854.312885612407,60.8064230667417
"ind","poverty","Total","Negative or poor",2984.88241659014,167.039587342071
"ind","poverty","Total","Near-poor",3047.57263054489,254.169479420146
"ind","poverty","Total","Low income",3071.88107516361,180.225093106043
"ind","poverty","Total","Middle income",2611.27987346388,91.0890181079815
"ind","poverty","Total","High income",2803.7425125631,72.7615962067161
"ind","health","Total","Excellent",1187.54297960751,34.3178498684511
"ind","health","Total","Very good",1912.00226726108,43.0104802269468
"ind","health","Total","Good",3329.88237077059,140.160917365591
"ind","health","Total","Fair",6970.47447518342,267.880582416496
"ind","health","Total","Poor",13722.545127966,805.066265396141
"ind","health","Total","Missing",15838.6268115441,5226.9006829419
"ind","mnhlth","Total","Excellent",1856.16845747307,59.8424715333009
"ind","mnhlth","Total","Very good",2333.48021097116,62.240435411095
"ind","mnhlth","Total","Good",3792.84599880138,157.35549395087
"ind","mnhlth","Total","Fair",6409.0317994695,296.340470618231
"ind","mnhlth","Total","Poor",10941.6276599007,1091.91979999085
"ind","mnhlth","Total","Missing",15494.6709509453,5122.28723093332
"ind","agegrps_v2X","Total","Under 18",1085.81584810552,70.7779818250149
"ind","agegrps_v2X","Total","18-64",2564.29644314427,55.9736147474874
"ind","agegrps_v2X","Total","65+",7509.59617467861,245.689086735671
"ind","insurance_v2X","Total","<65, Any private",2191.61592745201,49.4187223713019
"ind","insurance_v2X","Total","<65, Public only",3094.8300692679,193.402517652795
"ind","insurance_v2X","Total","<65, Uninsured",855.579336848462,60.9889915861729
"ind","insurance_v2X","Total","65+, Medicare only",6742.09123148551,428.538702923379
"ind","insurance_v2X","Total","65+, Medicare and private",7569.13964841232,301.101858981261
"ind","insurance_v2X","Total","65+, Medicare and other public",9720.08241421513,701.009811702473
"ind","insurance_v2X","Total","65+, No medicare",2880.57693169899,1275.78859059801
"event","region","TOT","Northeast",3015.3921291818,117.727316050362
"event","region","TOT","Midwest",3094.23967456211,90.3946685366348
"event","region","TOT","South",2737.03522236914,113.33899712025
"event","region","TOT","West",2484.80242687695,125.742134319817
"event","region","DVT","Northeast",256.862106456396,13.9542608611592
"event","region","DVT","Midwest",231.87536344342,11.0198034533064
"event","region","DVT","South",183.868057599587,8.69960113476185
"event","region","DVT","West",247.685775490256,11.0234617771344
"event","region","RX","Northeast",530.171805898146,23.8016927824051
"event","region","RX","Midwest",560.620282814993,19.8177725795391
"event","region","RX","South",567.062163502614,22.8740363171142
"event","region","RX","West",409.313417407406,21.4440902687842
"event","region","OBV","Northeast",623.769278264314,24.0489904708985
"event","region","OBV","Midwest",668.232106119254,24.2511834310317
"event","region","OBV","South",594.297088297925,19.6955686277891
"event","region","OBV","West",629.372812326275,23.2880363508878
"event","region","OBD","Northeast",446.050337191747,18.1064861161793
"event","region","OBD","Midwest",486.095486584398,17.4046909197994
"event","region","OBD","South",447.13574947492,15.043085516253
