"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"ind","ind","Total","Total",960,19.6432180915992
"ind","event","Total","TOT",960,19.6432180915992
"ind","event","Total","DVT",196,2.55106728462327
"ind","event","Total","RX",271,7.14298839694516
"ind","event","Total","OBV",300,4.59192111232189
"ind","event","Total","OBD",245,3.31638747001025
"ind","event","Total","OBO",159,3.57149419847258
"ind","event","Total","OPT",582,22.7044988331471
"ind","event","Total","OPY",985,44.6436774809072
"ind","event","Total","OPZ",299,10.9695893238801
"ind","event","Total","ERT",377,7.39809512540748
"ind","event","Total","IPT",5734,161.227452388191
"ind","event","Total","HHT",2220,245.922886237683
"ind","event","Total","OMA",195,3.57149419847258
"ind","sop","Total","EXP",960,19.6432180915992
"ind","sop","Total","SLF",271,6.12256148309585
"ind","sop","Total","PTR",555,11.734909509267
"ind","sop","Total","MCR",974,43.1130371101333
"ind","sop","Total","MCD",356,16.8370440785136
"ind","sop","Total","OTZ",252,7.65320185386981
"ind","agegrps","Total","Under 5",398,15.8166171646643
"ind","agegrps","Total","5-17",393,11.4798027808047
"ind","agegrps","Total","18-44",738,17.6023642639006
"ind","agegrps","Total","45-64",1710,35.9700487131881
"ind","agegrps","Total","65+",3540,97.1956635441466
"event","sop","TOT","EXP",960,19.6432180915992
"event","sop","TOT","SLF",271,6.12256148309585
"event","sop","TOT","PTR",555,11.734909509267
"event","sop","TOT","MCR",974,43.1130371101333
"event","sop","TOT","MCD",356,16.8370440785136
"event","sop","TOT","OTZ",252,7.65320185386981
"event","sop","DVT","EXP",196,2.55106728462327
"event","sop","DVT","SLF",115,3.06128074154792
"event","sop","DVT","PTR",158,2.55106728462327
"event","sop","DVT","MCR",90,14.5410835223526
"event","sop","DVT","MCD",90,5.35724129770887
"event","sop","DVT","OTZ",179,7.39809512540748
"event","sop","RX","EXP",271,7.14298839694516
"event","sop","RX","SLF",110,3.06128074154792
"event","sop","RX","PTR",155,4.59192111232189
"event","sop","RX","MCR",295,23.4698190185341
"event","sop","RX","MCD",152,9.94916241003075
"event","sop","RX","OTZ",243,23.9800324754587
"event","sop","OBV","EXP",300,4.59192111232189
"event","sop","OBV","SLF",60,0
"event","sop","OBV","PTR",196,3.06128074154792
"event","sop","OBV","MCR",441,16.0717238931266
"event","sop","OBV","MCD",176,5.61234802617119
"event","sop","OBV","OTZ",151,5.61234802617119
"event","sop","OBD","EXP",245,3.31638747001025
"event","sop","OBD","SLF",45,1.27553364231164
"event","sop","OBD","PTR",160,2.8061740130856
"event","sop","OBD","MCR",378,11.2246960523424
"event","sop","OBD","MCD",163,4.33681438385956
"event","sop","OBD","OTZ",137,4.33681438385956
"event","sop","OBO","EXP",159,3.57149419847258
"event","sop","OBO","SLF",50,1.53064037077396
"event","sop","OBO","PTR",115,3.31638747001025
"event","sop","OBO","MCR",128,7.14298839694516
"event","sop","OBO","MCD",116,8.16341531079446
"event","sop","OBO","OTZ",111,6.37766821155818
"event","sop","OPT","EXP",582,22.7044988331471
"event","sop","OPT","SLF",65,4.08170765539723
"event","sop","OPT","PTR",457,22.4493921046848
"event","sop","OPT","MCR",319,19.6432180915992
"event","sop","OPT","MCD",196,17.6023642639006
"event","sop","OPT","OTZ",245,20.9187517339108
"event","sop","OPY","EXP",985,44.6436774809072
"event","sop","OPY","SLF",72,5.86745475463352
"event","sop","OPY","PTR",846,44.8987842093696
"event","sop","OPY","MCR",468,35.9700487131881
"event","sop","OPY","MCD",313,40.8170765539723
"event","sop","OPY","OTZ",356,34.9496217993388
"event","sop","OPZ","EXP",299,10.9695893238801
"event","sop","OPZ","SLF",49,4.08170765539723
"event","sop","OPZ","PTR",238,12.2451229661917
"event","sop","OPZ","MCR",148,13.5206566085033
"event","sop","OPZ","MCD",134,14.2859767938903
"event","sop","OPZ","OTZ",120,11.9900162377294
"event","sop","ERT","EXP",377,7.39809512540748
"event","sop","ERT","SLF",60,3.31638747001025
"event","sop","ERT","PTR",319,8.16341531079446
"event","sop","ERT","MCR",217,13.265549880041
"event","sop","ERT","MCD",149,7.90830858233214
"event","sop","ERT","OTZ",238,15.3064037077396
"event","sop","IPT","EXP",5734,161.227452388191
"event","sop","IPT","SLF",200,17.6023642639006
"event","sop","IPT","PTR",3471,149.492542878924
"event","sop","IPT","MCR",5884,308.679141439416
"event","sop","IPT","MCD",2478,161.482559116653
"event","sop","IPT","OTZ",1317,168.370440785136
"event","sop","HHT","EXP",2220,245.922886237683
"event","sop","HHT","SLF",390,86.2260742202665
"event","sop","HHT","PTR",732,167.605120599749
"event","sop","HHT","MCR",2051,272.198879269303
"event","sop","HHT","MCD",2644,546.948825823229
"event","sop","HHT","OTZ",752,142.859767938903
"event","sop","OMA","EXP",195,3.57149419847258
"event","sop","OMA","SLF",150,2.55106728462327
"event","sop","OMA","PTR",148,3.06128074154792
"event","sop","OMA","MCR",191,28.061740130856
"event","sop","OMA","MCD",131,10.7144825954177
"event","sop","OMA","OTZ",162,16.8370440785136
"event","agegrps","TOT","Under 5",398,15.8166171646643
"event","agegrps","TOT","5-17",393,11.4798027808047
"event","agegrps","TOT","18-44",738,17.6023642639006
"event","agegrps","TOT","45-64",1710,35.9700487131881
"event","agegrps","TOT","65+",3540,97.1956635441466
"event","agegrps","DVT","Under 5",99,5.61234802617119
"event","agegrps","DVT","5-17",170,5.61234802617119
"event","agegrps","DVT","18-44",183,4.08170765539723
"event","agegrps","DVT","45-64",238,5.61234802617119
"event","agegrps","DVT","65+",226,8.16341531079446
"event","agegrps","RX","Under 5",49,2.8061740130856
"event","agegrps","RX","5-17",73,2.8061740130856
"event","agegrps","RX","18-44",165,4.59192111232189
"event","agegrps","RX","45-64",565,14.030870065428
"event","agegrps","RX","65+",1036,32.3985545147155
"event","agegrps","OBV","Under 5",241,9.69405568156843
"event","agegrps","OBV","5-17",150,3.31638747001025
"event","agegrps","OBV","18-44",242,4.59192111232189
"event","agegrps","OBV","45-64",423,10.9695893238801
"event","agegrps","OBV","65+",740,23.4698190185341
"event","agegrps","OBD","Under 5",226,8.67362876771912
"event","agegrps","OBD","5-17",140,3.06128074154792
"event","agegrps","OBD","18-44",197,4.08170765539723
"event","agegrps","OBD","45-64",323,7.90830858233214
"event","agegrps","OBD","65+",575,17.6023642639006
"event","agegrps","OBO","Under 5",72,6.12256148309585
"event","agegrps","OBO","5-17",86,5.10213456924654
"event","agegrps","OBO","18-44",150,5.10213456924654
"event","agegrps","OBO","45-64",193,9.4389489531061
"event","agegrps","OBO","65+",236,11.734909509267
"event","agegrps","OPT","Under 5",491,117.859308549595
"event","agegrps","OPT","5-17",404,54.3377331624757
"event","agegrps","OPT","18-44",593,39.796649640123
"event","agegrps","OPT","45-64",726,49.4907053216914
"event","agegrps","OPT","65+",509,37.5006890839621
"event","agegrps","OPY","Under 5",801,147.196582322763
"event","agegrps","OPY","5-17",635,102.808011570318
"event","agegrps","OPY","18-44",1032,107.144825954177
"event","agegrps","OPY","45-64",1267,67.093069585592
"event","agegrps","OPY","65+",745,54.0826264340133
"event","agegrps","OPZ","Under 5",191,57.6541206324859
"event","agegrps","OPZ","5-17",225,35.4598352562635
"event","agegrps","OPZ","18-44",334,30.3577006870169
"event","agegrps","OPZ","45-64",344,21.6840719192978
"event","agegrps","OPZ","65+",229,21.9391786477601
"event","agegrps","ERT","Under 5",278,18.6227911777499
"event","agegrps","ERT","5-17",325,10.9695893238801
"event","agegrps","ERT","18-44",412,16.0717238931266
"event","agegrps","ERT","45-64",488,19.8983248200615
"event","agegrps","ERT","65+",355,18.8778979062122
"event","agegrps","IPT","Under 5",2735,272.96419945469
"event","agegrps","IPT","5-17",4423,452.304229563706
"event","agegrps","IPT","18-44",4807,176.023642639006
"event","agegrps","IPT","45-64",6497,295.923805016299
"event","agegrps","IPT","65+",8063,467.100419814521
"event","agegrps","HHT","Under 5",1225,1072.72379318409
"event","agegrps","HHT","5-17",1525,715.319266608365
"event","agegrps","HHT","18-44",831,564.040976630205
"event","agegrps","HHT","45-64",1251,432.916118200569
"event","agegrps","HHT","65+",2735,364.037301515741
"event","agegrps","OMA","Under 5",180,74.2360579825372
"event","agegrps","OMA","5-17",158,4.84702784078421
"event","agegrps","OMA","18-44",160,5.10213456924654
"event","agegrps","OMA","45-64",225,6.6327749400205
"event","agegrps","OMA","65+",241,10.2042691384931
"sop","agegrps","EXP","Under 5",398,15.8166171646643
"sop","agegrps","EXP","5-17",393,11.4798027808047
"sop","agegrps","EXP","18-44",738,17.6023642639006
"sop","agegrps","EXP","45-64",1710,35.9700487131881
"sop","agegrps","EXP","65+",3540,97.1956635441466
"sop","agegrps","SLF","Under 5",75,3.82660092693491
"sop","agegrps","SLF","5-17",110,5.10213456924654
"sop","agegrps","SLF","18-44",208,4.84702784078421
"sop","agegrps","SLF","45-64",470,10.2042691384931
"sop","agegrps","SLF","65+",835,25.5106728462327
"sop","agegrps","PTR","Under 5",333,21.1738584623731
"sop","agegrps","PTR","5-17",297,9.18384222464377
"sop","agegrps","PTR","18-44",482,12.2451229661917
"sop","agegrps","PTR","45-64",1029,29.3372737731676
"sop","agegrps","PTR","65+",931,40.3068630970477
"sop","agegrps","MCR","Under 5",137,55.6132668047873
"sop","agegrps","MCR","5-17",149,41.0721832824347
"sop","agegrps","MCR","18-44",328,101.277371199544
"sop","agegrps","MCR","45-64",801,100.767157742619
"sop","agegrps","MCR","65+",1090,44.6436774809072
"sop","agegrps","MCD","Under 5",236,15.0512969792773
"sop","agegrps","MCD","5-17",223,11.734909509267
"sop","agegrps","MCD","18-44",640,85.4607540348795
"sop","agegrps","MCD","45-64",1167,172.707255168995
"sop","agegrps","MCD","65+",986,132.145285343485
"sop","agegrps","OTZ","Under 5",157,15.5615104362019
"sop","agegrps","OTZ","5-17",147,9.69405568156843
"sop","agegrps","OTZ","18-44",224,13.265549880041
"sop","agegrps","OTZ","45-64",386,29.5923805016299
"sop","agegrps","OTZ","65+",368,27.8066334023936
"ind","region","Total","Northeast",1028,42.8579303816709
"ind","region","Total","Midwest",1060,40.8170765539723
"ind","region","Total","South",972,44.1334640239826
"ind","region","Total","West",825,28.3168468593183
"ind","married","Total","Married",1409,30.1025939585546
"ind","married","Total","Widowed",3510,163.013199487427
"ind","married","Total","Divorced",1520,79.593299280246
"ind","married","Total","Separated",1510,241.330965125361
"ind","married","Total","Never married",693,29.8474872300923
"ind","married","Total","Inapplicable (age < 16)",382,9.94916241003075
"ind","race","Total","Hispanic",460,15.5615104362019
"ind","race","Total","White",1159,21.6840719192978
"ind","race","Total","Black",643,36.9904756270374
"ind","race","Total","Amer. Indian, AK Native, or mult. races",881,89.0322482333521
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",607,48.4702784078421
"ind","sex","Total","Male",774,15.8166171646643
"ind","sex","Total","Female",1138,25.5106728462327
"ind","education","Total","Less than high school",1569,67.3481763140543
"ind","education","Total","High school",1395,42.3477169247463
"ind","education","Total","Some college",1269,31.6332343293285
"ind","education","Total","Inapplicable (age < 18)",394,10.2042691384931
"ind","education","Total","Missing",864,282.658255136258
"ind","employed","Total","Employed",960,23.9800324754587
"ind","employed","Total","Not employed",2341,66.0726426717427
"ind","employed","Total","Inapplicable (age < 16)",382,9.94916241003075
"ind","employed","Total","Missing",13702,0
"ind","insurance","Total","Any private, all ages",1001,22.1942853762224
"ind","insurance","Total","Public only, all ages",1267,80.8688329225577
"ind","insurance","Total","Uninsured, all ages",396,19.3881113631369
"ind","poverty","Total","Negative or poor",823,50.5111322355407
"ind","poverty","Total","Near-poor",754,82.9096867502563
"ind","poverty","Total","Low income",845,48.9804918647668
"ind","poverty","Total","Middle income",838,26.531099760082
"ind","poverty","Total","High income",1137,27.0413132170067
"ind","health","Total","Excellent",524,13.265549880041
"ind","health","Total","Very good",864,21.1738584623731
"ind","health","Total","Good",1354,45.9192111232189
"ind","health","Total","Fair",3247,169.90108115591
"ind","health","Total","Poor",6809,442.8652806106
"ind","health","Total","Missing",8106,2578.36370456874
