"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","ind","Total","Total",288181762.725384,5847686.85081387
"ind","event","Total","TOT",247199871.217813,4972901.90642619
"ind","event","Total","DVT",125336165.781014,3038352.24426823
"ind","event","Total","RX",185478633.553009,3768396.94499102
"ind","event","Total","OBT",211154304.262322,4267238.61127875
"ind","event","Total","OBD",197725220.818039,4085727.71642926
"ind","event","Total","OBO",89349849.698237,2027834.35800335
"ind","event","Total","OPT",48973773.676563,1264534.50489286
"ind","event","Total","OPD",25389129.339324,713607.610342491
"ind","event","Total","OPO",31926807.569091,1004485.73661375
"ind","event","Total","ERT",40556208.113191,980540.170011172
"ind","event","Total","IPD",21890239.77181,621566.7622762
"ind","event","Total","HHT",6578690.025314,333246.621930112
"ind","event","Total","OMA",53617079.885836,1309975.8891868
"ind","sop","Total","EXP",245496033.505386,4961556.33789695
"ind","sop","Total","SLF",226247675.127625,4606769.77686384
"ind","sop","Total","PTR",171285986.127704,4037352.35842356
"ind","sop","Total","MCR",39047831.314527,1111710.15471368
"ind","sop","Total","MCD",37334859.535632,1289005.92909851
"ind","sop","Total","OTZ",49936897.154381,1292024.74204917
"ind","agegrps","Total","Under 5",19587791.648484,717633.182611518
"ind","agegrps","Total","5-17",53159058.236955,1405521.60453694
"ind","agegrps","Total","18-44",111218706.334774,2566161.55691906
"ind","agegrps","Total","45-64",67960440.628042,1574765.51806632
"ind","agegrps","Total","65+",36255765.877129,1131957.37340239
"event","sop","TOT","EXP",245496033.505386,4961556.33789695
"event","sop","TOT","SLF",226247675.127625,4606769.77686384
"event","sop","TOT","PTR",171285986.127704,4037352.35842356
"event","sop","TOT","MCR",39047831.314527,1111710.15471368
"event","sop","TOT","MCD",37334859.535632,1289005.92909851
"event","sop","TOT","OTZ",49936897.154381,1292024.74204917
"event","sop","DVT","EXP",121611149.97533,2985275.41607794
"event","sop","DVT","SLF",86352584.420761,2268851.43188196
"event","sop","DVT","PTR",75281685.493788,2217076.92844896
"event","sop","DVT","MCR",1009884.639909,128563.129485978
"event","sop","DVT","MCD",9404430.545311,522613.740627295
"event","sop","DVT","OTZ",7515552.188839,375551.500258947
"event","sop","RX","EXP",185478633.553009,3768396.94499102
"event","sop","RX","SLF",178704444.919437,3649612.94196857
"event","sop","RX","PTR",112220647.333445,2714845.64212852
"event","sop","RX","MCR",8692283.269272,488309.506281494
"event","sop","RX","MCD",22017583.345243,803057.943439011
"event","sop","RX","OTZ",9177828.669469,457474.160668327
"event","sop","OBV","EXP",208191616.198891,4233604.45945666
"event","sop","OBV","SLF",164621048.810556,3578202.27151279
"event","sop","OBV","PTR",141179439.573088,3421875.07886614
"event","sop","OBV","MCR",35988093.050434,1068762.37529225
"event","sop","OBV","MCD",27558003.161256,1045828.63898038
"event","sop","OBV","OTZ",33751212.075864,972854.486407088
"event","sop","OBD","EXP",195449335.95856,4045577.00493816
"event","sop","OBD","SLF",151101272.731183,3356977.53097844
"event","sop","OBD","PTR",133267073.737969,3248219.54762237
"event","sop","OBD","MCR",35000260.10357,1039780.83013526
"event","sop","OBD","MCD",25570307.841546,966826.56061181
"event","sop","OBD","OTZ",29189825.311829,908135.896153819
"event","sop","OBO","EXP",86029687.228694,2022168.2153698
"event","sop","OBO","SLF",55880597.86254,1496240.37534478
"event","sop","OBO","PTR",53000621.69297,1479984.93366262
"event","sop","OBO","MCR",15184951.089635,651922.061572544
"event","sop","OBO","MCD",7079347.891123,403967.941702816
"event","sop","OBO","OTZ",11511039.903647,459952.901171496
"event","sop","OPT","EXP",48056748.291518,1243835.55927016
"event","sop","OPT","SLF",22448390.70437,709200.270428419
"event","sop","OPT","PTR",33797311.115698,995621.025952728
"event","sop","OPT","MCR",13882062.881341,544155.07906823
"event","sop","OPT","MCD",5544950.385526,294251.95902254
"event","sop","OPT","OTZ",7873135.176581,397431.911194835
"event","sop","OPY","EXP",24817698.888266,696975.422755525
"event","sop","OPY","SLF",11516398.216001,416408.136922075
"event","sop","OPY","PTR",16846547.334764,578911.062389686
"event","sop","OPY","MCR",7291047.387937,322491.609108968
"event","sop","OPY","MCD",3238121.70102,203886.971188824
"event","sop","OPY","OTZ",4442767.33898,248071.078148714
"event","sop","OPZ","EXP",31267051.558629,986389.358490156
"event","sop","OPZ","SLF",12857870.562805,541299.142919123
"event","sop","OPZ","PTR",22403693.105753,790107.161908716
"event","sop","OPZ","MCR",9332283.13202,446655.728381821
"event","sop","OPZ","MCD",3011748.408298,210823.238439064
"event","sop","OPZ","OTZ",4427490.345604,286150.53615178
"event","sop","ERT","EXP",38567822.279933,962261.800822602
"event","sop","ERT","SLF",18340669.544533,591931.833544719
"event","sop","ERT","PTR",22899954.855991,695723.497463401
"event","sop","ERT","MCR",8081066.332145,339765.885000477
"event","sop","ERT","MCD",7678947.991921,387007.163811254
"event","sop","ERT","OTZ",6820771.265396,334665.540150328
"event","sop","IPT","EXP",21598966.046496,616134.805724612
"event","sop","IPT","SLF",9578622.259514,381329.928375237
"event","sop","IPT","PTR",13168879.232431,486610.621275484
"event","sop","IPT","MCR",8319788.484931,324226.593895416
"event","sop","IPT","MCD",4645679.190509,249848.656579329
"event","sop","IPT","OTZ",3718128.952089,214709.080994772
"event","sop","HHT","EXP",5991638.111661,312419.158065574
"event","sop","HHT","SLF",1631955.764971,157296.179585059
"event","sop","HHT","PTR",1084091.43248,115403.293776605
"event","sop","HHT","MCR",2878210.746144,231191.361621468
"event","sop","HHT","MCD",1846463.135753,165009.400827043
"event","sop","HHT","OTZ",1804474.565607,158443.250968239
"event","sop","OMA","EXP",53617079.885836,1309975.8891868
