"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"ind","ind","Total","Total",3302.39263303975,66.8560327448835
"ind","event","Total","TOT",3302.39263303975,66.8560327448835
"ind","event","Total","DVT",528.771463809554,10.1683026217779
"ind","event","Total","RX",812.042170341649,16.0821169648872
"ind","event","Total","OBV",864.609406741562,14.8072020172726
"ind","event","Total","OBD",666.820642561554,12.2178125629887
"ind","event","Total","OBO",566.674988457802,18.7413926698222
"ind","event","Total","OPT",1642.1270469479,52.8659883319333
"ind","event","Total","OPY",1951.83414746109,68.0352090754803
"ind","event","Total","OPZ",951.379118978142,53.8362609222961
"ind","event","Total","ERT",722.864935612033,22.1542984902512
"ind","event","Total","IPT",11855.1395398029,451.108338817852
"ind","event","Total","HHT",5810.89381094125,461.901160608851
"ind","event","Total","OMA",338.14124269116,11.2537141727989
"ind","sop","Total","EXP",3302.39263303975,66.8560327448835
"ind","sop","Total","SLF",686.023763300904,12.2683832153572
"ind","sop","Total","PTR",1881.37338975143,46.5330331057681
"ind","sop","Total","MCR",4574.08276560586,190.431297676796
"ind","sop","Total","MCD",2344.86570275087,153.735530226516
"ind","sop","Total","OTZ",1343.90393413382,68.5767948254414
"ind","agegrps","Total","Under 5",1491.76571821888,288.908766311571
"ind","agegrps","Total","5-17",1187.39822749049,54.1031805107523
"ind","agegrps","Total","18-44",2233.14381381147,61.9163711091423
"ind","agegrps","Total","45-64",4321.30810130838,132.111287676413
"ind","agegrps","Total","65+",7796.66434822634,254.724209531501
"event","sop","TOT","EXP",3302.39263303975,66.8560327448835
"event","sop","TOT","SLF",686.023763300904,12.2683832153572
"event","sop","TOT","PTR",1881.37338975143,46.5330331057681
"event","sop","TOT","MCR",4574.08276560586,190.431297676796
"event","sop","TOT","MCD",2344.86570275087,153.735530226516
"event","sop","TOT","OTZ",1343.90393413382,68.5767948254414
"event","sop","DVT","EXP",528.771463809554,10.1683026217779
"event","sop","DVT","SLF",368.424462568187,10.0548511204942
"event","sop","DVT","PTR",357.434187273679,9.20160578252683
"event","sop","DVT","MCR",312.604060388118,69.5721481911314
"event","sop","DVT","MCD",261.411187142065,21.6333365523229
"event","sop","DVT","OTZ",373.703315983182,20.3845153222815
"event","sop","RX","EXP",812.042170341649,16.0821169648872
