"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"ind","ind","Total","Total",1021,18.3676844492875
"ind","event","Total","TOT",1021,18.3676844492875
"ind","event","Total","DVT",202,2.55106728462327
"ind","event","Total","RX",306,9.69405568156843
"ind","event","Total","OBV",316,5.86745475463352
"ind","event","Total","OBD",262,4.08170765539723
"ind","event","Total","OBO",170,4.59192111232189
"ind","event","Total","OPT",583,22.9596055616094
"ind","event","Total","OPY",1044,47.9600649509175
"ind","event","Total","OPZ",290,10.4593758669554
"ind","event","Total","ERT",404,9.18384222464377
"ind","event","Total","IPT",6970,184.952378135187
"ind","event","Total","HHT",2048,211.483477895269
"ind","event","Total","OMA",189,3.82660092693491
"ind","sop","Total","EXP",1021,18.3676844492875
"ind","sop","Total","SLF",301,6.37766821155818
"ind","sop","Total","PTR",607,13.265549880041
"ind","sop","Total","MCR",887,44.6436774809072
"ind","sop","Total","MCD",404,22.1942853762224
"ind","sop","Total","OTZ",290,10.2042691384931
"ind","agegrps","Total","Under 5",384,17.0921508069759
"ind","agegrps","Total","5-17",444,15.8166171646643
"ind","agegrps","Total","18-44",758,18.6227911777499
"ind","agegrps","Total","45-64",1892,53.062199520164
"ind","agegrps","Total","65+",3649,103.828438484167
"event","sop","TOT","EXP",1021,18.3676844492875
"event","sop","TOT","SLF",301,6.37766821155818
"event","sop","TOT","PTR",607,13.265549880041
"event","sop","TOT","MCR",887,44.6436774809072
"event","sop","TOT","MCD",404,22.1942853762224
"event","sop","TOT","OTZ",290,10.2042691384931
"event","sop","DVT","EXP",202,2.55106728462327
"event","sop","DVT","SLF",122,2.55106728462327
"event","sop","DVT","PTR",178,3.57149419847258
"event","sop","DVT","MCR",138,24.2351392039211
"event","sop","DVT","MCD",92,4.59192111232189
"event","sop","DVT","OTZ",165,11.9900162377294
"event","sop","RX","EXP",306,9.69405568156843
"event","sop","RX","SLF",132,3.57149419847258
"event","sop","RX","PTR",174,6.12256148309585
"event","sop","RX","MCR",330,27.8066334023936
"event","sop","RX","MCD",140,9.18384222464377
"event","sop","RX","OTZ",294,29.0821670447053
"event","sop","OBV","EXP",316,5.86745475463352
"event","sop","OBV","SLF",60,1.27553364231164
"event","sop","OBV","PTR",215,4.59192111232189
"event","sop","OBV","MCR",396,12.2451229661917
"event","sop","OBV","MCD",171,5.10213456924654
"event","sop","OBV","OTZ",173,7.39809512540748
"event","sop","OBD","EXP",262,4.08170765539723
"event","sop","OBD","SLF",50,1.27553364231164
"event","sop","OBD","PTR",181,4.33681438385956
"event","sop","OBD","MCR",319,10.7144825954177
"event","sop","OBD","MCD",150,5.35724129770887
"event","sop","OBD","OTZ",156,8.16341531079446
"event","sop","OBO","EXP",170,4.59192111232189
"event","sop","OBO","SLF",55,2.55106728462327
"event","sop","OBO","PTR",121,2.8061740130856
"event","sop","OBO","MCR",135,8.41852203925679
"event","sop","OBO","MCD",120,7.14298839694516
"event","sop","OBO","OTZ",122,10.7144825954177
"event","sop","OPT","EXP",583,22.9596055616094
"event","sop","OPT","SLF",70,4.08170765539723
"event","sop","OPT","PTR",420,22.1942853762224
"event","sop","OPT","MCR",332,19.3881113631369
"event","sop","OPT","MCD",239,26.0208863031574
"event","sop","OPT","OTZ",263,26.2759930316197
"event","sop","OPY","EXP",1044,47.9600649509175
"event","sop","OPY","SLF",80,5.35724129770887
"event","sop","OPY","PTR",820,49.2355985932291
"event","sop","OPY","MCR",487,47.7049582224551
"event","sop","OPY","MCD",303,36.9904756270374
"event","sop","OPY","OTZ",313,40.3068630970477
"event","sop","OPZ","EXP",290,10.4593758669554
"event","sop","OPZ","SLF",45,2.55106728462327
"event","sop","OPZ","PTR",236,14.030870065428
"event","sop","OPZ","MCR",169,14.2859767938903
"event","sop","OPZ","MCD",126,18.3676844492875
"event","sop","OPZ","OTZ",188,20.6636450054485
"event","sop","ERT","EXP",404,9.18384222464377
"event","sop","ERT","SLF",71,3.57149419847258
"event","sop","ERT","PTR",360,12.2451229661917
"event","sop","ERT","MCR",281,22.1942853762224
"event","sop","ERT","MCD",166,7.65320185386981
"event","sop","ERT","OTZ",211,16.8370440785136
"event","sop","IPT","EXP",6970,184.952378135187
"event","sop","IPT","SLF",210,14.2859767938903
"event","sop","IPT","PTR",3994,236.739044013039
"event","sop","IPT","MCR",7413,413.528006837432
"event","sop","IPT","MCD",2565,175.768535910543
"event","sop","IPT","OTZ",1066,132.145285343485
"event","sop","HHT","EXP",2048,211.483477895269
"event","sop","HHT","SLF",545,127.553364231163
"event","sop","HHT","PTR",608,155.870211090482
"event","sop","HHT","MCR",2419,196.177074187529
"event","sop","HHT","MCD",2769,429.089517273634
"event","sop","HHT","OTZ",853,141.329127568129
"event","sop","OMA","EXP",189,3.82660092693491
"event","sop","OMA","SLF",142,3.82660092693491
"event","sop","OMA","PTR",130,6.6327749400205
"event","sop","OMA","MCR",165,15.3064037077396
"event","sop","OMA","MCD",123,9.4389489531061
"event","sop","OMA","OTZ",150,21.9391786477601
"event","agegrps","TOT","Under 5",384,17.0921508069759
"event","agegrps","TOT","5-17",444,15.8166171646643
"event","agegrps","TOT","18-44",758,18.6227911777499
"event","agegrps","TOT","45-64",1892,53.062199520164
"event","agegrps","TOT","65+",3649,103.828438484167
"event","agegrps","DVT","Under 5",108,5.86745475463352
"event","agegrps","DVT","5-17",180,5.86745475463352
"event","agegrps","DVT","18-44",195,4.59192111232189
"event","agegrps","DVT","45-64",245,6.12256148309585
"event","agegrps","DVT","65+",236,9.18384222464377
"event","agegrps","RX","Under 5",56,3.06128074154792
"event","agegrps","RX","5-17",79,3.57149419847258
"event","agegrps","RX","18-44",184,6.37766821155818
"event","agegrps","RX","45-64",632,25.000459389308
"event","agegrps","RX","65+",1219,43.8783572955202
"event","agegrps","OBV","Under 5",242,9.69405568156843
"event","agegrps","OBV","5-17",168,3.82660092693491
"event","agegrps","OBV","18-44",262,7.14298839694516
"event","agegrps","OBV","45-64",455,12.7553364231164
"event","agegrps","OBV","65+",680,25.000459389308
"event","agegrps","OBD","Under 5",221,10.4593758669554
"event","agegrps","OBD","5-17",151,3.82660092693491
"event","agegrps","OBD","18-44",218,6.6327749400205
"event","agegrps","OBD","45-64",349,8.67362876771912
"event","agegrps","OBD","65+",528,15.5615104362019
"event","agegrps","OBO","Under 5",79,6.88788166848283
"event","agegrps","OBO","5-17",109,5.35724129770887
"event","agegrps","OBO","18-44",150,6.12256148309585
"event","agegrps","OBO","45-64",217,8.16341531079446
"event","agegrps","OBO","65+",216,13.0104431515787
"event","agegrps","OPT","Under 5",287,93.3690626172117
"event","agegrps","OPT","5-17",351,82.9096867502563
"event","agegrps","OPT","18-44",542,57.3990139040236
"event","agegrps","OPT","45-64",744,56.6336937186366
"event","agegrps","OPT","65+",542,34.1843016139518
"event","agegrps","OPY","Under 5",768,194.136220359831
"event","agegrps","OPY","5-17",496,201.789422213701
"event","agegrps","OPY","18-44",1153,108.420359596489
"event","agegrps","OPY","45-64",1318,78.827979094859
"event","agegrps","OPY","65+",773,64.7971090294311
"event","agegrps","OPZ","Under 5",197,38.0109025408867
"event","agegrps","OPZ","5-17",258,50.5111322355407
"event","agegrps","OPZ","18-44",272,20.9187517339108
"event","agegrps","OPZ","45-64",344,17.0921508069759
"event","agegrps","OPZ","65+",263,20.4085382769862
"event","agegrps","ERT","Under 5",268,19.8983248200615
"event","agegrps","ERT","5-17",322,23.7249257469964
"event","agegrps","ERT","18-44",415,15.3064037077396
"event","agegrps","ERT","45-64",525,30.8679141439416
"event","agegrps","ERT","65+",432,25.765779574695
"event","agegrps","IPT","Under 5",3373,382.915199421953
"event","agegrps","IPT","5-17",4008,347.965577622614
"event","agegrps","IPT","18-44",5324,289.801243533203
"event","agegrps","IPT","45-64",8278,690.063700490595
"event","agegrps","IPT","65+",9802,662.001960359739
"event","agegrps","HHT","Under 5",853,600.521238800318
"event","agegrps","HHT","5-17",2688,4061.55422384871
"event","agegrps","HHT","18-44",600,258.168009203875
"event","agegrps","HHT","45-64",1358,229.596055616094
"event","agegrps","HHT","65+",2626,247.453526608457
"event","agegrps","OMA","Under 5",150,28.5719535877806
"event","agegrps","OMA","5-17",140,5.10213456924654
"event","agegrps","OMA","18-44",151,4.08170765539723
"event","agegrps","OMA","45-64",232,7.65320185386981
"event","agegrps","OMA","65+",246,9.69405568156843
"sop","agegrps","EXP","Under 5",384,17.0921508069759
"sop","agegrps","EXP","5-17",444,15.8166171646643
"sop","agegrps","EXP","18-44",758,18.6227911777499
"sop","agegrps","EXP","45-64",1892,53.062199520164
"sop","agegrps","EXP","65+",3649,103.828438484167
"sop","agegrps","SLF","Under 5",75,5.10213456924654
"sop","agegrps","SLF","5-17",125,5.10213456924654
"sop","agegrps","SLF","18-44",230,5.86745475463352
"sop","agegrps","SLF","45-64",524,14.030870065428
"sop","agegrps","SLF","65+",887,27.296419945469
"sop","agegrps","PTR","Under 5",332,22.4493921046848
"sop","agegrps","PTR","5-17",341,14.796190250815
"sop","agegrps","PTR","18-44",488,15.0512969792773
"sop","agegrps","PTR","45-64",1173,41.8375034678216
"sop","agegrps","PTR","65+",1053,58.6745475463352
"sop","agegrps","MCR","Under 5",106,95.920129901835
"sop","agegrps","MCR","5-17",116,28.061740130856
"sop","agegrps","MCR","18-44",263,53.827519705551
"sop","agegrps","MCR","45-64",735,105.869292311866
"sop","agegrps","MCR","65+",989,53.3173062486263
"sop","agegrps","MCD","Under 5",232,16.5819373500513
"sop","agegrps","MCD","5-17",235,12.7553364231164
"sop","agegrps","MCD","18-44",780,75.5115916248488
"sop","agegrps","MCD","45-64",1528,197.452607829841
"sop","agegrps","MCD","65+",1027,147.706795779687
"sop","agegrps","OTZ","Under 5",205,22.1942853762224
"sop","agegrps","OTZ","5-17",182,17.0921508069759
"sop","agegrps","OTZ","18-44",244,14.2859767938903
"sop","agegrps","OTZ","45-64",380,22.7044988331471
"sop","agegrps","OTZ","65+",360,27.8066334023936
"ind","region","Total","Northeast",1085,52.0417726063147
"ind","region","Total","Midwest",1111,33.6740881570272
"ind","region","Total","South",1018,38.5211159978114
"ind","region","Total","West",883,40.8170765539723
"ind","married","Total","Married",1559,34.6945150708765
"ind","married","Total","Widowed",3658,195.411754002142
