"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",179.379193124677,5.4669780793497
"ind","event","Total","DVT",213.432624244392,3.85012238503264
"ind","event","Total","ERT",524.835810063505,14.3553594433945
"ind","event","Total","HHT",927.54684058605,63.676556965799
"ind","event","Total","IPT",10421.7779566071,808.642309863887
"ind","event","Total","OBV",120.87534523116,1.71499565980122
"ind","event","Total","OPT",556.585532329809,22.292985774141
"ind","event","Total","RX",63.4128321941196,0.640291892551655
"ind","sop","Total","XP",179.379193124677,5.4669780793497
"ind","sop","Total","SF",33.6928371804473,0.569749752379977
"ind","sop","Total","PR",76.8605396989595,3.44342653348978
"ind","sop","Total","MR",36.3575425383976,1.60453962624959
"ind","sop","Total","MD",16.430448787762,0.845096756889534
"ind","sop","Total","OZ",16.0378249191112,2.9183092949787
"ind","agegrps","Total","Under 5",182.442105341959,12.9174910088246
"ind","agegrps","Total","5-17",137.801287965172,3.91897217391006
"ind","agegrps","Total","18-44",190.518143482511,17.4132348977803
"ind","agegrps","Total","45-64",170.637903166111,8.66132793668575
"ind","agegrps","Total","65+",191.174092340902,5.80938278051781
"ind","region","Total","Northeast",176.823673973304,14.398886358807
"ind","region","Total","Midwest",187.585950517412,7.23261786860645
"ind","region","Total","South",168.700278109272,4.24190458313096
"ind","region","Total","West",191.914411220379,20.5267240349303
"ind","married","Total","Married",186.665968679593,9.9726617477748
"ind","married","Total","Widowed",194.439875417329,9.39403822521325
"ind","married","Total","Divorced",169.233181743508,7.12038190805123
"ind","married","Total","Separated",170.790080564023,14.4431321889866
"ind","married","Total","Never married",168.961198248061,10.4229132066774
"ind","married","Total","Inapplicable (age < 16)",149.925009650301,4.97754343872784
"ind","race","Total","Hispanic",181.326199838897,11.5522553689467
"ind","race","Total","White",173.788414477265,4.65356732546305
"ind","race","Total","Black",185.105147951049,7.64241649101248
"ind","race","Total","Amer. Indian, AK Native, or mult. races",185.030690233565,14.5684617705152
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",331.744849496543,167.220146804987
"ind","sex","Total","Male",205.833689725683,13.18429045406
"ind","sex","Total","Female",162.076453802827,2.9133668073663
"ind","education","Total","Less than high school",184.077438272426,9.39052456905541
"ind","education","Total","High school",188.480952555595,14.5137912913977
"ind","education","Total","Some college",177.194840093972,7.68016400630199
"ind","education","Total","Inapplicable (age < 18)",149.562776835578,4.58719179874985
"ind","education","Total","Missing",281.215916083156,82.4819135429751
"ind","employed","Total","Employed",160.433668443877,3.84181840112019
"ind","employed","Total","Not employed",199.813255167616,10.3375788749339
"ind","employed","Total","Inapplicable (age < 16)",149.925009650301,4.97754343872784
"ind","insurance","Total","Any private, all ages",185.802083426509,7.55261713223301
"ind","insurance","Total","Public only, all ages",168.49382386198,4.86877727651413
"ind","insurance","Total","Uninsured, all ages",138.132343659094,8.73750805901311
"ind","poverty","Total","Negative or poor",169.428248731972,6.39478881277109
"ind","poverty","Total","Near-poor",186.023725697844,13.3134752430518
"ind","poverty","Total","Low income",181.585770709869,8.73905697275376
"ind","poverty","Total","Middle income",186.378033987146,14.8056998863371
"ind","poverty","Total","High income",175.828543686223,7.91173338190721
"ind","health","Total","Excellent",157.586289813768,4.61185804435417
"ind","health","Total","Very good",163.175292395149,5.99119728489557
"ind","health","Total","Good",164.030627416306,4.52397031886114
"ind","health","Total","Fair",188.610284863125,15.4407589626894
"ind","health","Total","Poor",269.234252831566,39.0848243946229
"ind","mnhlth","Total","Excellent",173.029730166429,5.78399353027044
"ind","mnhlth","Total","Very good",158.639598936345,3.80541624126119
"ind","mnhlth","Total","Good",177.552658250169,10.1840110823456
"ind","mnhlth","Total","Fair",196.006888934551,12.7431175309067
"ind","mnhlth","Total","Poor",319.388675510587,107.507232993308
"ind","agegrps_v2X","Total","Under 18",149.562776835578,4.58719179874985
"ind","agegrps_v2X","Total","18-64",178.741151135057,8.6899721854886
"ind","agegrps_v2X","Total","65+",191.174092340902,5.80938278051781
"ind","insurance_v2X","Total","<65, Any private",181.401292097714,9.72684041801424
"ind","insurance_v2X","Total","<65, Public only",157.586241948074,5.88587333455653
"ind","insurance_v2X","Total","<65, Uninsured",137.410268867874,8.81025358547328
"ind","insurance_v2X","Total","65+, Medicare only",177.30632038775,9.3735133379552
"ind","insurance_v2X","Total","65+, Medicare and private",198.482161453511,8.74276167879902
"ind","insurance_v2X","Total","65+, Medicare and other public",185.58798131542,13.4684848863508
"ind","insurance_v2X","Total","65+, No medicare",199.743949664787,50.4972771142701
"ind","event_v2X","Total","Missing",154.012215649433,22.7474601432267
"ind","event_v2X","Total","OBD",134.63564452168,2.10459346844617
"ind","event_v2X","Total","OBO",95.3600010635071,2.35572959037097
"ind","event_v2X","Total","OPY",1021.18112197944,54.047123517795
"ind","event_v2X","Total","OPZ",307.070303230533,13.750748336482
"event","sop","DVT","XP",213.432624244392,3.85012238503264
"event","sop","ERT","XP",524.835810063505,14.3553594433945
"event","sop","HHT","XP",927.54684058605,63.676556965799
"event","sop","IPT","XP",10421.7779566071,808.642309863887
"event","sop","OBV","XP",120.87534523116,1.71499565980122
"event","sop","OPT","XP",556.585532329809,22.292985774141
"event","sop","RX","XP",63.4128321941196,0.640291892551655
"event","sop","DVT","SF",102.773027179822,2.75673213696083
"event","sop","ERT","SF",64.1801322546867,4.8955631531123
"event","sop","HHT","SF",193.044255743624,60.6761895247509
"event","sop","IPT","SF",217.266566620774,32.6050194748531
"event","sop","OBV","SF",20.8720463034576,0.750117700319507
"event","sop","OPT","SF",34.6334984215832,2.32879568354588
"event","sop","RX","SF",28.4748444066978,0.392632121813958
"event","sop","DVT","PR",92.0920310890516,2.48824761380473
"event","sop","ERT","PR",273.558633671514,12.1375711990176
"event","sop","HHT","PR",42.4232204529179,7.98998904774747
"event","sop","IPT","PR",4654.60426157288,513.804379770214
"event","sop","OBV","PR",55.2553736684581,1.23698146954137
"event","sop","OPT","PR",308.199592996941,15.8519608433133
"event","sop","RX","PR",22.2550640929189,0.546344781838295
"event","sop","DVT","MR",0.600083329244423,0.126129349853841
"event","sop","ERT","MR",81.2860389966656,5.77726710335214
"event","sop","HHT","MR",318.387925567906,29.4912415730788
"event","sop","IPT","MR",3578.89641221862,200.702452695048
"event","sop","OBV","MR",21.633653014564,0.85981848320242
"event","sop","OPT","MR",127.572098976003,11.5957941935068
"event","sop","RX","MR",2.07786153635934,0.210653957500141
"event","sop","DVT","MD",8.18941567179779,0.791459002406327
"event","sop","ERT","MD",48.9727356547633,2.66637808051517
"event","sop","HHT","MD",300.568716148824,40.4011570925399
"event","sop","IPT","MD",812.571725203636,81.3926340397616
"event","sop","OBV","MD",9.68379667969109,0.56794303733637
"event","sop","OPT","MD",34.1664773279526,3.56335035774442
"event","sop","RX","MD",7.87844446340635,0.490782440187528
"event","sop","DVT","OZ",9.77806697447584,0.91560407202792
"event","sop","ERT","OZ",56.8382694858755,5.50267614332434
"event","sop","HHT","OZ",73.1227226727779,10.1253010117897
"event","sop","IPT","OZ",1158.4389909912,481.408969353069
"event","sop","OBV","OZ",13.4304755649889,0.786012484531436
"event","sop","OPT","OZ",52.0138646073284,5.046624980202
"event","sop","RX","OZ",2.72661769473729,0.224413396307965
"event","agegrps","DVT","Under 5",125.933420775605,13.5996901907866
"event","agegrps","DVT","5-17",197.269083171315,8.58641923945024
"event","agegrps","DVT","18-44",214.321845835808,7.00609016584867
"event","agegrps","DVT","45-64",233.263556984482,5.9453621998482
"event","agegrps","DVT","65+",211.503573318934,9.1669862450639
"event","agegrps","ERT","Under 5",295.721951607265,20.3983452672136
"event","agegrps","ERT","5-17",493.715024747736,47.5421141889432
"event","agegrps","ERT","18-44",485.725234294307,18.6300136742405
"event","agegrps","ERT","45-64",753.446240116704,41.6664262910283
"event","agegrps","ERT","65+",474.141757380473,28.3087966284307
"event","agegrps","HHT","Under 5",717.847108289825,218.136616734683
"event","agegrps","HHT","5-17",1134.57048710866,295.633618978884
"event","agegrps","HHT","18-44",897.456116313539,160.169978406309
"event","agegrps","HHT","45-64",806.991160668451,95.2542096932173
"event","agegrps","HHT","65+",963.772613488859,81.0429177618623
"event","agegrps","IPT","Under 5",7096.03070281563,932.303692271139
"event","agegrps","IPT","5-17",5191.06279916302,576.824912477366
"event","agegrps","IPT","18-44",9703.4956174943,2338.40760326855
"event","agegrps","IPT","45-64",12353.1417397689,1630.21741099189
"event","agegrps","IPT","65+",10638.9568712159,468.494351620212
"event","agegrps","OBV","Under 5",97.2375511421818,3.58586011669223
"event","agegrps","OBV","5-17",99.7290048902311,4.45068539411256
"event","agegrps","OBV","18-44",114.99128342917,3.10669106992855
"event","agegrps","OBV","45-64",128.92456006771,2.6516474721179
"event","agegrps","OBV","65+",130.566667953687,3.10501123619783
"event","agegrps","OPT","Under 5",519.269989813298,86.7630208929889
"event","agegrps","OPT","5-17",489.889265402707,56.4404249135278
"event","agegrps","OPT","18-44",630.416865896853,48.084868278489
"event","agegrps","OPT","45-64",654.138215621506,33.7794908586116
"event","agegrps","OPT","65+",439.043918360085,36.2621395407758
"event","agegrps","RX","Under 5",37.9030178089222,1.50300981467382
"event","agegrps","RX","5-17",60.3380714329788,1.7549875879461
