"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",3081.60159057037,105.56410378387
"ind","event","Total","TOT",3081.60159057037,105.56410378387
"ind","event","Total","DVT",230.463768882267,5.7171076479475
"ind","event","Total","RX",611.322153284545,13.6952697176279
"ind","event","Total","OBV",621.734312974024,12.827699808558
"ind","event","Total","OBD",449.59059256692,9.16810346352241
"ind","event","Total","OBO",169.397898858072,5.97494694588493
"ind","event","Total","OPT",302.805577180405,13.661048979409
"ind","event","Total","OPY",192.975999236909,10.8933314983299
"ind","event","Total","OPZ",106.970589658887,5.73330864704355
"ind","event","Total","ERT",100.776951527723,3.46565358960782
"ind","event","Total","IPT",1049.74966860135,91.1309924919194
"ind","event","Total","HHT",97.7845345013925,9.5149325507818
"ind","event","Total","OMA",66.9705800548183,3.13695644705328
"ind","sop","Total","EXP",3081.60159057037,105.56410378387
"ind","sop","Total","SLF",605.020714355003,11.4970892295534
"ind","sop","Total","PTR",1305.68251555956,61.2365586042095
"ind","sop","Total","MCR",614.478509544202,30.5908758805157
"ind","sop","Total","MCD",282.074569633328,14.827157845075
"ind","sop","Total","OTZ",274.357788684906,49.4514687875289
"ind","agegrps","Total","Under 5",1327.26864384248,101.049981659511
"ind","agegrps","Total","5-17",1016.81424887898,34.4218097711483
"ind","agegrps","Total","18-44",2051.59701446613,191.39872453026
"ind","agegrps","Total","45-64",4257.53866992845,224.282213931539
"ind","agegrps","Total","65+",7909.77543268092,259.886773270896
"event","sop","TOT","EXP",3081.60159057037,105.56410378387
"event","sop","TOT","SLF",605.020714355003,11.4970892295534
"event","sop","TOT","PTR",1305.68251555956,61.2365586042095
"event","sop","TOT","MCR",614.478509544202,30.5908758805157
"event","sop","TOT","MCD",282.074569633328,14.827157845075
"event","sop","TOT","OTZ",274.357788684906,49.4514687875289
"event","sop","DVT","EXP",230.463768882267,5.7171076479475
"event","sop","DVT","SLF",110.974122093691,3.36814587591758
"event","sop","DVT","PTR",99.4413146314501,3.44970619099765
"event","sop","DVT","MCR",0.648047104487328,0.135870527790734
"event","sop","DVT","MCD",8.84365614460337,0.848938077822544
"event","sop","DVT","OTZ",10.5590840014177,0.981246028622335
"event","sop","RX","EXP",611.322153284545,13.6952697176279
"event","sop","RX","SLF",274.511506706279,6.21205501199179
"event","sop","RX","PTR",214.54463056557,6.82630973653496
"event","sop","RX","MCR",20.0317121704335,2.10543459978852
"event","sop","RX","MCD",75.9507597884129,5.01632624569212
"event","sop","RX","OTZ",26.2853995496855,2.25956088412005
"event","sop","OBV","EXP",621.734312974024,12.827699808558
"event","sop","OBV","SLF",107.35906933761,4.18059935604547
"event","sop","OBV","PTR",284.21401013382,6.98713226033739
"event","sop","OBV","MCR",111.274861970629,5.30367437937659
"event","sop","OBV","MCD",49.8096145406681,2.91153322939399
"event","sop","OBV","OTZ",69.0824131007871,4.12904967204432
"event","sop","OBD","EXP",449.59059256692,9.16810346352241
"event","sop","OBD","SLF",68.3681120589695,2.48701826066628
"event","sop","OBD","PTR",207.353054061251,5.53840517690975
"event","sop","OBD","MCR",84.299789889471,4.12617121446913
"event","sop","OBD","MCD",38.7264725178441,2.58528347827104
"event","sop","OBD","OTZ",50.8471408590249,3.3145773800674
"event","sop","OBO","EXP",169.397898858072,5.97494694588493
"event","sop","OBO","SLF",38.4058297386562,2.72849214817159
"event","sop","OBO","PTR",75.5118619342091,3.05815031652649
"event","sop","OBO","MCR",26.5307485881687,2.01844719554203
