"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",4883857598.77811,113220320.867228
"ind","event","Total","DVT",313792689.114234,8580803.95560487
"ind","event","Total","ERT",55797911.016918,1653932.38755595
"ind","event","Total","HHT",30636196.503655,1938349.17776234
"ind","event","Total","IPT",29271550.136251,941147.62423694
"ind","event","Total","OBV",1494747396.27274,36541306.9433566
"ind","event","Total","OPT",158099821.184198,7802172.12952286
"ind","event","Total","RX",2801512034.55011,70339017.9285475
"ind","sop","Total","XP",4731170782.3078,111228114.241277
"ind","sop","Total","SF",3624388889.25536,86339125.2289403
"ind","sop","Total","PR",2176980425.39442,60563129.5834483
"ind","sop","Total","MR",518484634.226228,23583816.8306182
"ind","sop","Total","MD",559097101.007702,23676507.3283115
"ind","sop","Total","OZ",311759883.640077,12861856.6323423
"ind","agegrps","Total","Under 5",138187273.324456,6481864.10243649
"ind","agegrps","Total","5-17",386303537.341123,14206107.0873956
"ind","agegrps","Total","18-44",1173011317.27339,35768579.4587202
"ind","agegrps","Total","45-64",1704815817.05836,55397520.4011218
"ind","agegrps","Total","65+",1481539653.78078,56552874.2441422
"ind","region","Total","Northeast",976003996.104072,50321199.9151726
"ind","region","Total","Midwest",1165838194.93496,65253792.9583236
"ind","region","Total","South",1785348403.08589,65203794.0472942
"ind","region","Total","West",956667004.653197,51063054.4876266
"ind","married","Total","Married",2441167386.10261,72870575.4987123
"ind","married","Total","Widowed",628370707.827779,26221451.8076873
"ind","married","Total","Divorced",588960145.11364,27461977.2714397
"ind","married","Total","Separated",93052744.684734,11334943.0956808
"ind","married","Total","Never married",676618431.047706,24703911.8660473
"ind","married","Total","Inapplicable (age < 16)",455305819.327372,15939111.2119987
"ind","race","Total","Hispanic",357901207.946499,20516683.7205494
"ind","race","Total","White",3822868371.06359,102170580.062574
"ind","race","Total","Black",490915018.416654,26575725.3448519
"ind","race","Total","Amer. Indian, AK Native, or mult. races",98578495.089199,11410301.5102403
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",113594506.262172,9152855.2059912
"ind","sex","Total","Male",1931203220.09548,53122250.1587825
"ind","sex","Total","Female",2952654378.68263,70556199.6353121
"ind","education","Total","Less than high school",932318767.29217,35403208.0708719
"ind","education","Total","High school",1422412660.14206,51496362.3475252
"ind","education","Total","Some college",1978769951.36683,60673779.845641
"ind","education","Total","Inapplicable (age < 18)",524490810.665579,17167624.3929791
"ind","education","Total","Missing",25865409.311471,4947166.8524206
"ind","employed","Total","Employed",1957448205.54275,54203931.7297941
"ind","employed","Total","Not employed",2471099629.1901,76897353.8484749
"ind","employed","Total","Inapplicable (age < 16)",455305819.327372,15939111.2119987
"ind","insurance","Total","Any private, all ages",3443607776.86796,90539207.1497578
"ind","insurance","Total","Public only, all ages",1228130260.93047,45530768.77882
"ind","insurance","Total","Uninsured, all ages",212119560.979678,11526296.489339
"ind","poverty","Total","Negative or poor",633482602.79169,26076612.748335
"ind","poverty","Total","Near-poor",231714531.018592,16213883.9000321
"ind","poverty","Total","Low income",693939342.427363,28618793.0150498
"ind","poverty","Total","Middle income",1425453094.36096,53362326.7191144
"ind","poverty","Total","High income",1899268028.17951,58845176.7865855
"ind","health","Total","Excellent",732966806.770824,25318187.115292
"ind","health","Total","Very good",1272330608.88429,38329002.7047403
"ind","health","Total","Good",1471954314.09465,45409104.58822
"ind","health","Total","Fair",895434521.625202,42530394.4250875
"ind","health","Total","Poor",507584521.295146,26971796.3082467
"ind","mnhlth","Total","Excellent",1378057484.44717,44084222.9069784
"ind","mnhlth","Total","Very good",1357553707.70575,40391715.9069981
"ind","mnhlth","Total","Good",1422552606.94311,50692875.5821204
"ind","mnhlth","Total","Fair",542269252.433086,32918823.5957922
"ind","mnhlth","Total","Poor",179837721.141007,13868269.2674458
"ind","agegrps_v2X","Total","Under 18",524490810.665579,17167624.3929791
"ind","agegrps_v2X","Total","18-64",2877827134.33175,74801720.4097114
"ind","agegrps_v2X","Total","65+",1481539653.78078,56552874.2441422
"ind","insurance_v2X","Total","<65, Any private",2557185165.8822,71776587.5977157
"ind","insurance_v2X","Total","<65, Public only",635598647.14676,30447008.56696
"ind","insurance_v2X","Total","<65, Uninsured",209534131.968365,11380712.1452934
"ind","insurance_v2X","Total","65+, Medicare only",385911041.511137,22132564.7697522
"ind","insurance_v2X","Total","65+, Medicare and private",881875641.153299,42887811.4132204
"ind","insurance_v2X","Total","65+, Medicare and other public",206620572.272577,16404954.2198473
"ind","insurance_v2X","Total","65+, No medicare",7132398.84377,1865566.45215991
"ind","event_v2X","Total","Missing",12181054.086229,1589526.94606672
"ind","event_v2X","Total","OBD",970410302.327282,23253029.3646793
"ind","event_v2X","Total","OBO",514314321.152923,17689702.9156954
"ind","event_v2X","Total","OPY",54916270.525061,3296999.89766239
"ind","event_v2X","Total","OPZ",101025269.365444,6028020.99979254
"event","sop","DVT","XP",260910980.01242,6973016.09656275
"event","sop","ERT","XP",51559076.914907,1544615.74736834
"event","sop","HHT","XP",30247790.374799,1922170.02036621
"event","sop","IPT","XP",28920125.413825,934596.788515648
"event","sop","OBV","XP",1409859125.25755,35072040.9776519
"event","sop","OPT","XP",148161649.784189,7191869.79457904
"event","sop","RX","XP",2801512034.55011,70339017.9285475
"event","sop","DVT","SF",165561182.359267,4864556.11485807
"event","sop","ERT","SF",21078335.880812,791917.526448449
"event","sop","HHT","SF",8248394.152243,859846.641039073
"event","sop","IPT","SF",10715053.576205,513290.45283057
"event","sop","OBV","SF",801410471.342418,22822631.16101
"event","sop","OPT","SF",48083905.001444,2716050.8609016
"event","sop","RX","SF",2569291546.94297,64135522.0479928
"event","sop","DVT","PR",144425957.221941,4792329.37056717
"event","sop","ERT","PR",27901989.050512,985885.087618982
"event","sop","HHT","PR",2024104.914098,336578.72073274
"event","sop","IPT","PR",17608040.682635,761219.097533995
"event","sop","OBV","PR",801664211.738545,23128645.6389018
"event","sop","OPT","PR",87463843.724623,4772901.47006856
"event","sop","RX","PR",1095892278.06206,35180712.0988277
"event","sop","DVT","MR",1227706.442394,190896.004792265
"event","sop","ERT","MR",11800189.805086,689924.196725285
"event","sop","HHT","MR",8160876.362668,708277.966152655
"event","sop","IPT","MR",12331012.683663,667658.246246611
"event","sop","OBV","MR",322848035.218548,14177745.3557332
"event","sop","OPT","MR",53716420.099013,3990388.44535748
"event","sop","RX","MR",108400393.614856,10510643.9771587
"event","sop","DVT","MD",20213930.651138,1429991.40778185
"event","sop","ERT","MD",11519212.724031,629650.534607637
"event","sop","HHT","MD",8457823.456765,1108074.51612194
"event","sop","IPT","MD",6138044.763943,350292.18230179
"event","sop","OBV","MD",156086184.707593,7127329.65394444
"event","sop","OPT","MD",18014755.291659,1999788.79610728
"event","sop","RX","MD",338667149.412573,16140642.2991165
"event","sop","DVT","OZ",12092880.342014,731499.881296717
"event","sop","ERT","OZ",7821736.078477,470632.379224021
"event","sop","HHT","OZ",5521553.96386,782104.221325049
"event","sop","IPT","OZ",4595967.897374,283450.277862926
"event","sop","OBV","OZ",147348564.680677,6732182.14872078
"event","sop","OPT","OZ",20959062.408744,1925476.27637361
"event","sop","RX","OZ",113420118.268931,7760538.66946635
"event","agegrps","DVT","Under 5",5060733.755667,402285.70604669
"event","agegrps","DVT","5-17",82058973.434938,3494280.40465442
"event","agegrps","DVT","18-44",96364638.838837,3328717.08299058
"event","agegrps","DVT","45-64",88918066.400032,3437056.95426438
"event","agegrps","DVT","65+",41390276.68476,2250383.26723732
"event","agegrps","ERT","Under 5",4925936.749325,335686.044713752
"event","agegrps","ERT","5-17",7693473.814394,373408.286541809
"event","agegrps","ERT","18-44",20420557.534141,894562.734462535
"event","agegrps","ERT","45-64",11888027.752063,533159.897994774
"event","agegrps","ERT","65+",10869915.166995,685270.869649524
"event","agegrps","HHT","Under 5",1146742.849147,314237.647791424
"event","agegrps","HHT","5-17",1020885.765962,371227.740866839
"event","agegrps","HHT","18-44",2673266.536787,675853.015042233
"event","agegrps","HHT","45-64",5261400.587234,623400.584520977
"event","agegrps","HHT","65+",20533900.764525,1622097.64364099
"event","agegrps","IPT","Under 5",1574814.332189,169153.851542184
"event","agegrps","IPT","5-17",995716.348133,99272.7765827411
"event","agegrps","IPT","18-44",8450425.993873,418159.269973688
"event","agegrps","IPT","45-64",7322366.995412,409451.213475487
"event","agegrps","IPT","65+",10928226.466644,640555.892232375
"event","agegrps","OBV","Under 5",76368871.136435,4124169.31678579
"event","agegrps","OBV","5-17",141233877.594064,5603029.28824216
"event","agegrps","OBV","18-44",436813745.292316,15091434.2388082
"event","agegrps","OBV","45-64",476160919.042738,16990506.269016
"event","agegrps","OBV","65+",364169983.207188,17217641.8478619
"event","agegrps","OPT","Under 5",3805186.725764,820892.426347079
"event","agegrps","OPT","5-17",8345856.717207,1045909.88271388
"event","agegrps","OPT","18-44",32040634.198427,2131281.67263468
"event","agegrps","OPT","45-64",54496909.163798,3838871.44610405
"event","agegrps","OPT","65+",59411234.379002,5192324.17693864
"event","agegrps","RX","Under 5",45304987.775929,2688617.45528269
"event","agegrps","RX","5-17",144954753.666425,7140227.38523507
"event","agegrps","RX","18-44",576248048.87901,21037226.7665111
"event","agegrps","RX","45-64",1060768127.11708,37319229.6094482
"event","agegrps","RX","65+",974236117.111669,36780661.4642997
"event","region","DVT","Northeast",67493937.6494,4222608.2072009
"event","region","DVT","Midwest",77753808.984282,4521489.203344
"event","region","DVT","South",94271367.381521,4247433.80600046
"event","region","DVT","West",74273575.099031,4220170.71426668
"event","region","ERT","Northeast",10055018.842755,706275.269691417
"event","region","ERT","Midwest",13257642.095061,771422.384537454
"event","region","ERT","South",21440648.544848,899038.13097817
"event","region","ERT","West",11044601.534254,942092.067930278
"event","region","HHT","Northeast",7893201.236595,853609.61063405
"event","region","HHT","Midwest",6821585.104241,1044398.8830249
"event","region","HHT","South",10526989.804544,1209095.76601685
"event","region","HHT","West",5394420.358275,729239.840712689
"event","region","IPT","Northeast",5384615.359888,402878.34205906
"event","region","IPT","Midwest",7214590.770644,477877.849112223
"event","region","IPT","South",11581757.528062,550689.744272685
"event","region","IPT","West",5090586.477657,435266.862834786
"event","region","OBV","Northeast",310788003.757512,18652167.3851803
"event","region","OBV","Midwest",342580015.996,18977949.5482113
"event","region","OBV","South",499543384.755479,18420199.7916261
"event","region","OBV","West",341835991.76375,19016933.7893397
"event","region","OPT","Northeast",39769352.784814,4729608.84551034
"event","region","OPT","Midwest",45074301.888471,4303321.19983331
"event","region","OPT","South",49515184.341452,3547775.91414793
"event","region","OPT","West",23740982.169461,2873316.50499447
"event","region","RX","Northeast",534619866.473108,28090574.4131558
"event","region","RX","Midwest",673136250.096257,41010793.8788933
"event","region","RX","South",1098469070.72998,44275560.2535259
"event","region","RX","West",495286847.250769,29120704.1001851
"event","married","DVT","Married",140258121.470957,4809605.41037935
"event","married","DVT","Widowed",14756185.528526,912031.355349142
"event","married","DVT","Divorced",24167067.240041,1227023.49561972
"event","married","DVT","Separated",2741280.330228,399516.74459831
"event","married","DVT","Never married",57057892.734456,2143258.01191213
"event","married","DVT","Inapplicable (age < 16)",74812141.810026,3263576.22606082
"event","married","ERT","Married",20239300.462125,843645.560978114
"event","married","ERT","Widowed",5372278.587409,352081.588686042
"event","married","ERT","Divorced",5341772.485672,356717.663122799
"event","married","ERT","Separated",1560535.130921,266323.489495876
"event","married","ERT","Never married",11837359.780081,632296.586679613
"event","married","ERT","Inapplicable (age < 16)",11440822.036263,535914.137330691
"event","married","HHT","Married",8084746.110639,899238.206911064
"event","married","HHT","Widowed",11027041.371707,1092706.0322523
"event","married","HHT","Divorced",3740179.120238,562271.413255283
"event","married","HHT","Separated",791176.246497,252736.086270108
"event","married","HHT","Never married",5008878.501356,861406.06021602
"event","married","HHT","Inapplicable (age < 16)",1984175.153218,412230.220968024
"event","married","IPT","Married",14421621.237001,702040.773930919
"event","married","IPT","Widowed",5093705.18428,397324.755746855
"event","married","IPT","Divorced",3105796.850982,269695.226080255
"event","married","IPT","Separated",759385.165736,142172.529633645
"event","married","IPT","Never married",3609652.296471,282258.042121887
"event","married","IPT","Inapplicable (age < 16)",2275763.877677,194027.711010163
"event","married","OBV","Married",731868031.181618,22129338.6157294
"event","married","OBV","Widowed",145286538.961536,7395679.4471382
"event","married","OBV","Divorced",171650646.672694,9767994.857041
"event","married","OBV","Separated",26357233.147569,3930317.01868767
"event","married","OBV","Never married",228393746.931199,10243294.5776054
"event","married","OBV","Inapplicable (age < 16)",191157404.832581,7377987.85927223
"event","married","OPT","Married",84738921.15396,5620968.54351062
"event","married","OPT","Widowed",23397129.311141,3049078.19780246
"event","married","OPT","Divorced",18594013.21181,2206948.30363342
"event","married","OPT","Separated",2280356.77213,426695.272497327
"event","married","OPT","Never married",18905031.916853,1639392.1557616
"event","married","OPT","Inapplicable (age < 16)",10169321.136319,1498318.09305936
"event","married","RX","Married",1441556644.48631,47476345.7852372
"event","married","RX","Widowed",423437828.88318,17899041.483365
"event","married","RX","Divorced",362360669.532203,18141749.5321643
"event","married","RX","Separated",58562777.891653,8212692.81350542
"event","married","RX","Never married",351805868.88729,15909042.135223
"event","married","RX","Inapplicable (age < 16)",163466190.481288,7307341.67672494
"event","race","DVT","Hispanic",24343616.648688,1580807.12640953
"event","race","DVT","White",252002541.945011,7750222.68147232
"event","race","DVT","Black",20223099.221485,1246813.76325753
"event","race","DVT","Amer. Indian, AK Native, or mult. races",5946350.340134,807284.334877981
"event","race","DVT","Asian, Hawaiian, or Pacific Islander",11277080.958916,1184865.86061078
"event","race","ERT","Hispanic",6628128.916281,528041.444895569
"event","race","ERT","White",37719647.039983,1386562.80366129
"event","race","ERT","Black",8397676.008611,545057.750249706
"event","race","ERT","Amer. Indian, AK Native, or mult. races",1812078.429595,288695.926393598
"event","race","ERT","Asian, Hawaiian, or Pacific Islander",1240380.622448,160879.726098004
"event","race","HHT","Hispanic",2730659.095879,678131.713596884
"event","race","HHT","White",21838830.962862,1527246.73688091
"event","race","HHT","Black",5268848.788265,904593.067619258
"event","race","HHT","Amer. Indian, AK Native, or mult. races",599832.085003,187177.917387324
"event","race","HHT","Asian, Hawaiian, or Pacific Islander",198025.571646,106709.778192417
"event","race","IPT","Hispanic",2525516.547904,199452.582368276
"event","race","IPT","White",21620180.229003,848036.222556852
"event","race","IPT","Black",3776938.541125,256030.603034172
"event","race","IPT","Amer. Indian, AK Native, or mult. races",702065.700366,155032.727890771
"event","race","IPT","Asian, Hawaiian, or Pacific Islander",646849.117853,115182.212935632
"event","race","OBV","Hispanic",123900787.982076,7795906.10481506
"event","race","OBV","White",1173586503.9666,33252397.3976709
"event","race","OBV","Black",125465298.671843,7243479.79799349
"event","race","OBV","Amer. Indian, AK Native, or mult. races",32292239.925983,3952483.86623042
"event","race","OBV","Asian, Hawaiian, or Pacific Islander",39502565.726234,3222069.47643592
"event","race","OPT","Hispanic",9023868.528811,1002083.65504195
"event","race","OPT","White",127113942.798529,6918879.57327408
"event","race","OPT","Black",17218161.544306,2434069.18693319
"event","race","OPT","Amer. Indian, AK Native, or mult. races",2547990.665189,657125.936032161
"event","race","OPT","Asian, Hawaiian, or Pacific Islander",2195857.647363,255551.545182516
"event","race","RX","Hispanic",188748630.22686,11686292.6246931
"event","race","RX","White",2188986724.12159,64103598.6311446
"event","race","RX","Black",310564995.641019,18108992.7216664
"event","race","RX","Amer. Indian, AK Native, or mult. races",54677937.942929,7164406.59167572
"event","race","RX","Asian, Hawaiian, or Pacific Islander",58533746.617712,5641038.27238486
"event","sex","DVT","Male",136763620.736891,3999872.89557673
"event","sex","DVT","Female",177029068.377343,5288267.18234685
"event","sex","ERT","Male",24892619.697468,959893.648818103
"event","sex","ERT","Female",30905291.31945,1095317.80407977
"event","sex","HHT","Male",10451657.435101,1106749.4639589
"event","sex","HHT","Female",20184539.068554,1418651.20285206
"event","sex","IPT","Male",11671160.469278,655380.4898829
"event","sex","IPT","Female",17600389.666973,671785.193242002
"event","sex","OBV","Male",589674304.085122,18100238.1946123
"event","sex","OBV","Female",905073092.187619,23310840.0363847
"event","sex","OPT","Male",60549332.045267,4101699.64779296
"event","sex","OPT","Female",97550489.138931,5730056.84145633
"event","sex","RX","Male",1097200525.62635,33611570.9395787
"event","sex","RX","Female",1704311508.92376,43687979.5557801
"event","education","DVT","Less than high school",23554788.154312,1169516.83491846
"event","education","DVT","High school",66001938.23426,2438414.96150834
"event","education","DVT","Some college",136822725.665333,4568450.58229976
"event","education","DVT","Inapplicable (age < 18)",87119707.190605,3634158.90524948
"event","education","DVT","Missing",293529.869724,77479.4450309567
"event","education","ERT","Less than high school",12593067.64363,589122.125818713
"event","education","ERT","High school",14183839.773639,652730.613645728
"event","education","ERT","Some college",16076058.056889,807825.168719571
"event","education","ERT","Inapplicable (age < 18)",12619410.563719,564933.846025341
"event","education","ERT","Missing",325534.979041,101233.296568302
"event","education","HHT","Less than high school",10491574.48539,1065272.50761212
"event","education","HHT","High school",7884804.313612,866579.663387631
"event","education","HHT","Some college",8996824.612996,1037157.51501285
"event","education","HHT","Inapplicable (age < 18)",2167628.615109,484722.308871246
"event","education","HHT","Missing",1095364.476548,554212.065603801
"event","education","IPT","Less than high school",7396877.795489,429233.326321021
"event","education","IPT","High school",8862614.498794,532579.380130244
"event","education","IPT","Some college",10125833.693138,534213.149258296
"event","education","IPT","Inapplicable (age < 18)",2570530.680322,202627.846593372
"event","education","IPT","Missing",315693.468508,124784.428817303
"event","education","OBV","Less than high school",219587186.060234,8955118.89697071
"event","education","OBV","High school",406957425.603761,16958306.8799244
"event","education","OBV","Some college",644363449.356726,21981216.7552107
"event","education","OBV","Inapplicable (age < 18)",217602748.730499,7773945.8610922
"event","education","OBV","Missing",6236586.521521,1459536.27541439
"event","education","OPT","Less than high school",29124026.957128,2639242.85688313
"event","education","OPT","High school",52117277.782068,4442938.03618651
"event","education","OPT","Some college",63863989.593664,4582380.97614225
"event","education","OPT","Inapplicable (age < 18)",12151043.442971,1542257.00506713
"event","education","OPT","Missing",843483.408367,325779.64881466
"event","education","RX","Less than high school",629571246.195987,26445687.3430528
"event","education","RX","High school",866404759.93593,33577768.115696
"event","education","RX","Some college",1098521070.38808,35562060.0735645
