"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",32681,0
"ind","event","Total","TOT",26895,0
"ind","event","Total","DVT",12284,0
"ind","event","Total","RX",19848,0
"ind","event","Total","OBT",22663,0
"ind","event","Total","OBD",21296,0
"ind","event","Total","OBO",8744,0
"ind","event","Total","OPT",4902,0
"ind","event","Total","OPD",2613,0
"ind","event","Total","OPO",3095,0
"ind","event","Total","ERT",4786,0
"ind","event","Total","IPD",2472,0
"ind","event","Total","HHT",751,0
"ind","event","Total","OMA",5735,0
"ind","sop","Total","EXP",26653,0
"ind","sop","Total","SLF",23637,0
"ind","sop","Total","PTR",15267,0
"ind","sop","Total","MCR",4138,0
"ind","sop","Total","MCD",6889,0
"ind","sop","Total","OTZ",5411,0
"ind","agegrps","Total","Under 5",2638,0
"ind","agegrps","Total","5-17",7359,0
"ind","agegrps","Total","18-44",11945,0
"ind","agegrps","Total","45-64",7028,0
"ind","agegrps","Total","65+",3711,0
"event","sop","TOT","EXP",26653,0
"event","sop","TOT","SLF",23637,0
"event","sop","TOT","PTR",15267,0
"event","sop","TOT","MCR",4138,0
"event","sop","TOT","MCD",6889,0
"event","sop","TOT","OTZ",5411,0
"event","sop","DVT","EXP",11884,0
"event","sop","DVT","SLF",7732,0
"event","sop","DVT","PTR",6310,0
"event","sop","DVT","MCR",80,0
"event","sop","DVT","MCD",2014,0
"event","sop","DVT","OTZ",803,0
"event","sop","RX","EXP",19847,0
"event","sop","RX","SLF",18672,0
"event","sop","RX","PTR",9543,0
"event","sop","RX","MCR",785,0
"event","sop","RX","MCD",4347,0
"event","sop","RX","OTZ",911,0
"event","sop","OBV","EXP",22268,0
"event","sop","OBV","SLF",15803,0
"event","sop","OBV","PTR",12566,0
"event","sop","OBV","MCR",3783,0
"event","sop","OBV","MCD",5308,0
"event","sop","OBV","OTZ",3615,0
"event","sop","OBD","EXP",20970,0
"event","sop","OBD","SLF",14461,0
"event","sop","OBD","PTR",11856,0
"event","sop","OBD","MCR",3653,0
"event","sop","OBD","MCD",5028,0
"event","sop","OBD","OTZ",3115,0
"event","sop","OBO","EXP",8337,0
"event","sop","OBO","SLF",5070,0
"event","sop","OBO","PTR",4571,0
"event","sop","OBO","MCR",1501,0
"event","sop","OBO","MCD",1265,0
"event","sop","OBO","OTZ",1142,0
"event","sop","OPT","EXP",4799,0
"event","sop","OPT","SLF",2163,0
"event","sop","OPT","PTR",2926,0
"event","sop","OPT","MCR",1422,0
"event","sop","OPT","MCD",906,0
"event","sop","OPT","OTZ",817,0
