"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.855864035342595,0.00331586678977211
"ind","event","Total","TOT",0.855864035342595,0.00331586678977211
"ind","event","Total","DVT",0.427035546256212,0.00576096119704044
"ind","event","Total","RX",0.643560190306905,0.00427578244393781
"ind","event","Total","OBV",0.723271329685583,0.00431847336396541
"ind","event","Total","OBD",0.678593065470454,0.00453818710086576
"ind","event","Total","OBO",0.305019188685566,0.00521349361492146
"ind","event","Total","OPT",0.169163663701363,0.00375480214016346
"ind","event","Total","OPY",0.0871437577104055,0.00233862550992707
"ind","event","Total","OPZ",0.111485604660635,0.0033332925095367
"ind","event","Total","ERT",0.133236090550073,0.00277590792185132
"ind","event","Total","IPT",0.0743861739625414,0.00188382040936809
"ind","event","Total","HHT",0.020290221601462,0.001076053459332
"ind","event","Total","OMA",0.200420067210094,0.00351505256587616
"ind","sop","Total","EXP",0.855864035342595,0.00331586678977211
"ind","sop","Total","SLF",0.791167956961039,0.00393444630480013
"ind","sop","Total","PTR",0.59015058432949,0.00623405334006811
"ind","sop","Total","MCR",0.137165365370982,0.00395539587264707
"ind","sop","Total","MCD",0.132851134630625,0.00384863830717067
"ind","sop","Total","OTZ",0.162075862879837,0.00324790926568018
"ind","agegrps","Total","Under 5",0.914485560811726,0.00669527311030686
"ind","agegrps","Total","5-17",0.845599553356735,0.00604424024945715
"ind","agegrps","Total","18-44",0.789719648279149,0.00492134596296609
"ind","agegrps","Total","45-64",0.896389940133978,0.00486833186357089
"ind","agegrps","Total","65+",0.96349523548898,0.00354608034525857
"event","sop","TOT","EXP",0.855864035342595,0.00331586678977211
"event","sop","TOT","SLF",0.791167956961039,0.00393444630480013
"event","sop","TOT","PTR",0.59015058432949,0.00623405334006811
"event","sop","TOT","MCR",0.137165365370982,0.00395539587264707
"event","sop","TOT","MCD",0.132851134630625,0.00384863830717067
"event","sop","TOT","OTZ",0.162075862879837,0.00324790926568018
"event","sop","DVT","EXP",0.427035546256212,0.00576096119704044
"event","sop","DVT","SLF",0.301036668857601,0.00521966592608851
"event","sop","DVT","PTR",0.258764730535754,0.00541784882876006
"event","sop","DVT","MCR",0.00276624983979418,0.000413938886049128
"event","sop","DVT","MCD",0.0370110134378092,0.00182448214886642
"event","sop","DVT","OTZ",0.0283986709870977,0.00134974139049525
"event","sop","RX","EXP",0.643560190306905,0.00427578244393781
"event","sop","RX","SLF",0.621618091627036,0.00430867732116357
"event","sop","RX","PTR",0.37499514262892,0.00527188307635182
"event","sop","RX","MCR",0.0269378103099399,0.00180955856786031
"event","sop","RX","MCD",0.083110271051856,0.00275071891050289
"event","sop","RX","OTZ",0.0317018054709301,0.00156942504245552
"event","sop","OBV","EXP",0.723271329685583,0.00431847336396541
"event","sop","OBV","SLF",0.570721837913595,0.00489920040040865
"event","sop","OBV","PTR",0.489797176529342,0.00600716732853587
"event","sop","OBV","MCR",0.125307243644079,0.00379910446872638
"event","sop","OBV","MCD",0.0999136629726401,0.00324866077668386
"event","sop","OBV","OTZ",0.104839837159423,0.00239314494083497
"event","sop","OBD","EXP",0.678593065470454,0.00453818710086576
"event","sop","OBD","SLF",0.520956920107661,0.00491726889022385
"event","sop","OBD","PTR",0.460978130828089,0.00588873123561306
"event","sop","OBD","MCR",0.120949503781513,0.0036982484253069
"event","sop","OBD","MCD",0.0938089427006888,0.00310924873859495
"event","sop","OBD","OTZ",0.0893159265576036,0.00229735098101303
"event","sop","OBO","EXP",0.305019188685566,0.00521349361492146
"event","sop","OBO","SLF",0.199726099816007,0.00410682252527285
"event","sop","OBO","PTR",0.189391807016289,0.00429758312184372
"event","sop","OBO","MCR",0.0561600671478063,0.00267950491308493
"event","sop","OBO","MCD",0.0267451190251602,0.0013305974750749
"event","sop","OBO","OTZ",0.0372730311357902,0.0014853167406162
"event","sop","OPT","EXP",0.169163663701363,0.00375480214016346
"event","sop","OPT","SLF",0.0816707297941052,0.00236334356283722
"event","sop","OPT","PTR",0.117605815810163,0.00300878487513321
"event","sop","OPT","MCR",0.0509882741410347,0.00201636561664045
"event","sop","OPT","MCD",0.0196904373941039,0.00104481813820396
