"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"ind","ind","Total","Total",4404.21825398692,101.296408691365
"ind","event","Total","TOT",4404.21825398692,101.296408691365
"ind","event","Total","DVT",642.860747893421,14.09372649628
"ind","event","Total","RX",1251.20042376281,26.8049769701427
"ind","event","Total","OBV",1234.94253659348,39.9543388002114
"ind","event","Total","OBD",903.771474416003,24.1349633728501
"ind","event","Total","OBO",882.217762973274,63.6327202168052
"ind","event","Total","OPT",2129.64239193583,88.8480487556458
"ind","event","Total","OPY",2651.06152785007,120.077183411772
"ind","event","Total","OPZ",1118.09765329787,76.1648216719232
"ind","event","Total","ERT",1038.3958934469,35.5205532617532
"ind","event","Total","IPT",15753.9356716848,635.454116987178
"ind","event","Total","HHT",6022.53761015063,870.974181522827
"ind","event","Total","OMA",408.1452170899,20.2844825510704
"ind","sop","Total","EXP",4404.21825398692,101.296408691365
"ind","sop","Total","SLF",792.098949443048,15.2239875837078
"ind","sop","Total","PTR",2800.69977246069,110.79654435825
"ind","sop","Total","MCR",6332.89397645514,214.424763576736
"ind","sop","Total","MCD",2403.60239343974,214.54786888896
"ind","sop","Total","OTZ",1896.3243893053,108.037036834939
"ind","agegrps","Total","Under 5",1977.59060100613,353.817406773115
"ind","agegrps","Total","5-17",1478.14404238954,76.8198956651097
"ind","agegrps","Total","18-44",2754.47411944047,90.1014547764875
"ind","agegrps","Total","45-64",6137.93451475294,277.728358049819
"ind","agegrps","Total","65+",9696.40943952373,291.104026974441
"ind","region","Total","Northeast",4261.98855449089,200.41965159647
"ind","region","Total","Midwest",4768.18844965475,269.343688975247
"ind","region","Total","South",4419.19862010791,156.145791929182
"ind","region","Total","West",4128.45433232792,220.918823792372
"ind","married","Total","Married",5438.8642637149,179.835449392623
"ind","married","Total","Widowed",9530.46479489232,443.17777398397
"ind","married","Total","Divorced",5564.1861276389,296.420148208053
"ind","married","Total","Separated",6046.57347740141,673.970634007804
"ind","married","Total","Never married",3194.54395376742,174.188479816301
"ind","married","Total","Inapplicable (age < 16)",1607.60019716462,147.496779102348
"ind","married","Total","Missing",422,0
"ind","race","Total","Hispanic",2884.6517638086,169.777376564824
"ind","race","Total","White",4752.43811492584,126.590327607044
"ind","race","Total","Black",4294.54787702364,266.83645452629
"ind","race","Total","Amer. Indian, AK Native, or mult. races",4196.51656052717,436.113932651821
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",3801.62169203944,775.650338312604
"ind","sex","Total","Male",4117.99881658075,155.216739436693
"ind","sex","Total","Female",4653.37719637407,118.881140838907
"ind","education","Total","Less than high school",6333.17690327896,305.775814683871
"ind","education","Total","High school",5341.69386206205,216.839631701555
"ind","education","Total","Some college",4970.43110210506,168.566539025395
"ind","education","Total","Inapplicable (age < 18)",1620.06034655947,131.049367580594
"ind","education","Total","Missing",6990.64158975574,1619.97048199091
"ind","employed","Total","Employed",3674.18881850867,141.623974883302
"ind","employed","Total","Not employed",7696.83354938785,209.780873859333
"ind","employed","Total","Inapplicable (age < 16)",1607.60019716462,147.496779102348
"ind","employed","Total","Missing",305.056673559169,22.5792824653504
"ind","insurance","Total","Any private, all ages",4276.39090212539,122.112993738639
"ind","insurance","Total","Public only, all ages",5899.65893388881,257.046166000262
"ind","insurance","Total","Uninsured, all ages",2053.86380680317,163.790439014028
"ind","poverty","Total","Negative or poor",4973.59423507439,373.518725465067
"ind","poverty","Total","Near-poor",5342.91103310755,463.497879589847
"ind","poverty","Total","Low income",5155.59686304988,299.218993161037
"ind","poverty","Total","Middle income",3982.35591565667,155.348078679586
"ind","poverty","Total","High income",4236.34620069616,153.460711922578
"ind","health","Total","Excellent",2011.98434063498,81.8807434047393
"ind","health","Total","Very good",3147.02388977607,127.05436486989
"ind","health","Total","Good",5238.31158213034,187.595444204549
"ind","health","Total","Fair",9770.54825240655,586.891394724601
"ind","health","Total","Poor",20352.123249663,1386.89155801186
"ind","health","Total","Missing",18154.5428060245,4319.32566664924
"ind","mnhlth","Total","Excellent",2955.87494222963,115.928624552346
"ind","mnhlth","Total","Very good",4083.9244565216,200.004729175421
"ind","mnhlth","Total","Good",5942.73275537243,202.18941350553
"ind","mnhlth","Total","Fair",8405.38533022011,541.217258527938
"ind","mnhlth","Total","Poor",12549.685675817,942.1959543482
"ind","mnhlth","Total","Missing",18154.5428060245,4319.32566664924
"ind","agegrps_v2X","Total","Under 18",1620.06034655947,131.049367580594
"ind","agegrps_v2X","Total","18-64",4265.33874872444,133.311439143525
"ind","agegrps_v2X","Total","65+",9696.40943952373,291.104026974441
"ind","insurance_v2X","Total","<65, Any private",3647.71907835968,125.611223475093
"ind","insurance_v2X","Total","<65, Public only",3760.24033928617,276.406863418169
"ind","insurance_v2X","Total","<65, Uninsured",2057.24547378691,164.951368672635
"ind","insurance_v2X","Total","65+, Medicare only",9178.1712646979,503.081282650746
"ind","insurance_v2X","Total","65+, Medicare and private",9323.42994510776,391.738244265827
"ind","insurance_v2X","Total","65+, Medicare and other public",13177.0877019552,954.787819826609
"ind","insurance_v2X","Total","65+, No medicare",6186.02159312768,1462.62898996449
"event","sop","TOT","EXP",4404.21825398692,101.296408691365
"event","sop","TOT","SLF",792.098949443048,15.2239875837078
"event","sop","TOT","PTR",2800.69977246069,110.79654435825
"event","sop","TOT","MCR",6332.89397645514,214.424763576736
"event","sop","TOT","MCD",2403.60239343974,214.54786888896
"event","sop","TOT","OTZ",1896.3243893053,108.037036834939
"event","sop","DVT","EXP",642.860747893421,14.09372649628
"event","sop","DVT","SLF",464.777194106189,13.0452203579283
"event","sop","DVT","PTR",436.538991560502,12.0060115158938
"event","sop","DVT","MCR",468.664361269636,102.032556602136
"event","sop","DVT","MCD",279.49805456431,23.7005816164787
"event","sop","DVT","OTZ",418.078023839471,38.447943581799
"event","sop","RX","EXP",1251.20042376281,26.8049769701427
"event","sop","RX","SLF",366.410863656391,7.81639320921566
"event","sop","RX","PTR",829.124145199225,30.1441496948289
"event","sop","RX","MCR",1784.59089076503,64.2756009470966
"event","sop","RX","MCD",864.678444111166,67.3782817631235
"event","sop","RX","OTZ",688.08631591114,53.7751473638591
"event","sop","OBV","EXP",1234.94253659348,39.9543388002114
"event","sop","OBV","SLF",238.037694774559,6.81782901628594
"event","sop","OBV","PTR",950.585495525579,53.1111302612792
"event","sop","OBV","MCR",1239.08921204381,57.8706037397455
"event","sop","OBV","MCD",518.531756179629,34.0649144975072
"event","sop","OBV","OTZ",806.430209136198,46.0426320907471
"event","sop","OBD","EXP",903.771474416003,24.1349633728501
"event","sop","OBD","SLF",158.556484682561,4.20623031194035
"event","sop","OBD","PTR",691.292220288022,28.7007470775569
"event","sop","OBD","MCR",942.892379155076,44.9634857780065
"event","sop","OBD","MCD",379.714776540208,19.864710658429
"event","sop","OBD","OTZ",668.949089733781,43.5162533375293
"event","sop","OBO","EXP",882.217762973274,63.6327202168052
"event","sop","OBO","SLF",243.617551825743,13.466573592664
"event","sop","OBO","PTR",720.380224312255,97.8278740902105
"event","sop","OBO","MCR",720.284926233462,61.7370986644606
"event","sop","OBO","MCD",612.07568179655,73.6519650006626
"event","sop","OBO","OTZ",642.762319469657,56.4329232297469
"event","sop","OPT","EXP",2129.64239193583,88.8480487556458
"event","sop","OPT","SLF",310.966384043145,22.2715735802474
"event","sop","OPT","PTR",1881.30574026327,112.721063078657
"event","sop","OPT","MCR",1352.4029881596,94.3916934122682
"event","sop","OPT","MCD",694.984550670466,73.075928625042
"event","sop","OPT","OTZ",1356.96452039649,142.979931057322
"event","sop","OPY","EXP",2651.06152785007,120.077183411772
"event","sop","OPY","SLF",387.601054148569,35.8379162432851
"event","sop","OPY","PTR",2375.69440162961,152.616408868403
