"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",16.98930148139,0.255562232604736
"ind","event","Total","DVT",1.01100426568871,0.0172101724566908
"ind","event","Total","RX",10.191543927056,0.190312634306007
"ind","event","Total","OBV",4.97995221330035,0.0824513929903004
"ind","event","Total","OBD",3.17689062577584,0.0439583567874721
"ind","event","Total","OBO",1.75856561441026,0.0524158484298409
"ind","event","Total","OPT",0.418686618246285,0.0222757604601613
"ind","event","Total","OPY",0.155278798253472,0.00829812650576165
"ind","event","Total","OPZ",0.25370495325723,0.01749329911419
"ind","event","Total","ERT",0.179019466207668,0.00455590421730509
"ind","event","Total","IPT",0.100506315251573,0.0029840400270318
"ind","event","Total","HHT",0.108588675639453,0.00695116129809159
"ind","sop","Total","EXP",16.5590362605407,0.251789878397442
"ind","sop","Total","SLF",12.4722463039935,0.202201826621337
"ind","sop","Total","MCR",3.94501977339865,0.129761882489044
"ind","sop","Total","MCD",1.4402719952801,0.0602751711901202
"ind","sop","Total","PTR",6.74848826409579,0.124199588844991
"ind","sop","Total","OTZ",1.21413590525305,0.0527155279506354
"ind","agegrps","Total","Under 5",6.13338456710538,0.253224973172896
"ind","agegrps","Total","5-17",6.72305466770922,0.202909858672139
"ind","agegrps","Total","18-44",9.51644195702166,0.207944815856844
"ind","agegrps","Total","45-64",24.4252470527168,0.468593442091719
"ind","agegrps","Total","65+",43.4267880725663,0.869337003927661
"ind","region","Total","Northeast",18.1423545090685,0.693706928443904
"ind","region","Total","Midwest",18.5670805711982,0.587945411524785
"ind","region","Total","South",17.1176627046018,0.420087824776262
"ind","region","Total","West",14.4013989162753,0.413129459707224
"ind","married","Total","Married",20.7830411733806,0.347990196760718
"ind","married","Total","Widowed",42.9734990025772,1.45340072497115
"ind","married","Total","Divorced",24.5088611608538,0.773159769486391
"ind","married","Total","Separated",22.980314223966,1.95581249238002
"ind","married","Total","Never married",10.9952665363158,0.37165969773588
"ind","married","Total","Inapplicable (age < 16)",6.46006457411904,0.183729054085243
"ind","race","Total","Hispanic",9.6269152267507,0.379787354059091
"ind","race","Total","White",19.8306858363774,0.32689758771746
"ind","race","Total","Black",13.8557819500807,0.541675915886906
"ind","race","Total","Amer. Indian, AK Native, or mult. races",15.8988693003666,1.34838577932741
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",10.0193630495646,0.590566561433501
"ind","sex","Total","Male",13.7906923031703,0.264850141027457
"ind","sex","Total","Female",20.0619580914877,0.329226856571771
"ind","education","Total","Less than high school",21.7726744408845,0.670138406524764
"ind","education","Total","High school",20.3471817450793,0.508903307922916
"ind","education","Total","Some college",19.9025090685186,0.370451508553225
"ind","education","Total","Inapplicable (age < 18)",6.56204190311756,0.17501249228746
"ind","education","Total","Missing",19.3649736711552,2.8132264629168
"ind","employed","Total","Employed",13.8029695111087,0.261264197044533
"ind","employed","Total","Not employed",30.5649922892929,0.557043116241739
"ind","employed","Total","Inapplicable (age < 16)",6.46006457411904,0.183729054085243
"ind","insurance","Total","Any private, all ages",16.8108391584901,0.270390844817564
"ind","insurance","Total","Public only, all ages",24.6468648635649,0.707653773068119
"ind","insurance","Total","Uninsured, all ages",6.58227836840339,0.345519992392196
"ind","poverty","Total","Negative or poor",16.723937967032,0.645286560878188
"ind","poverty","Total","Near-poor",19.6360144847795,1.18159763695936
"ind","poverty","Total","Low income",17.8376478698269,0.695911334313173
"ind","poverty","Total","Middle income",15.7093538714469,0.404170502211171
