"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",1126056065494.49,31906824010.1391
"ind","event","Total","TOT",1126056065494.49,31906824010.1391
"ind","event","Total","DVT",82043861459.448,2567660613.16412
"ind","event","Total","RX",232640757731.862,6212344985.25604
"ind","event","Total","OBV",264174249428.385,9663329706.60765
"ind","event","Total","OBD",179089537542.274,5793014933.19835
"ind","event","Total","OBO",83915499788.5355,6258040868.21449
"ind","event","Total","OPT",95604473244.1182,4861954193.27014
"ind","event","Total","OPY",63564447818.8857,3738711630.51575
"ind","event","Total","OPZ",31220954822.3693,2327315872.60005
"ind","event","Total","ERT",38114753328.6962,1675508308.50494
"ind","event","Total","IPT",352994862109.268,18694035288.2762
"ind","event","Total","HHT",37914544056.3457,5715207846.02322
"ind","event","Total","OMA",22569920860.2557,1255049496.01334
"ind","sop","Total","EXP",1126056065494.49,31906824010.1391
"ind","sop","Total","SLF",182733067353.23,4814390073.73887
"ind","sop","Total","PTR",477111446268.054,21162984741.1795
"ind","sop","Total","MCR",279409545002.656,11551114788.2299
"ind","sop","Total","MCD",98046067115.5516,8886989289.96987
"ind","sop","Total","OTZ",88759171448.674,5619012831.94203
"ind","agegrps","Total","Under 5",35533127490.0148,6477311437.50479
"ind","agegrps","Total","5-17",66910504968.9354,4131183387.49689
"ind","agegrps","Total","18-44",236454508437.847,9020009177.42242
"ind","agegrps","Total","45-64",425121109512.172,21857304026.4748
"ind","agegrps","Total","65+",362036815085.516,15228466130.5381
"ind","region","Total","Northeast",205394500372.839,13199961867.4112
"ind","region","Total","Midwest",279314688172.327,17952661775.1767
"ind","region","Total","South",404252702934.332,17815308471.3821
"ind","region","Total","West",237094174014.987,15213315354.2405
"ind","married","Total","Married",587967979408.063,23475622711.7301
"ind","married","Total","Widowed",135033492427.411,8133869179.05575
"ind","married","Total","Divorced",131008212398.721,8420641868.00231
"ind","married","Total","Separated",20530126310.7479,2677633086.34121
"ind","married","Total","Never married",161821384609.873,9848829181.66848
"ind","married","Total","Inapplicable (age < 16)",89687355002.0099,8668928580.05914
"ind","married","Total","Missing",7515337.65871073,7515337.65871073
"ind","race","Total","Hispanic",95685118748.1257,6718646797.15593
"ind","race","Total","White",839810352983.379,27887177786.5627
"ind","race","Total","Black",124566131156.753,9219477741.30437
"ind","race","Total","Amer. Indian, AK Native, or mult. races",23043158537.6266,2967089026.74662
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",42951304068.6013,8881563474.32784
"ind","sex","Total","Male",489996579989.821,20530809711.3256
"ind","sex","Total","Female",636059485504.664,19359837828.211
"ind","education","Total","Less than high school",201289828914.831,10793946941.3412
"ind","education","Total","High school",303934961020.622,14729617895.4446
"ind","education","Total","Some college",509202450354.771,20717186569.3265
"ind","education","Total","Inapplicable (age < 18)",102443632458.95,8777409557.74385
"ind","education","Total","Missing",9185192745.31076,2423501982.64001
"ind","employed","Total","Employed",458474526762.825,20208757961.7933
"ind","employed","Total","Not employed",577887023062.943,20251892285.855
"ind","employed","Total","Inapplicable (age < 16)",89687355002.0099,8668928580.05914
"ind","employed","Total","Missing",7160666.70651337,6197527.36200288
"ind","insurance","Total","Any private, all ages",774361015892.113,26976915832.5169
"ind","insurance","Total","Public only, all ages",304478783166.478,14599526648.144
"ind","insurance","Total","Uninsured, all ages",47216266435.8932,4159219013.72365
"ind","poverty","Total","Negative or poor",149102741127.568,12037751028.501
"ind","poverty","Total","Near-poor",55807483313.1252,5484438030.92779
"ind","poverty","Total","Low income",162911036279.196,10553346553.0101
"ind","poverty","Total","Middle income",310234279245.041,14215384529.325
"ind","poverty","Total","High income",448000525529.554,19529691683.6698
"ind","health","Total","Excellent",159376937085.336,7681140506.55977
"ind","health","Total","Very good",261336773156.697,12320303423.9881
"ind","health","Total","Good",334566804007.633,14077315614.7643
"ind","health","Total","Fair",212319145573.327,14062591019.5056
"ind","health","Total","Poor",152584708022.051,12205885828.9422
"ind","health","Total","Missing",5871697649.44104,1695578958.65771
"ind","mnhlth","Total","Excellent",307512643848.301,13786899043.5701
"ind","mnhlth","Total","Very good",314402844870.843,17401712425.0813
"ind","mnhlth","Total","Good",340926473321.133,13522858829.4315
"ind","mnhlth","Total","Fair",112686502050.838,8087464103.87456
"ind","mnhlth","Total","Poor",44655903753.9294,4248545516.71428
"ind","mnhlth","Total","Missing",5871697649.44104,1695578958.65771
"ind","agegrps_v2X","Total","Under 18",102443632458.95,8777409557.74385
"ind","agegrps_v2X","Total","18-64",661575617950.019,24555573592.0802
"ind","agegrps_v2X","Total","65+",362036815085.516,15228466130.5381
"ind","insurance_v2X","Total","<65, Any private",587155567861.432,23767598597.8604
"ind","insurance_v2X","Total","<65, Public only",129898672058.54,9904661313.42976
"ind","insurance_v2X","Total","<65, Uninsured",46965010488.9969,4157675107.13664
"ind","insurance_v2X","Total","65+, Medicare only",115485730463.093,8474767169.87229
"ind","insurance_v2X","Total","65+, Medicare and private",184679125066.539,10804321378.6797
"ind","insurance_v2X","Total","65+, Medicare and other public",58944611959.5585,5575808106.92379
"ind","insurance_v2X","Total","65+, No medicare",2927347596.32465,969381127.048492
"event","sop","TOT","EXP",1126056065494.49,31906824010.1391
"event","sop","TOT","SLF",182733067353.23,4814390073.73887
"event","sop","TOT","PTR",477111446268.054,21162984741.1795
"event","sop","TOT","MCR",279409545002.656,11551114788.2299
"event","sop","TOT","MCD",98046067115.5516,8886989289.96987
"event","sop","TOT","OTZ",88759171448.674,5619012831.94203
"event","sop","DVT","EXP",82043861459.448,2567660613.16412
"event","sop","DVT","SLF",40281405029.1336,1475180743.201
