"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",29370,0
"ind","event","Total","TOT",24205,0
"ind","event","Total","DVT",11392,0
"ind","event","Total","RX",17310,0
"ind","event","Total","OBT",20270,0
"ind","event","Total","OBD",18882,0
"ind","event","Total","OBO",8308,0
"ind","event","Total","OPT",4060,0
"ind","event","Total","OPD",2238,0
"ind","event","Total","OPO",2429,0
"ind","event","Total","ERT",4013,0
"ind","event","Total","IPD",2221,0
"ind","event","Total","HHT",669,0
"ind","event","Total","OMA",4889,0
"ind","sop","Total","EXP",24029,0
"ind","sop","Total","SLF",20753,0
"ind","sop","Total","PTR",13812,0
"ind","sop","Total","MCR",4147,0
"ind","sop","Total","MCD",5811,0
"ind","sop","Total","OTZ",4743,0
"ind","agegrps","Total","Under 5",2201,0
"ind","agegrps","Total","5-17",6296,0
"ind","agegrps","Total","18-44",10216,0
"ind","agegrps","Total","45-64",7106,0
"ind","agegrps","Total","65+",3551,0
"ind","region","Total","Northeast",4384,0
"ind","region","Total","Midwest",5956,0
"ind","region","Total","South",11127,0
"ind","region","Total","West",7903,0
"ind","married","Total","Married",11533,0
"ind","married","Total","Widowed",1412,0
"ind","married","Total","Divorced",2297,0
"ind","married","Total","Separated",505,0
"ind","married","Total","Never married",6152,0
"ind","married","Total","Inapplicable (age < 16)",7470,0
"ind","married","Total","Missing",1,0
"ind","race","Total","Hispanic",7659,0
"ind","race","Total","White",14593,0
"ind","race","Total","Black",4953,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",671,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",1494,0
"ind","sex","Total","Male",14003,0
"ind","sex","Total","Female",15367,0
"ind","education","Total","Less than high school",5309,0
"ind","education","Total","High school",6390,0
"ind","education","Total","Some college",8985,0
"ind","education","Total","Inapplicable (age < 18)",8497,0
"ind","education","Total","Missing",189,0
"ind","employed","Total","Employed",12967,0
"ind","employed","Total","Not employed",8917,0
"ind","employed","Total","Inapplicable (age < 16)",7470,0
"ind","employed","Total","Missing",16,0
"ind","insurance","Total","Any private, all ages",16751,0
"ind","insurance","Total","Public only, all ages",8028,0
"ind","insurance","Total","Uninsured, all ages",4591,0
"ind","poverty","Total","Negative or poor",5721,0
"ind","poverty","Total","Near-poor",1777,0
"ind","poverty","Total","Low income",4928,0
"ind","poverty","Total","Middle income",8510,0
"ind","poverty","Total","High income",8434,0
"ind","health","Total","Excellent",9075,0
"ind","health","Total","Very good",9203,0
"ind","health","Total","Good",7652,0
"ind","health","Total","Fair",2543,0
"ind","health","Total","Poor",853,0
"ind","health","Total","Missing",44,0
"ind","mnhlth","Total","Excellent",11649,0
"ind","mnhlth","Total","Very good",8672,0
"ind","mnhlth","Total","Good",7024,0
"ind","mnhlth","Total","Fair",1582,0
"ind","mnhlth","Total","Poor",399,0
"ind","mnhlth","Total","Missing",44,0
"ind","agegrps_v2X","Total","Under 18",8497,0
"ind","agegrps_v2X","Total","18-64",17322,0
"ind","agegrps_v2X","Total","65+",3551,0
"ind","insurance_v2X","Total","<65, Any private",15070,0
"ind","insurance_v2X","Total","<65, Public only",6197,0
"ind","insurance_v2X","Total","<65, Uninsured",4552,0
"ind","insurance_v2X","Total","65+, Medicare only",1228,0
"ind","insurance_v2X","Total","65+, Medicare and private",1651,0
"ind","insurance_v2X","Total","65+, Medicare and other public",602,0
"ind","insurance_v2X","Total","65+, No medicare",70,0
"event","sop","TOT","EXP",24029,0
"event","sop","TOT","SLF",20753,0
"event","sop","TOT","PTR",13812,0
"event","sop","TOT","MCR",4147,0
"event","sop","TOT","MCD",5811,0
"event","sop","TOT","OTZ",4743,0
"event","sop","DVT","EXP",11071,0
"event","sop","DVT","SLF",6978,0
"event","sop","DVT","PTR",6259,0
"event","sop","DVT","MCR",123,0
"event","sop","DVT","MCD",1900,0
"event","sop","DVT","OTZ",579,0
"event","sop","RX","EXP",17308,0
"event","sop","RX","SLF",15877,0
"event","sop","RX","PTR",7977,0
"event","sop","RX","MCR",3115,0
"event","sop","RX","MCD",3071,0
"event","sop","RX","OTZ",1397,0
"event","sop","OBV","EXP",19911,0
"event","sop","OBV","SLF",14186,0
"event","sop","OBV","PTR",11460,0
"event","sop","OBV","MCR",3627,0
"event","sop","OBV","MCD",4377,0
"event","sop","OBV","OTZ",3284,0
"event","sop","OBD","EXP",18556,0
"event","sop","OBD","SLF",12850,0
"event","sop","OBD","PTR",10693,0
"event","sop","OBD","MCR",3534,0
"event","sop","OBD","MCD",4056,0
"event","sop","OBD","OTZ",2809,0
"event","sop","OBO","EXP",8041,0
"event","sop","OBO","SLF",5024,0
"event","sop","OBO","PTR",4631,0
"event","sop","OBO","MCR",1471,0
"event","sop","OBO","MCD",1066,0
"event","sop","OBO","OTZ",1101,0
"event","sop","OPT","EXP",3986,0
"event","sop","OPT","SLF",1880,0
"event","sop","OPT","PTR",2390,0
"event","sop","OPT","MCR",1237,0
"event","sop","OPT","MCD",693,0
"event","sop","OPT","OTZ",677,0
"event","sop","OPY","EXP",2193,0
"event","sop","OPY","SLF",1119,0
"event","sop","OPY","PTR",1297,0
"event","sop","OPY","MCR",646,0
"event","sop","OPY","MCD",410,0
"event","sop","OPY","OTZ",403,0
"event","sop","OPZ","EXP",2385,0
"event","sop","OPZ","SLF",961,0
"event","sop","OPZ","PTR",1448,0
"event","sop","OPZ","MCR",812,0
"event","sop","OPZ","MCD",345,0
"event","sop","OPZ","OTZ",347,0
"event","sop","ERT","EXP",3740,0
"event","sop","ERT","SLF",1632,0
"event","sop","ERT","PTR",1685,0
"event","sop","ERT","MCR",787,0
"event","sop","ERT","MCD",1231,0
"event","sop","ERT","OTZ",617,0
"event","sop","IPT","EXP",2185,0
"event","sop","IPT","SLF",951,0
"event","sop","IPT","PTR",1004,0
"event","sop","IPT","MCR",844,0
"event","sop","IPT","MCD",701,0
"event","sop","IPT","OTZ",430,0
"event","sop","HHT","EXP",635,0
"event","sop","HHT","SLF",149,0
"event","sop","HHT","PTR",84,0
"event","sop","HHT","MCR",297,0
"event","sop","HHT","MCD",205,0
"event","sop","HHT","OTZ",178,0
"event","sop","OMA","EXP",4889,0
"event","sop","OMA","SLF",3902,0
"event","sop","OMA","PTR",1251,0
"event","sop","OMA","MCR",230,0
"event","sop","OMA","MCD",677,0
"event","sop","OMA","OTZ",247,0
"event","agegrps","TOT","Under 5",1927,0
"event","agegrps","TOT","5-17",5097,0
"event","agegrps","TOT","18-44",7525,0
"event","agegrps","TOT","45-64",6240,0
"event","agegrps","TOT","65+",3416,0
"event","agegrps","DVT","Under 5",423,0
"event","agegrps","DVT","5-17",3176,0
"event","agegrps","DVT","18-44",3309,0
"event","agegrps","DVT","45-64",3079,0
"event","agegrps","DVT","65+",1405,0
"event","agegrps","RX","Under 5",1079,0
"event","agegrps","RX","5-17",2668,0
"event","agegrps","RX","18-44",5136,0
"event","agegrps","RX","45-64",5217,0
"event","agegrps","RX","65+",3210,0
"event","agegrps","OBT","Under 5",1771,0
"event","agegrps","OBT","5-17",3967,0
"event","agegrps","OBT","18-44",5929,0
"event","agegrps","OBT","45-64",5392,0
"event","agegrps","OBT","65+",3211,0
"event","agegrps","OBD","Under 5",1727,0
"event","agegrps","OBD","5-17",3640,0
