"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",5119031977.07967,104706025.431276
"ind","event","Total","DVT",304624835.264329,7787815.4884973
"ind","event","Total","ERT",53940203.0766604,1609715.23671984
"ind","event","Total","HHT",32718761.4838661,2057681.25782777
"ind","event","Total","IPT",30283472.35081,1056782.44725963
"ind","event","Total","OBV",1500505165.09684,34435961.6919882
"ind","event","Total","OPT",126154108.779917,6898644.25617324
"ind","event","Total","RX",3070805431.02725,68445703.5445141
"ind","sop","Total","XP",4989389129.39898,102587887.296277
"ind","sop","Total","SF",3758001924.09867,79605395.5375688
"ind","sop","Total","PR",2033381258.12261,50489423.7335916
"ind","sop","Total","MR",1188670552.01536,40524961.0085303
"ind","sop","Total","MD",433967129.702612,19102988.8805022
"ind","sop","Total","OZ",365830256.7836,16377152.3055887
"ind","agegrps","Total","Under 5",123778943.559171,6670580.64143545
"ind","agegrps","Total","5-17",361212833.571289,15618758.645958
"ind","agegrps","Total","18-44",1056728582.45557,30681575.9052434
"ind","agegrps","Total","45-64",1896975635.23522,51739672.2973728
"ind","agegrps","Total","65+",1680335982.25842,59532326.3552736
"ind","region","Total","Northeast",990865193.739287,51101932.6630351
"ind","region","Total","Midwest",1227516872.93486,49356715.2937355
"ind","region","Total","South",1890816433.11787,61233243.090921
"ind","region","Total","West",1009833477.28766,40516444.2197156
"ind","married","Total","Married",2568190756.87602,67243483.9847012
"ind","married","Total","Widowed",642245934.168654,33195563.3150153
"ind","married","Total","Divorced",661268650.777484,28567740.2687826
"ind","married","Total","Separated",93398930.5005051,9557824.79407627
"ind","married","Total","Never married",734340661.397913,30006870.2802418
"ind","married","Total","Inapplicable (age < 16)",419533616.788055,17072639.0048744
"ind","race","Total","Hispanic",446590837.311202,23251405.3566726
"ind","race","Total","White",3918756588.30045,96225149.3551194
"ind","race","Total","Black",508563479.559692,29295644.8822191
"ind","race","Total","Amer. Indian, AK Native, or mult. races",104586695.985914,11556565.1271869
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",140534375.922406,12045633.289018
"ind","sex","Total","Male",2035903590.22221,49629590.6406818
"ind","sex","Total","Female",3083128386.85746,66731951.7756217
"ind","education","Total","Less than high school",911748080.118703,32810220.2797598
"ind","education","Total","High school",1411422764.08378,46940412.2563419
"ind","education","Total","Some college",2276277348.41946,63802120.6014807
"ind","education","Total","Inapplicable (age < 18)",484991777.130459,18724912.5474689
"ind","education","Total","Missing",34592007.3272692,6085432.41166045
"ind","employed","Total","Employed",2073587658.21616,53325325.0571348
"ind","employed","Total","Not employed",2625849645.06061,71567842.4585407
"ind","employed","Total","Inapplicable (age < 16)",419533616.788055,17072639.0048744
"ind","insurance","Total","Any private, all ages",3393878172.89255,82217669.0369182
"ind","insurance","Total","Public only, all ages",1460870044.70949,49002055.2203361
"ind","insurance","Total","Uninsured, all ages",264283759.477622,14889003.503545
"ind","poverty","Total","Negative or poor",638151307.921962,27598927.8425745
"ind","poverty","Total","Near-poor",260965957.233217,18277571.7374842
"ind","poverty","Total","Low income",722108169.29297,32598443.5857861
"ind","poverty","Total","Middle income",1464641630.30531,47892283.2354784
"ind","poverty","Total","High income",2033164912.32621,62826727.9621263
"ind","health","Total","Excellent",763733165.947949,25070981.5812047
"ind","health","Total","Very good",1325307889.8195,37361434.6395599
"ind","health","Total","Good",1621291190.71258,47243652.9074838
"ind","health","Total","Fair",925475894.980684,35304198.1742499
"ind","health","Total","Poor",479773736.204264,26352289.6805587
"ind","mnhlth","Total","Excellent",1378988382.4214,40906734.2221223
"ind","mnhlth","Total","Very good",1445133168.16446,45640344.3750008
"ind","mnhlth","Total","Good",1561298485.19898,50196742.2669135
"ind","mnhlth","Total","Fair",551293037.596091,26740639.7849056
"ind","mnhlth","Total","Poor",178868804.284042,13154423.4231503
"ind","agegrps_v2X","Total","Under 18",484991777.130459,18724912.5474689
"ind","agegrps_v2X","Total","18-64",2953704217.69079,67541680.0260651
"ind","agegrps_v2X","Total","65+",1680335982.25842,59532326.3552736
"ind","insurance_v2X","Total","<65, Any private",2505623762.10764,64381306.7465976
"ind","insurance_v2X","Total","<65, Public only",671423824.772943,30827098.823686
"ind","insurance_v2X","Total","<65, Uninsured",261648407.94066,14856200.3986594
"ind","insurance_v2X","Total","65+, Medicare only",539928237.419072,31354306.314889
"ind","insurance_v2X","Total","65+, Medicare and private",880095795.966422,42259524.3916156
"ind","insurance_v2X","Total","65+, Medicare and other public",249184830.064388,18841965.5131838
"ind","insurance_v2X","Total","65+, No medicare",11127118.8085406,2901874.19798595
"ind","event_v2X","Total","Missing",16330606.3298616,2018114.9792421
"ind","event_v2X","Total","OBD",957226211.969049,20685255.5668747
"ind","event_v2X","Total","OBO",529871909.320097,17627301.3356923
"ind","event_v2X","Total","OPY",46786922.6108401,2622380.06712603
"ind","event_v2X","Total","OPZ",76443623.6469095,5328823.05253757
"event","sop","DVT","XP",258515633.732873,6523305.89241478
"event","sop","ERT","XP",49313238.6865973,1497445.13686569
"event","sop","HHT","XP",31555178.0997461,1962286.00245934
"event","sop","IPT","XP",29810416.561235,1051360.38843565
"event","sop","OBV","XP",1426411453.26564,33028706.9412919
"event","sop","OPT","XP",122977778.02565,6864455.28082024
"event","sop","RX","XP",3070805431.02725,68445703.5445141
"event","sop","DVT","SF",161498049.246487,4645216.46262747
"event","sop","ERT","SF",20887707.2110735,765213.781207706
"event","sop","HHT","SF",8046899.07275856,1124790.98482598
"event","sop","IPT","SF",12945925.9840176,578745.477757881
"event","sop","OBV","SF",818111555.296456,22574184.5240829
"event","sop","OPT","SF",46166154.7924446,2855850.75267709
"event","sop","RX","SF",2690345632.49544,60730782.497872
"event","sop","DVT","PR",148248976.996673,4396271.47461755
"event","sop","ERT","PR",25416766.7689322,1044948.2476189
"event","sop","HHT","PR",2660319.61568753,480238.185108241
"event","sop","IPT","PR",15610018.5541529,781489.301843878
"event","sop","OBV","PR",810783259.148825,23677050.4566546
"event","sop","OPT","PR",70292489.7442822,3758962.47513752
"event","sop","RX","PR",960369427.294056,26356839.4362569
"event","sop","DVT","MR",2299732.20024589,346259.864726985
"event","sop","ERT","MR",12200557.4037374,751172.609633176
"event","sop","HHT","MR",10509200.0554217,930603.633542369
"event","sop","IPT","MR",13343381.0946466,716232.299403696
"event","sop","OBV","MR",349911881.005133,13813558.5458122
"event","sop","OPT","MR",46779034.0591558,4568892.91259744
"event","sop","RX","MR",753626766.197021,27782071.4757111
"event","sop","DVT","MD",21646629.6518011,1085099.38024493
"event","sop","ERT","MD",12189418.3500404,659070.539110928
"event","sop","HHT","MD",8366147.7984227,970959.791668479
"event","sop","IPT","MD",6936027.44812097,370680.134061484
"event","sop","OBV","MD",148397009.8171,7403151.08853639
"event","sop","OPT","MD",15949643.987569,2472542.30746205
"event","sop","RX","MD",220482252.649558,12108111.4160017
"event","sop","DVT","OZ",9991190.18265283,762045.954499284
"event","sop","ERT","OZ",7200705.14765342,413401.168759369
"event","sop","HHT","OZ",5487664.84900774,719506.164289771
"event","sop","IPT","OZ",5260965.76598674,346342.965536769
"event","sop","OBV","OZ",165744217.189555,8120850.13458445
"event","sop","OPT","OZ",17438185.0572037,2039703.92231428
"event","sop","RX","OZ",154707328.591541,9678176.71315192
"event","agegrps","DVT","Under 5",4956254.140994,315332.005138143
"event","agegrps","DVT","5-17",76165896.7232298,3171636.40079602
"event","agegrps","DVT","18-44",84898571.6247805,3079639.6866527
"event","agegrps","DVT","45-64",92227800.6167174,3136170.92348366
"event","agegrps","DVT","65+",46376312.1586074,2229527.87867147
"event","agegrps","ERT","Under 5",4933251.92300475,418011.718046259
"event","agegrps","ERT","5-17",6564360.7072613,348760.771276512
"event","agegrps","ERT","18-44",17810598.2637743,754144.470542858
"event","agegrps","ERT","45-64",14118449.5410542,757390.066039472
"event","agegrps","ERT","65+",10513542.6415658,601659.333811361
"event","agegrps","HHT","Under 5",1253439.674953,353218.456328182
"event","agegrps","HHT","5-17",1354236.19452915,382848.591769083
"event","agegrps","HHT","18-44",2602418.65612356,550493.814784228
"event","agegrps","HHT","45-64",6936749.61988562,997566.734365168
"event","agegrps","HHT","65+",20571917.3383748,1548485.68962265
"event","agegrps","IPT","Under 5",1626614.65845503,214228.940987695
"event","agegrps","IPT","5-17",890811.992210328,104053.060850344
