"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",21811914.7027638,9771944.28692127
"TC1name","ind","Anti-Infectives","Total",5425073164.01499,250063860.190842
"TC1name","ind","Antihyperlipidemic Agents","Total",4138707042.71925,297736839.212117
"TC1name","ind","Antineoplastics","Total",1599875284.37115,230408767.291813
"TC1name","ind","Biologicals","Total",1069841315.66513,590986330.976892
"TC1name","ind","Cardiovascular Agents","Total",14242665216.2932,557406263.835584
"TC1name","ind","Central Nervous System Agents","Total",7250019926.82818,369747336.862298
"TC1name","ind","Coagulation Modifiers","Total",1022689452.63746,94561397.6937501
"TC1name","ind","Gastrointestinal Agents","Total",5329805830.5026,260344498.36491
"TC1name","ind","Hormones/Hormone Modifiers","Total",7906819688.05478,299915154.707744
"TC1name","ind","Immunologic Agents","Total",900703827.887145,317487314.451285
"TC1name","ind","Miscellaneous Agents","Total",632018335.754668,80335653.1027782
"TC1name","ind","Not Ascertained","Total",633641186.71102,46278251.9194343
"TC1name","ind","Nutritional Products","Total",904031031.680619,55096494.802292
"TC1name","ind","Psychotherapeutic Agents","Total",5852298200.96079,337330647.648454
"TC1name","ind","Respiratory Agents","Total",4917166592.52316,255988437.043471
"TC1name","ind","Topical Agents","Total",3443428359.49251,143609258.829896
"RXDRGNAM","ind","ACARBOSE","Total",16751491.4938179,8481840.41296674
"RXDRGNAM","ind","ACEBUTOLOL","Total",29122216.8554349,11224174.3456497
"RXDRGNAM","ind","ACETAMINOPHEN","Total",40355116.3962142,5672791.57540392
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",1148939.49607046,408243.462088806
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",103338289.378905,9694877.04638131
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",222342132.11992,25536574.9837829
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",57832611.1191174,6385837.92766942
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",13850733.0923095,6726031.29519355
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",73103.070802,64662.1645388856
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",231173997.117373,27509603.6308754
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",5460290.18725546,2089662.68093148
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",844297.813719,495220.239408555
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",2114051.03739402,805579.149898302
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",1058269.6065818,409165.048807142
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",2780418.3249739,2303726.21648816
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",3659249.47733342,1395979.11421733
"RXDRGNAM","ind","ACYCLOVIR","Total",116221486.923912,18942085.9902509
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",3998310.11660741,1618097.13409869
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",1688672.97833428,840606.11845939
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",1747698.85693316,746691.106441214
"RXDRGNAM","ind","ALBUTEROL","Total",938482065.830205,74264495.1815405
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",8266576.78817061,3128061.9848543
"RXDRGNAM","ind","ALENDRONATE","Total",213947794.070795,45223762.1232313
"RXDRGNAM","ind","ALGINIC ACID/AL HYDROXIDE/MG TRISILICATE","Total",738754.4313864,522800.356033437
"RXDRGNAM","ind","ALLOPURINOL","Total",100581592.947864,16477076.7129528
"RXDRGNAM","ind","ALPRAZOLAM","Total",355625783.764638,44848498.3180277
"RXDRGNAM","ind","ALPROSTADIL","Total",4024748.36057618,4024748.36057618
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",6670088.62203576,2047158.74654126
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",3271510.58460049,1261313.78879719
"RXDRGNAM","ind","AMANTADINE","Total",9974248.44045182,3080662.40269768
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",7543124.53186792,4213582.88230713
"RXDRGNAM","ind","AMILORIDE","Total",36520504.7770248,12776305.5228203
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",16428872.049562,6501442.47202068
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",2601510.1490352,735910.703237952
"RXDRGNAM","ind","AMINOCAPROIC ACID","Total",677989.47840806,578339.303481489
"RXDRGNAM","ind","AMINOPHYLLINE","Total",2366367.98493712,1526089.27631304
"RXDRGNAM","ind","AMIODARONE","Total",47485274.1300952,21527879.8864226
"RXDRGNAM","ind","AMITRIPTYLINE","Total",117640466.914051,15514344.0440667
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",5599455.03717976,2596402.13065539
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",26558227.3773016,12608670.3884326
"RXDRGNAM","ind","AMLODIPINE","Total",1908211464.97296,205415155.531828
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",33135934.7534971,9859046.71028829
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",34061831.8407936,8084582.65917478
"RXDRGNAM","ind","AMOBARBITAL-SECOBARBITAL","Total",20818.40589042,20818.40589042
"RXDRGNAM","ind","AMOXAPINE","Total",3175331.2845797,2098116.07850859
"RXDRGNAM","ind","AMOXICILLIN","Total",481232028.387233,20154366.1165628
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",362592505.541649,30446036.5781811
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",1957376.28984492,1028467.80717887
"RXDRGNAM","ind","AMPICILLIN","Total",16707653.4279992,2143441.64597705
"RXDRGNAM","ind","AMYLASE/CELLULASE/LIPASE/PROTEASE","Total",13199478.9247233,6437959.68909421
"RXDRGNAM","ind","ANASTROZOLE","Total",9835087.5051147,7585657.27024101
"RXDRGNAM","ind","ANHYDROUS CALCIUM IODIDE-CODEINE","Total",74005.42846241,74005.42846241
"RXDRGNAM","ind","ANTAZOLINE-NAPHAZOLINE OPHTHALMIC","Total",19826892.6518586,2984100.46769537
"RXDRGNAM","ind","ANTIHEMOPHILIC FACTOR","Total",2725290.44416608,2346671.21302427
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",4176493.93481678,751013.48294852
"RXDRGNAM","ind","ANTIPYRINE/BENZOCAINE/PHENYLEPHRINE OTIC","Total",380161.77060303,268928.06341258
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE","Total",23044466.7539991,4920929.97676011
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE/CODEINE","Total",25893528.3473962,16018051.9473162
"RXDRGNAM","ind","APAP/CAFFEINE/DIHYDROCODEINE","Total",12095064.8597128,6062649.82257043
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",5703351.66093248,4075303.39556709
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE","Total",362146.21409287,219562.413576629
"RXDRGNAM","ind","APAP/DICHLORALPHENAZONE/ISOMETHEPTENE","Total",32783239.0118434,7909842.4637643
"RXDRGNAM","ind","APRACLONIDINE OPHTHALMIC","Total",19172401.770652,9070539.62207483
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE","Total",19518118.7392165,4204676.97429124
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE/CODEINE","Total",3930622.04725832,1739313.43547656
"RXDRGNAM","ind","ASA/CAFFEINE/DIHYDROCODEINE","Total",1083654.26920215,675031.74477515
"RXDRGNAM","ind","ASA/CAFFEINE/ORPHENADRINE","Total",68182742.2778782,13758983.3912447
"RXDRGNAM","ind","ASA/CAFFEINE/PROPOXYPHENE","Total",8060620.22823563,2885020.2384608
"RXDRGNAM","ind","ASA/CARISOPRODOL/CODEINE","Total",2336023.02225209,1108176.96652877
