"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","usc","Total","No usual source of health care",0.197520975681398,0.0046807853640067
"ind","usc","Total","Office-based",0.574965021014162,0.00799476023137985
"ind","usc","Total","Hospital (not ER)",0.223841041873525,0.00800160961115808
"ind","usc","Total","Emergency room",0.00367296143091501,0.000475710444635427
"ind","usc","Total","Missing",0,0
"ind","difficulty","Total","delay_ANY",0.105028292671885,0.00349425692981481
"ind","difficulty","Total","delay_MD",0.0429521140907849,0.00182094314016909
"ind","difficulty","Total","delay_DN",0.0548650096208648,0.00232810807091384
"ind","difficulty","Total","delay_PM",0.035132382054522,0.00162853434682952
"ind","rsn_MD","Total","afford_MD",0.306108768619658,0.0186296910639816
"ind","rsn_MD","Total","insure_MD",0.176394474233824,0.0120721835203389
"ind","rsn_MD","Total","other_MD",0.546499665536681,0.018899946897232
"ind","rsn_DN","Total","afford_DN",0.61378115176216,0.0173118759334035
"ind","rsn_DN","Total","insure_DN",0.123039497121452,0.013599286513951
"ind","rsn_DN","Total","other_DN",0.287647645559038,0.0136493771584848
"ind","rsn_PM","Total","afford_PM",0.35063334318141,0.0181287367050008
"ind","rsn_PM","Total","insure_PM",0.267381936211688,0.0190422841808337
"ind","rsn_PM","Total","other_PM",0.402887909298318,0.017000601591713
"ind","adult_nosmok","Total","Told to quit",0.645350784139957,0.0154480228428724
"ind","adult_nosmok","Total","Not told to quit",0.252000260173629,0.0142972147071657
"ind","adult_nosmok","Total","Had no visits in the last 12 months",0.0721232144100413,0.00654542008349277
"ind","adult_nosmok","Total","Not ascertained",0.0305257412763723,0.00564412758002904
"ind","adult_nosmok","Total","Inapplicable",0,0
"ind","child_dental","Total","One or more dental visits",0.544627706689984,0.0111363760983022
"ind","child_dental","Total","No dental visits in past year",0.455372293310016,0.0111363760983022
"ind","diab_a1c","Total","Had measurement",0.716587368891434,0.0138824848360298
"ind","diab_a1c","Total","Did not have measurement",0.0565996122641874,0.00545327965031845
"ind","diab_a1c","Total","Don't know/Non-response",0.226813018844379,0.011826872077442
"ind","diab_a1c","Total","Inapplicable",0,0
"ind","diab_chol","Total","Don't know/Non-response",0.013043073749301,0.00294103676890642
"ind","diab_chol","Total","In the past year",0.906582911351106,0.00803114742693119
"ind","diab_chol","Total","Missing",0,0
"ind","diab_chol","Total","More than 1 year ago",0.0640383293864048,0.00661633578197587
"ind","diab_chol","Total","Never had cholesterol checked",0.0163356855131881,0.00274559434880584
"ind","diab_eye","Total","Don't know/Non-response",0.0136969335253882,0.00311963654778738
"ind","diab_eye","Total","In the past year",0.68159550434797,0.0122328360178842
"ind","diab_eye","Total","Missing",0,0
"ind","diab_eye","Total","More than 1 year ago",0.206659580939333,0.0104102725808372
"ind","diab_eye","Total","Never had eye exam",0.0980479811873084,0.00708050606656091
"ind","diab_foot","Total","Don't know/Non-response",0.0159334424847786,0.00384584895877801
"ind","diab_foot","Total","In the past year",0.735828579783274,0.0104420933507729
"ind","diab_foot","Total","Inapplicable",0,0
"ind","diab_foot","Total","More than 1 year ago",0.0743992700257252,0.0060013127314606
"ind","diab_foot","Total","Never had feet checked",0.173838707706223,0.00934553651709083
"ind","diab_flu","Total","Don't know/Non-response",0.0154301165291213,0.0028548581046675
