"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.670030444602906,0.00605254179671871
"ind","insurance","Total","Public only, all ages",0.196715046874105,0.00446091478071899
"ind","insurance","Total","Uninsured, all ages",0.13325450852299,0.00367419219105717
"ind","ins_lt65","Total","<65, Any private",0.690826623078736,0.00646407084485047
"ind","ins_lt65","Total","<65, Public only",0.157310047150302,0.00464831582135152
"ind","ins_lt65","Total","<65, Uninsured",0.151863329770962,0.00417242444506808
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.344591508354292,0.0120206659344476
"ind","ins_ge65","Total","65+, Medicare and private",0.51994987686521,0.0130338256959764
"ind","ins_ge65","Total","65+, Medicare and other public",0.119352653933422,0.00689159061555648
"ind","ins_ge65","Total","65+, No medicare",0.016105960847077,0.00256366056754468
"agegrps","insurance","Under 5","Any private, all ages",0.54239997788557,0.0166493286178291
"agegrps","insurance","Under 5","Public only, all ages",0.391895553813644,0.0160352044370709
"agegrps","insurance","Under 5","Uninsured, all ages",0.065704468300786,0.00809729895587613
"agegrps","insurance","5-17","Any private, all ages",0.622667204545517,0.0118734355051435
"agegrps","insurance","5-17","Public only, all ages",0.29283381674622,0.0105261835732902
"agegrps","insurance","5-17","Uninsured, all ages",0.0844989787082631,0.00625471332281871
"agegrps","insurance","18-44","Any private, all ages",0.684690352435314,0.00696936801160713
"agegrps","insurance","18-44","Public only, all ages",0.102220279356757,0.00421973809719013
"agegrps","insurance","18-44","Uninsured, all ages",0.213089368207929,0.00620048709499086
"agegrps","insurance","45-64","Any private, all ages",0.785320780599583,0.00633336066552495
"agegrps","insurance","45-64","Public only, all ages",0.0813646572791191,0.00389682831290685
"agegrps","insurance","45-64","Uninsured, all ages",0.133314562121298,0.00508018192315464
"agegrps","insurance","65+","Any private, all ages",0.528885391706465,0.0128984802784242
"agegrps","insurance","65+","Public only, all ages",0.46415941300437,0.0128909790510338
"agegrps","insurance","65+","Uninsured, all ages",0.00695519528916545,0.00156158384190568
"agegrps","ins_lt65","Under 5","<65, Any private",0.54239997788557,0.0166493286178291
"agegrps","ins_lt65","Under 5","<65, Public only",0.391895553813644,0.0160352044370709
"agegrps","ins_lt65","Under 5","<65, Uninsured",0.065704468300786,0.00809729895587613
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",0.622667204545517,0.0118734355051435
"agegrps","ins_lt65","5-17","<65, Public only",0.29283381674622,0.0105261835732902
"agegrps","ins_lt65","5-17","<65, Uninsured",0.0844989787082631,0.00625471332281871
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
"agegrps","ins_lt65","18-44","<65, Any private",0.684690352435314,0.00696936801160713
"agegrps","ins_lt65","18-44","<65, Public only",0.102220279356757,0.00421973809719013
"agegrps","ins_lt65","18-44","<65, Uninsured",0.213089368207929,0.00620048709499086
"agegrps","ins_lt65","18-44","65+, Medicare only",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and private",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and other public",0,0
"agegrps","ins_lt65","18-44","65+, No medicare",0,0
"agegrps","ins_lt65","45-64","<65, Any private",0.785320780599583,0.00633336066552495
"agegrps","ins_lt65","45-64","<65, Public only",0.0813646572791191,0.00389682831290685
"agegrps","ins_lt65","45-64","<65, Uninsured",0.133314562121298,0.00508018192315464
"agegrps","ins_lt65","45-64","65+, Medicare only",0,0
"agegrps","ins_lt65","45-64","65+, Medicare and private",0,0
"agegrps","ins_lt65","45-64","65+, Medicare and other public",0,0
"agegrps","ins_lt65","45-64","65+, No medicare",0,0
"agegrps","ins_ge65","65+","<65, Any private",0,0
"agegrps","ins_ge65","65+","<65, Public only",0,0
"agegrps","ins_ge65","65+","<65, Uninsured",0,0
