"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","usc","Total","No usual source of health care",61629504.810792,1943857.61736621
"ind","usc","Total","Office-based",187507069.982725,5186211.59030091
"ind","usc","Total","Hospital (not ER)",59584323.693217,2646179.86521728
"ind","usc","Total","Emergency room",1385416.001432,206364.816262027
"ind","usc","Total","Missing",0,0
"ind","difficulty","Total","delay_ANY",33137358.087484,1286175.9045171
"ind","difficulty","Total","delay_MD",13389239.07401,627114.794920951
"ind","difficulty","Total","delay_DN",17776559.416279,865187.306295181
"ind","difficulty","Total","delay_PM",10856965.850458,616569.659602975
"ind","rsn_MD","Total","afford_MD",5274101.747549,360266.492626795
"ind","rsn_MD","Total","insure_MD",2043707.042031,215926.018631744
"ind","rsn_MD","Total","other_MD",6444751.042493,409546.373283531
"ind","rsn_DN","Total","afford_DN",11592967.239172,688569.268595645
"ind","rsn_DN","Total","insure_DN",1910798.627664,209786.138060722
"ind","rsn_DN","Total","other_DN",4839762.79505,362890.220244502
"ind","rsn_PM","Total","afford_PM",4433383.30671,337508.626182291
"ind","rsn_PM","Total","insure_PM",2184831.642709,213796.743852415
"ind","rsn_PM","Total","other_PM",4522647.69356,330938.025460081
"ind","adult_nosmok","Total","Told to quit",13672797.63058,570501.748174555
"ind","adult_nosmok","Total","Not told to quit",4875441.079054,342154.4710036
"ind","adult_nosmok","Total","Had no visits in the last 12 months",1287664.742718,161106.37130256
"ind","adult_nosmok","Total","Not ascertained",455505.585176,83095.5592677133
"ind","adult_nosmok","Total","Inapplicable",0,0
"ind","child_dental","Total","One or more dental visits",35952857.126895,1419187.1480895
"ind","child_dental","Total","No dental visits in past year",30147802.662536,1184136.31829889
"ind","diab_a1c","Total","Had measurement",15583101.532886,720814.271743748
"ind","diab_a1c","Total","Did not have measurement",1796195.083045,187734.683069407
"ind","diab_a1c","Total","Don't know/Non-response",7209541.946796,375633.41226072
"ind","diab_a1c","Total","Inapplicable",0,0
"ind","diab_chol","Total","Don't know/Non-response",390709.768025,88762.6709970222
"ind","diab_chol","Total","In the past year",22083646.438745,828710.983100425
"ind","diab_chol","Total","Missing",0,0
"ind","diab_chol","Total","More than 1 year ago",1533181.027144,167009.462686341
"ind","diab_chol","Total","Never had cholesterol checked",581301.328813,92618.6317814116
"ind","diab_eye","Total","Don't know/Non-response",426718.661578,86745.70283525
"ind","diab_eye","Total","In the past year",16736696.012622,700799.275127738
"ind","diab_eye","Total","Missing",0,0
"ind","diab_eye","Total","More than 1 year ago",4973649.270581,328903.740013731
"ind","diab_eye","Total","Never had eye exam",2451774.617946,206453.776415767
"ind","diab_foot","Total","Don't know/Non-response",463938.971849,109899.395100652
"ind","diab_foot","Total","In the past year",18055622.145201,699273.953114973
"ind","diab_foot","Total","Inapplicable",0,0
"ind","diab_foot","Total","More than 1 year ago",1766671.614133,176285.745881714
"ind","diab_foot","Total","Never had feet checked",4302605.831544,323992.698475454
"ind","diab_flu","Total","Don't know/Non-response",610033.712719,113218.667210113
"ind","diab_flu","Total","In the past year",15833232.074566,657348.598354763
"ind","diab_flu","Total","Missing",0,0
"ind","diab_flu","Total","More than 1 year ago",3158949.329405,276021.08749241
"ind","diab_flu","Total","Never had flu shot",4986623.446037,324934.084272917
"ind","adult_routine","Total","Always",81765023.375677,2249929.78693089
"ind","adult_routine","Total","Usually",38783271.415801,1280380.53242517
"ind","adult_routine","Total","Sometimes/Never",18438605.698953,767947.038170346
"ind","adult_routine","Total","Don't know/Non-response",3509892.070254,265346.551079524
"ind","adult_routine","Total","Inapplicable",0,0
"ind","adult_illness","Total","Always",37343428.452732,1250071.44319506
"ind","adult_illness","Total","Usually",12631804.294727,579995.370187108
"ind","adult_illness","Total","Sometimes/Never",7095367.264417,423092.572014053
"ind","adult_illness","Total","Don't know/Non-response",1203423.166366,135370.153371064
"ind","adult_illness","Total","Inapplicable",0,0
"ind","adult_listen","Total","Always",101036158.24441,2662200.45085836
"ind","adult_listen","Total","Usually",40942220.701446,1408169.50908018
"ind","adult_listen","Total","Sometimes/Never",10025024.732041,503945.841446644
