"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"TC1name","ind","Anti-Infectives","Total",72291930.2729298,1635429.7653122
"TC1name","ind","Antihyperlipidemic Agents","Total",9820891.13749082,431276.882042909
"TC1name","ind","Antineoplastics","Total",5278017.32589481,266958.825389956
"TC1name","ind","Biologicals","Total",155626.11318776,45214.4867179474
"TC1name","ind","Cardiovascular Agents","Total",39577518.3282235,1083221.46288071
"TC1name","ind","Central Nervous System Agents","Total",62371248.7005191,1361025.0700329
"TC1name","ind","Coagulation Modifiers","Total",4482135.86112411,247952.133345643
"TC1name","ind","Gastrointestinal Agents","Total",17987658.3927873,573835.314245235
"TC1name","ind","Hormones/Hormone Modifiers","Total",46503598.0704931,1161399.20994021
"TC1name","ind","Immunologic Agents","Total",680860.838707449,92643.5942288788
"TC1name","ind","Miscellaneous Agents","Total",5298140.84537845,268540.479653118
"TC1name","ind","Not Ascertained","Total",9687566.34361587,378901.245951258
"TC1name","ind","Nutritional Products","Total",16682229.0496797,497294.371788493
"TC1name","ind","Psychotherapeutic Agents","Total",20997351.1570997,726469.846169841
"TC1name","ind","Respiratory Agents","Total",45757557.3239729,1222652.00749203
"TC1name","ind","Topical Agents","Total",54308930.1276631,1378199.82608446
"RXDRGNAM","ind","ACARBOSE","Total",248892.008794,60963.9831184068
"RXDRGNAM","ind","ACEBUTOLOL","Total",139326.433608,38320.4771512453
"RXDRGNAM","ind","ACETAMINOPHEN","Total",4041914.52822521,249331.043797624
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",785619.082632324,102451.631060347
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",7610361.185411,357464.134645918
"RXDRGNAM","ind","ACETAMINOPHEN-DIPHENHYDRAMINE","Total",57748.230505,25274.3410660094
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",8232335.12302515,348360.25300394
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",3428662.76852265,266220.574995747
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",57049.027342,20311.2770687209
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",16030.937554,11569.7905910022
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",4974473.33268686,275303.937732316
"RXDRGNAM","ind","ACETAMINOPHEN-SALICYLAMIDE","Total",47111.044469,21350.6643246142
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",484251.586971,102253.118186484
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",7354.782036,7354.782036
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",132766.520426,32283.708541245
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",59599.054604,22519.3252418844
