"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","usc","Total","No usual source of health care",0.189346759294205,0.00447937902051203
"ind","usc","Total","Office-based",0.675856349716785,0.00737173730394589
"ind","usc","Total","Hospital (not ER)",0.129699082667257,0.00581959703804925
"ind","usc","Total","Emergency room",0.00509780832175324,0.000623999007389377
"ind","usc","Total","Missing",0,0
"ind","difficulty","Total","delay_ANY",0.109812317098284,0.00340454618955727
"ind","difficulty","Total","delay_MD",0.0480298711494698,0.00196220320861188
"ind","difficulty","Total","delay_DN",0.0606974495493942,0.00259151629627963
"ind","difficulty","Total","delay_PM",0.0352407488689516,0.00175320339971107
"ind","rsn_MD","Total","afford_MD",0.44135928225094,0.0202137508836365
"ind","rsn_MD","Total","insure_MD",0.108886510763048,0.010688162192273
"ind","rsn_MD","Total","other_MD",0.467625586067621,0.0200301386912503
"ind","rsn_DN","Total","afford_DN",0.657872981654944,0.0181441837046915
"ind","rsn_DN","Total","insure_DN",0.0696549320984858,0.00906756958609536
"ind","rsn_DN","Total","other_DN",0.284342757366638,0.0170750807781749
"ind","rsn_PM","Total","afford_PM",0.554139795419847,0.0212101494982442
"ind","rsn_PM","Total","insure_PM",0.168097125368092,0.0139162711227127
"ind","rsn_PM","Total","other_PM",0.296094689737788,0.0192980327490805
"ind","adult_nosmok","Total","Told to quit",0.636290260747633,0.0124470044195677
"ind","adult_nosmok","Total","Not told to quit",0.268303298730064,0.0116797572051555
"ind","adult_nosmok","Total","Had no visits in the last 12 months",0.0573863624920729,0.00644047824342469
"ind","adult_nosmok","Total","Not ascertained",0.0380200780302296,0.00474166837625539
"ind","adult_nosmok","Total","Inapplicable",0,0
"ind","child_dental","Total","One or more dental visits",0.50929382254859,0.00873751377656344
"ind","child_dental","Total","No dental visits in past year",0.49070617745141,0.00873751377656344
"ind","diab_a1c","Total","Had measurement",0.705727757218492,0.0150615921802392
"ind","diab_a1c","Total","Did not have measurement",0.0801108942294622,0.00767661253581934
"ind","diab_a1c","Total","Don't know/Non-response",0.214161348552046,0.0134037626280396
"ind","diab_a1c","Total","Inapplicable",0,0
"ind","diab_chol","Total","Don't know/Non-response",0.0247705148607426,0.00479369850811182
"ind","diab_chol","Total","In the past year",0.888366102062944,0.0101209733051809
"ind","diab_chol","Total","Missing",0,0
"ind","diab_chol","Total","More than 1 year ago",0.0696615404652271,0.00773483109063171
"ind","diab_chol","Total","Never had cholesterol checked",0.0172018426110864,0.00328792332590672
"ind","diab_eye","Total","Don't know/Non-response",0.0122369367419446,0.00301324869689958
"ind","diab_eye","Total","In the past year",0.661858989482628,0.0146765494789908
"ind","diab_eye","Total","Missing",0,0
"ind","diab_eye","Total","More than 1 year ago",0.22011584596279,0.0132398641027576
"ind","diab_eye","Total","Never had eye exam",0.105788227812637,0.00895875075797343
"ind","diab_foot","Total","Don't know/Non-response",0.0392781811418218,0.00557484849065163
"ind","diab_foot","Total","In the past year",0.68610577241992,0.0120443873910376
"ind","diab_foot","Total","Inapplicable",0,0
"ind","diab_foot","Total","No exam in past year",0.274616046438259,0.0118871436342444
"ind","diab_flu","Total","Don't know/Non-response",0.00590364007675198,0.00229052081863118
"ind","diab_flu","Total","In the past year",0.603021558289319,0.015867017775073
"ind","diab_flu","Total","Missing",0,0
"ind","diab_flu","Total","More than 1 year ago",0.162610410028339,0.0132382691748489
"ind","diab_flu","Total","Never had flu shot",0.22846439160559,0.01241984595368
"ind","adult_routine","Total","Always",0.472992856781782,0.00536646176767217
"ind","adult_routine","Total","Usually",0.341916912673317,0.00528157352995641
"ind","adult_routine","Total","Sometimes/Never",0.144486950179048,0.00430166295105366
"ind","adult_routine","Total","Don't know/Non-response",0.0406032803658529,0.00221997552747263
"ind","adult_routine","Total","Inapplicable",0,0
"ind","adult_illness","Total","Always",0.583870638519418,0.00833161189801536
"ind","adult_illness","Total","Usually",0.246950469581558,0.00651279174467696
"ind","adult_illness","Total","Sometimes/Never",0.138635695687809,0.00577818959543296
