"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","ind","Total","Total",304375941.786952,6874865.96637581
"ind","event","Total","TOT",258499992.060867,5724073.42697449
"ind","event","Total","DVT",128529400.545326,3427057.23652608
"ind","event","Total","RX",189634116.971092,4198676.70604193
"ind","event","Total","OBT",221487038.465881,4983892.56639563
"ind","event","Total","OBD",205376201.36418,4677914.72056745
"ind","event","Total","OBO",99693843.575903,2747535.18041185
"ind","event","Total","OPT",45601890.777167,1403460.54928261
"ind","event","Total","OPD",25109172.296348,841598.868772404
"ind","event","Total","OPO",27421750.638989,1130649.6745195
"ind","event","Total","ERT",40420160.92718,1108160.44426427
"ind","event","Total","IPD",22372850.12025,812068.489013874
"ind","event","Total","HHT",6844822.801119,390910.960738497
"ind","event","Total","OMA",57208887.848208,1732294.11051154
"ind","sop","Total","EXP",256903605.593003,5704282.0287192
"ind","sop","Total","SLF",231563274.558033,5130870.18558633
"ind","sop","Total","PTR",169170986.693368,4391886.25688611
"ind","sop","Total","MCR",46697305.33547,1603375.14070057
"ind","sop","Total","MCD",44358441.489468,1585657.8952688
"ind","sop","Total","OTZ",52258996.313113,1557492.8468066
"ind","agegrps","Total","Under 5",20872986.412403,835557.634099129
"ind","agegrps","Total","5-17",53419767.43161,1856687.20518168
"ind","agegrps","Total","18-44",110984958.192819,2788838.1827573
"ind","agegrps","Total","45-64",79356053.522124,2021101.8210221
"ind","agegrps","Total","65+",39742176.227996,1568397.49427284
"ind","region","Total","Northeast",54616759.106479,2639869.80434504
"ind","region","Total","Midwest",66557421.00346,2678016.16386984
"ind","region","Total","South",112010727.607928,4065904.16117453
"ind","region","Total","West",71191034.069085,3040644.08958265
"ind","married","Total","Married",123785885.259751,3307627.03074719
"ind","married","Total","Widowed",15674080.599478,631607.592213117
"ind","married","Total","Divorced",26359320.268931,850948.961040686
"ind","married","Total","Separated",5130418.881123,337294.445119047
"ind","married","Total","Never married",68378374.026738,1848160.73223836
"ind","married","Total","Inapplicable (age < 16)",65047862.750931,2153075.96725021
"ind","race","Total","Hispanic",47858440.731803,3102143.09195458
"ind","race","Total","White",198750434.669156,5672145.24344009
"ind","race","Total","Black",37012291.581067,2173559.67884764
"ind","race","Total","Amer. Indian, AK Native, or mult. races",7008404.023882,769415.77337707
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",13746370.781044,1244462.34592252
"ind","sex","Total","Male",149362196.189126,3515232.76816217
"ind","sex","Total","Female",155013745.597826,3562654.8301873
"ind","education","Total","Less than high school",40339803.813636,1272733.12303852
"ind","education","Total","High school",72095669.786069,2097623.91386828
"ind","education","Total","Some college",115841700.195331,3041948.42910882
"ind","education","Total","Inapplicable (age < 18)",74292753.844013,2385974.03068134
"ind","education","Total","Missing",1806014.147903,178008.156385016
"ind","employed","Total","Employed",146886815.75611,3277772.93058215
"ind","employed","Total","Not employed",92196229.942066,2533757.66430571
"ind","employed","Total","Inapplicable (age < 16)",65047862.750931,2153075.96725021
"ind","employed","Total","Missing",245033.337845,79209.3262324638
"ind","insurance","Total","Any private, all ages",201723332.724635,5060329.85981256
"ind","insurance","Total","Public only, all ages",61824419.966902,2060414.82887925
"ind","insurance","Total","Uninsured, all ages",40828189.095415,1591928.96568388
"ind","poverty","Total","Negative or poor",40592301.100739,1656421.75577293
"ind","poverty","Total","Near-poor",14217072.594145,719443.882247593
"ind","poverty","Total","Low income",42212972.079775,1574419.98577354
"ind","poverty","Total","Middle income",94931362.270624,2748371.55174164
"ind","poverty","Total","High income",112422233.741669,3568939.93534437
"ind","health","Total","Excellent",99847105.061052,2933445.5555947
"ind","health","Total","Very good",97201250.966233,2681866.8035919
