"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.844033874966448,0.0034922796442797
"ind","event","Total","TOT",0.844033874966448,0.0034922796442797
"ind","event","Total","DVT",0.41200927458605,0.00546143618209722
"ind","event","Total","RX",0.622990000897412,0.00488373664335569
"ind","event","Total","OBV",0.71827956999865,0.00402392202576083
"ind","event","Total","OBD",0.667151775247074,0.00420718446014845
"ind","event","Total","OBO",0.318149663037781,0.00620649688447664
"ind","event","Total","OPT",0.147246091833692,0.00351825717140535
"ind","event","Total","OPY",0.0807528777755511,0.0021563848245167
"ind","event","Total","OPZ",0.0887457603848898,0.00320155904440792
"ind","event","Total","ERT",0.122897739316323,0.00257084837207798
"ind","event","Total","IPT",0.0721792567009539,0.00206827745187466
"ind","event","Total","HHT",0.0219605593867917,0.00120356297641954
"ind","event","Total","OMA",0.187954696788261,0.00430640200917479
"ind","sop","Total","EXP",0.844033874966448,0.0034922796442797
"ind","sop","Total","SLF",0.760780478241988,0.00464339992620671
"ind","sop","Total","PTR",0.555796183168048,0.00698355074463044
"ind","sop","Total","MCR",0.153419830297086,0.00433051218590916
"ind","sop","Total","MCD",0.145735701806934,0.00418896337660658
"ind","sop","Total","OTZ",0.171692269784225,0.00388257243106272
"ind","agegrps","Total","Under 5",0.888824289523368,0.0083488733911167
"ind","agegrps","Total","5-17",0.829303937450422,0.0067851297934014
"ind","agegrps","Total","18-44",0.765152622477255,0.00588757945913104
"ind","agegrps","Total","45-64",0.891230389051056,0.0039110977776641
"ind","agegrps","Total","65+",0.966353888495692,0.00365233315661302
"ind","region","Total","Northeast",0.873975106091795,0.00703601697367623
"ind","region","Total","Midwest",0.873160666481877,0.00730103091116165
"ind","region","Total","South",0.826577616295083,0.00621972679009403
"ind","region","Total","West",0.821297740856716,0.00625185801479907
"ind","married","Total","Married",0.879920436033743,0.00442198618971773
"ind","married","Total","Widowed",0.958892613346172,0.00625701542638645
"ind","married","Total","Divorced",0.862506562130292,0.00877844637975697
"ind","married","Total","Separated",0.808620496456991,0.0198096635356134
"ind","married","Total","Never married",0.74118248756755,0.00753474060859665
"ind","married","Total","Inapplicable (age < 16)",0.851490134883798,0.00621659802043902
"ind","race","Total","Hispanic",0.713419067661478,0.0103041135405534
"ind","race","Total","White",0.891683675357471,0.00399318440388628
"ind","race","Total","Black",0.773824896792281,0.00769419241457522
"ind","race","Total","Amer. Indian, AK Native, or mult. races",0.844887865172782,0.0172304161047684
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",0.798437297360273,0.0152965343886569
"ind","sex","Total","Male",0.795707676692126,0.00513998393594668
"ind","sex","Total","Female",0.890598178537634,0.0032086362079763
"ind","education","Total","Less than high school",0.765670563397989,0.00968744602088898
"ind","education","Total","High school",0.812484896357669,0.00608388034824848
"ind","education","Total","Some college",0.892118535483764,0.00364223251337978
"ind","education","Total","Inapplicable (age < 18)",0.846026530648253,0.00596241186453796
"ind","education","Total","Missing",0.687588064556345,0.0422759341181288
"ind","employed","Total","Employed",0.82511413941047,0.00493262412977069
"ind","employed","Total","Not employed",0.870338600315991,0.00476419041784791
"ind","employed","Total","Inapplicable (age < 16)",0.851490134883798,0.00621659802043902
"ind","employed","Total","Missing",0.308798265735839,0.0998800344990557
"ind","insurance","Total","Any private, all ages",0.890485700395876,0.00327641241784471
"ind","insurance","Total","Public only, all ages",0.882913762759581,0.00465694380418405
"ind","insurance","Total","Uninsured, all ages",0.555651171524961,0.0122054324675924
"ind","poverty","Total","Negative or poor",0.76767910274672,0.0077651350788177
"ind","poverty","Total","Near-poor",0.795435208578964,0.0143351806283006
"ind","poverty","Total","Low income",0.796434418065505,0.00912712561373252
"ind","poverty","Total","Middle income",0.832991517886613,0.00566639155341089
"ind","poverty","Total","High income",0.904946445282441,0.00395168561703936
"ind","health","Total","Excellent",0.802510662380778,0.0069807128342529
"ind","health","Total","Very good",0.843568930473989,0.00530220515153016
"ind","health","Total","Good",0.858631807789167,0.00542863642131758
"ind","health","Total","Fair",0.923591385339176,0.00594611453556757
"ind","health","Total","Poor",0.975150123473033,0.00598360084845934
"ind","health","Total","Missing",0.81029814970023,0.0674587777905284
"ind","mnhlth","Total","Excellent",0.827497604479525,0.00559022776809216
"ind","mnhlth","Total","Very good",0.841805643343646,0.00549911176561788
"ind","mnhlth","Total","Good",0.856316562951202,0.00570566392351247
"ind","mnhlth","Total","Fair",0.920189330675726,0.00784257725517888
"ind","mnhlth","Total","Poor",0.949555952719649,0.0110777348970794
"ind","mnhlth","Total","Missing",0.797965841532665,0.0672635234456351
"ind","agegrps_v2X","Total","Under 18",0.846026530648253,0.00596241186453796
"ind","agegrps_v2X","Total","18-64",0.817716354812376,0.00430537004338397
"ind","agegrps_v2X","Total","65+",0.966353888495692,0.00365233315661302
"ind","insurance_v2X","Total","<65, Any private",0.880590816147033,0.00350848983708576
"ind","insurance_v2X","Total","<65, Public only",0.848633761822965,0.00604090222759798
"ind","insurance_v2X","Total","<65, Uninsured",0.556564798429198,0.0122046734663082
"ind","insurance_v2X","Total","65+, Medicare only",0.957330698154803,0.00679259854076436
"ind","insurance_v2X","Total","65+, Medicare and private",0.982501656949101,0.00402795602948512
"ind","insurance_v2X","Total","65+, Medicare and other public",0.958056326306697,0.00973092777358505
"ind","insurance_v2X","Total","65+, No medicare",0.686714302347159,0.0773551193359094
"event","sop","TOT","EXP",0.844033874966448,0.0034922796442797
"event","sop","TOT","SLF",0.760780478241988,0.00464339992620671
"event","sop","TOT","PTR",0.555796183168048,0.00698355074463044
"event","sop","TOT","MCR",0.153419830297086,0.00433051218590916
"event","sop","TOT","MCD",0.145735701806934,0.00418896337660658
"event","sop","TOT","OTZ",0.171692269784225,0.00388257243106272
