"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",160.881455922347,2.94962743732787
"ind","event","Total","DVT",197.799430702235,3.6479385088818
"ind","event","Total","ERT",463.820748302439,16.3204532563881
"ind","event","Total","HHT",1136.78338954394,122.840299329764
"ind","event","Total","IPT",7775.18631695978,275.16980435864
"ind","event","Total","OBV",115.704943240843,1.7031889827329
"ind","event","Total","OPT",455.076790732558,18.3320716664708
"ind","event","Total","RX",53.7836331615526,0.783298787056934
"ind","sop","Total","XP",160.881455922347,2.94962743732787
"ind","sop","Total","SF",30.1870466110839,0.534557140495406
"ind","sop","Total","PR",67.7975673394515,1.96847994791114
"ind","sop","Total","MR",35.3078130188774,1.54752490199331
"ind","sop","Total","MD",13.9428228550569,0.875418711957692
"ind","sop","Total","OZ",13.6462060978775,0.923475165906222
"ind","agegrps","Total","Under 5",153.767654032302,13.5456669178435
"ind","agegrps","Total","5-17",146.730651772529,9.45930306019711
"ind","agegrps","Total","18-44",157.299021780139,3.94927780436368
"ind","agegrps","Total","45-64",148.980710493761,4.54983850310016
"ind","agegrps","Total","65+",182.306045359136,6.3772948684057
"ind","region","Total","Northeast",157.876031998277,4.77382905639533
"ind","region","Total","Midwest",167.118433338599,6.47236552887734
"ind","region","Total","South",155.175302551052,4.97358420973958
"ind","region","Total","West",166.493756509754,7.03327112204335
"ind","married","Total","Married",161.180676220059,3.94828355972972
"ind","married","Total","Widowed",176.812754875218,8.24342146821701
"ind","married","Total","Divorced",165.331937269617,8.38400491904349
"ind","married","Total","Separated",144.122796197194,13.7931263202146
"ind","married","Total","Never married",153.849254871827,7.10416083457465
"ind","married","Total","Inapplicable (age < 16)",144.291948183672,8.2034737991062
"ind","race","Total","Hispanic",150.692186123927,6.23207455227242
"ind","race","Total","Black",176.898769921298,8.32078121593531
"ind","race","Total","White and other",159.958080496157,3.35417722139609
"ind","sex","Total","Male",178.167487759926,5.7100299938043
"ind","sex","Total","Female",149.703245656658,2.71840542071915
"ind","education","Total","Less than high school",158.767244206264,5.00107166753647
"ind","education","Total","High school",161.491633525452,4.26284980899809
"ind","education","Total","Some college",164.958319114272,5.32386768002334
"ind","education","Total","Inapplicable (age < 18)",148.559109500928,7.8918155722268
"ind","education","Total","Missing",173.476690363351,30.9883105721206
"ind","employed","Total","Employed",144.601730558242,2.88766850138707
"ind","employed","Total","Not employed",176.726968212503,4.99247598937442
"ind","employed","Total","Inapplicable (age < 16)",144.291948183672,8.2034737991062
"ind","insurance","Total","Any private, all ages",161.259260532703,3.43434755919601
"ind","insurance","Total","Public only, all ages",163.019671230332,6.17631901807241
"ind","insurance","Total","Uninsured, all ages",143.696748945375,14.5430163839523
"ind","poverty","Total","Negative or poor",161.437139959686,8.76079272283308
"ind","poverty","Total","Near-poor",182.741537502926,13.3722739295313
"ind","poverty","Total","Low income",161.97325064607,7.55867166215242
"ind","poverty","Total","Middle income",159.151132038904,4.47277003836841
"ind","poverty","Total","High income",159.03310901039,4.58091581790218
"ind","health","Total","Excellent",141.392074065855,4.25016572154902
"ind","health","Total","Very good",141.73980209891,3.65047616583431
"ind","health","Total","Good",148.008062894549,4.19434642458858
"ind","health","Total","Fair",175.359952414378,7.48757204590688
"ind","health","Total","Poor",227.44488580722,14.3029399363523
"ind","mnhlth","Total","Excellent",153.249776646365,4.30483554446248
"ind","mnhlth","Total","Very good",150.399920123898,4.16066301612716
"ind","mnhlth","Total","Good",158.366876501113,4.4560038314331
"ind","mnhlth","Total","Fair",174.799669823516,9.56768716979508
"ind","mnhlth","Total","Poor",218.496601532406,22.0925196481264
"ind","agegrps_v2X","Total","Under 18",148.559109500928,7.8918155722268
"ind","agegrps_v2X","Total","18-64",152.464540507598,3.19813685124681
"ind","agegrps_v2X","Total","65+",182.306045359136,6.3772948684057
"ind","insurance_v2X","Total","<65, Any private",152.550913259988,3.26741350413139
"ind","insurance_v2X","Total","<65, Public only",151.741460970387,8.38483430075321
"ind","insurance_v2X","Total","<65, Uninsured",144.014994566841,14.6025505897347
"ind","insurance_v2X","Total","65+, Medicare only",172.124563353022,10.811237650206
"ind","insurance_v2X","Total","65+, Medicare and private",190.018603134109,9.37176422887697
"ind","insurance_v2X","Total","65+, Medicare and other public",175.422753165636,13.314442350215
"ind","insurance_v2X","Total","65+, No medicare",140.534569895367,26.9154969340457
"ind","event_v2X","Total","Missing",148.874966723642,11.917543369834
"ind","event_v2X","Total","OBD",123.540924975893,2.00397810944113
"ind","event_v2X","Total","OBO",96.4516074997847,2.40955243010593
"ind","event_v2X","Total","OPY",815.090972150105,45.671999509652
"ind","event_v2X","Total","OPZ",255.768446383882,10.8000495396824
"event","sop","DVT","XP",197.799430702235,3.6479385088818
"event","sop","ERT","XP",463.820748302439,16.3204532563881
"event","sop","HHT","XP",1136.78338954394,122.840299329764
"event","sop","IPT","XP",7775.18631695978,275.16980435864
"event","sop","OBV","XP",115.704943240843,1.7031889827329
"event","sop","OPT","XP",455.076790732558,18.3320716664708
"event","sop","RX","XP",53.7836331615526,0.783298787056934
"event","sop","DVT","SF",98.5850986835234,2.58921396307662
"event","sop","ERT","SF",55.9647229826518,2.94028322405261
"event","sop","HHT","SF",159.265496373813,51.680399750982
"event","sop","IPT","SF",184.187890670443,13.0373450597119
"event","sop","OBV","SF",19.8027194827759,0.483003187180857
"event","sop","OPT","SF",31.1061113285019,2.52890633575019
"event","sop","RX","SF",23.6695272870623,0.341852735231527
"event","sop","DVT","PR",84.5207457925216,2.26259530650604
"event","sop","ERT","PR",238.551390744451,14.698937625083
"event","sop","HHT","PR",98.2051553930919,36.2645076153163
"event","sop","IPT","PR",3191.07487019492,197.381267429967
"event","sop","OBV","PR",53.9214108110278,1.24373825571024
"event","sop","OPT","PR",259.30834433194,14.3086395244544
"event","sop","RX","PR",19.9498530417607,0.774617698800743
"event","sop","DVT","MR",1.07502633474342,0.186809387615216
"event","sop","ERT","MR",69.4830549618384,6.0107937513924
"event","sop","HHT","MR",349.809470563501,34.2012453259972
"event","sop","IPT","MR",3081.49610869343,183.655950030683
"event","sop","OBV","MR",21.4813552609143,1.2749115082024
"event","sop","OPT","MR",94.6693423079569,7.73542527545785
"event","sop","RX","MR",2.31732424180188,0.170404077287185
"event","sop","DVT","MD",5.16071166206216,0.437737329034282
"event","sop","ERT","MD",41.9079289440903,3.12452391359878
"event","sop","HHT","MD",362.396428457021,63.5347785582612
"event","sop","IPT","MD",642.035547736989,68.5339662601648
"event","sop","OBV","MD",7.94095718441916,0.573245945009025
"event","sop","OPT","MD",21.3384432350064,2.59406439816647
"event","sop","RX","MD",5.7667321832852,0.381671964092257
"event","sop","DVT","OZ",8.45784822938414,0.824213039163585
"event","sop","ERT","OZ",57.9136506694081,7.27642927273653
"event","sop","HHT","OZ",167.106838756513,80.9522799683346
"event","sop","IPT","OZ",676.391899663995,83.7014760312767
"event","sop","OBV","OZ",12.5585005017054,0.692798673284704
"event","sop","OPT","OZ",48.6545495291525,4.66797151283963
"event","sop","RX","OZ",2.08019640764256,0.144645002328545
"event","agegrps","DVT","Under 5",114.925893047418,11.1653355484545
"event","agegrps","DVT","5-17",198.099863152632,8.48133699534733
"event","agegrps","DVT","18-44",198.80146374344,6.63753956599246
"event","agegrps","DVT","45-64",204.942156494791,6.00175479340774
"event","agegrps","DVT","65+",188.382100890884,8.07609830294217
"event","agegrps","ERT","Under 5",259.047009838521,19.4680409265488
"event","agegrps","ERT","5-17",461.948840351142,77.7090066686243
"event","agegrps","ERT","18-44",425.171862631926,17.5847334462381
"event","agegrps","ERT","45-64",578.255680881678,38.4629036350227
"event","agegrps","ERT","65+",502.304161614705,42.1146235100927
"event","agegrps","HHT","Under 5",1982.61218040207,922.388763348094
"event","agegrps","HHT","5-17",2254.06086634452,1097.20785189968
"event","agegrps","HHT","18-44",703.709392707056,118.35187529474
"event","agegrps","HHT","45-64",1152.02023774086,485.25681489269
"event","agegrps","HHT","65+",1059.47740050443,99.5399025130985
"event","agegrps","IPT","Under 5",6067.96798591207,953.680786713281
"event","agegrps","IPT","5-17",5307.41896118134,652.257479893527
"event","agegrps","IPT","18-44",5656.81348051078,307.106993830109
"event","agegrps","IPT","45-64",8587.26980339014,604.795325507554
"event","agegrps","IPT","65+",9455.02692379966,523.394382330654
"event","agegrps","OBV","Under 5",75.911170940419,1.5486500883281
"event","agegrps","OBV","5-17",76.1060928278191,1.74158922770236
"event","agegrps","OBV","18-44",117.357492553823,2.75557453555434
"event","agegrps","OBV","45-64",129.108808429254,4.45315084650006
"event","agegrps","OBV","65+",121.684142199595,2.79201760803266
"event","agegrps","OPT","Under 5",396.69262811411,71.2018246351067
"event","agegrps","OPT","5-17",486.290681324923,61.8737461133446
"event","agegrps","OPT","18-44",545.057020818692,33.7712746736489
"event","agegrps","OPT","45-64",506.137971774058,26.2276704413411
"event","agegrps","OPT","65+",341.827125187103,24.1516721696131
"event","agegrps","RX","Under 5",31.9592099738342,1.88577851473769
"event","agegrps","RX","5-17",61.8847668679267,13.0321906740757
"event","agegrps","RX","18-44",52.8009501999892,1.11725856062503
"event","agegrps","RX","45-64",55.873886499963,0.8525033464888
"event","agegrps","RX","65+",51.9784475405218,0.716224179854374
