"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",2555.35971271959,54.6315833570334
"ind","event","Total","TOT",2555.35971271959,54.6315833570334
"ind","event","Total","DVT",209.317618709822,5.50348700610638
"ind","event","Total","RX",471.859776870867,9.88685793241121
"ind","event","Total","OBV",551.397267728101,10.9553977283861
"ind","event","Total","OBD",415.057136347478,8.49291298396223
"ind","event","Total","OBO",131.354368408609,4.7800975061486
"ind","event","Total","OPT",239.28436435612,9.91052971428973
"ind","event","Total","OPY",151.516166249178,6.57206013355447
"ind","event","Total","OPZ",84.306563334896,5.49447736830131
"ind","event","Total","ERT",89.7584340330988,3.71840088996514
"ind","event","Total","IPT",825.317390269028,37.442644247708
"ind","event","Total","HHT",109.794272202301,14.2777181987114
"ind","event","Total","OMA",58.6344570639486,2.29411809569249
"ind","sop","Total","EXP",2555.35971271959,54.6315833570334
"ind","sop","Total","SLF",504.522514021539,10.555032740725
"ind","sop","Total","PTR",1065.08433372197,31.4271860711608
"ind","sop","Total","MCR",551.130661113113,25.4618533116403
"ind","sop","Total","MCD",220.095798242439,14.2540125246428
"ind","sop","Total","OTZ",214.542927256469,14.713447926972
"ind","agegrps","Total","Under 5",978.052019539234,87.8984681687319
"ind","agegrps","Total","5-17",1017.61635350885,76.9443478631391
"ind","agegrps","Total","18-44",1608.74111757061,48.372903309279
"ind","agegrps","Total","45-64",3552.68588128488,120.052555527073
"ind","agegrps","Total","65+",6790.94472184249,239.390468805653
"event","sop","TOT","EXP",2555.35971271959,54.6315833570334
"event","sop","TOT","SLF",504.522514021539,10.555032740725
"event","sop","TOT","PTR",1065.08433372197,31.4271860711608
"event","sop","TOT","MCR",551.130661113113,25.4618533116403
"event","sop","TOT","MCD",220.095798242439,14.2540125246428
"event","sop","TOT","OTZ",214.542927256469,14.713447926972
"event","sop","DVT","EXP",209.317618709822,5.50348700610638
"event","sop","DVT","SLF",104.325744421067,3.35286457719041
"event","sop","DVT","PTR",89.4435402371502,2.97029736712107
"event","sop","DVT","MCR",1.13782220572748,0.198750200313012
"event","sop","DVT","MCD",5.462171645655,0.460769244850204
"event","sop","DVT","OTZ",8.95095961649955,0.888576339619809
"event","sop","RX","EXP",471.859776870867,9.88685793241121
"event","sop","RX","SLF",207.660243941041,4.79718936749869
"event","sop","RX","PTR",175.025339570315,6.55249895785695
"event","sop","RX","MCR",20.3308187823867,1.5963252802166
"event","sop","RX","MCD",50.5939096178442,3.59055613109593
"event","sop","RX","OTZ",18.250453608359,1.33568264127363
"event","sop","OBV","EXP",551.397267728101,10.9553977283861
"event","sop","OBV","SLF",94.3717737349633,2.49682918234009
"event","sop","OBV","PTR",256.968529419813,6.58779265882813
"event","sop","OBV","MCR",102.370056349131,6.37135518319277
"event","sop","OBV","MCD",37.8434429322564,2.78116855148159
"event","sop","OBV","OTZ",59.8510588358494,3.41674591771001
"event","sop","OBD","EXP",415.057136347478,8.49291298396223
"event","sop","OBD","SLF",62.9161488550168,1.68308730477974
"event","sop","OBD","PTR",197.809122993227,4.91311893724288
"event","sop","OBD","MCR",81.7330592326579,5.50857235339772
"event","sop","OBD","MCD",29.7835025541574,2.18742606421437
"event","sop","OBD","OTZ",42.8216296479497,2.50170525785773
"event","sop","OBO","EXP",131.354368408609,4.7800975061486
"event","sop","OBO","SLF",30.0240382978758,1.70514290022085
"event","sop","OBO","PTR",57.9449167880855,2.95105847630178
"event","sop","OBO","MCR",19.2579874254999,2.24672312959063
"event","sop","OBO","MCD",7.60537868214354,0.883943381748772
"event","sop","OBO","OTZ",16.5245640278186,1.6253146082479
"event","sop","OPT","EXP",239.28436435612,9.91052971428973
"event","sop","OPT","SLF",16.3567148772434,1.24121191522073
"event","sop","OPT","PTR",136.348513111559,6.64276215442804
"event","sop","OPT","MCR",49.7785957597603,4.76514817091862
"event","sop","OPT","MCD",11.219720297385,1.39562360984597
"event","sop","OPT","OTZ",25.5830751611438,2.43349689957153
"event","sop","OPY","EXP",151.516166249178,6.57206013355447
"event","sop","OPY","SLF",10.7483010023224,1.13850664646301
"event","sop","OPY","PTR",90.9980649788435,4.77659036226166
"event","sop","OPY","MCR",26.5333918411232,3.43981185862889
"event","sop","OPY","MCD",7.27309129670086,0.897108958479001
"event","sop","OPY","OTZ",15.9635403393596,1.52089801340554
"event","sop","OPZ","EXP",84.306563334896,5.49447736830131
"event","sop","OPZ","SLF",5.17421574226511,0.441642202884461
"event","sop","OPZ","PTR",43.8788265056446,3.07546132267621
"event","sop","OPZ","MCR",22.2086812644124,2.76300683528194
