"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.853534354886222,0.00320337466990518
"ind","event","Total","TOT",0.853534354886222,0.00320337466990518
"ind","event","Total","DVT",0.413482487267181,0.00503369587621081
"ind","event","Total","RX",0.646725586642077,0.00413799188557675
"ind","event","Total","OBV",0.71230341674285,0.00423543619467495
"ind","event","Total","OBD",0.675379763061047,0.00430259223382363
"ind","event","Total","OBO",0.255420378840686,0.00481874376331029
"ind","event","Total","OPT",0.145920332710867,0.00363816929040901
"ind","event","Total","OPY",0.082126759656995,0.00226859423282795
"ind","event","Total","OPZ",0.0887468102667794,0.00310395737798352
"ind","event","Total","ERT",0.131602833836356,0.00278865120872828
"ind","event","Total","IPT",0.0770520764981022,0.00216696996243401
"ind","event","Total","HHT",0.0206553399593825,0.00109573610748183
"ind","event","Total","OMA",0.192441272917248,0.00328787745727693
"ind","sop","Total","EXP",0.853534354886222,0.00320337466990518
"ind","sop","Total","SLF",0.792986614713338,0.00388317089904991
"ind","sop","Total","PTR",0.598376656396771,0.00603761277706385
"ind","sop","Total","MCR",0.132728109198997,0.00337868737939606
"ind","sop","Total","MCD",0.117909404320922,0.00377214842956043
"ind","sop","Total","OTZ",0.167869875512933,0.00320336666104537
"ind","agegrps","Total","Under 5",0.890194703969125,0.0079190106384337
"ind","agegrps","Total","5-17",0.834851962753389,0.00629885339836622
"ind","agegrps","Total","18-44",0.793428942724795,0.00513570792113683
"ind","agegrps","Total","45-64",0.898866927856915,0.00412873887765678
"ind","agegrps","Total","65+",0.96257644928266,0.0035412675224258
"event","sop","TOT","EXP",0.853534354886222,0.00320337466990518
"event","sop","TOT","SLF",0.792986614713338,0.00388317089904991
"event","sop","TOT","PTR",0.598376656396771,0.00603761277706385
"event","sop","TOT","MCR",0.132728109198997,0.00337868737939606
"event","sop","TOT","MCD",0.117909404320922,0.00377214842956043
"event","sop","TOT","OTZ",0.167869875512933,0.00320336666104537
"event","sop","DVT","EXP",0.413482487267181,0.00503369587621081
"event","sop","DVT","SLF",0.293898656005801,0.00453940038223844
"event","sop","DVT","PTR",0.256139687222895,0.00530181106197455
"event","sop","DVT","MCR",0.0035712206123483,0.000447464682798116
"event","sop","DVT","MCD",0.0274136961268757,0.00136762643706782
"event","sop","DVT","OTZ",0.0266788733867933,0.00128826203130169
"event","sop","RX","EXP",0.646725586642077,0.00413799188557675
"event","sop","RX","SLF",0.624998573840228,0.0043945811976214
"event","sop","RX","PTR",0.385811641190171,0.00501691153900258
"event","sop","RX","MCR",0.0329735888387569,0.00175120722108333
"event","sop","RX","MCD",0.0683672505649314,0.00273881641079517
"event","sop","RX","OTZ",0.0331641447944484,0.00131970029330593
"event","sop","OBV","EXP",0.71230341674285,0.00423543619467495
"event","sop","OBV","SLF",0.571826325742328,0.0060037032223597
"event","sop","OBV","PTR",0.488347925205234,0.00614350753777436
"event","sop","OBV","MCR",0.120254448798898,0.00309662706142015
"event","sop","OBV","MCD",0.0856594908304244,0.00299452349274407
"event","sop","OBV","OTZ",0.110946921722977,0.00261499620297526
"event","sop","OBD","EXP",0.675379763061047,0.00430259223382363
"event","sop","OBD","SLF",0.532507107755924,0.00583896821920904
"event","sop","OBD","PTR",0.464271561556955,0.00589000891072218
"event","sop","OBD","MCR",0.117076704133145,0.00307147816015097
"event","sop","OBD","MCD",0.0798442276332797,0.0028703163016632
"event","sop","OBD","OTZ",0.0955369383397812,0.00251000394074584
"event","sop","OBO","EXP",0.255420378840686,0.00481874376331029
"event","sop","OBO","SLF",0.168852930547741,0.00433904990479427
"event","sop","OBO","PTR",0.15628182344777,0.00401231820737856
"event","sop","OBO","MCR",0.0447028410411913,0.00175815861288775
"event","sop","OBO","MCD",0.0205701388845407,0.00111819284822982
"event","sop","OBO","OTZ",0.0350465894966159,0.0011985906876613
"event","sop","OPT","EXP",0.145920332710867,0.00363816929040901
"event","sop","OPT","SLF",0.070843318564605,0.00222736186040511
"event","sop","OPT","PTR",0.10261379875922,0.00300318936676294
"event","sop","OPT","MCR",0.0420064191437097,0.00175168525032677
"event","sop","OPT","MCD",0.0151722696354942,0.000866487258907863
"event","sop","OPT","OTZ",0.025375023995176,0.00119150369068082
"event","sop","OPY","EXP",0.082126759656995,0.00226859423282795
"event","sop","OPY","SLF",0.0397705289353522,0.00157230982078227
"event","sop","OPY","PTR",0.0548948690143147,0.00179343084838504
"event","sop","OPY","MCR",0.0213151287611722,0.00107092626063065
"event","sop","OPY","MCD",0.0103338299664363,0.000693368893494845
"event","sop","OPY","OTZ",0.0152735779912776,0.000914719953902054
"event","sop","OPZ","EXP",0.0887468102667794,0.00310395737798352
"event","sop","OPZ","SLF",0.0377796821114852,0.00163635383966425
"event","sop","OPZ","PTR",0.0643046819626248,0.00260897612593205
"event","sop","OPZ","MCR",0.0285611449621329,0.00142390258550109
"event","sop","OPZ","MCD",0.00651130593736623,0.000518098714349414
"event","sop","OPZ","OTZ",0.0134392106860225,0.000846479813530344
"event","sop","ERT","EXP",0.131602833836356,0.00278865120872828
"event","sop","ERT","SLF",0.0650473128584136,0.00190126704559182
"event","sop","ERT","PTR",0.079844898812623,0.00208121343073323
"event","sop","ERT","MCR",0.0263483543369945,0.00118602851551074
"event","sop","ERT","MCD",0.0231409330850851,0.0013233509945365
"event","sop","ERT","OTZ",0.0219578470912762,0.00109442384385999
"event","sop","IPT","EXP",0.0770520764981022,0.00216696996243401
"event","sop","IPT","SLF",0.035011714576023,0.00131339317154569
"event","sop","IPT","PTR",0.0490881056229944,0.00172852775615807
"event","sop","IPT","MCR",0.0287352373720721,0.0013122300929303
"event","sop","IPT","MCD",0.0153775553867636,0.000896331756474959
"event","sop","IPT","OTZ",0.0144626518674387,0.000878304135166847
"event","sop","HHT","EXP",0.0206553399593825,0.00109573610748183
"event","sop","HHT","SLF",0.00510949511343348,0.000542296508107298
"event","sop","HHT","PTR",0.00392777327528324,0.000472490853944272
"event","sop","HHT","MCR",0.00931710415991568,0.000724959278439078
"event","sop","HHT","MCD",0.00548052544763662,0.000549229898298681
"event","sop","HHT","OTZ",0.00412306462451463,0.00045703199195166
"event","sop","OMA","EXP",0.192441272917248,0.00328787745727693
"event","sop","OMA","SLF",0.160798447106933,0.00319631178055875
"event","sop","OMA","PTR",0.0518992862116419,0.00198394878547575
"event","sop","OMA","MCR",0.00876692204612037,0.00067051290369036
"event","sop","OMA","MCD",0.0128458718495172,0.000797825791269595
"event","sop","OMA","OTZ",0.00917990313424522,0.000709280825886027
"event","agegrps","TOT","Under 5",0.890194703969125,0.0079190106384337
"event","agegrps","TOT","5-17",0.834851962753389,0.00629885339836622
"event","agegrps","TOT","18-44",0.793428942724795,0.00513570792113683
"event","agegrps","TOT","45-64",0.898866927856915,0.00412873887765678
"event","agegrps","TOT","65+",0.96257644928266,0.0035412675224258
"event","agegrps","DVT","Under 5",0.138469122634211,0.00974903588134066
"event","agegrps","DVT","5-17",0.510702930040236,0.0101769123055374
"event","agegrps","DVT","18-44",0.385394787462601,0.0067985289591902
"event","agegrps","DVT","45-64",0.476314688890539,0.00770607054376147
"event","agegrps","DVT","65+",0.393353965846982,0.00978986973588284
"event","agegrps","RX","Under 5",0.577762873128635,0.0129448974586472
"event","agegrps","RX","5-17",0.498768039036045,0.00786046827632008
"event","agegrps","RX","18-44",0.58528172060007,0.00596825354612766
"event","agegrps","RX","45-64",0.753897494779741,0.00589846665070041
"event","agegrps","RX","65+",0.896905106712815,0.00607462908652543
"event","agegrps","OBV","Under 5",0.826716052186066,0.00978043991173258
"event","agegrps","OBV","5-17",0.648122870167222,0.00886102311222093
"event","agegrps","OBV","18-44",0.625845080877466,0.00606535972607274
"event","agegrps","OBV","45-64",0.77416181127594,0.00570896021087134
"event","agegrps","OBV","65+",0.896342674821889,0.00626667903069554
"event","agegrps","OBD","Under 5",0.799950600176512,0.010713594238893
"event","agegrps","OBD","5-17",0.609985362769823,0.00875143520254352
"event","agegrps","OBD","18-44",0.582261677928191,0.00611057664349005
"event","agegrps","OBD","45-64",0.734553767146838,0.00595229499640619
"event","agegrps","OBD","65+",0.880934918644806,0.00670984409254635
"event","agegrps","OBO","Under 5",0.123073349251188,0.00920721490476624
"event","agegrps","OBO","5-17",0.155129955519729,0.00782341032971404
"event","agegrps","OBO","18-44",0.222552975616011,0.00558111563129293
