"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"ind","ind","Total","Total",2993.85689409096,61.5347387215848
"ind","event","Total","TOT",2993.85689409096,61.5347387215848
"ind","event","Total","DVT",506.230917041396,11.678071401707
"ind","event","Total","RX",729.613589777471,13.3896371017451
"ind","event","Total","OBV",774.104482398071,14.4539397595441
"ind","event","Total","OBD",614.553706001347,11.873043029284
"ind","event","Total","OBO",514.267377586733,16.5408143326507
"ind","event","Total","OPT",1639.82880185895,57.9578864962932
"ind","event","Total","OPY",1844.90617774268,68.0467711399562
"ind","event","Total","OPZ",949.967250444995,51.0547920649984
"ind","event","Total","ERT",682.040282998087,24.8082741302296
"ind","event","Total","IPT",10711.1635114643,404.395564117029
"ind","event","Total","HHT",5315.53934324999,640.399843571812
"ind","event","Total","OMA",304.687534930005,10.4367914780493
"ind","sop","Total","EXP",2993.85689409096,61.5347387215848
"ind","sop","Total","SLF",636.230807255079,12.7762203319189
"ind","sop","Total","PTR",1779.95635748152,48.2427079874982
"ind","sop","Total","MCR",4152.32812732087,178.540447906578
"ind","sop","Total","MCD",1866.65176972135,106.033190012182
"ind","sop","Total","OTZ",1278.03113334613,82.5963941240533
"ind","agegrps","Total","Under 5",1098.69449366344,97.9016020853176
"ind","agegrps","Total","5-17",1218.91832194141,90.4686868799024
"ind","agegrps","Total","18-44",2027.58058213237,58.9451566951236
"ind","agegrps","Total","45-64",3952.4047121805,133.588395702361
"ind","agegrps","Total","65+",7054.96662307009,245.936564050137
"event","sop","TOT","EXP",2993.85689409096,61.5347387215848
"event","sop","TOT","SLF",636.230807255079,12.7762203319189
"event","sop","TOT","PTR",1779.95635748152,48.2427079874982
"event","sop","TOT","MCR",4152.32812732087,178.540447906578
"event","sop","TOT","MCD",1866.65176972135,106.033190012182
"event","sop","TOT","OTZ",1278.03113334613,82.5963941240533
"event","sop","DVT","EXP",506.230917041396,11.678071401707
"event","sop","DVT","SLF",354.971832259783,10.3590484171478
"event","sop","DVT","PTR",349.19828788311,9.55045644840399
"event","sop","DVT","MCR",318.608769727975,53.0616050376473
"event","sop","DVT","MCD",199.249733431605,13.5917807655479
"event","sop","DVT","OTZ",335.507406430831,29.4251978891486
"event","sop","RX","EXP",729.613589777471,13.3896371017451
"event","sop","RX","SLF",332.257148468512,7.05722097859769
"event","sop","RX","PTR",453.654894990696,15.1891275654275
"event","sop","RX","MCR",616.578889298517,35.7088217245182
"event","sop","RX","MCD",740.031362966585,44.8767450782107
"event","sop","RX","OTZ",550.306776233052,30.5210511139428
"event","sop","OBV","EXP",774.104482398071,14.4539397595441
"event","sop","OBV","SLF",165.03572760917,4.10494982614088
"event","sop","OBV","PTR",526.199695251738,11.4937218175423
"event","sop","OBV","MCR",851.278745789482,48.4104648376663
"event","sop","OBV","MCD",441.789258439243,28.661613050252
"event","sop","OBV","OTZ",539.456687093052,27.9550173863438
"event","sop","OBD","EXP",614.553706001347,11.873043029284
"event","sop","OBD","SLF",118.150815150912,3.00937002433138
"event","sop","OBD","PTR",426.063406360418,9.13302317167602
"event","sop","OBD","MCR",698.115477693215,44.099565662593
"event","sop","OBD","MCD",373.020109743581,23.567454026076
"event","sop","OBD","OTZ",448.220660951608,22.8365477017833
"event","sop","OBO","EXP",514.267377586733,16.5408143326507
