"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","usc","Total","No usual source of health care",60454984.1485614,1779223.43090427
"ind","usc","Total","Office-based",199393750.283097,4228071.2036129
"ind","usc","Total","Hospital (not ER)",33343150.1731363,1347985.21772046
"ind","usc","Total","Emergency room",1156495.85316056,169826.108663309
"ind","usc","Total","Missing",0,0
"ind","difficulty","Total","delay_ANY",29591400.5503336,1027703.82568977
"ind","difficulty","Total","delay_MD",13898480.3974037,624761.20340372
"ind","difficulty","Total","delay_DN",16236235.9625088,697667.344927676
"ind","difficulty","Total","delay_PM",9298583.17645407,446983.814437673
"ind","rsn_MD","Total","afford_MD",6214703.72284331,411099.164259764
"ind","rsn_MD","Total","insure_MD",1311446.6584229,161301.428299613
"ind","rsn_MD","Total","other_MD",6511665.76943625,373685.906813181
"ind","rsn_DN","Total","afford_DN",11758838.7935995,594376.587189103
"ind","rsn_DN","Total","insure_DN",895297.449254166,116784.842571769
"ind","rsn_DN","Total","other_DN",3729562.13100735,281822.815760057
"ind","rsn_PM","Total","afford_PM",4498203.06080507,274232.025544197
"ind","rsn_PM","Total","insure_PM",1677700.11338983,173141.794717532
"ind","rsn_PM","Total","other_PM",3259028.69396877,270712.669635604
"ind","adult_nosmok","Total","Told to quit",12078506.480953,512151.359635723
"ind","adult_nosmok","Total","Not told to quit",5001168.086436,307722.685394423
"ind","adult_nosmok","Total","Had no visits in the last 12 months",1174066.945329,140168.485687413
"ind","adult_nosmok","Total","Not ascertained",2595327.453049,215721.904120401
"ind","adult_nosmok","Total","Inapplicable",0,0
"ind","child_dental","Total","One or more dental visits",34197806.1045712,1121449.24648619
"ind","child_dental","Total","No dental visits in past year",31369109.8245221,980087.864452518
"ind","diab_a1c","Total","Had measurement",12494441.790635,483017.705501449
"ind","diab_a1c","Total","Did not have measurement",1596664.954145,144787.65243271
"ind","diab_a1c","Total","Don't know/Non-response",5229287.010462,317304.403809674
"ind","diab_a1c","Total","Inapplicable",0,0
"ind","diab_chol","Total","Don't know/Non-response",342152.658854,71834.706317732
"ind","diab_chol","Total","In the past year",17603085.852006,598140.36612357
"ind","diab_chol","Total","Missing",0,0
"ind","diab_chol","Total","More than 1 year ago",1134450.506834,121713.622995599
"ind","diab_chol","Total","Never had cholesterol checked",240704.737548,56493.3209881399
"ind","diab_eye","Total","Don't know/Non-response",239267.170209,63044.2403217486
"ind","diab_eye","Total","In the past year",12932290.97248,477000.011774426
"ind","diab_eye","Total","Missing",0,0
"ind","diab_eye","Total","More than 1 year ago",3804003.304382,237214.361411068
"ind","diab_eye","Total","Never had eye exam",2344832.308171,189867.654615063
"ind","diab_foot","Total","Don't know/Non-response",688077.486172,97647.6534276064
"ind","diab_foot","Total","In the past year",12579895.469872,499489.74785456
"ind","diab_foot","Total","Inapplicable",0,0
"ind","diab_foot","Total","No exam in past year",6052420.799198,325191.202712383
"ind","diab_flu","Total","Don't know/Non-response",198115.96893,51792.6349235948
"ind","diab_flu","Total","In the past year",11788462.187771,487423.074140914
"ind","diab_flu","Total","Missing",0,0
"ind","diab_flu","Total","More than 1 year ago",3272344.418521,237804.307850723
"ind","diab_flu","Total","Never had flu shot",4061471.18002,235116.52286416
"ind","adult_routine","Total","Always",62192621.783087,1513643.89236471
"ind","adult_routine","Total","Usually",47134013.934679,1277322.78843565
"ind","adult_routine","Total","Sometimes/Never",19698846.330297,736731.654391901
"ind","adult_routine","Total","Don't know/Non-response",17314603.082393,642921.213258881
"ind","adult_routine","Total","Inapplicable",0,0
