"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.688385436796607,0.0060493200216268
"ind","insurance","Total","Public only, all ages",0.185807064008111,0.00447543129260805
"ind","insurance","Total","Uninsured, all ages",0.125807499195282,0.00339743161800063
"ind","ins_lt65","Total","<65, Any private",0.704352135134505,0.00652594143490338
"ind","ins_lt65","Total","<65, Public only",0.152447868127106,0.00459859248652134
"ind","ins_lt65","Total","<65, Uninsured",0.143199996738389,0.00385017078361438
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.303010522290287,0.0105669311030453
"ind","ins_ge65","Total","65+, Medicare and private",0.568350043385122,0.0127580506964367
"ind","ins_ge65","Total","65+, Medicare and other public",0.112292397413614,0.00666042962494724
"ind","ins_ge65","Total","65+, No medicare",0.0163470369109766,0.00236033269964752
"agegrps","insurance","Under 5","Any private, all ages",0.574759969424371,0.0153896323736317
"agegrps","insurance","Under 5","Public only, all ages",0.370673449141051,0.0153047462657377
"agegrps","insurance","Under 5","Uninsured, all ages",0.0545665814345783,0.00680176305006504
"agegrps","insurance","5-17","Any private, all ages",0.646592382467713,0.0109932055105948
"agegrps","insurance","5-17","Public only, all ages",0.285536330724436,0.00988187974833383
"agegrps","insurance","5-17","Uninsured, all ages",0.0678712868078502,0.0050481415953353
"agegrps","insurance","18-44","Any private, all ages",0.699322261061319,0.00700666381915924
"agegrps","insurance","18-44","Public only, all ages",0.0974769744466585,0.00415048404808319
"agegrps","insurance","18-44","Uninsured, all ages",0.203200764492022,0.00601575026771768
"agegrps","insurance","45-64","Any private, all ages",0.7870060421207,0.00674416142182618
"agegrps","insurance","45-64","Public only, all ages",0.0804856819324755,0.00409526512481355
"agegrps","insurance","45-64","Uninsured, all ages",0.132508275946825,0.00514085759271763
"agegrps","insurance","65+","Any private, all ages",0.578541928854645,0.0123724170836205
"agegrps","insurance","65+","Public only, all ages",0.415302919703901,0.0122801320001838
"agegrps","insurance","65+","Uninsured, all ages",0.00615515144145362,0.00136650960178868
"agegrps","ins_lt65","Under 5","<65, Any private",0.574759969424371,0.0153896323736317
"agegrps","ins_lt65","Under 5","<65, Public only",0.370673449141051,0.0153047462657377
"agegrps","ins_lt65","Under 5","<65, Uninsured",0.0545665814345783,0.00680176305006504
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",0.646592382467713,0.0109932055105948
"agegrps","ins_lt65","5-17","<65, Public only",0.285536330724436,0.00988187974833383
"agegrps","ins_lt65","5-17","<65, Uninsured",0.0678712868078502,0.0050481415953353
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
