"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","insurance","Total","Any private, all ages",206011068.692506,5434527.56472434
"ind","insurance","Total","Public only, all ages",55605929.150761,1796173.96150985
"ind","insurance","Total","Uninsured, all ages",37650037.280509,1422078.05579289
"ind","ins_lt65","Total","<65, Any private",184037886.032008,5081839.54431513
"ind","ins_lt65","Total","<65, Public only",39832609.259914,1500399.14699591
"ind","ins_lt65","Total","<65, Uninsured",37416262.924355,1414105.82283498
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",11508423.542471,538153.940834308
"ind","ins_ge65","Total","65+, Medicare and private",21586092.028156,843652.851086761
"ind","ins_ge65","Total","65+, Medicare and other public",4264896.348376,282926.913579298
"ind","ins_ge65","Total","65+, No medicare",620864.988496,89252.2439294671
"agegrps","insurance","Under 5","Any private, all ages",11611372.866174,562605.552526974
"agegrps","insurance","Under 5","Public only, all ages",7488391.430388,404833.708876315
"agegrps","insurance","Under 5","Uninsured, all ages",1102360.910249,150319.432535683
"agegrps","insurance","5-17","Any private, all ages",34853759.21102,1296294.02965325
"agegrps","insurance","5-17","Public only, all ages",15391481.228229,692911.008210009
"agegrps","insurance","5-17","Uninsured, all ages",3658517.408935,305557.282951542
"agegrps","insurance","18-44","Any private, all ages",77679212.311477,2416227.06437684
"agegrps","insurance","18-44","Public only, all ages",10827532.619984,485787.019542681
"agegrps","insurance","18-44","Uninsured, all ages",22571103.775354,926541.880555954
"agegrps","insurance","45-64","Any private, all ages",59893541.643337,1672151.80180477
"agegrps","insurance","45-64","Public only, all ages",6125203.981313,317005.849023761
"agegrps","insurance","45-64","Uninsured, all ages",10084280.829817,470475.607685445
"agegrps","insurance","65+","Any private, all ages",21973182.660498,836384.749165167
"agegrps","insurance","65+","Public only, all ages",15773319.890847,673119.564993205
"agegrps","insurance","65+","Uninsured, all ages",233774.356154,52338.327748215
"agegrps","ins_lt65","Under 5","<65, Any private",11611372.866174,562605.552526974
"agegrps","ins_lt65","Under 5","<65, Public only",7488391.430388,404833.708876315
"agegrps","ins_lt65","Under 5","<65, Uninsured",1102360.910249,150319.432535683
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",34853759.21102,1296294.02965325
"agegrps","ins_lt65","5-17","<65, Public only",15391481.228229,692911.008210009
"agegrps","ins_lt65","5-17","<65, Uninsured",3658517.408935,305557.282951542
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
"agegrps","ins_lt65","18-44","<65, Any private",77679212.311477,2416227.06437684
