"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"ind","ind","Total","Total",28148,0
"ind","event","Total","TOT",28148,0
"ind","event","Total","DVT",12502,0
"ind","event","Total","RX",20058,0
"ind","event","Total","OBV",23451,0
"ind","event","Total","OBD",21878,0
"ind","event","Total","OBO",9080,0
"ind","event","Total","OPT",4199,0
"ind","event","Total","OPY",2460,0
"ind","event","Total","OPZ",2296,0
"ind","event","Total","ERT",4500,0
"ind","event","Total","IPT",2395,0
"ind","event","Total","HHT",702,0
"ind","event","Total","OMA",5376,0
"ind","sop","Total","EXP",28148,0
"ind","sop","Total","SLF",23453,0
"ind","sop","Total","PTR",15496,0
"ind","sop","Total","MCR",5009,0
"ind","sop","Total","MCD",7861,0
"ind","sop","Total","OTZ",7542,0
"ind","agegrps","Total","Under 5",2424,0
"ind","agegrps","Total","5-17",5925,0
"ind","agegrps","Total","18-44",8964,0
"ind","agegrps","Total","45-64",7130,0
"ind","agegrps","Total","65+",3705,0
"ind","region","Total","Northeast",4302,0
"ind","region","Total","Midwest",5895,0
"ind","region","Total","South",10518,0
"ind","region","Total","West",7433,0
"ind","married","Total","Married",10624,0
"ind","married","Total","Widowed",1506,0
"ind","married","Total","Divorced",2290,0
"ind","married","Total","Separated",577,0
"ind","married","Total","Never married",5702,0
"ind","married","Total","Inapplicable (age < 16)",7449,0
"ind","race","Total","Hispanic",7157,0
"ind","race","Total","White",12910,0
"ind","race","Total","Black",5476,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",729,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",1876,0
"ind","sex","Total","Male",12547,0
"ind","sex","Total","Female",15601,0
"ind","education","Total","Less than high school",4353,0
"ind","education","Total","High school",5940,0
"ind","education","Total","Some college",9368,0
"ind","education","Total","Inapplicable (age < 18)",8349,0
"ind","education","Total","Missing",138,0
"ind","employed","Total","Employed",11387,0
"ind","employed","Total","Not employed",9308,0
"ind","employed","Total","Inapplicable (age < 16)",7449,0
"ind","employed","Total","Missing",4,0
"ind","insurance","Total","Any private, all ages",16608,0
"ind","insurance","Total","Public only, all ages",8518,0
"ind","insurance","Total","Uninsured, all ages",3022,0
"ind","poverty","Total","Negative or poor",5851,0
"ind","poverty","Total","Near-poor",1705,0
"ind","poverty","Total","Low income",4495,0
"ind","poverty","Total","Middle income",8249,0
"ind","poverty","Total","High income",7848,0
"ind","health","Total","Excellent",8227,0
"ind","health","Total","Very good",8550,0
"ind","health","Total","Good",7594,0
"ind","health","Total","Fair",2824,0
"ind","health","Total","Poor",925,0
"ind","health","Total","Missing",28,0
"ind","mnhlth","Total","Excellent",11316,0
"ind","mnhlth","Total","Very good",7927,0
"ind","mnhlth","Total","Good",6766,0
"ind","mnhlth","Total","Fair",1660,0
"ind","mnhlth","Total","Poor",451,0
"ind","mnhlth","Total","Missing",28,0
"ind","agegrps_v2X","Total","Under 18",8349,0
"ind","agegrps_v2X","Total","18-64",16094,0
"ind","agegrps_v2X","Total","65+",3705,0
"ind","insurance_v2X","Total","<65, Any private",14897,0
"ind","insurance_v2X","Total","<65, Public only",6542,0
"ind","insurance_v2X","Total","<65, Uninsured",3004,0
"ind","insurance_v2X","Total","65+, Medicare only",1384,0
"ind","insurance_v2X","Total","65+, Medicare and private",1685,0
"ind","insurance_v2X","Total","65+, Medicare and other public",590,0
"ind","insurance_v2X","Total","65+, No medicare",46,0
"event","sop","TOT","EXP",28148,0
"event","sop","TOT","SLF",23453,0
"event","sop","TOT","PTR",15496,0
"event","sop","TOT","MCR",5009,0
"event","sop","TOT","MCD",7861,0
"event","sop","TOT","OTZ",7542,0
"event","sop","DVT","EXP",12502,0
"event","sop","DVT","SLF",7334,0
"event","sop","DVT","PTR",6949,0
"event","sop","DVT","MCR",165,0
"event","sop","DVT","MCD",2485,0
"event","sop","DVT","OTZ",682,0
"event","sop","RX","EXP",20058,0
"event","sop","RX","SLF",17214,0
"event","sop","RX","PTR",8998,0
"event","sop","RX","MCR",3799,0
"event","sop","RX","MCD",4507,0
"event","sop","RX","OTZ",3318,0
"event","sop","OBV","EXP",23451,0
"event","sop","OBV","SLF",16304,0
"event","sop","OBV","PTR",12959,0
"event","sop","OBV","MCR",3922,0
"event","sop","OBV","MCD",5678,0
"event","sop","OBV","OTZ",4349,0
"event","sop","OBD","EXP",21878,0
"event","sop","OBD","SLF",14791,0
"event","sop","OBD","PTR",12041,0
"event","sop","OBD","MCR",3778,0
"event","sop","OBD","MCD",5275,0
"event","sop","OBD","OTZ",3796,0
"event","sop","OBO","EXP",9080,0
"event","sop","OBO","SLF",5519,0
"event","sop","OBO","PTR",5121,0
"event","sop","OBO","MCR",1609,0
"event","sop","OBO","MCD",1371,0
"event","sop","OBO","OTZ",1318,0
"event","sop","OPT","EXP",4199,0
"event","sop","OPT","SLF",2099,0
"event","sop","OPT","PTR",2317,0
"event","sop","OPT","MCR",1213,0
"event","sop","OPT","MCD",887,0
"event","sop","OPT","OTZ",864,0
"event","sop","OPY","EXP",2460,0
"event","sop","OPY","SLF",1229,0
"event","sop","OPY","PTR",1324,0
"event","sop","OPY","MCR",661,0
"event","sop","OPY","MCD",558,0
"event","sop","OPY","OTZ",532,0
"event","sop","OPZ","EXP",2296,0
