"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",4107.00314764638,104.285565202073
"ind","event","Total","TOT",4107.00314764638,104.285565202073
"ind","event","Total","DVT",271.955206215732,7.84897454644031
"ind","event","Total","RX",839.994992155985,21.3372554499967
"ind","event","Total","OBV",992.994604210989,25.4214185423354
"ind","event","Total","OBD",702.320052307844,19.3382160114754
"ind","event","Total","OBO",283.558380567123,12.9181051501587
"ind","event","Total","OPT",388.75861428379,24.0842321472383
"ind","event","Total","OPY",261.49077335454,19.6900891169817
"ind","event","Total","OPZ",117.45148757485,9.39403276019987
"ind","event","Total","ERT",166.956011858743,6.73370591187549
"ind","event","Total","IPT",1204.9908152058,83.7209551055707
"ind","event","Total","HHT",169.477771832731,19.9326163402968
"ind","event","Total","OMA",71.8797410178722,3.03450067008047
"ind","sop","Total","EXP",4107.00314764638,104.285565202073
"ind","sop","Total","SLF",598.272555073324,12.7576315331147
"ind","sop","Total","PTR",1749.80668347704,91.1502367941869
"ind","sop","Total","MCR",977.762997836139,41.8645332931514
"ind","sop","Total","MCD",400.426251355595,28.0392827434131
"ind","sop","Total","OTZ",380.747752820217,23.9263168705498
"ind","agegrps","Total","Under 5",2442.29053993276,826.693309556753
"ind","agegrps","Total","5-17",1702.28177520391,126.325055570373
"ind","agegrps","Total","18-44",2503.37942815597,74.4425979763946
"ind","agegrps","Total","45-64",5541.69347807675,175.493770148048
"ind","agegrps","Total","65+",9735.85419774965,332.810803305123
"ind","region","Total","Northeast",4340.16136084641,187.725531976881
"ind","region","Total","Midwest",4859.78966001566,369.165599733544
"ind","region","Total","South",3807.37144190235,129.267974540521
"ind","region","Total","West",3697.28732463605,122.541053322027
"ind","married","Total","Married",4908.43722013145,124.80117053303
"ind","married","Total","Widowed",10357.5049207113,492.045530968108
"ind","married","Total","Divorced",5832.67323804298,285.998169103437
"ind","married","Total","Separated",4780.2790468745,581.871267563952
"ind","married","Total","Never married",2623.63388262038,108.211727178911
"ind","married","Total","Inapplicable (age < 16)",1938.82732532893,292.661056147294
"ind","race","Total","Hispanic",2149.71169839252,88.7510467293423
"ind","race","Total","White",4868.3554017716,153.497786090917
"ind","race","Total","Black",3482.62959056773,143.657656571358
"ind","race","Total","Amer. Indian, AK Native, or mult. races",3389.33120502782,419.287123807038
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",2246.03129569343,183.410228017019
"ind","sex","Total","Male",3559.28188188656,120.206507501731
"ind","sex","Total","Female",4635.47320087869,171.517056417733
"ind","education","Total","Less than high school",4801.57714776949,242.709867263822
"ind","education","Total","High school",5094.75365620807,210.924363684374
"ind","education","Total","Some college",4674.86090116994,115.274417579783
"ind","education","Total","Inapplicable (age < 18)",1914.32626421891,257.041406829542
"ind","education","Total","Missing",2970.49474680089,576.581035260056
"ind","employed","Total","Employed",3060.68491005393,83.6943944443535
"ind","employed","Total","Not employed",7152.41618003654,205.438815363698
"ind","employed","Total","Inapplicable (age < 16)",1938.82732532893,292.661056147294
"ind","employed","Total","Missing",535.586913561904,413.797962634017
"ind","insurance","Total","Any private, all ages",4159.00089138429,144.05553794585
"ind","insurance","Total","Public only, all ages",5839.87982111789,245.039928595568
"ind","insurance","Total","Uninsured, all ages",1191.73932341187,98.1872827475401
"ind","poverty","Total","Negative or poor",3656.70973547966,207.904531400766
"ind","poverty","Total","Near-poor",4687.8084746636,327.475679947837
"ind","poverty","Total","Low income",4198.20238977631,205.463049047453
"ind","poverty","Total","Middle income",3971.97375332976,230.481999171423
"ind","poverty","Total","High income",4290.41167911343,127.89941938088
"ind","health","Total","Excellent",1773.67849295999,76.1332239964826
"ind","health","Total","Very good",3235.2359229717,194.068909878105
"ind","health","Total","Good",4590.0125685214,150.429593441844
"ind","health","Total","Fair",10359.6883735651,518.667235775692
"ind","health","Total","Poor",18074.2932183255,937.529764277169
"ind","health","Total","Missing",7504.69669463496,2263.41397908863
"ind","mnhlth","Total","Excellent",2702.15611315099,94.4858392261559
"ind","mnhlth","Total","Very good",3713.99312257344,264.470953704028
"ind","mnhlth","Total","Good",5382.37018806075,233.347237501018
"ind","mnhlth","Total","Fair",9705.32700167034,429.772895081296
"ind","mnhlth","Total","Poor",13589.2991116963,1337.71183818792
"ind","mnhlth","Total","Missing",7504.69669463496,2263.41397908863
"ind","agegrps_v2X","Total","Under 18",1914.32626421891,257.041406829542
"ind","agegrps_v2X","Total","18-64",3778.19626844063,84.6555559936998
"ind","agegrps_v2X","Total","65+",9735.85419774965,332.810803305123
"ind","insurance_v2X","Total","<65, Any private",3545.42710259917,150.889971055646
"ind","insurance_v2X","Total","<65, Public only",3992.3015026662,236.009650420911
"ind","insurance_v2X","Total","<65, Uninsured",1193.00888706962,98.7457913409352
"ind","insurance_v2X","Total","65+, Medicare only",8989.23776038403,482.967379042791
"ind","insurance_v2X","Total","65+, Medicare and private",9629.73168292094,476.63262838615
"ind","insurance_v2X","Total","65+, Medicare and other public",13977.9689226542,1129.33246287686
"ind","insurance_v2X","Total","65+, No medicare",3059.64876854381,740.481217137126
"event","sop","TOT","EXP",4107.00314764638,104.285565202073
"event","sop","TOT","SLF",598.272555073324,12.7576315331147
"event","sop","TOT","PTR",1749.80668347704,91.1502367941869
