"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",1259455998799.82,43229740433.3619
"ind","event","Total","TOT",1259455998799.82,43229740433.3619
"ind","event","Total","DVT",83397943356.7109,2980026746.28311
"ind","event","Total","RX",257593357930.33,8506474463.215
"ind","event","Total","OBV",304512308875.656,10464040565.6869
"ind","event","Total","OBD",215373879969.736,7629695433.33067
"ind","event","Total","OBO",86956179622.0898,4501520409.27381
"ind","event","Total","OPT",119216945116.153,8002621856.93329
"ind","event","Total","OPY",80188914225.9154,6382732871.14466
"ind","event","Total","OPZ",36017742201.8485,3037398415.61387
"ind","event","Total","ERT",51198828710.8304,2374410660.95239
"ind","event","Total","IPT",369523191522.108,27363023180.147
"ind","event","Total","HHT",51972153106.4038,6109643041.93813
"ind","event","Total","OMA",22042683621.7588,1061613146.24939
"ind","sop","Total","EXP",1259455998799.82,43229740433.3619
"ind","sop","Total","SLF",183466613322.711,5469984843.941
"ind","sop","Total","PTR",536596745855.462,32240490322.655
"ind","sop","Total","MCR",299841375513.66,12626620763.0489
"ind","sop","Total","MCD",122794949557.256,9025261638.45759
"ind","sop","Total","OTZ",116760329632.029,7858242232.94981
"ind","agegrps","Total","Under 5",52372117539.9554,18174390417.1236
"ind","agegrps","Total","5-17",90889100176.1222,7664179614.99314
"ind","agegrps","Total","18-44",278232163461.65,11014950309.2763
"ind","agegrps","Total","45-64",445242045354.595,18518328601.1073
"ind","agegrps","Total","65+",392720572267.5,19229964122.2464
"ind","region","Total","Northeast",239415730515.671,14870318992.0887
"ind","region","Total","Midwest",325014060456.77,29505985832.2885
"ind","region","Total","South",430071631271.3,19780242288.7519
"ind","region","Total","West",264954576556.082,14305119151.4903
"ind","married","Total","Married",607220611017.505,23482935072.1461
"ind","married","Total","Widowed",163763156658.126,10130590052.9618
"ind","married","Total","Divorced",152787214163.85,8762288489.6964
"ind","married","Total","Separated",24336178055.4268,3276663042.43879
"ind","married","Total","Never married",183711927908.074,9391321431.27879
"ind","married","Total","Inapplicable (age < 16)",127636910996.841,20212029592.5525
"ind","race","Total","Hispanic",105627376661.145,7713006310.50914
"ind","race","Total","White",968614714993.488,41719135122.9485
"ind","race","Total","Black",128468546746.328,7626702787.31665
"ind","race","Total","Amer. Indian, AK Native, or mult. races",23900271678.0739,4783561758.9192
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",32845088720.7876,4743692600.28519
"ind","sex","Total","Male",535983283788.081,20705962168.8357
