"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",34920,0
"ind","event","Total","TOT",28323,0
"ind","event","Total","DVT",12828,0
"ind","event","Total","RX",20083,0
"ind","event","Total","OBT",23817,0
"ind","event","Total","OBD",22151,0
"ind","event","Total","OBO",9436,0
"ind","event","Total","OPT",4289,0
"ind","event","Total","OPD",2520,0
"ind","event","Total","OPO",2349,0
"ind","event","Total","ERT",4794,0
"ind","event","Total","IPD",2417,0
"ind","event","Total","HHT",730,0
"ind","event","Total","OMA",5376,0
"ind","sop","Total","EXP",28148,0
"ind","sop","Total","SLF",23453,0
"ind","sop","Total","PTR",15496,0
"ind","sop","Total","MCR",5009,0
"ind","sop","Total","MCD",7861,0
"ind","sop","Total","OTZ",7542,0
"ind","agegrps","Total","Under 5",2791,0
"ind","agegrps","Total","5-17",7259,0
"ind","agegrps","Total","18-44",12587,0
"ind","agegrps","Total","45-64",8399,0
"ind","agegrps","Total","65+",3884,0
"ind","region","Total","Northeast",5182,0
"ind","region","Total","Midwest",6916,0
"ind","region","Total","South",13227,0
"ind","region","Total","West",9595,0
"ind","married","Total","Married",12779,0
"ind","married","Total","Widowed",1626,0
"ind","married","Total","Divorced",2724,0
"ind","married","Total","Separated",724,0
"ind","married","Total","Never married",8182,0
"ind","married","Total","Inapplicable (age < 16)",8885,0
"ind","race","Total","Hispanic",10112,0
"ind","race","Total","White",14572,0
"ind","race","Total","Black",7004,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",847,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",2385,0
"ind","sex","Total","Male",16634,0
"ind","sex","Total","Female",18286,0
"ind","education","Total","Less than high school",6063,0
"ind","education","Total","High school",7655,0
"ind","education","Total","Some college",10914,0
"ind","education","Total","Inapplicable (age < 18)",10050,0
"ind","education","Total","Missing",238,0
"ind","employed","Total","Employed",14727,0
"ind","employed","Total","Not employed",11288,0
"ind","employed","Total","Inapplicable (age < 16)",8885,0
"ind","employed","Total","Missing",20,0
"ind","insurance","Total","Any private, all ages",19188,0
"ind","insurance","Total","Public only, all ages",9906,0
"ind","insurance","Total","Uninsured, all ages",5826,0
"ind","poverty","Total","Negative or poor",7673,0
"ind","poverty","Total","Near-poor",2220,0
"ind","poverty","Total","Low income",5931,0
"ind","poverty","Total","Middle income",10240,0
"ind","poverty","Total","High income",8856,0
"ind","health","Total","Excellent",10803,0
"ind","health","Total","Very good",10636,0
"ind","health","Total","Good",9318,0
"ind","health","Total","Fair",3147,0
"ind","health","Total","Poor",971,0
"ind","health","Total","Missing",45,0
"ind","mnhlth","Total","Excellent",14356,0
"ind","mnhlth","Total","Very good",9845,0
"ind","mnhlth","Total","Good",8349,0
"ind","mnhlth","Total","Fair",1829,0
"ind","mnhlth","Total","Poor",496,0
"ind","mnhlth","Total","Missing",45,0
"ind","agegrps_v2X","Total","Under 18",10050,0
"ind","agegrps_v2X","Total","18-64",20986,0
"ind","agegrps_v2X","Total","65+",3884,0
"ind","insurance_v2X","Total","<65, Any private",17433,0
"ind","insurance_v2X","Total","<65, Public only",7811,0
"ind","insurance_v2X","Total","<65, Uninsured",5792,0
"ind","insurance_v2X","Total","65+, Medicare only",1478,0
"ind","insurance_v2X","Total","65+, Medicare and private",1727,0
"ind","insurance_v2X","Total","65+, Medicare and other public",615,0
"ind","insurance_v2X","Total","65+, No medicare",64,0
"event","sop","TOT","EXP",28148,0
"event","sop","TOT","SLF",23453,0
"event","sop","TOT","PTR",15496,0
"event","sop","TOT","MCR",5009,0
"event","sop","TOT","MCD",7861,0
"event","sop","TOT","OTZ",7542,0
"event","sop","DVT","EXP",12502,0
"event","sop","DVT","SLF",7334,0
"event","sop","DVT","PTR",6949,0
"event","sop","DVT","MCR",165,0
"event","sop","DVT","MCD",2485,0
"event","sop","DVT","OTZ",682,0
"event","sop","RX","EXP",20058,0
"event","sop","RX","SLF",17214,0
"event","sop","RX","PTR",8998,0
"event","sop","RX","MCR",3799,0
"event","sop","RX","MCD",4507,0
"event","sop","RX","OTZ",3318,0
"event","sop","OBV","EXP",23451,0
"event","sop","OBV","SLF",16304,0
"event","sop","OBV","PTR",12959,0
"event","sop","OBV","MCR",3922,0
"event","sop","OBV","MCD",5678,0
"event","sop","OBV","OTZ",4349,0
"event","sop","OBD","EXP",21878,0
"event","sop","OBD","SLF",14791,0
"event","sop","OBD","PTR",12041,0
"event","sop","OBD","MCR",3778,0
"event","sop","OBD","MCD",5275,0
"event","sop","OBD","OTZ",3796,0
"event","sop","OBO","EXP",9080,0
"event","sop","OBO","SLF",5519,0
"event","sop","OBO","PTR",5121,0
"event","sop","OBO","MCR",1609,0
"event","sop","OBO","MCD",1371,0
"event","sop","OBO","OTZ",1318,0
"event","sop","OPT","EXP",4199,0
"event","sop","OPT","SLF",2099,0
"event","sop","OPT","PTR",2317,0
"event","sop","OPT","MCR",1213,0
"event","sop","OPT","MCD",887,0
"event","sop","OPT","OTZ",864,0
"event","sop","OPY","EXP",2460,0
"event","sop","OPY","SLF",1229,0
"event","sop","OPY","PTR",1324,0
"event","sop","OPY","MCR",661,0
"event","sop","OPY","MCD",558,0
"event","sop","OPY","OTZ",532,0
"event","sop","OPZ","EXP",2296,0
"event","sop","OPZ","SLF",1008,0
"event","sop","OPZ","PTR",1313,0
"event","sop","OPZ","MCR",731,0
"event","sop","OPZ","MCD",400,0
"event","sop","OPZ","OTZ",409,0
"event","sop","ERT","EXP",4500,0
"event","sop","ERT","SLF",1936,0
"event","sop","ERT","PTR",1852,0
"event","sop","ERT","MCR",793,0
"event","sop","ERT","MCD",1525,0
"event","sop","ERT","OTZ",971,0
"event","sop","IPT","EXP",2395,0
"event","sop","IPT","SLF",1030,0
"event","sop","IPT","PTR",1077,0
"event","sop","IPT","MCR",878,0
"event","sop","IPT","MCD",805,0
"event","sop","IPT","OTZ",616,0
"event","sop","HHT","EXP",702,0
"event","sop","HHT","SLF",93,0
"event","sop","HHT","PTR",98,0
"event","sop","HHT","MCR",374,0
"event","sop","HHT","MCD",239,0
"event","sop","HHT","OTZ",127,0
"event","sop","OMA","EXP",5376,0
"event","sop","OMA","SLF",4227,0
"event","sop","OMA","PTR",1560,0
"event","sop","OMA","MCR",274,0
"event","sop","OMA","MCD",794,0
"event","sop","OMA","OTZ",285,0
"event","agegrps","TOT","Under 5",2431,0
"event","agegrps","TOT","5-17",5971,0
"event","agegrps","TOT","18-44",9050,0
"event","agegrps","TOT","45-64",7162,0
"event","agegrps","TOT","65+",3709,0
"event","agegrps","DVT","Under 5",603,0
"event","agegrps","DVT","5-17",3684,0
"event","agegrps","DVT","18-44",3789,0
"event","agegrps","DVT","45-64",3287,0
"event","agegrps","DVT","65+",1465,0
"event","agegrps","RX","Under 5",1366,0
"event","agegrps","RX","5-17",3098,0
"event","agegrps","RX","18-44",6151,0
"event","agegrps","RX","45-64",5964,0
"event","agegrps","RX","65+",3504,0
"event","agegrps","OBT","Under 5",2271,0
"event","agegrps","OBT","5-17",4763,0
"event","agegrps","OBT","18-44",7118,0
"event","agegrps","OBT","45-64",6211,0
"event","agegrps","OBT","65+",3454,0
"event","agegrps","OBD","Under 5",2200,0
"event","agegrps","OBD","5-17",4376,0
"event","agegrps","OBD","18-44",6395,0
"event","agegrps","OBD","45-64",5810,0
"event","agegrps","OBD","65+",3370,0
"event","agegrps","OBO","Under 5",408,0
"event","agegrps","OBO","5-17",1369,0
"event","agegrps","OBO","18-44",2847,0
"event","agegrps","OBO","45-64",3030,0
"event","agegrps","OBO","65+",1782,0
"event","agegrps","OPT","Under 5",205,0
"event","agegrps","OPT","5-17",389,0
"event","agegrps","OPT","18-44",1103,0
"event","agegrps","OPT","45-64",1535,0
"event","agegrps","OPT","65+",1057,0
"event","agegrps","OPD","Under 5",148,0
"event","agegrps","OPD","5-17",271,0
"event","agegrps","OPD","18-44",662,0
"event","agegrps","OPD","45-64",850,0
"event","agegrps","OPD","65+",589,0
"event","agegrps","OPO","Under 5",68,0
"event","agegrps","OPO","5-17",141,0
"event","agegrps","OPO","18-44",541,0
"event","agegrps","OPO","45-64",946,0
"event","agegrps","OPO","65+",653,0
"event","agegrps","ERT","Under 5",500,0
"event","agegrps","ERT","5-17",842,0
