"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",17.2039266645011,0.267652141764042
"ind","event","Total","DVT",0.960866861372972,0.0178037236870899
"ind","event","Total","RX",10.3883956935525,0.204895107352072
"ind","event","Total","OBV",5.04182809948707,0.0850612485631925
"ind","event","Total","OBD",3.22044236580045,0.0453940791821056
"ind","event","Total","OBO",1.76990564919804,0.055790371995556
"ind","event","Total","OPT",0.428065963579131,0.0292325401462328
"ind","event","Total","OPY",0.17545404889485,0.0107539001405849
"ind","event","Total","OPZ",0.226515666455762,0.0150379207254238
"ind","event","Total","ERT",0.182514512284672,0.00486347901437575
"ind","event","Total","IPT",0.0940108478942699,0.00296888178413599
"ind","event","Total","HHT",0.108244686330389,0.00842056261847397
"ind","sop","Total","EXP",16.828024528524,0.265782375566979
"ind","sop","Total","SLF",11.9956013244504,0.202515717609932
"ind","sop","Total","MCR",3.96023805119299,0.137882418419836
"ind","sop","Total","MCD",1.73234580079397,0.0758939086400174
"ind","sop","Total","PTR",6.80979709555119,0.141814287505601
"ind","sop","Total","OTZ",1.56531695436168,0.0656698611647032
"ind","agegrps","Total","Under 5",5.93052534653363,0.20303949186185
"ind","agegrps","Total","5-17",7.14115053444771,0.195785411679171
"ind","agegrps","Total","18-44",10.1899679330162,0.221763118128873
"ind","agegrps","Total","45-64",24.0763369326936,0.429369880049015
"ind","agegrps","Total","65+",42.1537428989717,0.935331856464488
"ind","region","Total","Northeast",17.6111314832324,0.568231790008389
"ind","region","Total","Midwest",18.8695414759621,0.737977115576274
"ind","region","Total","South",17.311191524087,0.433345503163277
"ind","region","Total","West",15.1669677504304,0.387249434444001
"ind","married","Total","Married",20.7919870832151,0.394618337200244
"ind","married","Total","Widowed",42.8631959296692,1.17886990275835
"ind","married","Total","Divorced",27.3735413215544,0.851228669898885
"ind","married","Total","Separated",22.8122616402436,1.75552727595947
"ind","married","Total","Never married",10.8373373443039,0.289195442330367
"ind","married","Total","Inapplicable (age < 16)",6.5902127153565,0.162396453775737
"ind","race","Total","Hispanic",9.30250490481155,0.318671150311879
"ind","race","Total","White",20.3119419465351,0.347236141453551
"ind","race","Total","Black",14.0826635403794,0.420880957805626
"ind","race","Total","Amer. Indian, AK Native, or mult. races",16.5032095730429,1.39195903903728
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",9.67812556860332,0.571755713783652
"ind","sex","Total","Male",14.3119677742601,0.299836519493382
"ind","sex","Total","Female",19.9942394827393,0.344880357599139
"ind","education","Total","Less than high school",21.4731405969714,0.697760876217882
"ind","education","Total","High school",21.211801587523,0.509979403798051
"ind","education","Total","Some college",19.9636276642425,0.369137945281264
"ind","education","Total","Inapplicable (age < 18)",6.79425410349262,0.16184345436426
"ind","education","Total","Missing",13.1365057439994,2.48446173920413
"ind","employed","Total","Employed",13.9247429480307,0.255263451034296
"ind","employed","Total","Not employed",29.3588690815098,0.607255972478839
"ind","employed","Total","Inapplicable (age < 16)",6.5902127153565,0.162396453775737
"ind","insurance","Total","Any private, all ages",16.6739503843748,0.264731875526702
"ind","insurance","Total","Public only, all ages",25.7972458003263,0.722311842920378
"ind","insurance","Total","Uninsured, all ages",6.57067825047071,0.319967375860152
"ind","poverty","Total","Negative or poor",15.7009499264265,0.572642642835596
"ind","poverty","Total","Near-poor",21.3199475275349,1.20723189806585
"ind","poverty","Total","Low income",17.1007472705998,0.568472582393962
"ind","poverty","Total","Middle income",16.285787943106,0.377854479266657
"ind","poverty","Total","High income",18.0949164388024,0.370989962475758
"ind","health","Total","Excellent",7.81845759982301,0.213336210202347
"ind","health","Total","Very good",14.0792110591516,0.323468403523444
"ind","health","Total","Good",20.8849599300624,0.489203444140382
"ind","health","Total","Fair",40.581793504041,1.10753954718358
"ind","health","Total","Poor",60.004237190777,2.40321869976185
"ind","mnhlth","Total","Excellent",11.2727748992519,0.244983426470952
"ind","mnhlth","Total","Very good",16.1843991256528,0.392576200738787
"ind","mnhlth","Total","Good",22.8875025630052,0.572169205199817
"ind","mnhlth","Total","Fair",39.8702526514059,1.34032913765878
"ind","mnhlth","Total","Poor",45.9458624389373,3.0266969640456
"ind","agegrps_v2X","Total","Under 18",6.79425410349262,0.16184345436426
"ind","agegrps_v2X","Total","18-64",16.0164153510035,0.242149776861412
"ind","agegrps_v2X","Total","65+",42.1537428989717,0.935331856464488
"ind","insurance_v2X","Total","<65, Any private",14.0036869569092,0.212342082323558
"ind","insurance_v2X","Total","<65, Public only",17.4693617099957,0.583293749166351
"ind","insurance_v2X","Total","<65, Uninsured",6.57211105658036,0.322526588009686
"ind","insurance_v2X","Total","65+, Medicare only",41.3819518650512,1.3456196919672
"ind","insurance_v2X","Total","65+, Medicare and private",40.3153346986452,1.18019494356689
"ind","insurance_v2X","Total","65+, Medicare and other public",56.95434614367,3.0411808514656
"ind","insurance_v2X","Total","65+, No medicare",21.2991777996694,3.63320933379513
"event","sop","DVT","EXP",0.820546888716709,0.0141414392523534
"event","sop","DVT","SLF",0.475507045616005,0.0108240287912325
"event","sop","DVT","MCR",0.00961209220241466,0.00113897329226943
"event","sop","DVT","MCD",0.0793979397406983,0.00441470432368762
"event","sop","DVT","PTR",0.471691941778665,0.0116794376683518
"event","sop","DVT","OTZ",0.0313550330248748,0.00237931203213341
"event","sop","RX","EXP",10.3830290698521,0.204891976725595
"event","sop","RX","SLF",8.46934772278405,0.174793918813626
"event","sop","RX","MCR",2.50505924542451,0.09351760159762
"event","sop","RX","MCD",0.962734782778449,0.0459924539145637
"event","sop","RX","PTR",3.30749495169169,0.089641549156779
"event","sop","RX","OTZ",0.792124711575082,0.0410914942036833
"event","sop","OBV","EXP",4.84297181754243,0.0820235065293465
"event","sop","OBV","SLF",2.76885390294543,0.0564306886314271
"event","sop","OBV","MCR",1.17653964497888,0.0485413558797193
"event","sop","OBV","MCD",0.536139996944095,0.0292756620281996
"event","sop","OBV","PTR",2.68463648258256,0.0613005324179371
"event","sop","OBV","OTZ",0.584313871858723,0.0258410560295739
"event","sop","OBD","EXP",3.11834658804747,0.0444170110327944
"event","sop","OBD","SLF",1.82168144961188,0.0331332547378194
"event","sop","OBD","MCR",0.84299469958636,0.0331432889201223
"event","sop","OBD","MCD",0.375466663909317,0.0189578568109629
"event","sop","OBD","PTR",1.76623456303004,0.0364284023827239
"event","sop","OBD","OTZ",0.380494419466889,0.0156463391256565
"event","sop","OBO","EXP",1.67503048154684,0.052714708571846
"event","sop","OBO","SLF",0.915372465821434,0.0335269649528138
"event","sop","OBO","MCR",0.325529603128605,0.0208282345842963
"event","sop","OBO","MCD",0.155356593135687,0.0158594171563655
"event","sop","OBO","PTR",0.894439425629707,0.0346131825051907
"event","sop","OBO","OTZ",0.196403483135004,0.0150080227259088
"event","sop","OPT","EXP",0.413231189341338,0.0288802607542679
"event","sop","OPT","SLF",0.15684808385356,0.00871999145920761
"event","sop","OPT","MCR",0.143854153041264,0.0156213806826893
"event","sop","OPT","MCD",0.0568266468833743,0.00643740740840282
"event","sop","OPT","PTR",0.212154398192385,0.0127777226848844
