"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",5275766261.08388,132985507.335246
"ind","event","Total","DVT",294659996.376595,8364697.9588745
"ind","event","Total","ERT",55970007.594634,1807083.13530227
"ind","event","Total","HHT",33194379.121706,2596924.12073812
"ind","event","Total","IPT",28829421.862155,1023410.37446434
"ind","event","Total","OBV",1546129967.89533,42466424.3672738
"ind","event","Total","OPT",131270959.950621,9474743.72675558
"ind","event","Total","RX",3185711528.28284,86556176.4310336
"ind","sop","Total","XP",5160491891.16058,131004626.008621
"ind","sop","Total","SF",3678578151.55271,97825538.2269389
"ind","sop","Total","PR",2088296379.2021,64411399.6480041
"ind","sop","Total","MR",1214448928.0727,45571010.0736024
"ind","sop","Total","MD",531242181.310717,25715501.6507093
"ind","sop","Total","OZ",480021017.10676,22352970.5300096
"ind","agegrps","Total","Under 5",127173309.417517,6667675.71002066
"ind","agegrps","Total","5-17",381283965.881875,16683029.8673337
"ind","agegrps","Total","18-44",1132539794.69519,38756743.6122552
"ind","agegrps","Total","45-64",1934390190.1047,57697440.1475998
"ind","agegrps","Total","65+",1700379000.9846,70057205.7280432
"ind","region","Total","Northeast",971480449.391255,57283314.9379558
"ind","region","Total","Midwest",1261961262.33992,65124200.1741921
"ind","region","Total","South",1955431060.93533,74424655.7659373
"ind","region","Total","West",1086893488.41738,47787412.2563855
"ind","married","Total","Married",2572167583.0255,86309928.5089697
"ind","married","Total","Widowed",677712665.70794,32330747.7996349
"ind","married","Total","Divorced",717051504.452634,32191429.4813878
"ind","married","Total","Separated",116136161.860035,11129668.1649444
"ind","married","Total","Never married",758851358.835079,28820401.7109771
"ind","married","Total","Inapplicable (age < 16)",433846987.202691,17428949.5950123
"ind","race","Total","Hispanic",457084170.964614,31949779.9395034
"ind","race","Total","White",4041292024.88952,126043972.847886
"ind","race","Total","Black",519486575.388316,30440985.0984826
"ind","race","Total","Amer. Indian, AK Native, or mult. races",116374343.047621,18711527.2701727
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",141529146.793815,17317855.1654882
"ind","sex","Total","Male",2155203139.19368,61317756.2995343
"ind","sex","Total","Female",3120563121.89021,83229981.8065158
"ind","education","Total","Less than high school",865798572.104541,34146262.3315003
"ind","education","Total","High school",1521796445.17379,57697305.7561725
"ind","education","Total","Some college",2358250304.88004,70218075.2438339
"ind","education","Total","Inapplicable (age < 18)",508457275.299392,20270181.9903063
"ind","education","Total","Missing",21463663.626118,4845573.34250175
"ind","employed","Total","Employed",2007422729.9793,57654749.0462301
"ind","employed","Total","Not employed",2834402247.49144,93527412.0407792
"ind","employed","Total","Inapplicable (age < 16)",433846987.202691,17428949.5950123
"ind","insurance","Total","Any private, all ages",3358045272.72261,99028235.4127055
"ind","insurance","Total","Public only, all ages",1645056165.8784,60504142.8283484
"ind","insurance","Total","Uninsured, all ages",272664822.482869,15485539.1474494
"ind","poverty","Total","Negative or poor",690762075.848124,33527612.8255796
"ind","poverty","Total","Near-poor",301051309.298662,19373405.8426384
"ind","poverty","Total","Low income",742569393.040503,30123652.4228143
"ind","poverty","Total","Middle income",1532848847.90468,55624505.2503492
"ind","poverty","Total","High income",2008534634.99191,76665748.9876234
"ind","health","Total","Excellent",761619278.088022,31758891.508358
"ind","health","Total","Very good",1387051412.86779,46039331.5375137
"ind","health","Total","Good",1610341423.19668,50159755.4160674
"ind","health","Total","Fair",994440599.631582,38838454.5124787
"ind","health","Total","Poor",520765386.000391,32731331.2980349
"ind","mnhlth","Total","Excellent",1446794992.31864,46869025.1385315
"ind","mnhlth","Total","Very good",1449851777.83933,51872478.6932582
"ind","mnhlth","Total","Good",1577025344.77334,56912903.7359724
"ind","mnhlth","Total","Fair",592446990.147227,30562037.2806869
"ind","mnhlth","Total","Poor",208098994.705927,18931939.5117663
"ind","agegrps_v2X","Total","Under 18",508457275.299392,20270181.9903063
"ind","agegrps_v2X","Total","18-64",3066929984.79989,80172799.5336658
"ind","agegrps_v2X","Total","65+",1700379000.9846,70057205.7280432
"ind","insurance_v2X","Total","<65, Any private",2532381866.46682,74585555.792207
"ind","insurance_v2X","Total","<65, Public only",771379312.318906,35257829.8359814
"ind","insurance_v2X","Total","<65, Uninsured",271626081.313563,15526164.6660592
"ind","insurance_v2X","Total","65+, Medicare only",647134956.229324,35622581.9555582
"ind","insurance_v2X","Total","65+, Medicare and private",817453202.792139,43634945.2247129
"ind","insurance_v2X","Total","65+, Medicare and other public",226163135.64181,19003724.8955964
"ind","insurance_v2X","Total","65+, No medicare",9627706.321322,2568787.42473635
"ind","event_v2X","Total","Missing",23789603.779935,5857363.87792391
"ind","event_v2X","Total","OBD",987582748.438082,24765290.7115353
"ind","event_v2X","Total","OBO",542760306.494923,21321027.1935339
"ind","event_v2X","Total","OPY",53804841.742323,3496557.56806644
"ind","event_v2X","Total","OPZ",69463427.390685,4909615.89809642
"event","sop","DVT","XP",251629391.100669,7112301.66830944
"event","sop","ERT","XP",51826827.813366,1707713.20359117
"event","sop","HHT","XP",32488158.600532,2548212.80938687
"event","sop","IPT","XP",28611414.362667,1016353.03180195
"event","sop","OBV","XP",1485148583.61328,40990373.3255214
"event","sop","OPT","XP",126721719.36498,9319393.42560604
"event","sop","RX","XP",3184065796.30509,86536453.9867062
"event","sop","DVT","SF",145819270.047519,4704661.88145347
"event","sop","ERT","SF",22469028.343797,810658.069966166
"event","sop","HHT","SF",4191299.611968,568966.469734958
"event","sop","IPT","SF",11685913.135199,493623.928982968
"event","sop","OBV","SF",849098365.036165,26411693.9097694
"event","sop","OPT","SF",48099125.568684,2850174.85141886
"event","sop","RX","SF",2597215149.80938,73574497.0716237
"event","sop","DVT","PR",144649328.062757,4689082.06850848
"event","sop","ERT","PR",23846367.482043,955194.848436697
"event","sop","HHT","PR",2588304.124986,449390.123137113
"event","sop","IPT","PR",14602440.105582,740814.148870881
"event","sop","OBV","PR",823272201.416046,26584394.2189334
