"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.845939517667058,0.0034752046290064
"ind","event","Total","TOT",0.845939517667058,0.0034752046290064
"ind","event","Total","DVT",0.412119040087524,0.00591611407794771
"ind","event","Total","RX",0.624768259095203,0.00456813780637542
"ind","event","Total","OBV",0.72110379916731,0.00437809426760472
"ind","event","Total","OBD",0.669662876211151,0.00441699265347843
"ind","event","Total","OBO",0.318628087989492,0.00638244416687821
"ind","event","Total","OPT",0.139213759311842,0.00369255271747404
"ind","event","Total","OPY",0.0771689902823565,0.00229346468561042
"ind","event","Total","OPZ",0.0826726342596678,0.00321044403155108
"ind","event","Total","ERT",0.126710407234167,0.00289410134405924
"ind","event","Total","IPT",0.0705127858498134,0.00191419443036749
"ind","event","Total","HHT",0.0206130883074563,0.00115265572468626
"ind","event","Total","OMA",0.174314349311939,0.00325651122159562
"ind","sop","Total","EXP",0.845939517667058,0.0034752046290064
"ind","sop","Total","SLF",0.752685166366851,0.00498349376059005
"ind","sop","Total","PTR",0.553399823080767,0.00711056404305742
"ind","sop","Total","MCR",0.162231331088348,0.00397062029689129
"ind","sop","Total","MCD",0.161493379116959,0.00436159584325018
"ind","sop","Total","OTZ",0.212637895681351,0.00394370701533655
"ind","agegrps","Total","Under 5",0.889788524646789,0.00676018603201899
"ind","agegrps","Total","5-17",0.854547274977502,0.00626180593678347
"ind","agegrps","Total","18-44",0.762095915562474,0.0058290706664743
"ind","agegrps","Total","45-64",0.884402062220753,0.00417287503909391
"ind","agegrps","Total","65+",0.965641374533421,0.00356866007165073
"ind","region","Total","Northeast",0.870630094783598,0.00787920374182257
"ind","region","Total","Midwest",0.872349927081533,0.0080702708422302
"ind","region","Total","South",0.832085199378097,0.00548954250599095
"ind","region","Total","West",0.824124111334239,0.00580674073553307
"ind","married","Total","Married",0.876018526739583,0.00436183471918669
"ind","married","Total","Widowed",0.947287952942972,0.00597472191302232
"ind","married","Total","Divorced",0.855144459103012,0.00912259830926507
"ind","married","Total","Separated",0.809314538811911,0.0184975200217046
"ind","married","Total","Never married",0.746119317535426,0.00613199334823801
"ind","married","Total","Inapplicable (age < 16)",0.870417706027824,0.00574322472256299
"ind","race","Total","Hispanic",0.71679097387869,0.00812513873612739
"ind","race","Total","White",0.893186787043352,0.00403724779111636
"ind","race","Total","Black",0.78207169842932,0.00709832986058124
"ind","race","Total","Amer. Indian, AK Native, or mult. races",0.85511485905227,0.0158503313990202
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",0.793742317433549,0.0128842625248194
"ind","sex","Total","Male",0.797493509110618,0.00500532768807217
"ind","sex","Total","Female",0.892682754275187,0.00326130098074451
"ind","education","Total","Less than high school",0.757039253744164,0.00854266065352684
