"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"ind","ind","Total","Total",1301,28.5719535877806
"ind","event","Total","TOT",1301,28.5719535877806
"ind","event","Total","DVT",240,5.10213456924654
"ind","event","Total","RX",310,12.2451229661917
"ind","event","Total","OBV",438,9.18384222464377
"ind","event","Total","OBD",361,6.12256148309585
"ind","event","Total","OBO",246,7.65320185386981
"ind","event","Total","OPT",776,42.092610196284
"ind","event","Total","OPY",1239,79.8484060087084
"ind","event","Total","OPZ",396,19.1330046346745
"ind","event","Total","ERT",615,20.9187517339108
"ind","event","Total","IPT",9156,353.067712191861
"ind","event","Total","HHT",3211,360.465807317268
"ind","event","Total","OMA",229,5.35724129770887
"ind","sop","Total","EXP",1301,28.5719535877806
"ind","sop","Total","SLF",309,6.37766821155818
"ind","sop","Total","PTR",866,18.8778979062122
"ind","sop","Total","MCR",1606,79.0830858233214
"ind","sop","Total","MCD",352,15.3064037077396
"ind","sop","Total","OTZ",249,9.69405568156843
"ind","agegrps","Total","Under 5",507,20.6636450054485
"ind","agegrps","Total","5-17",579,20.6636450054485
"ind","agegrps","Total","18-44",932,25.000459389308
"ind","agegrps","Total","45-64",2151,61.2256148309585
"ind","agegrps","Total","65+",4542,134.441245899646
"ind","region","Total","Northeast",1470,58.9296542747975
"ind","region","Total","Midwest",1438,78.0626589094721
"ind","region","Total","South",1250,46.9396380370682
"ind","region","Total","West",1138,43.1130371101333
"ind","married","Total","Married",1919,49.2355985932291
"ind","married","Total","Widowed",4563,273.219306183152
"ind","married","Total","Divorced",2244,124.236976761153
"ind","married","Total","Separated",1630,271.688665812378
"ind","married","Total","Never married",890,35.7149419847258
"ind","married","Total","Inapplicable (age < 16)",535,16.5819373500513
"ind","race","Total","Hispanic",617,17.0921508069759
"ind","race","Total","White",1656,45.6641043947565
"ind","race","Total","Black",860,36.7353688985751
"ind","race","Total","Amer. Indian, AK Native, or mult. races",916,143.114874667365
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",706,60.9705081024962
"ind","sex","Total","Male",1067,29.5923805016299
"ind","sex","Total","Female",1545,40.0517563685853
"ind","education","Total","Less than high school",1600,87.2465011341158
"ind","education","Total","High school",1904,91.0731020610507
"ind","education","Total","Some college",1804,47.4498514939928
"ind","education","Total","Inapplicable (age < 18)",548,15.5615104362019
"ind","education","Total","Missing",1087,241.586071853824
"ind","employed","Total","Employed",1288,35.2047285278011
"ind","employed","Total","Not employed",2813,85.7158607633419
"ind","employed","Total","Inapplicable (age < 16)",535,16.5819373500513
"ind","employed","Total","Missing",2673,0
"ind","insurance","Total","Any private, all ages",1451,29.3372737731676
"ind","insurance","Total","Public only, all ages",1396,81.12393965102
"ind","insurance","Total","Uninsured, all ages",484,26.0208863031574
"ind","poverty","Total","Negative or poor",781,39.5415429116607
"ind","poverty","Total","Near-poor",1060,110.71632015265
"ind","poverty","Total","Low income",1047,52.0417726063147
"ind","poverty","Total","Middle income",1171,42.092610196284
"ind","poverty","Total","High income",1700,55.1030533478626
"ind","health","Total","Excellent",710,21.6840719192978
"ind","health","Total","Very good",1241,43.3681438385956
"ind","health","Total","Good",1794,77.0422319956228
"ind","health","Total","Fair",4414,272.96419945469
"ind","health","Total","Poor",11030,815.831317622522
"ind","health","Total","Missing",5206,2630.66058390352
"ind","mnhlth","Total","Excellent",898,25.5106728462327
"ind","mnhlth","Total","Very good",1346,53.062199520164
"ind","mnhlth","Total","Good",1839,81.889259836407
"ind","mnhlth","Total","Fair",4065,230.616482529944
"ind","mnhlth","Total","Poor",7033,1050.01929435094
"ind","mnhlth","Total","Missing",5206,2630.66058390352
"ind","agegrps_v2X","Total","Under 18",548,15.5615104362019
"ind","agegrps_v2X","Total","18-64",1371,32.3985545147155
"ind","agegrps_v2X","Total","65+",4542,134.441245899646
"ind","insurance_v2X","Total","<65, Any private",1219,28.5719535877806
"ind","insurance_v2X","Total","<65, Public only",671,32.1434477862532
"ind","insurance_v2X","Total","<65, Uninsured",484,25.765779574695
"ind","insurance_v2X","Total","65+, Medicare only",3900,265.821211057745
"ind","insurance_v2X","Total","65+, Medicare and private",4619,206.891556782947
"ind","insurance_v2X","Total","65+, Medicare and other public",7209,625.011484732701
"ind","insurance_v2X","Total","65+, No medicare",2484,706.645637840646
"event","sop","TOT","EXP",1301,28.5719535877806
"event","sop","TOT","SLF",309,6.37766821155818
"event","sop","TOT","PTR",866,18.8778979062122
"event","sop","TOT","MCR",1606,79.0830858233214
"event","sop","TOT","MCD",352,15.3064037077396
"event","sop","TOT","OTZ",249,9.69405568156843
"event","sop","DVT","EXP",240,5.10213456924654
"event","sop","DVT","SLF",150,3.31638747001025
"event","sop","DVT","PTR",200,3.57149419847258
"event","sop","DVT","MCR",170,20.1534315485238
"event","sop","DVT","MCD",101,3.06128074154792
"event","sop","DVT","OTZ",145,8.67362876771912
"event","sop","RX","EXP",310,12.2451229661917
"event","sop","RX","SLF",103,3.31638747001025
"event","sop","RX","PTR",232,7.90830858233214
"event","sop","RX","MCR",576,28.5719535877806
"event","sop","RX","MCD",93,4.59192111232189
"event","sop","RX","OTZ",101,7.39809512540748
"event","sop","OBV","EXP",438,9.18384222464377
"event","sop","OBV","SLF",90,2.55106728462327
"event","sop","OBV","PTR",327,6.88788166848283
"event","sop","OBV","MCR",563,23.2147122900718
"event","sop","OBV","MCD",183,6.37766821155818
"event","sop","OBV","OTZ",173,5.10213456924654
"event","sop","OBD","EXP",361,6.12256148309585
"event","sop","OBD","SLF",70,2.29596055616094
"event","sop","OBD","PTR",266,5.35724129770887
"event","sop","OBD","MCR",429,17.8574709923629
"event","sop","OBD","MCD",168,5.86745475463352
"event","sop","OBD","OTZ",160,5.61234802617119
"event","sop","OBO","EXP",246,7.65320185386981
"event","sop","OBO","SLF",75,2.04085382769862
"event","sop","OBO","PTR",188,6.88788166848283
"event","sop","OBO","MCR",253,17.3472575354382
"event","sop","OBO","MCD",135,8.67362876771912
"event","sop","OBO","OTZ",151,12.500229694654
"event","sop","OPT","EXP",776,42.092610196284
"event","sop","OPT","SLF",105,5.10213456924654
"event","sop","OPT","PTR",675,43.3681438385956
"event","sop","OPT","MCR",454,37.2455823554997
"event","sop","OPT","MCD",254,29.5923805016299
"event","sop","OPT","OTZ",255,21.4289651908355
"event","sop","OPY","EXP",1239,79.8484060087084
"event","sop","OPY","SLF",120,11.4798027808047
