"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",32577,0
"ind","event","Total","TOT",26659,0
"ind","event","Total","DVT",12161,0
"ind","event","Total","RX",19363,0
"ind","event","Total","OBT",22504,0
"ind","event","Total","OBD",21049,0
"ind","event","Total","OBO",8945,0
"ind","event","Total","OPT",4383,0
"ind","event","Total","OPD",2392,0
"ind","event","Total","OPO",2631,0
"ind","event","Total","ERT",4454,0
"ind","event","Total","IPD",2409,0
"ind","event","Total","HHT",817,0
"ind","event","Total","OMA",5580,0
"ind","sop","Total","EXP",26448,0
"ind","sop","Total","SLF",23085,0
"ind","sop","Total","PTR",15005,0
"ind","sop","Total","MCR",4584,0
"ind","sop","Total","MCD",6687,0
"ind","sop","Total","OTZ",5267,0
"ind","agegrps","Total","Under 5",2559,0
"ind","agegrps","Total","5-17",7074,0
"ind","agegrps","Total","18-44",11299,0
"ind","agegrps","Total","45-64",7728,0
"ind","agegrps","Total","65+",3917,0
"ind","region","Total","Northeast",4673,0
"ind","region","Total","Midwest",6370,0
"ind","region","Total","South",12341,0
"ind","region","Total","West",9193,0
"ind","married","Total","Married",12389,0
"ind","married","Total","Widowed",1653,0
"ind","married","Total","Divorced",2648,0
"ind","married","Total","Separated",574,0
"ind","married","Total","Never married",6849,0
"ind","married","Total","Inapplicable (age < 16)",8461,0
"ind","married","Total","Missing",3,0
"ind","race","Total","Hispanic",8906,0
"ind","race","Total","White",15959,0
"ind","race","Total","Black",5608,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",752,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",1352,0
"ind","sex","Total","Male",15370,0
"ind","sex","Total","Female",17207,0
"ind","education","Total","Less than high school",6240,0
"ind","education","Total","High school",7027,0
"ind","education","Total","Some college",9467,0
"ind","education","Total","Inapplicable (age < 18)",9633,0
"ind","education","Total","Missing",210,0
"ind","employed","Total","Employed",14050,0
"ind","employed","Total","Not employed",10056,0
"ind","employed","Total","Inapplicable (age < 16)",8461,0
"ind","employed","Total","Missing",10,0
"ind","insurance","Total","Any private, all ages",18370,0
"ind","insurance","Total","Public only, all ages",9156,0
"ind","insurance","Total","Uninsured, all ages",5051,0
"ind","poverty","Total","Negative or poor",6778,0
"ind","poverty","Total","Near-poor",2239,0
"ind","poverty","Total","Low income",5465,0
"ind","poverty","Total","Middle income",9031,0
"ind","poverty","Total","High income",9064,0
"ind","health","Total","Excellent",9339,0
"ind","health","Total","Very good",10207,0
"ind","health","Total","Good",8988,0
"ind","health","Total","Fair",2941,0
"ind","health","Total","Poor",1055,0
"ind","health","Total","Missing",47,0
"ind","mnhlth","Total","Excellent",12189,0
"ind","mnhlth","Total","Very good",9736,0
"ind","mnhlth","Total","Good",8307,0
"ind","mnhlth","Total","Fair",1831,0
"ind","mnhlth","Total","Poor",466,0
"ind","mnhlth","Total","Missing",48,0
"ind","agegrps_v2X","Total","Under 18",9633,0
"ind","agegrps_v2X","Total","18-64",19027,0
"ind","agegrps_v2X","Total","65+",3917,0
"ind","insurance_v2X","Total","<65, Any private",16435,0
"ind","insurance_v2X","Total","<65, Public only",7212,0
"ind","insurance_v2X","Total","<65, Uninsured",5013,0
"ind","insurance_v2X","Total","65+, Medicare only",1234,0
"ind","insurance_v2X","Total","65+, Medicare and private",1901,0
"ind","insurance_v2X","Total","65+, Medicare and other public",710,0
"ind","insurance_v2X","Total","65+, No medicare",72,0
"event","sop","TOT","EXP",26448,0
"event","sop","TOT","SLF",23085,0
"event","sop","TOT","PTR",15005,0
"event","sop","TOT","MCR",4584,0
"event","sop","TOT","MCD",6687,0
"event","sop","TOT","OTZ",5267,0
"event","sop","DVT","EXP",11840,0
"event","sop","DVT","SLF",7573,0
"event","sop","DVT","PTR",6562,0
"event","sop","DVT","MCR",98,0
"event","sop","DVT","MCD",2053,0
"event","sop","DVT","OTZ",628,0
"event","sop","RX","EXP",19363,0
"event","sop","RX","SLF",17887,0
"event","sop","RX","PTR",9165,0
"event","sop","RX","MCR",3385,0
"event","sop","RX","MCD",3677,0
"event","sop","RX","OTZ",1327,0
"event","sop","OBV","EXP",22127,0
"event","sop","OBV","SLF",15686,0
"event","sop","OBV","PTR",12385,0
"event","sop","OBV","MCR",4045,0
"event","sop","OBV","MCD",5213,0
"event","sop","OBV","OTZ",3709,0
"event","sop","OBD","EXP",20701,0
"event","sop","OBD","SLF",14250,0
"event","sop","OBD","PTR",11536,0
"event","sop","OBD","MCR",3926,0
"event","sop","OBD","MCD",4870,0
"event","sop","OBD","OTZ",3223,0
"event","sop","OBO","EXP",8598,0
"event","sop","OBO","SLF",5353,0
"event","sop","OBO","PTR",4909,0
"event","sop","OBO","MCR",1575,0
"event","sop","OBO","MCD",1248,0
"event","sop","OBO","OTZ",1156,0
"event","sop","OPT","EXP",4305,0
"event","sop","OPT","SLF",2074,0
"event","sop","OPT","PTR",2611,0
"event","sop","OPT","MCR",1341,0
"event","sop","OPT","MCD",747,0
"event","sop","OPT","OTZ",627,0
"event","sop","OPY","EXP",2351,0
"event","sop","OPY","SLF",1192,0
"event","sop","OPY","PTR",1382,0
"event","sop","OPY","MCR",723,0
"event","sop","OPY","MCD",444,0
"event","sop","OPY","OTZ",365,0
"event","sop","OPZ","EXP",2576,0
"event","sop","OPZ","SLF",1045,0
"event","sop","OPZ","PTR",1592,0
"event","sop","OPZ","MCR",868,0
"event","sop","OPZ","MCD",377,0
"event","sop","OPZ","OTZ",330,0
"event","sop","ERT","EXP",4170,0
"event","sop","ERT","SLF",1848,0
"event","sop","ERT","PTR",1936,0
"event","sop","ERT","MCR",970,0
"event","sop","ERT","MCD",1300,0
"event","sop","ERT","OTZ",654,0
"event","sop","IPT","EXP",2359,0
"event","sop","IPT","SLF",1050,0
"event","sop","IPT","PTR",1139,0
"event","sop","IPT","MCR",889,0
"event","sop","IPT","MCD",773,0
"event","sop","IPT","OTZ",440,0
"event","sop","HHT","EXP",771,0
"event","sop","HHT","SLF",170,0
"event","sop","HHT","PTR",102,0
"event","sop","HHT","MCR",391,0
"event","sop","HHT","MCD",265,0
"event","sop","HHT","OTZ",185,0
"event","sop","OMA","EXP",5580,0
"event","sop","OMA","SLF",4436,0
"event","sop","OMA","PTR",1387,0
"event","sop","OMA","MCR",253,0
"event","sop","OMA","MCD",786,0
"event","sop","OMA","OTZ",290,0
"event","agegrps","TOT","Under 5",2257,0
"event","agegrps","TOT","5-17",5606,0
"event","agegrps","TOT","18-44",8223,0
"event","agegrps","TOT","45-64",6803,0
"event","agegrps","TOT","65+",3770,0
"event","agegrps","DVT","Under 5",502,0
"event","agegrps","DVT","5-17",3442,0
"event","agegrps","DVT","18-44",3527,0
"event","agegrps","DVT","45-64",3228,0
"event","agegrps","DVT","65+",1462,0
"event","agegrps","RX","Under 5",1346,0
"event","agegrps","RX","5-17",3011,0
"event","agegrps","RX","18-44",5729,0
"event","agegrps","RX","45-64",5693,0
"event","agegrps","RX","65+",3584,0
"event","agegrps","OBT","Under 5",2086,0
"event","agegrps","OBT","5-17",4358,0
"event","agegrps","OBT","18-44",6543,0
"event","agegrps","OBT","45-64",5949,0
"event","agegrps","OBT","65+",3568,0
"event","agegrps","OBD","Under 5",2024,0
"event","agegrps","OBD","5-17",4013,0
"event","agegrps","OBD","18-44",5935,0
"event","agegrps","OBD","45-64",5578,0
"event","agegrps","OBD","65+",3499,0
"event","agegrps","OBO","Under 5",368,0
"event","agegrps","OBO","5-17",1152,0
