"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",3451.9552741628,67.3091194191796
"ind","event","Total","TOT",3451.9552741628,67.3091194191796
"ind","event","Total","DVT",255.031045304174,6.66479117358138
"ind","event","Total","RX",746.258245793392,23.2732815289251
"ind","event","Total","OBV",817.944695867559,20.5125447603128
"ind","event","Total","OBD",589.474537425578,14.3803737466861
"ind","event","Total","OBO",222.948001067638,10.1497776784551
"ind","event","Total","OPT",299.325865911346,12.7262621265308
"ind","event","Total","OPY",205.21220234027,9.64718737317957
"ind","event","Total","OPZ",90.9060381111594,5.23035357577831
"ind","event","Total","ERT",125.356877040288,4.83889792946987
"ind","event","Total","IPT",1026.645247507,44.4090120671722
"ind","event","Total","HHT",113.053467494851,9.81757900779233
"ind","event","Total","OMA",68.3442678221138,2.88103811762488
"ind","sop","Total","EXP",3451.9552741628,67.3091194191796
"ind","sop","Total","SLF",654.290362627932,17.7783902308218
"ind","sop","Total","PTR",1440.44527849592,41.8576893421168
"ind","sop","Total","MCR",812.369215965242,32.2035770527908
"ind","sop","Total","MCD",299.374470438464,19.3493681478144
"ind","sop","Total","OTZ",245.500261819804,17.5257248719978
"ind","agegrps","Total","Under 5",1508.1834894647,227.896323475727
"ind","agegrps","Total","5-17",1267.45551791129,61.5019320125796
"ind","agegrps","Total","18-44",2078.45831451819,58.5803491222993
"ind","agegrps","Total","45-64",4862.83394436727,164.136028429155
"ind","agegrps","Total","65+",8776.14019416452,265.840852358698
"event","sop","TOT","EXP",3451.9552741628,67.3091194191796
"event","sop","TOT","SLF",654.290362627932,17.7783902308218
"event","sop","TOT","PTR",1440.44527849592,41.8576893421168
"event","sop","TOT","MCR",812.369215965242,32.2035770527908
"event","sop","TOT","MCD",299.374470438464,19.3493681478144
"event","sop","TOT","OTZ",245.500261819804,17.5257248719978
"event","sop","DVT","EXP",255.031045304174,6.66479117358138
"event","sop","DVT","SLF",125.56571612642,4.90049232965714
"event","sop","DVT","PTR",109.42773614407,3.10501477402228
"event","sop","DVT","MCR",1.27776216948901,0.247015976148333
"event","sop","DVT","MCD",11.421327315374,1.09382605506621
"event","sop","DVT","OTZ",7.34396055623668,0.824743778929115
"event","sop","RX","EXP",746.258245793392,23.2732815289251
"event","sop","RX","SLF",260.312104399835,8.13489463160619
"event","sop","RX","PTR",253.442952906665,18.2786092161128
"event","sop","RX","MCR",148.156749914599,6.84795830311137
"event","sop","RX","MCD",52.195218240051,3.63413741706235
"event","sop","RX","OTZ",32.1581600272428,2.14683489608184
"event","sop","OBV","EXP",817.944695867559,20.5125447603128
"event","sop","OBV","SLF",133.524192071143,4.43315952162038
"event","sop","OBV","PTR",386.039114691874,13.3303404118773
"event","sop","OBV","MCR",153.206457691755,6.73493998900168
"event","sop","OBV","MCD",66.8182772175424,4.28622616536823
"event","sop","OBV","OTZ",78.3633931653124,4.91792943573974
"event","sop","OBD","EXP",589.474537425578,14.3803737466861
"event","sop","OBD","SLF",85.9281065743569,3.0316424361356
"event","sop","OBD","PTR",282.856919623888,9.68113224230297
"event","sop","OBD","MCR",112.853375423371,4.84240740728139
"event","sop","OBD","MCD",52.0312568520444,3.62806704204812
"event","sop","OBD","OTZ",55.8092620295162,3.81781399002265
"event","sop","OBO","EXP",222.948001067638,10.1497776784551
"event","sop","OBO","SLF",45.2385544373352,2.0546875943106
"event","sop","OBO","PTR",101.526367206602,6.4937378044111
"event","sop","OBO","MCR",39.8966395401099,4.08760296639581
"event","sop","OBO","MCD",14.3830657613011,1.50765689531799
"event","sop","OBO","OTZ",21.9073625145195,2.62273782091955
"event","sop","OPT","EXP",299.325865911346,12.7262621265308
"event","sop","OPT","SLF",27.0508832898816,3.44397493920816
"event","sop","OPT","PTR",171.489401817165,9.43975895660053
"event","sop","OPT","MCR",57.1011753837988,3.96018486624458
"event","sop","OPT","MCD",13.0854179943875,1.84280083021547
"event","sop","OPT","OTZ",30.6000417055644,4.24502319957904
"event","sop","OPY","EXP",205.21220234027,9.64718737317957
"event","sop","OPY","SLF",18.0555155019843,2.56034506261386
"event","sop","OPY","PTR",117.034142983247,6.7307226273652
"event","sop","OPY","MCR",37.4186560829214,3.03796080080332
"event","sop","OPY","MCD",8.63986789710561,1.55982300470427
"event","sop","OPY","OTZ",24.0635641936058,4.02613095104702
"event","sop","OPZ","EXP",90.9060381111594,5.23035357577831
"event","sop","OPZ","SLF",8.62433514511374,1.12756358335357
"event","sop","OPZ","PTR",52.4537127810679,4.30825136911204
"event","sop","OPZ","MCR",19.4772521570389,1.57171046639406
"event","sop","OPZ","MCD",3.97491663059034,0.674655160308596
"event","sop","OPZ","OTZ",6.37683193960639,0.986506393190209
"event","sop","ERT","EXP",125.356877040288,4.83889792946987
"event","sop","ERT","SLF",15.5992976712473,1.00122750047277
"event","sop","ERT","PTR",66.1647174941966,3.62452279390841
"event","sop","ERT","MCR",20.9639707043449,2.04182601418769
"event","sop","ERT","MCD",11.3726051691051,1.0089712387303
"event","sop","ERT","OTZ",11.2572520150415,0.990056683724973
"event","sop","IPT","EXP",1026.645247507,44.4090120671722
"event","sop","IPT","SLF",39.1959658918652,7.56006938680391
"event","sop","IPT","PTR",433.431086362348,27.3493581721514
"event","sop","IPT","MCR",375.104012075163,22.8879940173451
"event","sop","IPT","MCD",105.633743728784,13.4588109676245
"event","sop","IPT","OTZ",73.282593361416,14.5108501008433
"event","sop","HHT","EXP",113.053467494851,9.81757900779233
"event","sop","HHT","SLF",11.3166062799118,1.96457134361629
"event","sop","HHT","PTR",6.90572036382699,1.50073246800462
"event","sop","HHT","MCR",51.856320186138,5.24677864256931
"event","sop","HHT","MCD",33.6629434472365,6.48373422325411
"event","sop","HHT","OTZ",9.31183314923259,1.33163334532458
"event","sop","OMA","EXP",68.3442678221138,2.88103811762488
"event","sop","OMA","SLF",41.7259785871977,2.12299579520904
"event","sop","OMA","PTR",13.5468443623383,0.856759060216205
"event","sop","OMA","MCR",4.70354872801784,0.718551153253599
"event","sop","OMA","MCD",5.18545879619646,0.545193996986208
"event","sop","OMA","OTZ",3.18366831224176,0.418944728616319
"event","agegrps","TOT","Under 5",1508.1834894647,227.896323475727
"event","agegrps","TOT","5-17",1267.45551791129,61.5019320125796
"event","agegrps","TOT","18-44",2078.45831451819,58.5803491222993
"event","agegrps","TOT","45-64",4862.83394436727,164.136028429155
"event","agegrps","TOT","65+",8776.14019416452,265.840852358698
"event","agegrps","DVT","Under 5",36.1081209233684,3.28660989520438
"event","agegrps","DVT","5-17",358.349003156287,18.4834659221386
"event","agegrps","DVT","18-44",190.179032392814,7.5235114836108
"event","agegrps","DVT","45-64",314.964661575595,12.6710962448205
"event","agegrps","DVT","65+",294.419242633047,20.1871787696221
"event","agegrps","RX","Under 5",88.6417661020693,7.23741756402648
"event","agegrps","RX","5-17",248.397558775319,39.1049588122461
"event","agegrps","RX","18-44",365.387773835933,17.2214250236037
"event","agegrps","RX","45-64",1237.0327347242,73.5728190934376
"event","agegrps","RX","65+",1933.15483510561,54.1435005710437
"event","agegrps","OBV","Under 5",423.829964109024,22.1875797383359
