"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",195.873476769323,3.03566727317344
"ind","event","Total","DVT",249.599116109416,4.88952268973679
"ind","event","Total","ERT",687.583997491368,21.39867779822
"ind","event","Total","HHT",1001.37651810736,61.0320010732496
"ind","event","Total","IPT",10550.4243434733,365.369056359554
"ind","event","Total","OBV",161.152731661664,2.87837894954055
"ind","event","Total","OPT",689.646573763861,32.031780773255
"ind","event","Total","RX",72.0981566986408,1.92059549605952
"ind","sop","Total","XP",195.873476769323,3.03566727317344
"ind","sop","Total","SF",35.4600361847139,0.950845521240944
"ind","sop","Total","PR",82.6012135608711,2.34112917244016
"ind","sop","Total","MR",46.7548883480501,1.53345255386723
"ind","sop","Total","MD",17.0301419095545,1.12996903049281
"ind","sop","Total","OZ",14.0271967661331,1.00587035115821
"ind","agegrps","Total","Under 5",227.354657517108,33.5335745302261
"ind","agegrps","Total","5-17",173.584189729541,7.72427374139379
"ind","agegrps","Total","18-44",204.495712951527,4.58726702843585
"ind","agegrps","Total","45-64",191.874848017101,6.08076611362332
"ind","agegrps","Total","65+",197.30437917029,5.35594590860598
"ind","region","Total","Northeast",191.255309235062,6.09774529765433
"ind","region","Total","Midwest",200.804888037505,6.46265744239219
"ind","region","Total","South",191.487727232074,4.88607819788225
"ind","region","Total","West",202.662187034982,7.52680181547678
"ind","married","Total","Married",201.640612317249,4.53641645590066
"ind","married","Total","Widowed",189.282484422729,7.73340420881392
"ind","married","Total","Divorced",182.525710627077,7.01931834541406
"ind","married","Total","Separated",193.510120831147,15.9391697824794
"ind","married","Total","Never married",200.603375581205,8.55737442166704
"ind","married","Total","Inapplicable (age < 16)",184.736450371852,12.3099401735111
"ind","race","Total","Hispanic",194.435703644717,8.78312606644558
"ind","race","Total","White",191.864640592154,3.4693981367062
"ind","race","Total","Black",213.533161253616,8.88533861214411
"ind","race","Total","Amer. Indian, AK Native, or mult. races",204.3633678892,19.6908715516639
