"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"ind","ind","Total","Total",4078.48079103656,74.0517700440943
"ind","event","Total","TOT",4078.48079103656,74.0517700440943
"ind","event","Total","DVT",607.112825478868,13.5890546893326
"ind","event","Total","RX",1191.24449669289,34.8485312163956
"ind","event","Total","OBV",1141.67754717862,25.8361935592623
"ind","event","Total","OBD",883.980159055913,19.7589089941897
"ind","event","Total","OBO",720.967293247663,29.6096966296721
"ind","event","Total","OPT",2014.83457086643,76.2949911880437
"ind","event","Total","OPY",2562.54009661645,102.319475334609
"ind","event","Total","OPZ",1002.54685463863,51.5125928773602
"ind","event","Total","ERT",992.686673451153,30.6451236968398
"ind","event","Total","IPT",14247.7150541421,510.156933459273
"ind","event","Total","HHT",5208.86526096296,367.989225960149
"ind","event","Total","OMA",360.149408650209,12.4366028773686
"ind","sop","Total","EXP",4078.48079103656,74.0517700440943
"ind","sop","Total","SLF",847.150188297906,21.3801275390644
"ind","sop","Total","PTR",2498.48339620351,67.778345803856
"ind","sop","Total","MCR",5655.11773473453,172.184793501515
"ind","sop","Total","MCD",2254.22693110653,130.810086827961
"ind","sop","Total","OTZ",1606.93346276916,105.920674586791
"ind","agegrps","Total","Under 5",1684.44218687039,255.534793036867
"ind","agegrps","Total","5-17",1510.43185323121,73.440984261395
"ind","agegrps","Total","18-44",2702.9183718082,71.9288003764957
"ind","agegrps","Total","45-64",5454.50638217874,178.758244781335
"ind","agegrps","Total","65+",9079.68117803858,271.716478242376
"ind","region","Total","Northeast",4149.51278729432,172.028005660636
"ind","region","Total","Midwest",4345.05642198673,151.094536440187
"ind","region","Total","South",4075.16347458418,124.112568054126
"ind","region","Total","West",3748.48807184806,159.287796903505
"ind","married","Total","Married",4945.7086195625,118.316752097145
"ind","married","Total","Widowed",9080.86747040507,412.964692747548
"ind","married","Total","Divorced",5335.46291414984,239.864044995259
"ind","married","Total","Separated",5292.03193452987,536.761864820691
"ind","married","Total","Never married",2988.90572648669,145.363382875936
"ind","married","Total","Inapplicable (age < 16)",1503.45682615105,103.284672691846
"ind","married","Total","Missing",8543.73582824101,5203.77391847038
"ind","race","Total","Hispanic",2736.98805865469,125.334935463833
"ind","race","Total","White",4392.24439236405,95.4895839679022
"ind","race","Total","Black",4007.58419562069,200.816030428939
"ind","race","Total","Amer. Indian, AK Native, or mult. races",4177.50992081533,505.631540787112
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",3043.68328731996,413.352889748298
"ind","sex","Total","Male",3758.07407721797,107.387329691103
"ind","sex","Total","Female",4355.16605012205,97.1499805079586
"ind","education","Total","Less than high school",5816.69145141227,241.29811867048
"ind","education","Total","High school",5215.3799296522,192.325159424812
"ind","education","Total","Some college",4438.04635430284,125.193200125542
"ind","education","Total","Inapplicable (age < 18)",1560.13964800238,94.3825799551213
"ind","education","Total","Missing",6297.25063190232,1108.38820718969
"ind","employed","Total","Employed",3238.88048069258,79.1636135001028
"ind","employed","Total","Not employed",7323.14322493947,185.345600633569
"ind","employed","Total","Inapplicable (age < 16)",1503.45682615105,103.284672691846
"ind","employed","Total","Missing",370.292308541418,34.2123336651479
"ind","insurance","Total","Any private, all ages",4041.98095881126,87.7914769171526
"ind","insurance","Total","Public only, all ages",5256.56520778417,188.003378363661
