"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"ind","ind","Total","Total",26448,0
"ind","event","Total","TOT",26448,0
"ind","event","Total","DVT",11840,0
"ind","event","Total","RX",19363,0
"ind","event","Total","OBV",22127,0
"ind","event","Total","OBD",20701,0
"ind","event","Total","OBO",8598,0
"ind","event","Total","OPT",4305,0
"ind","event","Total","OPY",2351,0
"ind","event","Total","OPZ",2576,0
"ind","event","Total","ERT",4170,0
"ind","event","Total","IPT",2359,0
"ind","event","Total","HHT",771,0
"ind","event","Total","OMA",5580,0
"ind","sop","Total","EXP",26448,0
"ind","sop","Total","SLF",23085,0
"ind","sop","Total","PTR",15005,0
"ind","sop","Total","MCR",4584,0
"ind","sop","Total","MCD",6687,0
"ind","sop","Total","OTZ",5267,0
"ind","agegrps","Total","Under 5",2236,0
"ind","agegrps","Total","5-17",5535,0
"ind","agegrps","Total","18-44",8137,0
"ind","agegrps","Total","45-64",6769,0
"ind","agegrps","Total","65+",3771,0
"ind","region","Total","Northeast",4058,0
"ind","region","Total","Midwest",5545,0
"ind","region","Total","South",9828,0
"ind","region","Total","West",7017,0
"ind","married","Total","Married",10408,0
"ind","married","Total","Widowed",1551,0
"ind","married","Total","Divorced",2283,0
"ind","married","Total","Separated",474,0
"ind","married","Total","Never married",4831,0
"ind","married","Total","Inapplicable (age < 16)",6899,0
"ind","married","Total","Missing",2,0
"ind","race","Total","Hispanic",6175,0
"ind","race","Total","White",14244,0
"ind","race","Total","Black",4368,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",625,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",1036,0
"ind","sex","Total","Male",11716,0
"ind","sex","Total","Female",14732,0
"ind","education","Total","Less than high school",4600,0
"ind","education","Total","High school",5603,0
"ind","education","Total","Some college",8327,0
"ind","education","Total","Inapplicable (age < 18)",7771,0
"ind","education","Total","Missing",147,0
"ind","employed","Total","Employed",11002,0
"ind","employed","Total","Not employed",8545,0
"ind","employed","Total","Inapplicable (age < 16)",6899,0
"ind","employed","Total","Missing",2,0
"ind","insurance","Total","Any private, all ages",16067,0
"ind","insurance","Total","Public only, all ages",7719,0
"ind","insurance","Total","Uninsured, all ages",2662,0
"ind","poverty","Total","Negative or poor",5208,0
"ind","poverty","Total","Near-poor",1702,0
"ind","poverty","Total","Low income",4062,0
"ind","poverty","Total","Middle income",7300,0
"ind","poverty","Total","High income",8176,0
"ind","health","Total","Excellent",7212,0
"ind","health","Total","Very good",8201,0
"ind","health","Total","Good",7294,0
"ind","health","Total","Fair",2687,0
"ind","health","Total","Poor",1020,0
"ind","health","Total","Missing",34,0
"ind","mnhlth","Total","Excellent",9744,0
"ind","mnhlth","Total","Very good",7860,0
"ind","mnhlth","Total","Good",6713,0
"ind","mnhlth","Total","Fair",1655,0
"ind","mnhlth","Total","Poor",441,0
"ind","mnhlth","Total","Missing",35,0
"ind","agegrps_v2X","Total","Under 18",7771,0
"ind","agegrps_v2X","Total","18-64",14906,0
"ind","agegrps_v2X","Total","65+",3771,0
"ind","insurance_v2X","Total","<65, Any private",14169,0
"ind","insurance_v2X","Total","<65, Public only",5867,0
"ind","insurance_v2X","Total","<65, Uninsured",2641,0
"ind","insurance_v2X","Total","65+, Medicare only",1173,0
"ind","insurance_v2X","Total","65+, Medicare and private",1867,0
"ind","insurance_v2X","Total","65+, Medicare and other public",679,0
"ind","insurance_v2X","Total","65+, No medicare",52,0
"event","sop","TOT","EXP",26448,0
"event","sop","TOT","SLF",23085,0
"event","sop","TOT","PTR",15005,0
"event","sop","TOT","MCR",4584,0
"event","sop","TOT","MCD",6687,0
"event","sop","TOT","OTZ",5267,0
"event","sop","DVT","EXP",11840,0
"event","sop","DVT","SLF",7573,0
"event","sop","DVT","PTR",6562,0
"event","sop","DVT","MCR",98,0
"event","sop","DVT","MCD",2053,0
"event","sop","DVT","OTZ",628,0
"event","sop","RX","EXP",19363,0
"event","sop","RX","SLF",17887,0
"event","sop","RX","PTR",9165,0
"event","sop","RX","MCR",3385,0
"event","sop","RX","MCD",3677,0
"event","sop","RX","OTZ",1327,0
"event","sop","OBV","EXP",22127,0
"event","sop","OBV","SLF",15686,0
"event","sop","OBV","PTR",12385,0
"event","sop","OBV","MCR",4045,0
"event","sop","OBV","MCD",5213,0
"event","sop","OBV","OTZ",3709,0
"event","sop","OBD","EXP",20701,0
"event","sop","OBD","SLF",14250,0
"event","sop","OBD","PTR",11536,0
"event","sop","OBD","MCR",3926,0
"event","sop","OBD","MCD",4870,0
"event","sop","OBD","OTZ",3223,0
"event","sop","OBO","EXP",8598,0
"event","sop","OBO","SLF",5353,0
"event","sop","OBO","PTR",4909,0
"event","sop","OBO","MCR",1575,0
"event","sop","OBO","MCD",1248,0
"event","sop","OBO","OTZ",1156,0
"event","sop","OPT","EXP",4305,0
"event","sop","OPT","SLF",2074,0
"event","sop","OPT","PTR",2611,0
"event","sop","OPT","MCR",1341,0
"event","sop","OPT","MCD",747,0
"event","sop","OPT","OTZ",627,0
"event","sop","OPY","EXP",2351,0
"event","sop","OPY","SLF",1192,0
"event","sop","OPY","PTR",1382,0
"event","sop","OPY","MCR",723,0
"event","sop","OPY","MCD",444,0
"event","sop","OPY","OTZ",365,0
"event","sop","OPZ","EXP",2576,0
"event","sop","OPZ","SLF",1045,0
"event","sop","OPZ","PTR",1592,0
"event","sop","OPZ","MCR",868,0
"event","sop","OPZ","MCD",377,0
"event","sop","OPZ","OTZ",330,0
"event","sop","ERT","EXP",4170,0
"event","sop","ERT","SLF",1848,0
"event","sop","ERT","PTR",1936,0
"event","sop","ERT","MCR",970,0
"event","sop","ERT","MCD",1300,0
"event","sop","ERT","OTZ",654,0
"event","sop","IPT","EXP",2359,0
"event","sop","IPT","SLF",1050,0
"event","sop","IPT","PTR",1139,0
"event","sop","IPT","MCR",889,0
"event","sop","IPT","MCD",773,0
"event","sop","IPT","OTZ",440,0
"event","sop","HHT","EXP",771,0
"event","sop","HHT","SLF",170,0
"event","sop","HHT","PTR",102,0
"event","sop","HHT","MCR",391,0
"event","sop","HHT","MCD",265,0
"event","sop","HHT","OTZ",185,0
"event","sop","OMA","EXP",5580,0
"event","sop","OMA","SLF",4436,0
"event","sop","OMA","PTR",1387,0
"event","sop","OMA","MCR",253,0
"event","sop","OMA","MCD",786,0
"event","sop","OMA","OTZ",290,0
"event","agegrps","TOT","Under 5",2236,0
"event","agegrps","TOT","5-17",5535,0
"event","agegrps","TOT","18-44",8137,0
"event","agegrps","TOT","45-64",6769,0
"event","agegrps","TOT","65+",3771,0
"event","agegrps","DVT","Under 5",496,0
"event","agegrps","DVT","5-17",3331,0
"event","agegrps","DVT","18-44",3432,0
