"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",5169666992.47679,131825805.586344
"ind","event","Total","DVT",305778946.179808,8848341.80021752
"ind","event","Total","ERT",54559554.718212,1728008.80692176
"ind","event","Total","HHT",33786537.251502,2377331.43117831
"ind","event","Total","IPT",29121183.307592,1188755.59731784
"ind","event","Total","OBV",1518952526.43943,44352383.5709246
"ind","event","Total","OPT",129888551.998354,6448120.10115188
"ind","event","Total","RX",3097579692.58189,83163269.1336088
"ind","sop","Total","XP",5029088476.16687,128473006.283304
"ind","sop","Total","SF",3829668726.6256,101449468.522475
"ind","sop","Total","PR",2143522025.54693,64031504.0371943
"ind","sop","Total","MR",1146984044.97359,42448986.0383941
"ind","sop","Total","MD",436747342.770611,21172742.6820133
"ind","sop","Total","OZ",341925291.138626,14853784.9904567
"ind","agegrps","Total","Under 5",133400377.772241,7383197.86855463
"ind","agegrps","Total","5-17",383356688.638981,15267270.6251004
"ind","agegrps","Total","18-44",1107182040.206,36129817.1842278
"ind","agegrps","Total","45-64",1892397231.96824,59641919.8989258
"ind","agegrps","Total","65+",1653330653.89133,61787852.075439
"ind","region","Total","Northeast",1025218249.04988,54817075.4743899
"ind","region","Total","Midwest",1233528118.41389,68732435.5477471
"ind","region","Total","South",1889111592.98499,72752438.4512894
"ind","region","Total","West",1021809032.02804,66962872.2879587
"ind","married","Total","Married",2574615766.08602,79637573.0581531
"ind","married","Total","Widowed",674128500.561649,33240222.4615154
"ind","married","Total","Divorced",655668788.288674,29847824.9961284
"ind","married","Total","Separated",89655999.242718,8862347.77434388
"ind","married","Total","Never married",731231374.426961,28669846.5222831
"ind","married","Total","Inapplicable (age < 16)",444197260.880629,17451058.3098464
"ind","race","Total","Hispanic",440106669.10171,24158568.4117417
"ind","race","Total","White",3958039728.12437,117903195.892475
"ind","race","Total","Black",528260629.238191,31689910.7436067
"ind","race","Total","Amer. Indian, AK Native, or mult. races",112526798.873785,14074699.2170031
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",130733167.13874,12324804.5891489
"ind","sex","Total","Male",2072909994.63166,63254064.5186233
"ind","sex","Total","Female",3096756997.84513,78707478.8595605
"ind","education","Total","Less than high school",968160039.495857,36054737.5195803
"ind","education","Total","High school",1446662759.47672,45934874.9344354
"ind","education","Total","Some college",2208547213.07084,77676266.9897883
"ind","education","Total","Inapplicable (age < 18)",516757066.411222,19084758.4448531
"ind","education","Total","Missing",29539914.022151,5292390.04666865
"ind","employed","Total","Employed",2048949436.82122,61685601.7477555
"ind","employed","Total","Not employed",2676503443.37243,83977286.3496008
"ind","employed","Total","Inapplicable (age < 16)",444197260.880629,17451058.3098464
"ind","insurance","Total","Any private, all ages",3541168966.42661,99212388.5365064
"ind","insurance","Total","Public only, all ages",1380746915.91608,53245228.5162569
"ind","insurance","Total","Uninsured, all ages",247751110.134106,12306723.3041011
"ind","poverty","Total","Negative or poor",655253702.410352,31078539.0521908
"ind","poverty","Total","Near-poor",294099851.804012,19548081.9038881
"ind","poverty","Total","Low income",666771666.452245,29558667.5591395
"ind","poverty","Total","Middle income",1477509579.15707,48142707.2148644
"ind","poverty","Total","High income",2076032192.65312,75849448.5521782
"ind","health","Total","Excellent",749573359.097262,27796642.7305563
"ind","health","Total","Very good",1367479848.96785,43530560.8266308
"ind","health","Total","Good",1595654410.20525,49250068.00522
"ind","health","Total","Fair",924065533.429802,40142659.0230553
"ind","health","Total","Poor",530301848.254069,28962488.0039034
"ind","mnhlth","Total","Excellent",1365541413.66689,43481017.9753409
"ind","mnhlth","Total","Very good",1459095824.43387,48572004.699171
"ind","mnhlth","Total","Good",1553024560.40757,54425503.535419
"ind","mnhlth","Total","Fair",606432110.948255,29451606.8532513
"ind","mnhlth","Total","Poor",182981090.497651,14117013.2747892
"ind","agegrps_v2X","Total","Under 18",516757066.411222,19084758.4448531
"ind","agegrps_v2X","Total","18-64",2999579272.17424,82272604.5340054
"ind","agegrps_v2X","Total","65+",1653330653.89133,61787852.075439
"ind","insurance_v2X","Total","<65, Any private",2584096773.67311,79104336.0791262
"ind","insurance_v2X","Total","<65, Public only",686496935.592169,32278641.1141585
"ind","insurance_v2X","Total","<65, Uninsured",245742629.32018,12305611.6095788
"ind","insurance_v2X","Total","65+, Medicare only",483703471.56767,29497993.2834198
"ind","insurance_v2X","Total","65+, Medicare and private",949029871.071875,44853661.7518892
"ind","insurance_v2X","Total","65+, Medicare and other public",210546508.756241,15510302.2788018
"ind","insurance_v2X","Total","65+, No medicare",10050802.495544,2544006.5762334
"ind","event_v2X","Total","Missing",17570883.50629,3051687.68706592
"ind","event_v2X","Total","OBD",978521173.352586,26666159.2757974
"ind","event_v2X","Total","OBO",527619246.824068,20879894.1680074
"ind","event_v2X","Total","OPY",50525893.767349,2779804.37547455
"ind","event_v2X","Total","OPZ",74603880.987495,4102462.01511688
"event","sop","DVT","XP",257360133.063317,7406071.24217505
"event","sop","ERT","XP",50444087.034998,1626520.08871105
"event","sop","HHT","XP",32979719.633565,2297323.22952479
"event","sop","IPT","XP",28570790.255443,1173052.14193168
"event","sop","OBV","XP",1437164422.44727,41776240.6425384
"event","sop","OPT","XP",124989631.150381,6196018.01054168
"event","sop","RX","XP",3097579692.58189,83163269.1336088
"event","sop","DVT","SF",158661408.524005,4948462.99049295
"event","sop","ERT","SF",22988523.007467,920623.598927651
"event","sop","HHT","SF",7482426.678944,997642.398263806
"event","sop","IPT","SF",12674367.210492,629982.039867892
"event","sop","OBV","SF",825483903.760149,27729914.4337734
"event","sop","OPT","SF",50289855.501337,4110059.88506504
"event","sop","RX","SF",2752088241.94321,74470515.1118813
"event","sop","DVT","PR",147918394.538533,4999812.28051556
"event","sop","ERT","PR",28315166.205146,1173710.52841398
"event","sop","HHT","PR",2870491.417813,462469.646834385
"event","sop","IPT","PR",17009672.271508,852628.217460864
"event","sop","OBV","PR",828362346.46576,28016289.8922971
"event","sop","OPT","PR",71262474.323757,3933146.37851285
"event","sop","RX","PR",1047783480.32441,33679702.0899568
"event","sop","DVT","MR",1509970.566497,229591.718535036
"event","sop","ERT","MR",12670192.547741,689847.738984219
"event","sop","HHT","MR",12618909.631765,1192417.7287717
"event","sop","IPT","MR",12078973.897456,717638.837100028
"event","sop","OBV","MR",338402977.635811,12622739.8672765
"event","sop","OPT","MR",43745865.834816,3034717.84405732
"event","sop","RX","MR",725957154.859506,30438016.1927862
"event","sop","DVT","MD",21524479.849764,1225659.08169599
"event","sop","ERT","MD",10706269.704853,565450.2205702
"event","sop","HHT","MD",8378376.78368,998740.574932712
"event","sop","IPT","MD",6205412.232494,374827.344619841
"event","sop","OBV","MD",156561569.884566,7940398.69843734
"event","sop","OPT","MD",13737035.971691,1555899.35581598
"event","sop","RX","MD",219634198.343563,12939695.1460666
"event","sop","DVT","OZ",9304691.789829,715971.967348095
"event","sop","ERT","OZ",6851921.219499,400347.756720982
"event","sop","HHT","OZ",4927994.661242,616450.673242283
"event","sop","IPT","OZ",4500312.281751,320849.704509926
"event","sop","OBV","OZ",153148965.025605,6668261.96377338
"event","sop","OPT","OZ",15850011.797195,1857295.95772496
"event","sop","RX","OZ",147341394.363505,9264301.40897477
"event","agegrps","DVT","Under 5",5919164.46536,454605.989299308
"event","agegrps","DVT","5-17",79960979.456176,3515838.24534646
"event","agegrps","DVT","18-44",85470767.879866,3258643.71951897
"event","agegrps","DVT","45-64",90421456.865354,3252086.89534383
"event","agegrps","DVT","65+",44006577.513052,2135618.17062025
"event","agegrps","ERT","Under 5",3826628.973648,296395.82004764
"event","agegrps","ERT","5-17",6373989.161913,376926.007095612
"event","agegrps","ERT","18-44",20107357.705804,938604.316253496
"event","agegrps","ERT","45-64",13169286.544626,562484.094490199
"event","agegrps","ERT","65+",11082292.332221,583380.477517638
"event","agegrps","HHT","Under 5",1041813.554059,303189.092691621
"event","agegrps","HHT","5-17",669796.755624,239132.296326939
"event","agegrps","HHT","18-44",2549699.062904,539775.229363069
"event","agegrps","HHT","45-64",7209149.385515,1127398.91560603
"event","agegrps","HHT","65+",22316078.4934,1900119.62292151
"event","agegrps","IPT","Under 5",1380275.225782,170539.924077414
"event","agegrps","IPT","5-17",1149846.745858,170969.191930161
"event","agegrps","IPT","18-44",8513231.841181,490733.746279974
"event","agegrps","IPT","45-64",7641099.566236,431681.669926204
"event","agegrps","IPT","65+",10436729.928535,655525.457321057
"event","agegrps","OBV","Under 5",75103561.986929,4466830.19591899
"event","agegrps","OBV","5-17",141654164.377737,6724571.03860251
"event","agegrps","OBV","18-44",410334732.021298,16118771.3623349
