"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",17.0044947436868,0.269473887585398
"ind","event","Total","DVT",0.891971859189872,0.0171852278069752
"ind","event","Total","RX",10.2545125391549,0.191856509477869
"ind","event","Total","OBV",5.07586516385686,0.106449646469095
"ind","event","Total","OBD",3.17003877940673,0.0517039857339815
"ind","event","Total","OBO",1.85223292309822,0.0707806477611522
"ind","event","Total","OPT",0.383275718903031,0.0232115374714231
"ind","event","Total","OPY",0.167707207407383,0.00975000988054173
"ind","event","Total","OPZ",0.202330313563084,0.0153203299099424
"ind","event","Total","ERT",0.189109877104749,0.00524001956818617
"ind","event","Total","IPT",0.0935303054574147,0.00306701079900471
"ind","event","Total","HHT",0.116229280020063,0.00883569977978555
"ind","sop","Total","EXP",16.6279301249493,0.265334124989318
"ind","sop","Total","SLF",11.7138423802355,0.206114156460303
"ind","sop","Total","MCR",4.00943331408555,0.153135153255326
"ind","sop","Total","MCD",1.90005404393902,0.0857818240857122
"ind","sop","Total","PTR",5.92736687831055,0.152351368390963
"ind","sop","Total","OTZ",1.15412437846931,0.0449353158309483
"ind","agegrps","Total","Under 5",5.95377951220334,0.227265421996419
"ind","agegrps","Total","5-17",7.30351143834987,0.278917056259277
"ind","agegrps","Total","18-44",9.84464455197518,0.251958694132092
"ind","agegrps","Total","45-64",23.67921825698,0.489538356289563
"ind","agegrps","Total","65+",39.0030939141575,0.883667090514598
"ind","region","Total","Northeast",18.2245344601935,0.661602016498407
"ind","region","Total","Midwest",18.4662549979326,0.439717687803199
"ind","region","Total","South",16.8008013698175,0.45807969726439
"ind","region","Total","West",15.0857677498858,0.559895154035081
"ind","married","Total","Married",20.7844965176303,0.459770807773607
"ind","married","Total","Widowed",38.6870146260512,1.13857799770529
"ind","married","Total","Divorced",25.6086588804503,0.797625038299416
"ind","married","Total","Separated",24.5814454222317,1.89910824776615
"ind","married","Total","Never married",11.3382113798147,0.353247389231771
"ind","married","Total","Inapplicable (age < 16)",6.72697439616844,0.219060982697018
"ind","race","Total","Hispanic",9.9824702357137,0.33114532527034
"ind","race","Total","White",19.9254440450346,0.334050959088351
"ind","race","Total","Black",14.4669917844717,0.454014321235682
"ind","race","Total","Amer. Indian, AK Native, or mult. races",18.6865749289266,1.47934578157869
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",10.1472109047555,0.622523819007846
"ind","sex","Total","Male",14.5749075801927,0.302219624491226
"ind","sex","Total","Female",19.3263450778478,0.350010457256166
