"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",4308.65896352831,116.655842486518
"ind","event","Total","TOT",4308.65896352831,116.655842486518
"ind","event","Total","DVT",270.560177950117,9.15257281298493
"ind","event","Total","RX",934.502617406883,35.6916640659337
"ind","event","Total","OBV",1005.71250659108,26.7899644009604
"ind","event","Total","OBD",704.596740782337,20.1069927607101
"ind","event","Total","OBO",292.615416385958,11.7115076578821
"ind","event","Total","OPT",358.866627687717,27.0367201188979
"ind","event","Total","OPY",260.73163124407,23.5120534499269
"ind","event","Total","OPZ",93.5841195735682,7.9642230926434
"ind","event","Total","ERT",178.244782773233,6.0587619475417
"ind","event","Total","IPT",1304.8521569724,65.6844944344208
"ind","event","Total","HHT",175.18089140183,18.2412826877071
"ind","event","Total","OMA",80.737740571817,5.70465428945039
"ind","sop","Total","EXP",4308.65896352831,116.655842486518
"ind","sop","Total","SLF",609.511683340901,18.6597379940212
"ind","sop","Total","PTR",1830.05149237054,71.8886046675297
"ind","sop","Total","MCR",1056.66201181979,49.95782404615
"ind","sop","Total","MCD",452.232185397121,31.0027756314451
"ind","sop","Total","OTZ",360.211312030276,45.2539631149016
"ind","agegrps","Total","Under 5",2076.79598017842,283.224734778104
"ind","agegrps","Total","5-17",1714.52033128301,150.219686688957
"ind","agegrps","Total","18-44",2652.70880337732,125.536747310923
"ind","agegrps","Total","45-64",6043.44025489654,286.022124398574
"ind","agegrps","Total","65+",9324.1178712831,307.672409264627
"ind","region","Total","Northeast",4944.60698135812,285.147833702443
"ind","region","Total","Midwest",4730.30541642011,215.559023493891
"ind","region","Total","South",4064.75967754161,216.967239870434
"ind","region","Total","West",3834.27314132438,190.414361207197
"ind","married","Total","Married",5378.09694546926,202.855794601523
"ind","married","Total","Widowed",8916.07823464642,441.463554738636
"ind","married","Total","Divorced",6044.78626104611,343.437005881126
"ind","married","Total","Separated",5370.22679213365,726.585944388084
"ind","married","Total","Never married",3033.80302695455,191.105189841293
"ind","married","Total","Inapplicable (age < 16)",1776.31737208283,146.432680490013
"ind","race","Total","Hispanic",2623.43597429412,186.227134590414
"ind","race","Total","White",5040.044137618,163.114524250744
"ind","race","Total","Black",3507.70620684456,176.339572229503
"ind","race","Total","Amer. Indian, AK Native, or mult. races",4341.0648957829,521.688403886794
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",2886.14342189113,280.940723409359
"ind","sex","Total","Male",4000.04764343314,192.46167559513
"ind","sex","Total","Female",4603.58532281081,126.983000727654
"ind","education","Total","Less than high school",4683.40528546309,281.374573491639
"ind","education","Total","High school",5518.40283538746,308.143244566407
"ind","education","Total","Some college",4976.10564910518,148.766579637949
"ind","education","Total","Inapplicable (age < 18)",1812.28094709247,134.023913937779
"ind","education","Total","Missing",4083.69767351309,1550.4998147686
"ind","employed","Total","Employed",3440.62159995502,130.77927082829
"ind","employed","Total","Not employed",7200.16494173631,243.308076660298
"ind","employed","Total","Inapplicable (age < 16)",1776.01864043126,146.407147629954
"ind","employed","Total","Missing",17520.8780053077,8585.70660285315
"ind","insurance","Total","Any private, all ages",4547.93825759416,158.75267694782
"ind","insurance","Total","Public only, all ages",5340.54693980779,210.740494565151
"ind","insurance","Total","Uninsured, all ages",1238.56214561947,84.5956086950389
"ind","poverty","Total","Negative or poor",3669.99665865658,199.957766342739
"ind","poverty","Total","Near-poor",5325.63812195397,504.448349975412
"ind","poverty","Total","Low income",4158.49981883653,245.034964718987
"ind","poverty","Total","Middle income",4051.86124193387,190.217537500206
"ind","poverty","Total","High income",4708.9149077164,202.078326696855
"ind","health","Total","Excellent",1870.59382799243,80.3368882721607
"ind","health","Total","Very good",3132.06714009813,122.669365094246
"ind","health","Total","Good",5168.04105488443,326.548805866708
"ind","health","Total","Fair",9192.32258220401,392.424398074908
"ind","health","Total","Poor",22150.5174689613,1491.54760486933
"ind","health","Total","Missing",12258.5653334575,2844.51412831123
"ind","mnhlth","Total","Excellent",2811.64668635815,115.931167119858
"ind","mnhlth","Total","Very good",3837.99795789808,171.711299099331
"ind","mnhlth","Total","Good",5662.45788872172,307.859295676238
"ind","mnhlth","Total","Fair",9197.90557949275,520.956013089687
"ind","mnhlth","Total","Poor",15044.7994968851,1357.05263072563
"ind","mnhlth","Total","Missing",12074.0658522979,2813.21436180438
"ind","agegrps_v2X","Total","Under 18",1812.28094709247,134.023913937779
"ind","agegrps_v2X","Total","18-64",4089.73291203053,144.948227016736
"ind","agegrps_v2X","Total","65+",9324.1178712831,307.672409264627
"ind","insurance_v2X","Total","<65, Any private",3871.44177882226,166.14047849035
"ind","insurance_v2X","Total","<65, Public only",3772.1816318144,210.852060385165
"ind","insurance_v2X","Total","<65, Uninsured",1226.01656663466,82.9521985860135
"ind","insurance_v2X","Total","65+, Medicare only",7805.67170705497,446.109295084168
"ind","insurance_v2X","Total","65+, Medicare and private",9708.19483234264,376.041357692898
"ind","insurance_v2X","Total","65+, Medicare and other public",13500.4544832969,1266.36520183394
"ind","insurance_v2X","Total","65+, No medicare",3784.7468608794,1135.24985495523
"event","sop","TOT","EXP",4308.65896352831,116.655842486518
"event","sop","TOT","SLF",609.511683340901,18.6597379940212
"event","sop","TOT","PTR",1830.05149237054,71.8886046675297
"event","sop","TOT","MCR",1056.66201181979,49.95782404615
"event","sop","TOT","MCD",452.232185397121,31.0027756314451
"event","sop","TOT","OTZ",360.211312030276,45.2539631149016
"event","sop","DVT","EXP",270.560177950117,9.15257281298493
"event","sop","DVT","SLF",131.216009237996,6.29542764882776
"event","sop","DVT","PTR",113.835910669465,4.98545349813912
"event","sop","DVT","MCR",2.51585274904988,0.359785778128256
"event","sop","DVT","MCD",14.9566413119532,1.44458873454168
"event","sop","DVT","OTZ",8.03682121290174,0.938801289009389
