"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","usc","Total","No usual source of health care",0.20872801394355,0.00534790477782928
"ind","usc","Total","Office-based",0.665412644070813,0.00658327220053895
"ind","usc","Total","Hospital (not ER)",0.123248619005247,0.00472167502408537
"ind","usc","Total","Emergency room",0.00261072298038956,0.000421284096061223
"ind","usc","Total","Missing",0,0
"ind","difficulty","Total","delay_ANY",0.110995301172468,0.00365718162796569
"ind","difficulty","Total","delay_MD",0.0491998503911692,0.00192804471632156
"ind","difficulty","Total","delay_DN",0.0646692377341628,0.00247445470566337
"ind","difficulty","Total","delay_PM",0.0350026836259753,0.00168291997165191
"ind","rsn_MD","Total","afford_MD",0.510500442937386,0.0180926050614356
"ind","rsn_MD","Total","insure_MD",0.102156258454052,0.0100676633297349
"ind","rsn_MD","Total","other_MD",0.410918956853521,0.016954705075181
"ind","rsn_DN","Total","afford_DN",0.715091549481948,0.0139113146725129
"ind","rsn_DN","Total","insure_DN",0.0828690349469176,0.00841556498733364
"ind","rsn_DN","Total","other_DN",0.213571530006732,0.0137573397421987
"ind","rsn_PM","Total","afford_PM",0.519151171040127,0.0237027745294989
"ind","rsn_PM","Total","insure_PM",0.201602865608267,0.0174065803496763
"ind","rsn_PM","Total","other_PM",0.300130681620096,0.0191462962212811
"ind","adult_nosmok","Total","Told to quit",0.666617761483254,0.0130621282999867
"ind","adult_nosmok","Total","Not told to quit",0.220942451074732,0.010729385214762
"ind","adult_nosmok","Total","Had no visits in the last 12 months",0.066486006947492,0.00785149053086042
"ind","adult_nosmok","Total","Not ascertained",0.0459537804945214,0.00555445237179432
"ind","adult_nosmok","Total","Inapplicable",0,0
"ind","child_dental","Total","One or more dental visits",0.508674428303386,0.00978648060560166
"ind","child_dental","Total","No dental visits in past year",0.491325571696614,0.00978648060560166
"ind","diab_a1c","Total","Had measurement",0.630252840091208,0.0145318286199217
"ind","diab_a1c","Total","Did not have measurement",0.0980896048354284,0.00833668734068297
"ind","diab_a1c","Total","Don't know/Non-response",0.271657555073364,0.0125524324054675
"ind","diab_a1c","Total","Inapplicable",0,0
"ind","diab_chol","Total","Don't know/Non-response",0.0116554143122507,0.00248923809426922
"ind","diab_chol","Total","In the past year",0.889272075106809,0.00895822913178839
"ind","diab_chol","Total","Missing",0,0
"ind","diab_chol","Total","More than 1 year ago",0.081189469426059,0.00811871164906945
"ind","diab_chol","Total","Never had cholesterol checked",0.0178830411548813,0.00335709978770932
"ind","diab_eye","Total","Don't know/Non-response",0.0107743201904691,0.00311573309616018
"ind","diab_eye","Total","In the past year",0.663786886470396,0.0141916233094141
"ind","diab_eye","Total","Missing",0,0
"ind","diab_eye","Total","More than 1 year ago",0.216312418331195,0.0101735542347588
"ind","diab_eye","Total","Never had eye exam",0.10912637500794,0.00929691648065471
"ind","diab_foot","Total","Don't know/Non-response",0.00692763390149327,0.00170921019971371
"ind","diab_foot","Total","In the past year",0.716929562449514,0.0136148924441777
"ind","diab_foot","Total","Inapplicable",0,0
"ind","diab_foot","Total","More than 1 year ago",0.0900488320438263,0.00857556836101257
"ind","diab_foot","Total","Never had feet checked",0.186093971605167,0.0108177234826996
"ind","diab_flu","Total","Don't know/Non-response",0.00976522507946566,0.00260357310495848
"ind","diab_flu","Total","In the past year",0.640496413635665,0.0140736838010749
"ind","diab_flu","Total","Missing",0,0
"ind","diab_flu","Total","More than 1 year ago",0.117874636302727,0.00876392298805246
"ind","diab_flu","Total","Never had flu shot",0.231863724982142,0.0128518838301674
"ind","adult_routine","Total","Always",0.523217948545659,0.00594001629207535
"ind","adult_routine","Total","Usually",0.283127168688334,0.00547425931927005
"ind","adult_routine","Total","Sometimes/Never",0.14558547316399,0.00416500161574401
"ind","adult_routine","Total","Don't know/Non-response",0.0480694096020176,0.00214430059741557
"ind","adult_routine","Total","Inapplicable",0,0
"ind","adult_illness","Total","Always",0.572248737649725,0.00803381054097716
"ind","adult_illness","Total","Usually",0.246270681350539,0.00641683498422707
"ind","adult_illness","Total","Sometimes/Never",0.14143076748873,0.00591856265713433
"ind","adult_illness","Total","Don't know/Non-response",0.0400498135110062,0.00276385418362534
"ind","adult_illness","Total","Inapplicable",0,0
"ind","adult_listen","Total","Always",0.60545852547064,0.00524303936100161
"ind","adult_listen","Total","Usually",0.297419467962021,0.00492765877491949
"ind","adult_listen","Total","Sometimes/Never",0.0848465522871003,0.00304675831266199
"ind","adult_listen","Total","Don't know/Non-response",0.0122754542802382,0.001051540905216
"ind","adult_listen","Total","Inapplicable",0,0
"ind","adult_explain","Total","Always",0.592798666176086,0.00545476294860984
"ind","adult_explain","Total","Usually",0.320515855511636,0.00507054604663534
"ind","adult_explain","Total","Sometimes/Never",0.0753694945155447,0.00283875628187056
"ind","adult_explain","Total","Don't know/Non-response",0.0113159837967334,0.00102100699862842
"ind","adult_explain","Total","Inapplicable",0,0
"ind","adult_respect","Total","Always",0.64159483821808,0.00548261110239557
"ind","adult_respect","Total","Usually",0.2756904674518,0.00537193220269764
"ind","adult_respect","Total","Sometimes/Never",0.0714839504613174,0.00334513189507298
"ind","adult_respect","Total","Don't know/Non-response",0.0112307438688032,0.000948075341746195
"ind","adult_respect","Total","Inapplicable",0,0
"ind","adult_time","Total","Always",0.515175710816697,0.0061434701987633
"ind","adult_time","Total","Usually",0.347145779491968,0.0055535608613643
"ind","adult_time","Total","Sometimes/Never",0.126077850040416,0.00369632684705416
"ind","adult_time","Total","Don't know/Non-response",0.0116006596509196,0.000940201455217467
"ind","adult_time","Total","Inapplicable",0,0
"ind","adult_rating","Total","0-6 rating",0.121608793895799,0.00378729538749716
"ind","adult_rating","Total","7-8 rating",0.36463273119959,0.00539104078284347
"ind","adult_rating","Total","9-10 rating",0.501103312155504,0.00649874118234454
"ind","adult_rating","Total","Don't know/Non-response",0.0126551627491066,0.00105536382515334
"ind","adult_rating","Total","Inapplicable",0,0
"ind","child_routine","Total","Always",0.76046999341912,0.0092458651655596
"ind","child_routine","Total","Usually",0.183274653948933,0.00810226363168281
"ind","child_routine","Total","Sometimes/Never",0.0554198982592636,0.00354606434564318
"ind","child_routine","Total","Don't know/Non-response",0.00083545437268338,0.000462158783441021
"ind","child_routine","Total","Inapplicable",0,0
"ind","child_illness","Total","Always",0.838911720425745,0.0101936517819501
"ind","child_illness","Total","Usually",0.115770938894315,0.00922834426390276
"ind","child_illness","Total","Sometimes/Never",0.0451970641038557,0.00569972420328995
"ind","child_illness","Total","Don't know/Non-response",0.000120276576084358,0.000119703216998475
"ind","child_illness","Total","Inapplicable",0,0
"ind","child_listen","Total","Always",0.765701786995525,0.00798061530645731
"ind","child_listen","Total","Usually",0.181833623407533,0.00716040361112676
"ind","child_listen","Total","Sometimes/Never",0.0484811515732328,0.00334060787180943
"ind","child_listen","Total","Don't know/Non-response",0.00398343802370933,0.001629105586974
"ind","child_listen","Total","Inapplicable",0,0
"ind","child_explain","Total","Always",0.765942946291311,0.00865053326306381
"ind","child_explain","Total","Usually",0.187016017146551,0.00774550642551836
"ind","child_explain","Total","Sometimes/Never",0.0418696282914144,0.00305683133719531
"ind","child_explain","Total","Don't know/Non-response",0.00517140827072348,0.00177532625572427
"ind","child_explain","Total","Inapplicable",0,0
"ind","child_respect","Total","Always",0.78919983697475,0.00798334033597671
"ind","child_respect","Total","Usually",0.164596570381984,0.00692417882092614
"ind","child_respect","Total","Sometimes/Never",0.0417427513271071,0.00331273653014346
"ind","child_respect","Total","Don't know/Non-response",0.00446084131615884,0.00170812339565588
"ind","child_respect","Total","Inapplicable",0,0
"ind","child_time","Total","Always",0.726010577937752,0.00922409729856417
"ind","child_time","Total","Usually",0.206437054257228,0.00820112583368588
"ind","child_time","Total","Sometimes/Never",0.063280736990408,0.00419888138371988
"ind","child_time","Total","Don't know/Non-response",0.00427163081461202,0.00126249309507779
"ind","child_time","Total","Inapplicable",0,0
"ind","child_rating","Total","0-6 rating",0.0483970164429369,0.00373527921174608
"ind","child_rating","Total","7-8 rating",0.247540237937233,0.00842466209731236
"ind","child_rating","Total","9-10 rating",0.701221484829579,0.00973622659732404
"ind","child_rating","Total","Don't know/Non-response",0.00284126079025141,0.00107473406933172
"ind","child_rating","Total","Inapplicable",0,0
"agegrps","usc","Under 5","No usual source of health care",0.060593184532688,0.00688712071650717
"agegrps","usc","Under 5","Office-based",0.791936803935991,0.0126426590192626
"agegrps","usc","Under 5","Hospital (not ER)",0.145713332008502,0.0109396062348952
"agegrps","usc","Under 5","Emergency room",0.00175667952281955,0.000914331862182143
"agegrps","usc","Under 5","Missing",0,0
"agegrps","usc","5-17","No usual source of health care",0.109598976627711,0.00714032422819957
"agegrps","usc","5-17","Office-based",0.751018888668382,0.0101703338961605
"agegrps","usc","5-17","Hospital (not ER)",0.137173884030342,0.00849769791381634
"agegrps","usc","5-17","Emergency room",0.00220825067356553,0.000751263523225731
"agegrps","usc","5-17","Missing",0,0
"agegrps","usc","18-44","No usual source of health care",0.353090623150509,0.0082811626214391
"agegrps","usc","18-44","Office-based",0.532161449730663,0.00898137954751856
"agegrps","usc","18-44","Hospital (not ER)",0.111801279807419,0.00530889261588338
"agegrps","usc","18-44","Emergency room",0.00294664731140843,0.000508334545249734
"agegrps","usc","18-44","Missing",0,0
"agegrps","usc","45-64","No usual source of health care",0.180415657897985,0.00641894870160711
"agegrps","usc","45-64","Office-based",0.69468174213369,0.00803680944078111
"agegrps","usc","45-64","Hospital (not ER)",0.121855167418472,0.00594077573557933
"agegrps","usc","45-64","Emergency room",0.00304743254985375,0.000844596677470098
"agegrps","usc","45-64","Missing",0,0
"agegrps","usc","65+","No usual source of health care",0.0699836879787378,0.00590143819569786
"agegrps","usc","65+","Office-based",0.800473632327485,0.00954969235144459
"agegrps","usc","65+","Hospital (not ER)",0.127784122414195,0.00806028231399328
"agegrps","usc","65+","Emergency room",0.00175855727958269,0.000772905029185681
"agegrps","usc","65+","Missing",0,0
"agegrps","difficulty","Under 5","delay_ANY",0.0348637221238561,0.00571129156872908
"agegrps","difficulty","Under 5","delay_MD",0.0188499409436631,0.0036817485185149
"agegrps","difficulty","Under 5","delay_DN",0.0141817633946585,0.00327187288573782
"agegrps","difficulty","Under 5","delay_PM",0.00496956079559197,0.00180216240674339
"agegrps","difficulty","5-17","delay_ANY",0.0557377572254346,0.00450062092248847
"agegrps","difficulty","5-17","delay_MD",0.0213067061406604,0.00240511720853664
"agegrps","difficulty","5-17","delay_DN",0.0328573147838683,0.00325042536994272
"agegrps","difficulty","5-17","delay_PM",0.00776704750336447,0.00127846377862248
"agegrps","difficulty","18-44","delay_ANY",0.126038159676693,0.00469398754830884
"agegrps","difficulty","18-44","delay_MD",0.0573840259815386,0.00309695769973831
"agegrps","difficulty","18-44","delay_DN",0.0845877376753176,0.00396854410410159
"agegrps","difficulty","18-44","delay_PM",0.0329465260313181,0.00216152397789104
"agegrps","difficulty","45-64","delay_ANY",0.149795583203834,0.00641344587451443
"agegrps","difficulty","45-64","delay_MD",0.0701416598654751,0.00355697927645891
"agegrps","difficulty","45-64","delay_DN",0.0807078148544385,0.00453298643071569
"agegrps","difficulty","45-64","delay_PM",0.0613972774438934,0.00445027775126049
"agegrps","difficulty","65+","delay_ANY",0.103634687621296,0.00797976407863755
"agegrps","difficulty","65+","delay_MD",0.036791952891425,0.0042423553867347
"agegrps","difficulty","65+","delay_DN",0.0447269936842242,0.00399531265534515
"agegrps","difficulty","65+","delay_PM",0.0395318110272919,0.00460929272625465
"agegrps","rsn_MD","Under 5","afford_MD",0.246723525537185,0.100389060656003
"agegrps","rsn_MD","Under 5","insure_MD",0.104681464193812,0.0520070255366243
"agegrps","rsn_MD","Under 5","other_MD",0.648595010269004,0.105482741265509
"agegrps","rsn_MD","5-17","afford_MD",0.269792499997004,0.0653142087804343
"agegrps","rsn_MD","5-17","insure_MD",0.149327764316404,0.0392176732228645
"agegrps","rsn_MD","5-17","other_MD",0.580879735686592,0.0698100792265631
"agegrps","rsn_MD","18-44","afford_MD",0.575947660941021,0.0269877508936291
"agegrps","rsn_MD","18-44","insure_MD",0.0886849829184424,0.0129284501112828
"agegrps","rsn_MD","18-44","other_MD",0.360953851386018,0.0250529565209428
"agegrps","rsn_MD","45-64","afford_MD",0.587033583522811,0.0262058634603063
"agegrps","rsn_MD","45-64","insure_MD",0.109316458401117,0.0161545685744391
"agegrps","rsn_MD","45-64","other_MD",0.336902332342562,0.0234072937508734
"agegrps","rsn_MD","65+","afford_MD",0.179924187858654,0.0355199614910339
"agegrps","rsn_MD","65+","insure_MD",0.0957270574266831,0.0305552150754597
"agegrps","rsn_MD","65+","other_MD",0.725969699034751,0.044066971497002
"agegrps","rsn_DN","Under 5","afford_DN",0.398919628478598,0.113899416211259
"agegrps","rsn_DN","Under 5","insure_DN",0.0896184162356274,0.0411992105483147
"agegrps","rsn_DN","Under 5","other_DN",0.511957972139069,0.116232006035383
"agegrps","rsn_DN","5-17","afford_DN",0.522131982512501,0.0526632994324512
"agegrps","rsn_DN","5-17","insure_DN",0.0951283954626243,0.0250398225800214
"agegrps","rsn_DN","5-17","other_DN",0.388417422059724,0.0534440289606301
"agegrps","rsn_DN","18-44","afford_DN",0.733739594057295,0.0180636362619717
"agegrps","rsn_DN","18-44","insure_DN",0.0739898017692858,0.0114550452697677
"agegrps","rsn_DN","18-44","other_DN",0.199155076550815,0.0161346986903025
"agegrps","rsn_DN","45-64","afford_DN",0.77095263250984,0.0201696257773752
"agegrps","rsn_DN","45-64","insure_DN",0.0780982729038499,0.0120260984275224
"agegrps","rsn_DN","45-64","other_DN",0.17157402943923,0.0200832083527592
"agegrps","rsn_DN","65+","afford_DN",0.653626563641457,0.0430578755846765
"agegrps","rsn_DN","65+","insure_DN",0.135109057643289,0.0304255472897234
"agegrps","rsn_DN","65+","other_DN",0.221789190388879,0.0372908981868149
"agegrps","rsn_PM","Under 5","afford_PM",0.206542225638053,0.138394423961404
"agegrps","rsn_PM","Under 5","insure_PM",0.250032063887991,0.134657598621853
"agegrps","rsn_PM","Under 5","other_PM",0.543425710473956,0.176419201289355
"agegrps","rsn_PM","5-17","afford_PM",0.351294109120462,0.0810942975570851
"agegrps","rsn_PM","5-17","insure_PM",0.330631495648354,0.0842724108413712
"agegrps","rsn_PM","5-17","other_PM",0.330692793943992,0.0806240771946911
"agegrps","rsn_PM","18-44","afford_PM",0.676088480946886,0.0297767538499929
"agegrps","rsn_PM","18-44","insure_PM",0.158970306661213,0.0226048784853695
"agegrps","rsn_PM","18-44","other_PM",0.180990616965088,0.0233275270979676
"agegrps","rsn_PM","45-64","afford_PM",0.502095219252066,0.0372958882793095
"agegrps","rsn_PM","45-64","insure_PM",0.195362046488765,0.0292342797347449
"agegrps","rsn_PM","45-64","other_PM",0.322897940415084,0.0258643183144184
"agegrps","rsn_PM","65+","afford_PM",0.265939988297585,0.0400032536639877
"agegrps","rsn_PM","65+","insure_PM",0.285063636877531,0.0472147675771941
"agegrps","rsn_PM","65+","other_PM",0.486697377979317,0.0548367855300753
"agegrps","adult_nosmok","18-44","Told to quit",0.568157326661676,0.0216700046817306
"agegrps","adult_nosmok","18-44","Not told to quit",0.264117431699658,0.0174174407776623
"agegrps","adult_nosmok","18-44","Had no visits in the last 12 months",0.114925363692956,0.0149897632608356
"agegrps","adult_nosmok","18-44","Not ascertained",0.0527998779457102,0.00929660396315909
"agegrps","adult_nosmok","18-44","Inapplicable",0,0
"agegrps","adult_nosmok","45-64","Told to quit",0.75385881975015,0.0146916746540971
"agegrps","adult_nosmok","45-64","Not told to quit",0.168653035376623,0.0132573831441716
"agegrps","adult_nosmok","45-64","Had no visits in the last 12 months",0.0370904201969748,0.0081190030655158
"agegrps","adult_nosmok","45-64","Not ascertained",0.040397724676252,0.0077823406332703
"agegrps","adult_nosmok","45-64","Inapplicable",0,0
"agegrps","adult_nosmok","65+","Told to quit",0.68386982598494,0.0349980750936404
"agegrps","adult_nosmok","65+","Not told to quit",0.267153968655424,0.0340882951559438
"agegrps","adult_nosmok","65+","Had no visits in the last 12 months",0.0061760016068256,0.00541185460782275
