"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",156,0
"TC1name","ind","Anti-Infectives","Total",7145,0
"TC1name","ind","Antineoplastics","Total",344,0
"TC1name","ind","Cardiovascular Agents","Total",6785,0
"TC1name","ind","Central Nervous System Agents","Total",8836,0
"TC1name","ind","Coagulation Modifiers","Total",832,0
"TC1name","ind","Gastrointestinal Agents","Total",3157,0
"TC1name","ind","Genitourinary Tract Agents","Total",326,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",3945,0
"TC1name","ind","Immunologic Agents","Total",158,0
"TC1name","ind","Metabolic Agents","Total",5309,0
"TC1name","ind","Miscellaneous Agents","Total",534,0
"TC1name","ind","Not Ascertained","Total",1581,0
"TC1name","ind","Nutritional Products","Total",2261,0
"TC1name","ind","Psychotherapeutic Agents","Total",2725,0
"TC1name","ind","Respiratory Agents","Total",4056,0
"TC1name","ind","Topical Agents","Total",4423,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",412,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",534,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1879,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",632,0
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",40,0
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",99,0
"RXDRGNAM","ind","ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",5,0
"RXDRGNAM","ind","ACETAMINOPHEN/DM/GUAIFENESIN/PSEUDOEPHEDRINE","Total",6,0
"RXDRGNAM","ind","ACYCLOVIR","Total",122,0
"RXDRGNAM","ind","ADALIMUMAB","Total",23,0
"RXDRGNAM","ind","ADAPALENE-BENZOYL PEROXIDE TOPICAL","Total",23,0
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",25,0
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",9,0
"RXDRGNAM","ind","ALBUTEROL","Total",1654,0
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",100,0
"RXDRGNAM","ind","ALENDRONATE","Total",219,0
"RXDRGNAM","ind","ALFUZOSIN","Total",14,0
"RXDRGNAM","ind","ALLOPURINOL","Total",295,0
"RXDRGNAM","ind","ALOE VERA TOPICAL","Total",2,0
"RXDRGNAM","ind","ALPHA-LIPOIC ACID","Total",4,0
"RXDRGNAM","ind","ALPRAZOLAM","Total",448,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE","Total",1,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM CARBONATE","Total",2,0
"RXDRGNAM","ind","AMIODARONE","Total",55,0
"RXDRGNAM","ind","AMITRIPTYLINE","Total",198,0
"RXDRGNAM","ind","AMLODIPINE","Total",1233,0
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",106,0
"RXDRGNAM","ind","AMLODIPINE-OLMESARTAN","Total",30,0
"RXDRGNAM","ind","AMLODIPINE-VALSARTAN","Total",45,0
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",31,0
"RXDRGNAM","ind","AMOXICILLIN","Total",2065,0
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",446,0
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",181,0
"RXDRGNAM","ind","AMPICILLIN","Total",29,0
"RXDRGNAM","ind","ANASTROZOLE","Total",47,0
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",56,0
"RXDRGNAM","ind","APAP/DICHLORALPHENAZONE/ISOMETHEPTENE","Total",30,0
"RXDRGNAM","ind","ARIPIPRAZOLE","Total",100,0
"RXDRGNAM","ind","ASCORBIC ACID","Total",28,0
"RXDRGNAM","ind","ASPIRIN","Total",481,0
"RXDRGNAM","ind","ASPIRIN-DIPYRIDAMOLE","Total",25,0
"RXDRGNAM","ind","ATENOLOL","Total",558,0
"RXDRGNAM","ind","ATENOLOL-CHLORTHALIDONE","Total",90,0
"RXDRGNAM","ind","ATOMOXETINE","Total",39,0
"RXDRGNAM","ind","ATORVASTATIN","Total",1124,0
"RXDRGNAM","ind","ATROPINE-DIPHENOXYLATE","Total",28,0
"RXDRGNAM","ind","ATTAPULGITE","Total",2,0
