"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"TC1name","ind","Alternative Medicines","Total",1606836.134512,208305.767210899
"TC1name","ind","Anti-Infectives","Total",74668023.363029,2186020.43184671
"TC1name","ind","Antineoplastics","Total",4000082.910081,290567.843581858
"TC1name","ind","Cardiovascular Agents","Total",70167728.905688,1856271.40638166
"TC1name","ind","Central Nervous System Agents","Total",85639503.676508,2144039.48388302
"TC1name","ind","Coagulation Modifiers","Total",9927763.667543,453639.624433922
"TC1name","ind","Gastrointestinal Agents","Total",31813213.336907,1060718.79279167
"TC1name","ind","Genitourinary Tract Agents","Total",3932437.36436,271809.24380424
"TC1name","ind","Hormones/Hormone Modifiers","Total",46744669.366511,1434239.53305233
"TC1name","ind","Immunologic Agents","Total",1868995.802922,204947.360661047
"TC1name","ind","Metabolic Agents","Total",55674450.482524,1427297.44051808
"TC1name","ind","Miscellaneous Agents","Total",6167249.481073,387580.641126387
"TC1name","ind","Not Ascertained","Total",15863215.934057,696310.927692859
"TC1name","ind","Nutritional Products","Total",21327289.465726,737604.539499864
"TC1name","ind","Psychotherapeutic Agents","Total",32115880.918793,1154725.62989979
"TC1name","ind","Respiratory Agents","Total",36758166.000984,1040213.68104485
"TC1name","ind","Topical Agents","Total",45039364.152128,1364376.56257284
"RXDRGNAM","ind","ACETAMINOPHEN","Total",2491481.412606,235867.929626823
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",4938389.28698,384719.322309841
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",19957098.557816,725407.038868624
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",6899099.745805,495867.701592988
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",375890.401959,84248.5557935301
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",961025.64539,136772.534889647
"RXDRGNAM","ind","ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",31912.489529,22951.8142853908
"RXDRGNAM","ind","ACETAMINOPHEN/DM/GUAIFENESIN/PSEUDOEPHEDRINE","Total",62895.884416,33193.2582864752
"RXDRGNAM","ind","ACYCLOVIR","Total",1457419.641185,168308.742846498
