"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"TC1name","ind","Alternative Medicines","Total",5809513.801908,847740.498114307
"TC1name","ind","Anti-Infectives","Total",153985554.183081,5350395.7164234
"TC1name","ind","Antineoplastics","Total",18794252.467861,1754191.55937269
"TC1name","ind","Cardiovascular Agents","Total",713733758.429974,21574105.1404645
"TC1name","ind","Central Nervous System Agents","Total",613475569.164843,23765022.7668401
"TC1name","ind","Coagulation Modifiers","Total",57972920.430246,3195231.29373944
"TC1name","ind","Gastrointestinal Agents","Total",171261059.085863,6702116.80020138
"TC1name","ind","Genitourinary Tract Agents","Total",15324861.196975,1344290.44345597
"TC1name","ind","Hormones/Hormone Modifiers","Total",243720245.726069,8944272.4849454
"TC1name","ind","Immunologic Agents","Total",12451744.989535,2043785.43480151
"TC1name","ind","Metabolic Agents","Total",511451988.301518,15473010.2454993
"TC1name","ind","Miscellaneous Agents","Total",35806294.223526,2848390.33782407
"TC1name","ind","Not Ascertained","Total",80250004.822607,4279870.83341789
"TC1name","ind","Nutritional Products","Total",107530332.175702,5514979.3207125
"TC1name","ind","Psychotherapeutic Agents","Total",240027987.711005,9153462.6035667
"TC1name","ind","Respiratory Agents","Total",186089209.794899,7837412.61103759
"TC1name","ind","Topical Agents","Total",142099959.666054,6036230.28245424
"RXDRGNAM","ind","ACETAMINOPHEN","Total",4319364.727346,457227.787739758
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",7619713.989884,756952.962420313
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",58483370.146659,3374697.87111698
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",17221354.830078,1555984.48280831
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",1487802.712848,583323.990968861
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",3230917.827687,613544.70891426
"RXDRGNAM","ind","ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",40758.741075,31520.5044272913
"RXDRGNAM","ind","ACETAMINOPHEN/DM/GUAIFENESIN/PSEUDOEPHEDRINE","Total",252204.604835,217207.166222816
"RXDRGNAM","ind","ACYCLOVIR","Total",3172700.97124,478573.752523497
"RXDRGNAM","ind","ADALIMUMAB","Total",1747377.823009,565891.453863455
"RXDRGNAM","ind","ADAPALENE-BENZOYL PEROXIDE TOPICAL","Total",394581.211142,103601.559942671
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",518007.985975,133486.747560829
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",217002.539785,143209.788868528
"RXDRGNAM","ind","ALBUTEROL","Total",46342598.120912,2239197.95288658
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",4581629.044718,885360.292313687
"RXDRGNAM","ind","ALENDRONATE","Total",11196809.329044,1357480.53544915
"RXDRGNAM","ind","ALFUZOSIN","Total",581500.985253,212023.801888162
"RXDRGNAM","ind","ALLOPURINOL","Total",17022734.800895,1617522.44204713
"RXDRGNAM","ind","ALOE VERA TOPICAL","Total",7135.041119,5047.52639720484
"RXDRGNAM","ind","ALPHA-LIPOIC ACID","Total",84456.516187,50638.2269415305
"RXDRGNAM","ind","ALPRAZOLAM","Total",25882288.520957,2270597.38484288
"RXDRGNAM","ind","ALUMINUM HYDROXIDE","Total",3602.396971,3602.396971
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM CARBONATE","Total",137129.95544,98245.3521224562
"RXDRGNAM","ind","AMIODARONE","Total",3345741.791957,774651.453851095
"RXDRGNAM","ind","AMITRIPTYLINE","Total",11966432.740725,1136732.51787843
"RXDRGNAM","ind","AMLODIPINE","Total",62816160.805636,3270723.14677505
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",6931114.085119,979694.952875643
"RXDRGNAM","ind","AMLODIPINE-OLMESARTAN","Total",1574886.474564,415319.105267765
