"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"Condition","ind","Acute Bronchitis and URI","Total",4168,0
"Condition","ind","Allergic reactions","Total",701,0
"Condition","ind","Anemia and other deficiencies","Total",380,0
"Condition","ind","Appendicitis","Total",47,0
"Condition","ind","Back problems","Total",2056,0
"Condition","ind","Cancer","Total",1177,0
"Condition","ind","Cataract","Total",482,0
"Condition","ind","Cerebrovascular disease","Total",303,0
"Condition","ind","CNS infection","Total",29,0
"Condition","ind","Coma, brain damage","Total",7,0
"Condition","ind","Complications of pregnancy and birth","Total",170,0
"Condition","ind","Complications of surgery or device","Total",119,0
"Condition","ind","Congenital anomalies","Total",165,0
"Condition","ind","COPD, asthma","Total",6273,0
"Condition","ind","Diabetes mellitus","Total",1927,0
"Condition","ind","Disorders of mouth and esophagus","Total",132,0
"Condition","ind","Disorders of teeth and jaws","Total",1010,0
"Condition","ind","Disorders of the upper GI","Total",2342,0
"Condition","ind","Epilepsy and convulsions","Total",325,0
"Condition","ind","Female genital disorders, and contraception","Total",2094,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",361,0
"Condition","ind","Glaucoma","Total",416,0
"Condition","ind","Headache","Total",1041,0
"Condition","ind","Heart disease","Total",2330,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",114,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",165,0
"Condition","ind","Hernias","Total",293,0
"Condition","ind","Hyperlipidemia","Total",2232,0
"Condition","ind","Hypertension","Total",4612,0
"Condition","ind","Infectious diseases","Total",2059,0
"Condition","ind","Influenza","Total",527,0
"Condition","ind","Intestinal infection","Total",1062,0
"Condition","ind","Kidney Disease","Total",458,0
"Condition","ind","Male genital disorders","Total",382,0
"Condition","ind","Mental disorders","Total",3757,0
"Condition","ind","Non-malignant breast disease","Total",306,0
"Condition","ind","Non-malignant neoplasm","Total",503,0
"Condition","ind","Normal birth/live born","Total",837,0
