"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",9289478834.35234,693994791.158709
"Condition","ind","Allergic reactions","Total",1714549443.58675,176747665.33455
"Condition","ind","Anemia and other deficiencies","Total",3097931330.65652,535688567.818716
"Condition","ind","Appendicitis","Total",3388340491.72417,749905203.122532
"Condition","ind","Back problems","Total",22818775671.0963,1638585142.71726
"Condition","ind","Cancer","Total",48425361778.6013,4757381996.13036
"Condition","ind","Cataract","Total",6403929400.20401,624672881.398317
"Condition","ind","Cerebrovascular disease","Total",12507866039.8042,1705443172.80887
"Condition","ind","CNS infection","Total",1682764236.76791,912204453.783292
"Condition","ind","Coma, brain damage","Total",302241717.873345,180359992.907346
"Condition","ind","Complications of pregnancy and birth","Total",1487731295.1757,319808146.886946
"Condition","ind","Complications of surgery or device","Total",1765417920.66519,524418128.963187
"Condition","ind","Congenital anomalies","Total",4922959464.96731,1039253490.9182
"Condition","ind","COPD, asthma","Total",45262777785.049,2993309135.56925
"Condition","ind","Diabetes mellitus","Total",27279916162.3746,1803687215.55939
"Condition","ind","Disorders of mouth and esophagus","Total",286870637.497232,97573123.4878246
"Condition","ind","Disorders of teeth and jaws","Total",1354378348.6705,354465537.477738
"Condition","ind","Disorders of the upper GI","Total",17308463867.3985,1290737280.71838
"Condition","ind","Epilepsy and convulsions","Total",7192493100.47777,1864683280.99489
"Condition","ind","Female genital disorders, and contraception","Total",10210413923.0937,642990703.681578
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",13761192273.1289,2489033379.98037
"Condition","ind","Glaucoma","Total",2740401361.71973,296662744.281327
"Condition","ind","Headache","Total",5037396371.55771,455252799.275773
"Condition","ind","Heart disease","Total",67621378714.2226,4815573495.13393
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",2024076662.71724,674290601.310364
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",6038345542.22935,1279584380.69138
"Condition","ind","Hernias","Total",4270764298.42743,607041222.657359
"Condition","ind","Hyperlipidemia","Total",13611514842.9685,647398143.299164
"Condition","ind","Hypertension","Total",32558575346.7807,1423957802.79167
"Condition","ind","Infectious diseases","Total",17115614489.0387,2511140699.63503
"Condition","ind","Influenza","Total",795402754.208513,89903751.1949654
"Condition","ind","Intestinal infection","Total",2104074037.36701,323586527.596104
"Condition","ind","Kidney Disease","Total",18268639930.2486,1995113326.5399
"Condition","ind","Male genital disorders","Total",3621108464.11494,763502136.021816
"Condition","ind","Mental disorders","Total",47507515330.0931,2839309410.14285
"Condition","ind","Non-malignant breast disease","Total",1976065036.98846,282466999.210229
"Condition","ind","Non-malignant neoplasm","Total",4322747440.68454,605375622.742298
"Condition","ind","Normal birth/live born","Total",23406149783.9164,1569471164.77461
