"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",96595279.653579,3285396.7764911
"Condition","ind","Allergic reactions","Total",20224120.951999,2109200.1608802
"Condition","ind","Anemia and other deficiencies","Total",12490986.222901,1418177.6405269
"Condition","ind","Appendicitis","Total",1562550.658972,357447.330601376
"Condition","ind","Back problems","Total",139831953.919891,7401996.3315729
"Condition","ind","Cancer","Total",77831761.319813,5502430.43403644
"Condition","ind","Cataract","Total",18910254.824349,1310798.93689091
"Condition","ind","Cerebrovascular disease","Total",17246388.026035,1940114.96461262
"Condition","ind","CNS infection","Total",1219100.730662,462582.295219891
"Condition","ind","Coma, brain damage","Total",258842.658267,180480.224829624
"Condition","ind","Complications of pregnancy and birth","Total",3921658.951273,515952.207516704
"Condition","ind","Complications of surgery or device","Total",2812218.938633,376914.529307947
"Condition","ind","Congenital anomalies","Total",10779030.843975,2331054.13729034
"Condition","ind","COPD, asthma","Total",236985353.608906,7605300.63218816
"Condition","ind","Diabetes mellitus","Total",118030927.70673,4838072.25438552
"Condition","ind","Disorders of mouth and esophagus","Total",2202135.162281,278581.916858884
"Condition","ind","Disorders of teeth and jaws","Total",14844180.714024,766934.34108032
"Condition","ind","Disorders of the upper GI","Total",55937615.921218,1968563.09471678
"Condition","ind","Epilepsy and convulsions","Total",14017888.390821,1288576.18291664
"Condition","ind","Female genital disorders, and contraception","Total",50619059.033812,2291651.68397059
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",12906087.07542,1229239.04356416
"Condition","ind","Glaucoma","Total",16517496.026809,1322222.78681494
"Condition","ind","Headache","Total",32811325.044631,2936461.70592213
"Condition","ind","Heart disease","Total",131111753.394449,5428428.85340629
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",5744021.578502,926073.298417459
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",12243390.467745,1801744.61925237
"Condition","ind","Hernias","Total",8472990.782024,771842.452514256
"Condition","ind","Hyperlipidemia","Total",68632330.634472,2832571.10884008
"Condition","ind","Hypertension","Total",193174570.366127,6288905.04361579
"Condition","ind","Infectious diseases","Total",49918230.640635,2314055.60078796
"Condition","ind","Influenza","Total",8785914.151802,652420.555491296
"Condition","ind","Intestinal infection","Total",15565722.737589,790648.348917937
"Condition","ind","Kidney Disease","Total",60349764.341999,7942777.69918578
"Condition","ind","Male genital disorders","Total",11441605.712788,990756.391814884
"Condition","ind","Mental disorders","Total",212959016.037082,9101781.36747913
"Condition","ind","Non-malignant breast disease","Total",7295243.25699,596325.746727877
"Condition","ind","Non-malignant neoplasm","Total",11242947.572494,875134.26665268
"Condition","ind","Normal birth/live born","Total",51801584.868031,2938525.95851218
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",123500229.897583,4914782.8821081
"Condition","ind","Other bone and musculoskeletal disease","Total",31943708.278307,1959634.92232841
"Condition","ind","Other care and screening","Total",96787183.906338,3946895.99346891
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",35557404.235607,2893334.90416144
"Condition","ind","Other CNS disorders","Total",60505909.754637,3252644.07129185
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",42333567.097844,2177642.75952314
"Condition","ind","Other eye disorders","Total",37722519.7435,1834655.54801551
"Condition","ind","Other GI","Total",23105787.898632,1344001.03090416
"Condition","ind","Other stomach and intestinal disorders","Total",7717283.772708,733499.64141981
"Condition","ind","Other urinary","Total",12886321.702151,962907.931373704
"Condition","ind","Otitis media","Total",39782417.93824,1908867.40784066
"Condition","ind","Paralysis","Total",5766902.060752,1498428.44254764
"Condition","ind","Perinatal Conditions","Total",1379248.078854,484692.572218882
"Condition","ind","Pneumonia","Total",16556702.408083,1209358.72399368
"Condition","ind","Poisoning by medical and non-medical substances","Total",6190536.77992,655052.12703707
"Condition","ind","Residual Codes","Total",49578338.572648,2887678.92238633
"Condition","ind","Skin disorders","Total",82057314.440561,3504097.43047287
"Condition","ind","Symptoms","Total",19615597.901459,1187811.56361126
"Condition","ind","Systemic lupus and connective tissues disorders","Total",79217401.124001,3973563.43566843
"Condition","ind","Thyroid disease","Total",42073866.087893,1544496.59619895
"Condition","ind","Tonsillitis","Total",4182445.127133,550607.508744154
"Condition","ind","Trauma-related disorders","Total",186313976.475486,7601663.3791815
"Condition","ind","Urinary tract infections","Total",19816410.47233,1022790.64687976
"Condition","event","Acute Bronchitis and URI","ERT",1725368.015822,165008.751889099
"Condition","event","Allergic reactions","ERT",551212.272241,80851.3379687274
"Condition","event","Anemia and other deficiencies","ERT",129519.449907,34311.4092653493
"Condition","event","Appendicitis","ERT",296601.678139,75885.6932123087
"Condition","event","Back problems","ERT",1432124.195463,161923.692230117
"Condition","event","Cancer","ERT",652462.194039,184040.795138073
"Condition","event","Cataract","ERT",18998.945135,18998.945135
"Condition","event","Cerebrovascular disease","ERT",706790.352216,115353.351572616
"Condition","event","CNS infection","ERT",135567.560635,78880.6971412953
"Condition","event","Coma, brain damage","ERT",2554.550427,2554.550427
"Condition","event","Complications of pregnancy and birth","ERT",245386.420157,54626.8911851334
"Condition","event","Complications of surgery or device","ERT",197601.160266,49282.7847739864
"Condition","event","Congenital anomalies","ERT",57040.989016,23908.5621512429
"Condition","event","COPD, asthma","ERT",4205892.474784,295219.035226882
"Condition","event","Diabetes mellitus","ERT",742596.087826,129614.207555347
