"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"Condition","ind","Acute Bronchitis and URI","Total",34870465.549648,1067853.06316526
"Condition","ind","Allergic reactions","Total",6209417.342082,293165.985323683
"Condition","ind","Anemia and other deficiencies","Total",2738663.185269,186997.851902496
"Condition","ind","Appendicitis","Total",420527.00106,71026.0263044517
"Condition","ind","Back problems","Total",18163064.982836,608831.078010173
"Condition","ind","Cancer","Total",10851877.888937,408527.783783521
"Condition","ind","Cataract","Total",4244196.228178,249822.093238758
"Condition","ind","Cerebrovascular disease","Total",2445637.603037,153835.386685487
"Condition","ind","CNS infection","Total",235304.808527,54433.4945307129
"Condition","ind","Coma, brain damage","Total",34305.303585,14065.9622961749
"Condition","ind","Complications of pregnancy and birth","Total",1292292.398624,114809.603472807
"Condition","ind","Complications of surgery or device","Total",967013.085923,101469.42529842
"Condition","ind","Congenital anomalies","Total",1437100.777014,124197.334456711
"Condition","ind","COPD, asthma","Total",50229697.089655,1111129.40727079
"Condition","ind","Diabetes mellitus","Total",14025239.619342,511141.004803398
"Condition","ind","Disorders of mouth and esophagus","Total",1144047.743628,116077.83278136
"Condition","ind","Disorders of teeth and jaws","Total",8336759.044986,354208.655522878
"Condition","ind","Disorders of the upper GI","Total",18751415.229675,571769.309862659
"Condition","ind","Epilepsy and convulsions","Total",2455293.154185,174427.984684191
"Condition","ind","Female genital disorders, and contraception","Total",18382063.377279,677234.638580465
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",2864887.871297,177237.940698892
"Condition","ind","Glaucoma","Total",3544527.162873,224508.403702799
"Condition","ind","Headache","Total",8382452.313942,349055.479946993
"Condition","ind","Heart disease","Total",19674349.863803,649731.763046528
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",914188.565107,102854.390213009
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",1532716.497159,156837.969482713
"Condition","ind","Hernias","Total",2419674.296479,167073.602929683
"Condition","ind","Hyperlipidemia","Total",19426977.607694,659290.985251393
"Condition","ind","Hypertension","Total",37086170.982031,1045976.33359662
"Condition","ind","Infectious diseases","Total",17827722.785349,522242.952379551
"Condition","ind","Influenza","Total",4022143.632043,251922.656636586
"Condition","ind","Intestinal infection","Total",7709842.223431,358831.308478155
"Condition","ind","Kidney Disease","Total",3545774.073629,200726.079444546
"Condition","ind","Male genital disorders","Total",3384827.950532,232771.846461302
"Condition","ind","Mental disorders","Total",31087697.77647,851814.059786204
"Condition","ind","Non-malignant breast disease","Total",2577417.976462,164382.926135935
"Condition","ind","Non-malignant neoplasm","Total",4862996.764701,272996.918858552
"Condition","ind","Normal birth/live born","Total",6158146.600741,289082.529203535
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",23462653.510037,768726.889356585
"Condition","ind","Other bone and musculoskeletal disease","Total",7807443.925092,340923.343323501
"Condition","ind","Other care and screening","Total",27515398.077939,875199.335715367
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",7098173.618385,315112.444713414
"Condition","ind","Other CNS disorders","Total",14065133.62828,506277.219822076
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",12095344.401949,444900.762571097
"Condition","ind","Other eye disorders","Total",14696758.125798,590778.32871654
"Condition","ind","Other GI","Total",8206904.702056,342429.283277734
"Condition","ind","Other stomach and intestinal disorders","Total",1907794.577836,149652.464451302
"Condition","ind","Other urinary","Total",4326912.051461,223831.162096797
"Condition","ind","Otitis media","Total",11956251.974758,465100.730092654
"Condition","ind","Paralysis","Total",399970.634256,71102.207269738
"Condition","ind","Perinatal Conditions","Total",235500.507029,50477.9824833469
"Condition","ind","Pneumonia","Total",4464449.083977,270603.12142187
"Condition","ind","Poisoning by medical and non-medical substances","Total",2273791.928945,174653.833535482
"Condition","ind","Residual Codes","Total",15896466.65311,575800.583098124
"Condition","ind","Skin disorders","Total",24990480.654639,834767.24422764
"Condition","ind","Symptoms","Total",7758342.513458,350189.988840422
"Condition","ind","Systemic lupus and connective tissues disorders","Total",15144181.469148,509230.584177622
"Condition","ind","Thyroid disease","Total",11616915.795425,399357.371319222
"Condition","ind","Tonsillitis","Total",1339918.129506,130364.934310607
"Condition","ind","Trauma-related disorders","Total",35662727.851005,931446.506832633
"Condition","ind","Urinary tract infections","Total",7064355.147509,268110.349420834
"Condition","event","Acute Bronchitis and URI","ERT",1573626.714518,133923.990746827
"Condition","event","Allergic reactions","ERT",500093.42687,72664.3682385097
"Condition","event","Anemia and other deficiencies","ERT",114366.88286,28838.1158272233
"Condition","event","Appendicitis","ERT",258881.29273,61516.5290311144
"Condition","event","Back problems","ERT",1176902.675085,123574.145968367
"Condition","event","Cancer","ERT",368875.342957,68981.1781022581
"Condition","event","Cataract","ERT",18998.945135,18998.945135
"Condition","event","Cerebrovascular disease","ERT",597877.110665,83153.2304678595
"Condition","event","CNS infection","ERT",78884.293727,32848.4258333822
"Condition","event","Coma, brain damage","ERT",2554.550427,2554.550427
"Condition","event","Complications of pregnancy and birth","ERT",189202.259943,38343.3548382608
"Condition","event","Complications of surgery or device","ERT",178598.162088,44623.841807158
"Condition","event","Congenital anomalies","ERT",47981.059493,18038.0812520252
"Condition","event","COPD, asthma","ERT",3232691.720945,178487.629718829
"Condition","event","Diabetes mellitus","ERT",546464.174908,74228.6213419892
"Condition","event","Disorders of mouth and esophagus","ERT",76576.113727,28008.6527708217
"Condition","event","Disorders of teeth and jaws","ERT",235365.32652,53694.1669663567
"Condition","event","Disorders of the upper GI","ERT",1020375.755815,95053.2121064053
"Condition","event","Epilepsy and convulsions","ERT",514998.224459,81392.2285823097
"Condition","event","Female genital disorders, and contraception","ERT",479329.576837,71130.3940183686
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",635368.132877,74854.0036429252
"Condition","event","Glaucoma","ERT",2716.190304,2716.190304
"Condition","event","Headache","ERT",775729.176061,88460.31111472
"Condition","event","Heart disease","ERT",3166331.150309,216177.289868777
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",108499.4404,35580.9151276964
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",60754.679561,23605.676821915
"Condition","event","Hernias","ERT",108041.268635,34482.2670710632
"Condition","event","Hyperlipidemia","ERT",39418.238236,15738.7063488042
"Condition","event","Hypertension","ERT",697810.46671,97280.562212909
"Condition","event","Infectious diseases","ERT",1214119.378207,120519.305785548
"Condition","event","Influenza","ERT",365331.923615,77902.8287544887
"Condition","event","Intestinal infection","ERT",1008466.982276,105265.641817577
"Condition","event","Kidney Disease","ERT",1034406.570587,103675.602251529
"Condition","event","Male genital disorders","ERT",133811.517094,47549.7935598104
"Condition","event","Mental disorders","ERT",1210386.077531,124256.821806291
"Condition","event","Non-malignant breast disease","ERT",37036.189379,16372.3341394507
"Condition","event","Non-malignant neoplasm","ERT",91697.786309,34656.9518815764
"Condition","event","Normal birth/live born","ERT",818952.749183,95816.0999770893
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",665113.935421,84275.5359188357
"Condition","event","Other bone and musculoskeletal disease","ERT",140773.15202,41921.5271364376
"Condition","event","Other care and screening","ERT",115128.449001,33986.4466669336
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",576328.81212,76088.0667628543
"Condition","event","Other CNS disorders","ERT",1002037.289616,114848.916884667
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",685710.669937,80365.7378397459
"Condition","event","Other eye disorders","ERT",344852.189947,57526.5949080362
"Condition","event","Other GI","ERT",709733.051152,84755.416138646
"Condition","event","Other stomach and intestinal disorders","ERT",305005.595226,58401.8508991353
"Condition","event","Other urinary","ERT",161327.981768,39986.5623268076
"Condition","event","Otitis media","ERT",1044010.676244,97346.8294368641
"Condition","event","Paralysis","ERT",10364.720004,8730.47992875565
"Condition","event","Perinatal Conditions","ERT",15520.635639,15520.635639
"Condition","event","Pneumonia","ERT",1312441.189526,132247.172839701
"Condition","event","Poisoning by medical and non-medical substances","ERT",869431.616709,102247.645896374
"Condition","event","Residual Codes","ERT",380945.617252,67125.0754821372
"Condition","event","Skin disorders","ERT",861524.95652,98614.0597373171
"Condition","event","Symptoms","ERT",1305195.103231,128548.482334938
"Condition","event","Systemic lupus and connective tissues disorders","ERT",650081.059809,80960.9627948214
"Condition","event","Thyroid disease","ERT",71622.742866,32175.9570675941
"Condition","event","Tonsillitis","ERT",124830.12689,35176.9011532086
"Condition","event","Trauma-related disorders","ERT",13152004.921768,438910.371522662
"Condition","event","Urinary tract infections","ERT",835906.74328,90576.9980447023
"Condition","event","Acute Bronchitis and URI","HHT",52045.073513,26918.0447871743
"Condition","event","Allergic reactions","HHT",5938.839468,5938.839468
"Condition","event","Anemia and other deficiencies","HHT",76093.840016,28532.5527016585
"Condition","event","Back problems","HHT",321318.083886,61506.0555339013
"Condition","event","Cancer","HHT",493358.32857,67339.3021072278
"Condition","event","Cataract","HHT",74242.699364,37322.2121840279
"Condition","event","Cerebrovascular disease","HHT",325600.086459,62088.3390385058
"Condition","event","CNS infection","HHT",35681.141856,19686.3674165558
"Condition","event","Coma, brain damage","HHT",12377.957652,9348.88900951523
"Condition","event","Complications of pregnancy and birth","HHT",8804.29244,8804.29244
"Condition","event","Complications of surgery or device","HHT",41005.295495,16489.3152689646
"Condition","event","Congenital anomalies","HHT",95153.417381,29306.6171598026
"Condition","event","COPD, asthma","HHT",623702.9167,79251.7404820942
"Condition","event","Diabetes mellitus","HHT",746224.112867,94941.7014268806
"Condition","event","Disorders of the upper GI","HHT",150072.066987,39252.7449954951
"Condition","event","Epilepsy and convulsions","HHT",161793.293658,35822.3925434319
"Condition","event","Female genital disorders, and contraception","HHT",11004.842802,11004.842802
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",75850.531711,33933.0391196946
"Condition","event","Glaucoma","HHT",72929.51387,34758.9576306334
"Condition","event","Headache","HHT",20439.64341,13634.1411865977
"Condition","event","Heart disease","HHT",1054680.998272,110453.176793408
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",11682.324238,9608.91022824409
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",185982.892764,45793.590722127
"Condition","event","Hernias","HHT",39653.319678,23195.2230517353
"Condition","event","Hyperlipidemia","HHT",89800.208018,29225.3736472761
"Condition","event","Hypertension","HHT",586487.877963,102160.069388807
"Condition","event","Infectious diseases","HHT",125267.22267,31857.9549416517
"Condition","event","Intestinal infection","HHT",15804.336947,12848.8063872983
"Condition","event","Kidney Disease","HHT",174950.299346,43845.4817727281
"Condition","event","Male genital disorders","HHT",60222.283438,30513.2438358033
"Condition","event","Mental disorders","HHT",1349397.339026,146977.462178857
"Condition","event","Non-malignant breast disease","HHT",30525.518336,20885.4291769916
"Condition","event","Non-malignant neoplasm","HHT",8030.0546,8030.0546
"Condition","event","Normal birth/live born","HHT",86228.573942,33199.9862926942
