"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"Condition","ind","Acute Bronchitis and URI","Total",29915895.453481,1236995.85006308
"Condition","ind","Allergic reactions","Total",7554597.340135,446880.88851078
"Condition","ind","Anemia and other deficiencies","Total",3631644.468604,245166.862381176
"Condition","ind","Appendicitis","Total",353278.321642,84476.1231418163
"Condition","ind","Back problems","Total",24138824.797462,927838.317316283
"Condition","ind","Cancer","Total",16655650.177031,754089.424838117
"Condition","ind","Cataract","Total",6240442.057571,356366.241991977
"Condition","ind","Cerebrovascular disease","Total",3739352.453898,289053.318059299
"Condition","ind","Complications of pregnancy and birth","Total",1417113.456624,147125.836754522
"Condition","ind","Complications of surgery or device","Total",1390056.94566,212022.07249442
"Condition","ind","Congenital anomalies","Total",2029616.925543,188073.922806664
"Condition","ind","COPD, asthma","Total",47445369.844042,1395175.82244947
"Condition","ind","Diabetes mellitus","Total",25635823.031185,904312.713673626
"Condition","ind","Disorders of mouth and esophagus","Total",1073423.726411,137431.348438993
"Condition","ind","Disorders of teeth and jaws","Total",9691209.888998,498671.765879858
"Condition","ind","Disorders of the upper GI","Total",25814384.516019,866537.707590793
"Condition","ind","Epilepsy and convulsions","Total",2522890.952358,218823.623952124
"Condition","ind","Female genital disorders, and contraception","Total",14746538.563064,706923.585956569
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",3508152.680974,300262.15858958
"Condition","ind","Glaucoma","Total",3967807.915159,277087.945784861
"Condition","ind","Headache","Total",8588418.030924,452376.822866766
"Condition","ind","Heart disease","Total",24254178.328088,786356.48256785
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",1250613.390689,169887.970607721
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",3407738.418166,302664.44791147
"Condition","ind","Hernias","Total",2207681.694047,200329.478604014
"Condition","ind","Hyperlipidemia","Total",47195005.454676,1475543.65249575
"Condition","ind","Hypertension","Total",61996164.191281,1716469.97771523
"Condition","ind","Infectious diseases","Total",20111646.10142,866404.655718473
"Condition","ind","Influenza","Total",7802556.552108,521627.997567348
"Condition","ind","Intestinal infection","Total",3270496.955733,244337.593318358
"Condition","ind","Kidney Disease","Total",5800896.617129,337209.336965347
"Condition","ind","Male genital disorders","Total",5865229.134007,378242.349360982
"Condition","ind","Mental disorders","Total",49813596.415224,1689417.57225399
"Condition","ind","Non-malignant breast disease","Total",1739551.0764,182688.419506768
"Condition","ind","Non-malignant neoplasm","Total",3905252.644002,308598.348656254
"Condition","ind","Normal birth/live born","Total",5554234.108206,348962.09591069
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",40601486.708066,1277075.91514624
"Condition","ind","Other bone and musculoskeletal disease","Total",6830886.324082,381631.506493151
"Condition","ind","Other care and screening","Total",27042728.334286,1060280.50816116
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",7529515.454361,428102.86373757
"Condition","ind","Other CNS disorders","Total",20417089.416532,778204.705941868
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",18773395.256004,772119.359769988
"Condition","ind","Other eye disorders","Total",19655625.545579,851728.994791279
"Condition","ind","Other GI","Total",10599344.700741,499423.368797358
